Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Jones, Reshad",MIA,OAK,DB,5.7,1.9,0.1,0.5,0.2,0.,0.,0.,0.,0.,7.8
2,"Collins, Landon",NYG,@HOU,DB,5.3,1.6,0.1,0.7,0.2,0.,0.,0.,0.,0.,7.5
3,"Geathers, Clayton",IND,@PHI,DB,5.,1.5,0.,0.9,0.2,0.1,0.,0.,0.,0.,7.3
4,"Coleman, Kurt",NOR,@ATL,DB,4.7,1.8,0.1,0.9,0.2,0.,0.,0.,0.,0.,7.1
5,"Byard, Kevin",TEN,@JAC,DB,4.7,1.3,0.,0.8,0.3,0.,0.,0.,0.,0.,6.8
6,"Baker, Budda",ARZ,CHI,DB,5.,1.3,0.1,0.7,0.1,0.1,0.1,0.,0.2,0.,6.8
7,"Neal, Keanu",ATL,NOR,DB,4.9,1.8,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.7
8,"Burnett, Morgan",PIT,@TBB,DB,4.9,1.6,0.3,0.4,0.1,0.1,0.,0.,0.,0.,6.6
9,"Smith, Harrison",MIN,BUF,DB,4.9,1.4,0.2,0.5,0.2,0.,0.,0.,0.,0.,6.6
10,"Evans, Justin",TBB,PIT,DB,4.6,1.,0.,0.7,0.3,0.,0.,0.,0.,0.,6.3
11,"Amos, Adrian",CHI,@ARZ,DB,5.1,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,6.2
12,"Hyde, Micah",BUF,@MIN,DB,4.4,1.2,0.,0.8,0.2,0.,0.,0.,2.6,0.,6.2
13,"Davis, Sean",PIT,@TBB,DB,4.5,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,6.2
14,"Johnson, John",LAR,LAC,DB,4.3,1.6,0.,0.8,0.1,0.,0.,0.,0.,0.,6.1
15,"Grimes, Brent",TBB,PIT,DB,3.8,0.6,0.,1.4,0.3,0.,0.,0.,0.,0.,6.1
16,"Poyer, Jordan",BUF,@MIN,DB,3.8,1.9,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.1
17,"Vaccaro, Kenny",TEN,@JAC,DB,4.5,1.1,0.1,0.6,0.1,0.1,0.,0.,4.,1.6,6.1
18,"Quin, Glover",DET,NEP,DB,4.4,1.7,0.,0.4,0.1,0.2,0.,0.,0.,0.,6.1
19,"Mathieu, Tyrann",HOU,NYG,DB,4.4,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,6.
20,"McDougald, Bradley",SEA,DAL,DB,4.4,1.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.
21,"Berry, Eric",KCC,SFO,DB,3.9,0.9,0.1,0.8,0.3,0.1,0.,0.,0.,0.,6.
22,"Tartt, Jaquiski",SFO,@KCC,DB,4.6,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,5.9
23,"Ramsey, Jalen",JAC,TEN,DB,3.7,0.7,0.,1.2,0.3,0.,0.,0.,0.,0.,5.9
24,"Jackson, Kareem",HOU,NYG,DB,4.,1.3,0.,0.8,0.2,0.,0.,0.,0.,0.,5.9
25,"Adams, Jamal",NYJ,@CLE,DB,4.4,1.4,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.9
26,"Farley, Matthias",IND,@PHI,DB,3.8,2.1,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.8
27,"Peters, Marcus",LAR,LAC,DB,4.,0.5,0.,0.8,0.2,0.2,0.1,0.,0.,0.,5.8
28,"James, Derwin",LAC,@LAR,DB,3.8,0.9,0.1,0.8,0.3,0.,0.,0.,0.,0.8,5.8
29,"Conte, Chris",TBB,PIT,DB,4.4,0.9,0.,0.6,0.1,0.1,0.,0.,0.3,0.,5.8
30,"Church, Barry",JAC,TEN,DB,4.1,1.3,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.8
31,"Harris, Erik",OAK,@MIA,DB,4.3,1.,0.,0.6,0.2,0.,0.,0.,0.,0.,5.8
32,"Thomas, Earl",SEA,DAL,DB,3.9,2.4,0.,0.5,0.1,0.,0.,0.,0.,0.,5.8
33,"Brice, Kentrell",GBP,@WAS,DB,4.,1.1,0.,0.8,0.2,0.,0.,0.,1.1,0.,5.7
34,"Lattimore, Marshon",NOR,@ATL,DB,3.3,0.8,0.,1.3,0.3,0.,0.,0.,0.,0.,5.7
35,"Sendejo, Andrew",MIN,BUF,DB,3.7,1.7,0.,0.7,0.2,0.,0.,0.,0.,0.,5.6
36,"Ryan, Logan",TEN,@JAC,DB,4.2,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,5.6
37,"Jefferson, Tony",BAL,DEN,DB,4.2,1.6,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.6
38,"Wilson, Tavon",DET,NEP,DB,4.,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.6
39,"Bethea, Antoine",ARZ,CHI,DB,3.9,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.5
40,"Gilchrist, Marcus",OAK,@MIA,DB,4.,0.9,0.,0.7,0.1,0.,0.,0.,0.,0.,5.4
41,"Jackson, Eddie",CHI,@ARZ,DB,4.,1.1,0.,0.4,0.1,0.1,0.1,0.,0.3,0.,5.4
42,"Nicholson, Montae",WAS,GBP,DB,3.7,1.1,0.,0.8,0.2,0.,0.,0.,0.3,4.1,5.4
43,"Jackson, Adoree",TEN,@JAC,DB,3.9,0.7,0.,0.8,0.,0.1,0.,0.,15.4,32.8,5.3
44,"Slay, Darius",DET,NEP,DB,3.,0.3,0.,1.4,0.3,0.,0.,0.,0.,0.,5.3
45,"Griffin, Shaq",SEA,DAL,DB,3.6,0.7,0.1,1.,0.1,0.,0.,0.,0.,0.,5.3
46,"Fitzpatrick, Minkah",MIA,OAK,DB,3.6,1.1,0.,0.7,0.1,0.1,0.,0.,0.,0.,5.2
47,"Bouye, A.J.",JAC,TEN,DB,3.6,0.4,0.,0.8,0.3,0.,0.,0.,0.,0.,5.2
