Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
23,"Coleman, Tevin",ATL,NOR,RB,10.6,44.6,0.3,0.2,0.,0.,0.,0.,0.,1.9,18.4,0.3,0.1,0.,0.,0.,0.,1.1,9.8
24,"Johnson, Kerryon",DET,NEP,RB,9.1,33.2,0.4,0.4,0.1,0.,0.,0.,0.,3.4,27.9,0.2,0.1,0.1,0.,2.3,0.,1.,9.8
25,"Henry, Derrick",TEN,@JAC,RB,12.5,52.6,0.4,0.3,0.1,0.,0.,0.,0.1,1.1,12.5,0.1,0.,0.,0.,0.1,0.,1.3,9.5
26,"Collins, Alex",BAL,DEN,RB,12.5,53.9,0.4,0.3,0.1,0.,0.,0.,0.,2.3,15.8,0.,0.1,0.,0.,1.5,0.1,1.,9.5
27,"Drake, Kenyan",MIA,OAK,RB,11.9,57.3,0.3,0.1,0.,0.,0.,0.1,0.1,2.2,16.4,0.1,0.1,0.,0.,0.,0.1,0.9,9.2
28,"Barber, Peyton",TBB,PIT,RB,13.8,52.5,0.4,0.4,0.,0.,0.,0.,0.,1.9,12.9,0.,0.1,0.,0.,0.,0.1,1.7,9.1
29,"Lewis, Dion",TEN,@JAC,RB,10.1,45.4,0.4,0.3,0.,0.,0.,0.,0.,1.6,13.,0.2,0.1,0.,0.,18.8,0.,1.2,9.
30,"Anderson, C.J.",CAR,CIN,RB,15.7,60.6,0.3,0.2,0.,0.,0.,0.,0.,2.,14.3,0.,0.1,0.,0.9,1.6,0.1,1.,8.9
31,"Peterson, Adrian",WAS,GBP,RB,13.7,48.3,0.2,0.2,0.,0.,0.,0.,0.,2.7,22.3,0.1,0.1,0.,0.,5.5,0.2,0.7,8.6
32,"Hyde, Carlos",CLE,NYJ,RB,10.6,44.2,0.4,0.3,0.,0.,0.,0.,0.,2.8,20.2,0.,0.1,0.,0.,0.,0.1,1.3,8.5
33,"Powell, Bilal",NYJ,@CLE,RB,12.4,51.7,0.3,0.2,0.,0.,0.,0.,0.1,2.,14.5,0.,0.1,0.,0.,0.9,0.1,1.1,8.4
34,"Mack, Marlon",IND,@PHI,RB,10.8,41.7,0.3,0.2,0.,0.,0.,0.,0.,1.8,16.8,0.2,0.1,0.,0.,2.,0.,1.,8.4
35,"Booker, Devontae",DEN,@BAL,RB,11.5,42.5,0.2,0.1,0.1,0.,0.,0.,0.,2.5,23.7,0.1,0.1,0.,0.,13.9,0.1,0.7,8.3
36,"Morris, Alfred",SFO,@KCC,RB,12.3,51.9,0.3,0.3,0.,0.,0.,0.,0.,1.9,11.2,0.,0.,0.,0.,0.,0.1,1.3,8.2
37,"Penny, Rashaad",SEA,DAL,RB,7.5,50.2,0.1,0.1,0.,0.,0.,0.,0.,2.5,21.3,0.1,0.1,0.,0.,0.8,0.,0.7,8.1
38,"Johnson, Duke",CLE,NYJ,RB,5.,20.3,0.2,0.1,0.1,0.,0.,0.,0.,4.3,39.,0.2,0.2,0.1,1.,9.,0.1,0.7,8.1
39,"White, James",NEP,@DET,RB,3.7,16.6,0.3,0.2,0.,0.1,0.,0.,0.,3.6,26.7,0.3,0.1,0.1,0.,3.5,0.,1.3,7.9
40,"Bernard, Giovani",CIN,@CAR,RB,7.7,32.,0.2,0.1,0.,0.,0.,0.,0.,3.1,26.7,0.1,0.1,0.1,0.,0.2,0.,0.5,7.3
41,"Allen, Javorius",BAL,DEN,RB,8.5,32.3,0.3,0.2,0.1,0.,0.,0.,0.,2.6,15.8,0.1,0.1,0.,0.,0.,0.,1.2,7.1
42,"Scott, Boston",NOR,@ATL,RB,6.1,24.4,0.2,0.1,0.,0.1,0.,0.,0.,2.6,21.3,0.2,0.1,0.,0.,4.,0.,0.9,6.8
43,"Cohen, Tarik",CHI,@ARZ,RB,7.6,29.8,0.2,0.1,0.1,0.,0.,0.,0.,4.2,27.3,0.,0.1,0.1,19.7,52.6,0.1,1.2,6.6
44,"Carson, Chris",SEA,DAL,RB,9.5,35.,0.1,0.1,0.,0.,0.,0.,0.,2.4,19.6,0.1,0.1,0.,0.,0.,0.,0.7,6.5
45,"Crowell, Isaiah",NYJ,@CLE,RB,9.2,41.3,0.1,0.1,0.,0.,0.,0.,0.,1.8,13.3,0.1,0.1,0.,0.,0.,0.,0.7,6.5
46,"Martin, Doug",OAK,@MIA,RB,10.1,32.9,0.3,0.3,0.,0.,0.,0.,0.,1.8,14.,0.,0.1,0.,3.9,5.,0.2,0.8,6.1
47,"Clement, Corey",PHI,IND,RB,5.7,27.5,0.2,0.,0.1,0.,0.,0.,0.,1.6,16.8,0.1,0.1,0.,0.,4.2,0.,0.9,6.
48,"Stewart, Jonathan",NYG,@HOU,RB,10.6,35.8,0.2,0.2,0.,0.,0.,0.,0.,1.1,6.9,0.,0.,0.,0.,2.2,0.,1.,5.8
49,"Ware, Spencer",KCC,SFO,RB,7.7,29.4,0.2,0.1,0.,0.,0.1,0.,0.,1.9,13.4,0.,0.1,0.,0.,6.1,0.,0.8,5.6
50,"Montgomery, Ty",GBP,@WAS,RB,6.8,28.3,0.3,0.1,0.,0.1,0.1,0.,0.,1.7,9.5,0.,0.,0.,0.,1.1,0.,0.8,5.6
51,"Thompson, Chris",WAS,GBP,RB,4.4,20.,0.1,0.1,0.,0.,0.,0.,0.,2.5,21.9,0.2,0.1,0.,0.,15.9,0.1,0.5,5.5
52,"Freeman, Royce",DEN,@BAL,RB,8.6,34.3,0.2,0.2,0.,0.,0.,0.,0.,1.8,11.,0.,0.,0.,0.,13.3,0.1,0.4,5.5
53,"Chubb, Nick",CLE,NYJ,RB,5.1,43.4,0.,0.,0.,0.,0.,0.,0.,1.6,9.3,0.,0.,0.,1.2,0.3,0.,0.5,5.5
54,"Gore, Frank",MIA,OAK,RB,9.6,36.5,0.1,0.1,0.,0.,0.,0.,0.,1.6,12.3,0.,0.,0.,0.,1.4,0.,0.2,5.4
55,"Perine, Samaje",WAS,GBP,RB,11.7,37.9,0.,0.,0.,0.,0.,0.,0.,1.6,13.2,0.1,0.1,0.,0.,2.1,0.1,0.5,5.4
56,"Jones, Aaron",GBP,@WAS,RB,6.7,33.1,0.3,0.1,0.,0.1,0.,0.,0.,1.1,3.3,0.,0.,0.,0.,0.,0.,0.5,5.4
57,"Breida, Matt",SFO,@KCC,RB,7.,30.2,0.2,0.,0.,0.,0.1,0.,0.,1.3,11.2,0.,0.,0.,0.5,6.5,0.,0.4,5.3
58,"Smith, Rod",DAL,@SEA,RB,4.9,21.3,0.3,0.2,0.,0.,0.,0.,0.,1.3,12.,0.,0.,0.,0.,1.2,0.,0.7,5.3
59,"Yeldon, T.J.",JAC,TEN,RB,5.8,22.6,0.2,0.1,0.,0.,0.,0.,0.,2.5,20.3,0.,0.1,0.,0.,0.,0.1,0.5,5.2
60,"Ekeler, Austin",LAC,@LAR,RB,4.2,21.6,0.1,0.,0.,0.1,0.,0.,0.,1.7,16.7,0.1,0.1,0.,0.,3.,0.,0.7,5.
61,"Abdullah, Ameer",DET,NEP,RB,8.7,27.5,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.7,0.1,0.,0.,0.,10.7,0.1,0.7,4.9
62,"Sproles, Darren",PHI,IND,RB,6.2,23.6,0.2,0.1,0.,0.1,0.,0.,0.,1.4,11.9,0.1,0.,0.,4.4,5.5,0.1,0.8,4.7
63,"Blue, Alfred",HOU,NYG,RB,8.9,34.2,0.1,0.1,0.,0.,0.,0.,0.,1.1,6.6,0.,0.,0.,1.1,1.7,0.,0.7,4.7
64,"Riddick, Theo",DET,NEP,RB,4.4,15.1,0.1,0.1,0.,0.,0.,0.,0.,2.4,18.6,0.1,0.1,0.,0.,1.5,0.,0.4,4.5
65,"Wilkins, Jordan",IND,@PHI,RB,5.4,19.7,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.2,0.,0.1,0.,0.,1.7,0.,0.5,4.1
66,"Kelley, Rob",WAS,GBP,RB,6.9,22.6,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.6,0.,0.,0.,0.,2.1,0.,0.8,3.9
67,"Richard, Jalen",OAK,@MIA,RB,4.1,20.4,0.,0.,0.,0.,0.,0.,0.,1.8,13.,0.1,0.1,0.,14.6,15.7,0.1,0.2,3.8
68,"Edmonds, Chase",ARZ,CHI,RB,7.5,22.3,0.1,0.1,0.,0.,0.,0.,0.,1.1,10.,0.,0.,0.,0.,6.,0.,0.3,3.8
69,"Gallman, Wayne",NYG,@HOU,RB,6.3,25.9,0.,0.,0.,0.,0.,0.,0.,1.9,10.5,0.,0.,0.,0.,3.8,0.1,0.3,3.7
70,"Conner, James",PIT,@TBB,RB,3.9,29.8,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.8,0.,0.,0.,0.,9.4,0.,0.2,3.7
71,"Ivory, Chris",BUF,@MIN,RB,7.,26.2,0.1,0.1,0.,0.,0.,0.,0.,1.2,8.7,0.,0.,0.,0.,0.,0.1,0.7,3.7
72,"Dixon, Kenneth",BAL,DEN,RB,4.5,22.8,0.1,0.,0.,0.,0.,0.,0.,1.3,8.3,0.,0.,0.,0.6,7.4,0.1,0.3,3.5
73,"Blount, LeGarrette",DET,NEP,RB,7.2,26.1,0.1,0.,0.,0.,0.,0.,0.,0.5,2.6,0.,0.,0.,0.,7.7,0.,0.7,3.4
74,"Grant, Corey",JAC,TEN,RB,3.1,15.7,0.1,0.,0.,0.,0.,0.,0.1,0.5,6.9,0.1,0.,0.,0.4,11.3,0.,0.3,3.2
75,"Jones, Ronald",TBB,PIT,RB,4.5,16.4,0.,0.,0.,0.,0.,0.,0.,1.7,13.7,0.,0.1,0.,0.,1.8,0.,0.3,3.1
76,"Prosise, C.J.",SEA,DAL,RB,2.7,9.6,0.,0.,0.,0.,0.,0.,0.,1.2,15.1,0.,0.1,0.,0.,0.4,0.,0.4,2.7
77,"Davis, Mike",SEA,DAL,RB,4.7,14.4,0.,0.,0.,0.,0.,0.,0.,1.1,9.9,0.,0.,0.,0.,0.,0.,0.4,2.6
78,"Rodgers, Jacquizz",TBB,PIT,RB,3.7,14.,0.,0.,0.,0.,0.,0.,0.,0.9,7.7,0.,0.,0.,0.,10.3,0.,0.3,2.5
79,"Washington, DeAndre",OAK,@MIA,RB,3.1,8.7,0.1,0.1,0.,0.,0.,0.,0.,1.5,8.2,0.,0.,0.,0.,3.5,0.,0.2,2.4
80,"Gillislee, Mike",NOR,@ATL,RB,3.4,13.6,0.1,0.1,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,0.,0.,0.4,2.3
81,"Brown, Malcolm",LAR,LAC,RB,4.,15.7,0.,0.,0.,0.,0.,0.,0.,0.7,4.7,0.,0.,0.,0.,5.1,0.,0.3,2.3
82,"Cunningham, Benny",CHI,@ARZ,RB,0.7,2.3,0.,0.,0.,0.,0.,0.,0.,1.2,14.4,0.1,0.1,0.,0.,13.9,0.1,0.4,2.1
83,"Smallwood, Wendell",PHI,IND,RB,3.2,10.8,0.,0.,0.,0.,0.,0.,0.,0.6,4.7,0.,0.,0.,3.9,14.3,0.,0.1,1.6
84,"Williams, Damien",KCC,SFO,RB,1.6,7.5,0.,0.,0.,0.,0.,0.,0.,0.5,4.4,0.,0.,0.,0.,0.8,0.,0.1,1.2
85,"Lindsay, Phillip",DEN,@BAL,RB,2.6,7.9,0.,0.,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,0.,0.,0.2,1.2
86,"Logan, T.J.",ARZ,CHI,RB,1.5,5.,0.,0.,0.,0.,0.,0.,0.,0.7,5.4,0.,0.,0.,3.8,12.3,0.,0.1,1.
87,"Hill, Jeremy",NEP,@DET,RB,2.3,7.4,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,1.3,0.,0.,0.9
88,"Artis-Payne, Cameron",CAR,CIN,RB,2.1,6.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,6.9,0.,0.3,0.8
89,"Mostert, Raheem",SFO,@KCC,RB,1.3,4.1,0.,0.,0.,0.,0.,0.,0.,0.5,4.1,0.,0.,0.,1.1,7.8,0.,0.1,0.8
90,"Cannon, Trenton",NYJ,@CLE,RB,3.2,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.5,7.6,0.1,0.3,0.7
91,"Michael, Christine",IND,@PHI,RB,1.3,3.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,6.9,0.,0.,0.7
92,"Ervin, Tyler",HOU,NYG,RB,1.1,2.8,0.,0.,0.,0.,0.,0.,0.,0.6,3.6,0.,0.,0.,9.3,10.4,0.,0.2,0.6
93,"Ridley, Stevan",PIT,@TBB,RB,1.6,5.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,5.5,0.,0.,0.6
94,"Hines, Nyheim",IND,@PHI,RB,0.7,2.6,0.,0.,0.,0.,0.,0.,0.,0.4,2.8,0.,0.,0.,0.,10.5,0.,0.1,0.5
95,"Boone, Mike",MIN,BUF,RB,1.,2.2,0.,0.,0.,0.,0.,0.,0.,0.5,3.5,0.,0.,0.,0.,0.,0.,0.1,0.5
96,"Walton, Mark",CIN,@CAR,RB,0.9,3.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,0.,2.4,0.,0.,0.4
97,"Marshall, Byron",WAS,GBP,RB,1.1,3.4,0.,0.,0.,0.,0.,0.,0.,0.2,0.9,0.,0.,0.,0.,4.,0.,0.,0.4
98,"Olawale, Jamize",DAL,@SEA,RB,0.3,1.6,0.,0.,0.,0.,0.,0.,0.,0.3,2.3,0.,0.,0.,0.,0.,0.,0.,0.4
99,"Newsome, Detrez",LAC,@LAR,RB,0.9,1.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.9,3.,0.,0.1,0.3
100,"Ballage, Kalen",MIA,OAK,RB,0.6,1.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,10.8,0.,0.1,0.3
101,"Murphy, Marcus",BUF,@MIN,RB,0.4,0.7,0.,0.,0.,0.,0.,0.,0.,0.4,1.9,0.,0.,0.,0.,1.3,0.,0.1,0.3
102,"Smith, Ito",ATL,NOR,RB,0.4,1.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,0.,0.,0.1,0.3
103,"Martin, Robert",NYG,@HOU,RB,0.4,1.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.4,0.,0.,0.2
104,"Jones, Taiwan",BUF,@MIN,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.4,0.,0.,0.,0.,3.8,0.,0.,0.1
105,"Kelly, John",LAR,LAC,RB,0.6,1.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
106,"Pope, Troymaine",HOU,NYG,RB,0.2,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.8,0.,0.,0.1
107,"Thomas, Roc",MIN,BUF,RB,0.5,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6,0.,0.,0.1
108,"Fluellen, David",TEN,@JAC,RB,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.
109,"Coleman, Derrick",ARZ,CHI,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.1,0.
110,"Williams, Darrel",KCC,SFO,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,24.3,0.,0.,0.
111,"Davis, Justin",LAR,LAC,RB,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.1,0.,0.,0.
112,"Wilson, Shaun",TBB,PIT,RB,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.4,0.,0.,0.
