Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Thomas, Michael",NOR,CAR,WR,10.5,1.5,7.2,92.7,0.6,0.3,0.2,0.,0.,0.,0.,0.2,0.,0.,0.,0.,1.2,12.7
2,"Jones, Julio",ATL,@TBB,WR,10.3,1.4,6.2,96.6,0.3,0.2,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,1.2,11.6
3,"Brown, Antonio",PIT,CIN,WR,8.7,1.3,5.3,77.5,0.6,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.,4.5,4.,0.,1.1,11.3
4,"Hopkins, DeAndre",HOU,JAC,WR,12.2,1.2,5.8,79.3,0.5,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.,0.,1.1,11.2
5,"Adams, Davante",GBP,DET,WR,8.2,1.4,5.2,57.2,0.8,0.3,0.3,0.1,0.,0.,0.1,2.7,0.,0.,0.7,0.,1.2,11.
6,"Beckham, Odell",NYG,DAL,WR,11.4,1.3,6.3,76.4,0.6,0.2,0.1,0.,0.,0.,0.1,0.7,0.,2.8,2.7,0.,1.,11.
7,"Green, A.J.",CIN,@PIT,WR,11.3,1.3,5.7,81.2,0.5,0.2,0.2,0.,0.,0.,0.1,0.1,0.,0.,0.,0.1,1.1,10.9
8,"Edelman, Julian",NEP,NYJ,WR,10.1,1.1,6.1,81.8,0.4,0.2,0.1,0.,0.,0.,0.,2.,0.,8.8,0.8,0.1,0.9,10.7
9,"Jones, Marvin",DET,@GBP,WR,7.6,0.9,4.7,72.8,0.6,0.2,0.,0.1,0.,0.1,0.,0.4,0.,0.3,0.,0.,0.8,10.6
10,"Allen, Keenan",LAC,@DEN,WR,9.5,1.5,5.8,80.6,0.4,0.2,0.,0.,0.,0.1,0.,0.4,0.,0.2,0.,0.,1.4,10.6
11,"Cooks, Brandin",LAR,SFO,WR,7.4,1.1,4.4,67.8,0.6,0.3,0.2,0.,0.,0.,0.1,1.7,0.,0.,0.,0.,1.,10.6
12,"Evans, Mike",TBB,ATL,WR,9.9,1.2,5.,70.3,0.4,0.1,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,1.1,9.9
13,"Hilton, T.Y.",IND,@TEN,WR,9.6,0.8,5.,77.9,0.3,0.1,0.,0.,0.1,0.1,0.1,0.,0.,0.1,0.1,0.,0.7,9.6
14,"Hill, Tyreek",KCC,OAK,WR,6.9,0.5,4.8,66.7,0.3,0.,0.,0.,0.1,0.,0.2,7.7,0.1,15.8,8.3,0.,0.7,9.6
