Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
18,"Mathieu, Tyrann",HOU,JAC,DB,4.3,0.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.8
19,"James, Derwin",LAC,@DEN,DB,3.8,0.9,0.1,0.9,0.3,0.,0.,0.,0.,0.7,5.8
20,"Smith, Harrison",MIN,CHI,DB,4.3,1.2,0.1,0.5,0.1,0.,0.,0.,0.,0.,5.8
21,"Jackson, Kareem",HOU,JAC,DB,3.9,1.3,0.,0.8,0.2,0.,0.,0.,0.,0.,5.7
22,"Jefferson, Tony",BAL,CLE,DB,4.3,1.6,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.7
23,"Ramsey, Jalen",JAC,@HOU,DB,3.6,0.7,0.,1.1,0.3,0.,0.,0.,0.,0.,5.7
24,"Johnson, John",LAR,SFO,DB,4.,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.7
25,"Wilson, Tavon",DET,@GBP,DB,4.,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.7
26,"Evans, Justin",TBB,ATL,DB,4.1,0.9,0.,0.6,0.2,0.,0.,0.,0.,0.,5.6
27,"Nicholson, Montae",WAS,PHI,DB,3.8,1.1,0.,0.8,0.2,0.,0.,0.,0.3,4.1,5.6
28,"Williams, Shawn",CIN,@PIT,DB,4.1,1.1,0.,0.5,0.2,0.,0.,0.,0.2,0.,5.5
29,"Church, Barry",JAC,@HOU,DB,4.,1.3,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.5
30,"Parker, Ron",KCC,OAK,DB,4.5,0.8,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
31,"Bethea, Antoine",ARZ,@SEA,DB,3.9,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.5
32,"Griffin, Shaq",SEA,ARZ,DB,3.7,0.7,0.1,1.1,0.1,0.,0.,0.,0.,0.,5.5
33,"Slay, Darius",DET,@GBP,DB,3.2,0.3,0.,1.4,0.4,0.,0.,0.,0.,0.,5.5
34,"Farley, Matthias",IND,@TEN,DB,3.5,1.9,0.,0.6,0.1,0.,0.,0.,0.,0.,5.5
35,"Grimes, Brent",TBB,ATL,DB,3.4,0.5,0.,1.2,0.2,0.,0.,0.,0.,0.,5.4
36,"Darby, Ronald",PHI,@WAS,DB,3.7,0.6,0.,1.2,0.1,0.,0.,0.,0.,0.,5.4
37,"Brice, Kentrell",GBP,DET,DB,3.8,1.1,0.,0.7,0.2,0.,0.,0.,1.,0.,5.4
38,"Woods, Xavier",DAL,@NYG,DB,4.1,0.9,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.4
39,"Weddle, Eric",BAL,CLE,DB,3.3,1.2,0.1,0.6,0.4,0.1,0.,0.,0.,0.1,5.4
40,"Burnett, Morgan",PIT,CIN,DB,3.9,1.3,0.2,0.3,0.1,0.1,0.,0.,0.,0.,5.4
41,"Stewart, Darian",DEN,LAC,DB,3.8,0.9,0.,0.5,0.3,0.1,0.,0.,0.,0.,5.4
42,"Mills, Jalen",PHI,@WAS,DB,3.5,0.8,0.,1.,0.2,0.,0.,0.,0.,0.,5.3
43,"Dennard, Darqueze",CIN,@PIT,DB,3.8,1.7,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.3
44,"White, Tre'Davious",BUF,MIA,DB,3.3,1.1,0.,0.9,0.2,0.,0.,0.,0.,0.,5.3
45,"Fitzpatrick, Minkah",MIA,@BUF,DB,3.7,1.2,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.3
46,"Peters, Marcus",LAR,SFO,DB,3.7,0.5,0.,0.7,0.2,0.2,0.1,0.,0.,0.,5.3
47,"Nelson, Steven",KCC,OAK,DB,3.8,0.9,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.3
48,"Byard, Kevin",TEN,IND,DB,3.7,1.,0.,0.6,0.3,0.,0.,0.,0.,0.,5.3
49,"Harris, Erik",OAK,@KCC,DB,4.,0.8,0.,0.5,0.1,0.,0.,0.,0.,0.,5.2
50,"Conte, Chris",TBB,ATL,DB,3.9,0.8,0.,0.5,0.1,0.1,0.,0.,0.3,0.,5.2
51,"Sendejo, Andrew",MIN,CHI,DB,3.4,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,5.1
52,"Carr, Brandon",BAL,CLE,DB,3.6,0.4,0.,0.8,0.2,0.,0.,0.,0.,0.,5.1
53,"Ward, Denzel",CLE,@BAL,DB,3.4,1.,0.,0.7,0.2,0.1,0.,0.,1.5,3.7,5.1
54,"Davis, Sean",PIT,CIN,DB,3.7,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,5.1
55,"Apple, Eli",NYG,DAL,DB,3.8,0.9,0.,0.7,0.1,0.,0.,0.,0.,0.,5.1
56,"Lattimore, Marshon",NOR,CAR,DB,3.,0.7,0.,1.1,0.3,0.,0.,0.,0.,0.,5.1
57,"Jackson, Eddie",CHI,@MIN,DB,3.7,1.1,0.,0.3,0.1,0.1,0.1,0.,0.3,0.,5.
58,"Alford, Robert",ATL,@TBB,DB,3.6,0.4,0.,1.1,0.1,0.,0.,0.,0.,0.,5.
59,"Bouye, A.J.",JAC,@HOU,DB,3.5,0.4,0.,0.8,0.3,0.,0.,0.,0.,0.,5.
60,"Bates, Jessie",CIN,@PIT,DB,3.8,1.1,0.,0.6,0.,0.,0.,0.,0.2,0.9,5.
61,"Norman, Josh",WAS,PHI,DB,3.4,1.2,0.,0.8,0.,0.1,0.,0.,0.,0.,5.
62,"Heath, Jeff",DAL,@NYG,DB,3.7,0.5,0.1,0.4,0.2,0.1,0.,0.,0.,0.,5.
63,"Colbert, Adrian",SFO,@LAR,DB,3.7,0.4,0.,0.7,0.1,0.2,0.,0.,0.,0.,4.9
64,"Gilchrist, Marcus",OAK,@KCC,DB,3.6,0.9,0.,0.6,0.1,0.,0.,0.,0.,0.,4.9
65,"McLeod, Rodney",PHI,@WAS,DB,3.7,1.1,0.1,0.3,0.1,0.,0.,0.,0.,0.,4.9
66,"McCourty, Devin",NEP,NYJ,DB,3.9,0.8,0.,0.3,0.1,0.,0.,0.,0.,0.6,4.9
67,"Awuzie, Chidobe",DAL,@NYG,DB,3.,1.,0.,0.8,0.2,0.,0.,0.,0.,0.,4.8
68,"Witherspoon, Ahkello",SFO,@LAR,DB,3.5,0.5,0.,0.6,0.2,0.1,0.,0.,0.,0.,4.8
69,"Kirkpatrick, Dre",CIN,@PIT,DB,3.2,1.1,0.,0.7,0.1,0.1,0.,0.,0.,0.,4.8
70,"Brown, Anthony",DAL,@NYG,DB,3.1,0.8,0.1,0.8,0.2,0.1,0.,0.,0.,0.,4.8
71,"King, Desmond",LAC,@DEN,DB,3.8,0.5,0.2,0.3,0.1,0.,0.,0.,0.2,18.,4.7
72,"Jenkins, Janoris",NYG,DAL,DB,2.9,0.5,0.,1.,0.2,0.1,0.,0.,0.,0.,4.7
73,"Vaccaro, Kenny",TEN,IND,DB,3.5,0.8,0.1,0.5,0.1,0.,0.,0.,2.8,1.3,4.7
74,"Addae, Jahleel",LAC,@DEN,DB,3.4,1.2,0.,0.5,0.1,0.,0.,0.,0.,0.6,4.7
75,"Skrine, Buster",NYJ,@NEP,DB,3.5,0.5,0.,0.6,0.1,0.1,0.1,0.,0.,0.,4.7
76,"Swearinger, D.J.",WAS,PHI,DB,3.3,0.8,0.1,0.5,0.2,0.1,0.,0.,0.,0.,4.6
77,"Moore, Kenny",IND,@TEN,DB,3.3,0.8,0.,0.5,0.2,0.1,0.,0.,0.,0.,4.6
78,"Melvin, Rashaan",OAK,@KCC,DB,3.3,1.2,0.,0.5,0.1,0.1,0.,0.,0.,0.,4.6
79,"Dunbar, Quinton",WAS,PHI,DB,2.9,0.9,0.1,0.9,0.1,0.,0.,0.,0.,3.7,4.6
80,"Joseph, Karl",OAK,@KCC,DB,3.4,1.3,0.,0.3,0.1,0.,0.,0.,0.,0.,4.6
81,"Fuller, Kyle",CHI,@MIN,DB,3.2,0.5,0.,1.,0.,0.,0.,0.,0.,0.,4.5
82,"Hooker, Malik",IND,@TEN,DB,3.2,0.7,0.,0.6,0.2,0.,0.,0.,0.,0.,4.5
83,"Bradberry, James",CAR,@NOR,DB,3.3,0.9,0.,0.5,0.1,0.1,0.,0.,0.,0.,4.5
84,"Hargreaves, Vernon",TBB,ATL,DB,3.4,0.6,0.,0.6,0.1,0.1,0.,0.,0.9,0.,4.5
85,"Chung, Patrick",NEP,NYJ,DB,3.3,0.9,0.,0.5,0.1,0.,0.,0.,0.1,0.1,4.5
86,"Clinton-Dix, Hasean",GBP,DET,DB,3.5,0.7,0.,0.4,0.1,0.,0.,0.,0.,0.,4.5
87,"Ryan, Logan",TEN,IND,DB,3.3,0.9,0.,0.5,0.1,0.,0.,0.,0.,0.,4.4
88,"Waynes, Trae",MIN,CHI,DB,2.9,0.5,0.1,0.9,0.1,0.,0.,0.,0.,0.,4.4
89,"Adams, Mike",CAR,@NOR,DB,3.,0.6,0.,0.5,0.2,0.1,0.1,0.,0.,0.,4.4
90,"Carrie, Travis",CLE,@BAL,DB,3.6,0.7,0.,0.4,0.,0.,0.,0.,2.1,0.7,4.4
91,"Trufant, Desmond",ATL,@TBB,DB,3.,0.4,0.,0.9,0.1,0.,0.,0.,0.,0.,4.3
92,"Davis, Vontae",BUF,MIA,DB,2.9,1.,0.,0.7,0.1,0.,0.,0.,0.,0.,4.3
93,"Poole, Brian",ATL,@TBB,DB,3.5,0.9,0.,0.2,0.,0.,0.,0.,0.,0.,4.2
94,"Nelson, Reggie",OAK,@KCC,DB,3.2,1.3,0.,0.2,0.,0.,0.,0.,0.,0.,4.2
95,"Crawley, Ken",NOR,CAR,DB,2.9,0.6,0.,0.8,0.1,0.,0.,0.,0.,0.,4.2
96,"Joyner, Lamarcus",LAR,SFO,DB,2.8,0.9,0.,0.5,0.1,0.1,0.,0.,0.,0.,4.2
97,"Jackson, Adoree",TEN,IND,DB,3.1,0.5,0.,0.7,0.,0.1,0.,0.,11.8,26.6,4.2
98,"Johnson, Dontae",SEA,ARZ,DB,3.4,0.8,0.,0.2,0.1,0.,0.,0.,0.,0.,4.1
99,"Mitchell, Terrance",CLE,@BAL,DB,2.7,0.7,0.,0.8,0.1,0.,0.,0.,0.3,2.4,4.1
100,"Williams, Marcus",NOR,CAR,DB,2.9,0.8,0.1,0.4,0.2,0.,0.,0.,0.,0.,4.1
101,"Lewis, Jourdan",DAL,@NYG,DB,3.2,0.5,0.,0.5,0.1,0.,0.,0.,0.,0.,4.1
102,"Jones, Josh",GBP,DET,DB,3.2,0.7,0.,0.4,0.1,0.,0.,0.,0.,0.,4.1
103,"Jackson, William",CIN,@PIT,DB,2.3,0.7,0.1,1.1,0.1,0.,0.,0.,0.2,0.,4.
104,"Burns, Artie",PIT,CIN,DB,2.7,0.6,0.,0.7,0.1,0.,0.,0.,0.,0.,4.
105,"Maye, Marcus",NYJ,@NEP,DB,3.,1.1,0.,0.1,0.1,0.1,0.,0.,0.,0.,3.9
106,"Gilmore, Stephon",NEP,NYJ,DB,2.6,0.4,0.,0.8,0.1,0.1,0.,0.,0.,0.,3.9
107,"Joseph, Johnathan",HOU,JAC,DB,2.9,0.8,0.,0.5,0.1,0.,0.,0.,0.,0.,3.9
108,"Peppers, Jabrill",CLE,@BAL,DB,3.1,1.,0.,0.3,0.,0.,0.,0.,10.1,15.5,3.9
109,"Phillips, Adrian",LAC,@DEN,DB,2.7,0.8,0.,0.4,0.1,0.1,0.,0.,0.,0.,3.9
110,"Fuller, Kendall",KCC,OAK,DB,2.7,0.6,0.,0.4,0.2,0.,0.,0.,0.,0.5,3.8
111,"Rowe, Eric",NEP,NYJ,DB,2.8,0.4,0.,0.6,0.1,0.,0.,0.,0.,0.,3.8
112,"Robinson, Rashard",NYJ,@NEP,DB,2.7,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,3.8
113,"Smith, Jimmy",BAL,CLE,DB,3.,0.2,0.,0.5,0.1,0.,0.,0.,0.,0.,3.8
114,"Simmons, Justin",DEN,LAC,DB,2.5,0.8,0.,0.5,0.2,0.,0.,0.,0.,0.,3.8
115,"Edmunds, Terrell",PIT,CIN,DB,2.7,0.9,0.,0.6,0.,0.1,0.,0.,0.,0.,3.8
116,"Taylor, Jamar",ARZ,@SEA,DB,2.9,0.7,0.,0.5,0.,0.1,0.,0.,0.4,0.,3.8
117,"Williams, Tramon",GBP,DET,DB,2.8,0.5,0.,0.6,0.1,0.,0.,0.,0.,0.,3.8
118,"Williams, Trevor",LAC,@DEN,DB,2.5,0.6,0.,0.7,0.1,0.,0.,0.,0.,0.,3.8
119,"Scandrick, Orlando",KCC,OAK,DB,3.1,0.6,0.,0.3,0.,0.,0.,0.,0.,0.,3.7
120,"Randall, Damarious",CLE,@BAL,DB,2.7,0.6,0.,0.4,0.1,0.,0.,0.,1.3,4.5,3.7
121,"Howard, Xavien",MIA,@BUF,DB,2.6,0.5,0.1,0.5,0.1,0.,0.,0.,0.,0.,3.7
122,"Diggs, Quandre",DET,@GBP,DB,2.7,0.7,0.1,0.4,0.1,0.,0.,0.,0.,0.,3.7
123,"Desir, Pierre",IND,@TEN,DB,2.4,1.2,0.,0.6,0.1,0.,0.,0.,0.,0.,3.7
124,"Johnson, Trumaine",NYJ,@NEP,DB,2.7,0.4,0.,0.6,0.,0.,0.,0.,0.,0.,3.7
125,"Douglas, Rasul",PHI,@WAS,DB,2.2,0.4,0.,0.9,0.1,0.,0.,0.,0.,0.,3.6
126,"Everett, Deshazor",WAS,PHI,DB,2.2,1.1,0.,0.5,0.1,0.1,0.,0.,0.,0.2,3.6
127,"Wilson, Quincy",IND,@TEN,DB,2.3,0.7,0.,0.5,0.1,0.,0.,0.,0.,0.,3.5
128,"Coleman, Justin",SEA,ARZ,DB,2.1,0.9,0.1,0.7,0.1,0.,0.,0.,0.1,0.,3.5
129,"Roby, Bradley",DEN,LAC,DB,2.1,0.5,0.1,0.9,0.1,0.,0.,0.,0.,0.,3.5
130,"Johnson, Kevin",HOU,JAC,DB,2.5,0.9,0.,0.4,0.,0.,0.,0.,0.,0.,3.5
131,"Robey, Nickell",LAR,SFO,DB,2.4,0.6,0.,0.5,0.1,0.,0.,0.,0.,0.,3.5
132,"Boston, Tre",ARZ,@SEA,DB,2.3,0.9,0.,0.4,0.1,0.,0.,0.,0.3,0.,3.4
133,"Peterson, Patrick",ARZ,@SEA,DB,2.6,0.5,0.,0.4,0.1,0.,0.,0.,4.3,0.5,3.4
134,"Lawson, Nevin",DET,@GBP,DB,2.7,0.6,0.,0.3,0.,0.,0.,0.,2.,0.,3.4
135,"Gipson, Tashaun",JAC,@HOU,DB,2.5,0.6,0.,0.3,0.1,0.,0.,0.,0.,0.,3.4
136,"Amukamara, Prince",CHI,@MIN,DB,2.6,0.3,0.,0.5,0.,0.,0.,0.,0.1,0.,3.4
137,"Ward, Jimmie",SFO,@LAR,DB,2.7,0.5,0.,0.2,0.,0.1,0.1,0.,0.,0.,3.4
138,"Allen, Ricardo",ATL,@TBB,DB,2.3,1.2,0.,0.1,0.1,0.,0.,0.,0.,0.,3.3
139,"Rhodes, Xavier",MIN,CHI,DB,2.4,0.5,0.,0.6,0.1,0.,0.,0.,0.,0.,3.3
140,"Tankersley, Cordrea",MIA,@BUF,DB,2.5,0.7,0.,0.5,0.,0.,0.,0.,0.,0.,3.3
141,"Hayward, Casey",LAC,@DEN,DB,1.9,0.3,0.,0.9,0.1,0.,0.,0.,0.,0.,3.2
142,"Iloka, George",MIN,CHI,DB,2.3,1.1,0.,0.3,0.,0.,0.,0.,0.,0.,3.2
143,"Branch, Tyvon",ARZ,@SEA,DB,2.3,0.8,0.,0.3,0.,0.,0.,0.,0.8,0.,3.2
144,"Robinson, Patrick",NOR,CAR,DB,2.,0.5,0.,0.6,0.1,0.,0.,0.,0.,0.,3.1
145,"Conley, Gareon",OAK,@KCC,DB,2.4,0.6,0.,0.3,0.,0.,0.,0.,0.1,0.,3.1
146,"Jackson, Donte",CAR,@NOR,DB,2.3,1.,0.,0.2,0.,0.,0.,0.,0.,0.,3.1
147,"McCain, Bobby",MIA,@BUF,DB,2.,0.8,0.1,0.5,0.1,0.,0.,0.,0.,0.,3.1
148,"Williams, K'Waun",SFO,@LAR,DB,2.2,0.6,0.1,0.3,0.,0.1,0.1,0.,0.,0.,3.1
149,"King, Kevin",GBP,DET,DB,2.2,0.7,0.,0.4,0.,0.,0.,0.,0.6,0.,3.1
150,"Tabor, Teez",DET,@GBP,DB,2.6,0.7,0.,0.1,0.,0.,0.,0.,0.,0.,3.
151,"Humphrey, Marlon",BAL,CLE,DB,1.9,0.4,0.1,0.6,0.1,0.,0.,0.,0.1,0.,3.
152,"Bell, Vonn",NOR,CAR,DB,2.2,0.8,0.1,0.2,0.,0.,0.,0.,0.,0.,3.
153,"Boddy-Calhoun, Briean",CLE,@BAL,DB,2.,0.6,0.,0.5,0.1,0.,0.,0.,0.,0.,2.9
154,"Reid, Justin",HOU,JAC,DB,2.3,0.8,0.,0.1,0.,0.,0.,0.,0.,0.,2.9
155,"Harris, Chris",DEN,LAC,DB,2.,0.7,0.,0.3,0.1,0.1,0.,0.,0.,0.,2.9
156,"McCourty, Jason ",NEP,NYJ,DB,1.9,0.5,0.,0.4,0.1,0.,0.,0.,0.,0.,2.8
157,"Colvin, Aaron",HOU,JAC,DB,2.2,0.6,0.,0.2,0.,0.,0.,0.,0.,0.,2.8
158,"Riley, Curtis",NYG,DAL,DB,1.8,0.7,0.,0.4,0.1,0.,0.,0.,0.,0.,2.7
159,"Hairston, Nate",IND,@TEN,DB,1.7,0.7,0.1,0.4,0.,0.,0.,0.,0.,0.,2.6
160,"Haden, Joe",PIT,CIN,DB,1.7,0.4,0.,0.5,0.1,0.,0.,0.,0.,0.,2.6
161,"Smith, Sean",OAK,@KCC,DB,2.,0.2,0.,0.3,0.1,0.,0.,0.,0.,0.,2.6
162,"Alexander, Jaire",GBP,DET,DB,2.1,0.5,0.,0.3,0.,0.,0.,0.,0.,0.,2.6
163,"Parks, Will",DEN,LAC,DB,1.7,0.6,0.,0.4,0.1,0.,0.,0.,0.,0.,2.6
164,"House, Davon",GBP,DET,DB,2.,0.5,0.,0.2,0.,0.,0.,0.,0.,0.,2.5
165,"Davis, Carlton",TBB,ATL,DB,1.6,0.8,0.,0.4,0.,0.1,0.,0.,0.,0.,2.5
166,"Murray, Eric",KCC,OAK,DB,2.,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,2.4
167,"Claiborne, Morris",NYJ,@NEP,DB,1.8,0.4,0.,0.4,0.,0.,0.,0.,0.,0.,2.4
168,"Gaines, E.J.",CLE,@BAL,DB,1.8,0.5,0.,0.3,0.,0.1,0.,0.,0.,0.,2.4
169,"Deayon, Donte",NYG,DAL,DB,1.7,0.5,0.,0.4,0.,0.,0.,0.,0.,0.,2.4
170,"Webster, Kayvon",HOU,JAC,DB,1.8,0.3,0.,0.4,0.,0.,0.,0.,0.,0.,2.4
171,"Sherman, Richard",SFO,@LAR,DB,1.9,0.4,0.,0.2,0.,0.,0.,0.,0.,0.,2.4
172,"Butler, Malcolm",TEN,IND,DB,1.6,0.2,0.,0.4,0.,0.1,0.,0.,1.4,3.1,2.3
173,"Banjo, Chris",NOR,CAR,DB,1.6,0.4,0.,0.4,0.,0.,0.,0.,0.,0.,2.2
174,"Sims, LeShaun",TEN,IND,DB,1.7,0.2,0.,0.2,0.1,0.,0.,0.,0.4,3.8,2.2
175,"Talib, Aqib",LAR,SFO,DB,1.5,0.5,0.,0.4,0.,0.,0.,0.,0.,0.,2.2
176,"Jones, Jonathan",NEP,NYJ,DB,1.5,0.4,0.,0.4,0.,0.,0.,0.,0.,0.,2.2
177,"Gaines, Phillip",BUF,MIA,DB,1.3,0.6,0.,0.3,0.1,0.,0.,0.,0.,0.,2.2
178,"Munnerlyn, Captain",CAR,@NOR,DB,1.6,0.5,0.1,0.2,0.,0.,0.,0.,0.,0.,2.2
179,"Levine, Anthony",BAL,CLE,DB,1.4,0.2,0.3,0.3,0.,0.,0.,0.,0.1,0.,2.2
180,"Thomas, Dymonte",DEN,LAC,DB,1.6,0.6,0.,0.3,0.,0.,0.,0.,0.,0.,2.2
181,"Cooper, Marcus",CHI,@MIN,DB,1.7,0.1,0.,0.3,0.,0.,0.,0.,0.,0.,2.1
182,"Thompson, Tedric",SEA,ARZ,DB,1.6,0.8,0.,0.1,0.,0.,0.,0.,0.,0.,2.1
183,"Burris, Juston",NYJ,@NEP,DB,1.5,0.1,0.,0.2,0.1,0.1,0.1,0.,0.,0.,2.1
184,"Searcy, Da'Norris",CAR,@NOR,DB,1.3,0.5,0.,0.3,0.1,0.,0.,0.,0.,0.,2.
185,"Hughes, Mike",MIN,CHI,DB,1.3,0.7,0.,0.3,0.,0.,0.,0.,0.2,0.,2.
186,"Hall, Leon",OAK,@KCC,DB,1.6,0.3,0.,0.1,0.,0.,0.,0.,0.,0.,1.9
187,"Williams, Brandon",ARZ,@SEA,DB,1.4,0.4,0.,0.3,0.,0.,0.,0.,0.4,0.,1.9
188,"Pleasant, Eddie",NEP,NYJ,DB,1.5,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,1.9
189,"Bethel, Justin",ATL,@TBB,DB,1.3,0.7,0.,0.1,0.,0.,0.,0.,0.,0.,1.8
190,"Harrison, Ronnie",JAC,@HOU,DB,1.3,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,1.7
191,"Smith, Maurice",MIA,@BUF,DB,0.9,0.5,0.,0.2,0.,0.,0.,0.,0.,0.,1.4
192,"Benwikere, Bene",ARZ,@SEA,DB,0.5,0.2,0.,0.2,0.,0.,0.,0.,0.3,0.,0.8
193,"Hal, Dre",HOU,JAC,DB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.3
