Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
51,"Smith, Rod",DAL,@NYG,RB,5.,22.,0.3,0.2,0.1,0.,0.,0.,0.,1.4,13.3,0.1,0.1,0.,0.,1.4,0.,0.7,5.6
52,"Martin, Doug",OAK,@KCC,RB,9.2,30.,0.2,0.2,0.,0.,0.,0.,0.,1.7,13.5,0.,0.1,0.,3.5,4.5,0.2,0.7,5.6
53,"Breida, Matt",SFO,@LAR,RB,7.3,31.1,0.2,0.,0.,0.,0.1,0.,0.,1.4,12.1,0.,0.,0.,0.5,6.5,0.,0.4,5.6
54,"Jones, Aaron",GBP,DET,RB,6.9,33.6,0.3,0.1,0.,0.1,0.,0.,0.,1.1,3.7,0.,0.,0.,0.,0.,0.,0.5,5.4
55,"Chubb, Nick",CLE,@BAL,RB,4.9,43.1,0.,0.,0.,0.,0.,0.,0.,1.6,9.2,0.,0.,0.,1.2,0.4,0.,0.4,5.4
56,"Freeman, Royce",DEN,LAC,RB,8.2,33.1,0.2,0.2,0.,0.,0.,0.,0.,1.7,10.6,0.,0.,0.,0.,12.2,0.1,0.5,5.3
57,"Thompson, Chris",WAS,PHI,RB,4.1,18.9,0.1,0.,0.,0.,0.,0.,0.,2.3,20.5,0.2,0.1,0.,0.,15.1,0.1,0.4,5.2
58,"Stewart, Jonathan",NYG,DAL,RB,9.5,32.,0.2,0.2,0.,0.,0.,0.,0.,1.1,6.5,0.,0.,0.,0.,2.2,0.,0.9,5.1
59,"Abdullah, Ameer",DET,@GBP,RB,9.1,27.9,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.8,0.1,0.,0.,0.,10.9,0.1,0.8,5.1
60,"Sproles, Darren",PHI,@WAS,RB,6.6,24.6,0.2,0.1,0.,0.1,0.,0.,0.,1.6,12.9,0.1,0.1,0.,4.4,5.9,0.,0.9,5.1
61,"Perine, Samaje",WAS,PHI,RB,10.6,34.4,0.,0.,0.,0.,0.,0.,0.,1.5,12.,0.1,0.,0.,0.,1.9,0.1,0.4,4.9
62,"Ekeler, Austin",LAC,@DEN,RB,4.1,21.,0.1,0.,0.,0.1,0.,0.,0.,1.6,16.1,0.1,0.1,0.,0.,2.8,0.,0.7,4.8
63,"Riddick, Theo",DET,@GBP,RB,4.5,15.2,0.1,0.1,0.,0.,0.,0.,0.,2.4,19.,0.1,0.1,0.,0.,1.6,0.,0.4,4.6
64,"Turbin, Robert",IND,@TEN,RB,4.3,14.5,0.3,0.3,0.,0.,0.,0.,0.,1.6,11.6,0.,0.,0.,0.,0.9,0.,0.9,4.5
65,"Ivory, Chris",BUF,MIA,RB,8.3,31.7,0.1,0.1,0.,0.,0.,0.,0.,1.4,10.5,0.,0.,0.,0.,0.,0.1,0.8,4.5
66,"Blue, Alfred",HOU,JAC,RB,8.3,32.1,0.1,0.1,0.,0.,0.,0.,0.,1.,6.2,0.,0.,0.,1.2,1.8,0.,0.7,4.4
67,"Wilkins, Jordan",IND,@TEN,RB,5.5,19.9,0.2,0.2,0.,0.,0.,0.,0.,1.7,14.4,0.,0.1,0.,0.,1.7,0.,0.5,4.3
68,"Foreman, D'Onta",HOU,JAC,RB,6.9,28.4,0.1,0.,0.,0.,0.,0.,0.,1.,8.3,0.,0.,0.,0.7,1.2,0.1,0.4,4.
69,"Edmonds, Chase",ARZ,@SEA,RB,8.3,24.3,0.1,0.1,0.,0.,0.,0.,0.,1.2,10.5,0.,0.,0.,0.,6.1,0.1,0.3,4.
70,"Conner, James",PIT,CIN,RB,4.2,31.,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.9,0.,0.,0.,0.,10.4,0.,0.2,3.9
71,"Dixon, Kenneth",BAL,CLE,RB,4.9,24.8,0.1,0.,0.,0.,0.,0.,0.,1.4,8.9,0.,0.,0.,0.6,7.4,0.1,0.4,3.7
72,"Kelley, Rob",WAS,PHI,RB,6.4,21.,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.5,0.,0.,0.,0.,1.8,0.,0.7,3.7
73,"Grant, Corey",JAC,@HOU,RB,3.7,18.5,0.1,0.1,0.,0.,0.,0.,0.1,0.6,7.6,0.1,0.,0.,0.4,11.9,0.,0.4,3.7
74,"Gallman, Wayne",NYG,DAL,RB,5.8,23.6,0.,0.,0.,0.,0.,0.,0.,1.8,9.8,0.,0.,0.,0.,3.5,0.1,0.3,3.4
75,"Blount, LeGarrette",DET,@GBP,RB,7.3,26.1,0.1,0.,0.,0.,0.,0.,0.,0.5,2.8,0.,0.,0.,0.,7.7,0.,0.7,3.4
76,"Richard, Jalen",OAK,@KCC,RB,3.6,18.,0.,0.,0.,0.,0.,0.,0.,1.6,11.6,0.1,0.,0.,12.5,14.6,0.2,0.2,3.3
77,"Jones, Ronald",TBB,ATL,RB,3.9,14.4,0.,0.,0.,0.,0.,0.,0.,1.6,13.,0.,0.1,0.,0.,1.5,0.1,0.3,2.8
78,"Perkins, Paul",NYG,DAL,RB,6.,19.7,0.,0.,0.,0.,0.,0.,0.,1.3,7.3,0.,0.,0.,0.,4.,0.,0.2,2.7
79,"Prosise, C.J.",SEA,ARZ,RB,2.7,9.1,0.,0.,0.,0.,0.,0.,0.,1.1,14.4,0.,0.1,0.,0.,0.4,0.,0.3,2.6
80,"Davis, Mike",SEA,ARZ,RB,4.4,14.,0.,0.,0.,0.,0.,0.,0.,1.,9.3,0.,0.,0.,0.,0.,0.,0.4,2.5
81,"Scott, Boston",NOR,CAR,RB,2.7,9.5,0.1,0.1,0.,0.,0.,0.,0.,0.7,3.6,0.1,0.,0.,0.,0.,0.,0.4,2.3
82,"Rodgers, Jacquizz",TBB,ATL,RB,3.3,12.6,0.,0.,0.,0.,0.,0.,0.,0.8,7.1,0.,0.,0.,0.,10.,0.,0.3,2.3
83,"Washington, DeAndre",OAK,@KCC,RB,2.8,7.9,0.1,0.1,0.,0.,0.,0.,0.,1.4,7.4,0.,0.,0.,0.,3.,0.,0.2,2.2
84,"Cunningham, Benny",CHI,@MIN,RB,0.6,2.3,0.,0.,0.,0.,0.,0.,0.,1.2,14.4,0.1,0.1,0.,0.,13.4,0.1,0.4,2.1
85,"Brown, Malcolm",LAR,SFO,RB,3.6,14.,0.,0.,0.,0.,0.,0.,0.,0.6,4.1,0.,0.,0.,0.,4.4,0.,0.2,2.
86,"Smallwood, Wendell",PHI,@WAS,RB,3.5,11.6,0.,0.,0.,0.,0.,0.,0.,0.7,5.1,0.,0.,0.,4.3,15.3,0.,0.2,1.7
87,"Gillislee, Mike",NOR,CAR,RB,2.8,10.7,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.,0.,0.3,1.6
88,"Williams, Damien",KCC,OAK,RB,1.7,7.8,0.,0.,0.,0.,0.,0.,0.,0.6,4.6,0.,0.,0.,0.,0.8,0.,0.1,1.2
89,"Lindsay, Phillip",DEN,LAC,RB,2.4,7.3,0.,0.,0.,0.,0.,0.,0.,0.6,4.2,0.,0.,0.,0.,0.,0.,0.2,1.1
90,"Logan, T.J.",ARZ,@SEA,RB,1.6,5.1,0.,0.,0.,0.,0.,0.,0.,0.7,5.8,0.,0.,0.,5.,14.3,0.,0.1,1.1
91,"Mostert, Raheem",SFO,@LAR,RB,1.3,4.2,0.,0.,0.,0.,0.,0.,0.,0.5,4.4,0.,0.,0.,1.1,8.,0.,0.1,0.8
92,"Hill, Jeremy",NEP,NYJ,RB,2.1,6.8,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,1.2,0.,0.,0.8
93,"Artis-Payne, Cameron",CAR,@NOR,RB,1.8,5.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,0.,6.5,0.,0.3,0.7
94,"Michael, Christine",IND,@TEN,RB,1.4,3.6,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,7.3,0.,0.,0.7
95,"Cannon, Trenton",NYJ,@NEP,RB,3.2,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.5,6.7,0.1,0.3,0.7
96,"Ridley, Stevan",PIT,CIN,RB,1.7,5.4,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,6.4,0.,0.,0.6
97,"Ervin, Tyler",HOU,JAC,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.6,3.5,0.,0.,0.,9.3,9.8,0.,0.1,0.6
98,"Hines, Nyheim",IND,@TEN,RB,0.8,2.9,0.,0.,0.,0.,0.,0.,0.,0.4,2.7,0.,0.,0.,0.,11.6,0.,0.1,0.6
99,"Walton, Mark",CIN,@PIT,RB,0.9,3.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,0.,2.4,0.,0.,0.4
100,"Ballage, Kalen",MIA,@BUF,RB,0.8,2.,0.,0.,0.,0.,0.,0.,0.,0.3,2.4,0.,0.,0.,0.,13.9,0.,0.1,0.4
101,"Murphy, Marcus",BUF,MIA,RB,0.6,1.6,0.,0.,0.,0.,0.,0.,0.,0.5,2.7,0.,0.,0.,0.,1.8,0.,0.2,0.4
102,"Marshall, Byron",WAS,PHI,RB,1.,3.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.8,0.,0.,0.,0.,3.7,0.,0.,0.4
103,"Olawale, Jamize",DAL,@NYG,RB,0.3,1.6,0.,0.,0.,0.,0.,0.,0.,0.3,2.3,0.,0.,0.,0.,0.,0.,0.,0.4
104,"Boone, Mike",MIN,CHI,RB,0.8,1.6,0.,0.,0.,0.,0.,0.,0.,0.4,2.8,0.,0.,0.,0.,0.,0.,0.1,0.4
105,"Smith, Ito",ATL,@TBB,RB,0.5,1.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.6,0.,0.,0.,0.,0.,0.,0.2,0.3
106,"Newsome, Detrez",LAC,@DEN,RB,0.9,1.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,1.1,3.,0.,0.1,0.3
107,"Jones, Taiwan",BUF,MIA,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.7,0.,0.,0.,0.,4.4,0.,0.,0.2
108,"Martin, Robert",NYG,DAL,RB,0.3,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,1.8,0.,0.,0.1
109,"Kelly, John",LAR,SFO,RB,0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,1.2,0.,0.,0.1
110,"Wilson, Shaun",TBB,ATL,RB,0.6,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.4,0.,0.,0.1
111,"Thomas, Roc",MIN,CHI,RB,0.4,0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.,0.1
112,"Coleman, Derrick",ARZ,@SEA,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.1,0.
113,"Perry, Senorise",MIA,@BUF,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.6,0.,0.,0.
114,"Fluellen, David",TEN,IND,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.
115,"Williams, Darrel",KCC,OAK,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,24.6,0.,0.,0.
116,"Pope, Troymaine",HOU,JAC,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7,2.3,0.,0.,0.
117,"Davis, Justin",LAR,SFO,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.3,0.,0.,0.
