Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"King, Akeem",ATL,BUF,DB,6.3,1.3,0.1,1.5,0.4,0.1,0.1,0.,0.,0.,9.5
2,"Jones, Reshad",MIA,NOR,DB,6.3,2.2,0.1,0.8,0.4,0.1,0.,0.,0.,1.8,9.2
3,"Tandy, Keith",TBB,NYG,DB,6.3,2.,0.1,1.,0.4,0.,0.,0.,0.,0.,9.1
4,"Collins, Landon",NYG,@TBB,DB,6.3,2.,0.3,0.8,0.2,0.,0.,0.,0.,0.,8.7
5,"Coleman, Kurt",CAR,@NEP,DB,4.5,2.2,0.1,0.6,0.4,0.,0.,0.,0.1,0.,7.
6,"Farley, Matthias",IND,@SEA,DB,4.8,1.3,0.,0.7,0.3,0.2,0.1,0.,0.,0.,7.
7,"Berry, Eric",KCC,WAS,DB,4.5,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.6
8,"Stewart, Darian",DEN,OAK,DB,4.3,1.2,0.,0.8,0.3,0.2,0.1,0.,0.,0.,6.6
9,"Burnett, Morgan",GBP,CHI,DB,4.5,1.2,0.2,0.7,0.2,0.,0.,0.,0.,0.,6.5
10,"Church, Barry",JAC,@NYJ,DB,4.8,1.7,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.5
11,"Cyprien, Johnathan",TEN,@HOU,DB,4.8,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.5
12,"Smith, Harrison",MIN,DET,DB,5.1,1.5,0.1,0.2,0.1,0.,0.,0.,0.,0.,6.5
13,"Reid, Eric",SFO,@ARZ,DB,5.,1.,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.4
14,"Bethea, Antoine",ARZ,SFO,DB,5.,0.8,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,6.3
15,"Vaccaro, Kenny",NOR,@MIA,DB,4.5,1.6,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.3
16,"Jefferson, Tony",BAL,PIT,DB,4.6,1.6,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.3
17,"Adams, Mike",CAR,@NEP,DB,4.8,1.3,0.,0.4,0.1,0.1,0.1,0.,0.,0.,6.2
18,"Joseph, Karl",OAK,@DEN,DB,4.5,1.1,0.,0.8,0.2,0.,0.,0.,0.,0.,6.2
19,"Adams, Jamal",NYJ,JAC,DB,4.1,1.3,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.2
20,"Butler, Malcolm",NEP,CAR,DB,3.9,1.2,0.,1.,0.2,0.1,0.1,0.,0.1,0.,6.1
21,"Peters, Marcus",KCC,WAS,DB,3.6,0.7,0.,1.2,0.3,0.2,0.2,0.,0.,0.,6.1
22,"Addae, Jahleel",LAC,PHI,DB,4.7,0.8,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
23,"Davis, Sean",PIT,@BAL,DB,4.2,1.4,0.3,0.5,0.1,0.,0.,0.,0.,0.,6.
24,"Jenkins, Malcolm",PHI,@LAC,DB,4.,1.7,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.9
