Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
42,"Johnson, Duke",CLE,CIN,RB,6.4,27.,0.,0.,0.,0.,0.,0.,0.,4.2,39.6,0.1,0.2,0.1,4.8,2.3,0.,2.,7.1
43,"Riddick, Theo",DET,@MIN,RB,7.6,27.4,0.1,0.,0.,0.,0.,0.,0.,3.9,26.4,0.2,0.1,0.1,0.,3.5,0.,1.,6.8
44,"Booker, Devontae",DEN,OAK,RB,10.6,38.3,0.2,0.2,0.,0.,0.,0.,0.,1.9,15.2,0.,0.1,0.,0.,1.9,0.1,1.1,6.7
45,"Thompson, Chris",WAS,@KCC,RB,4.7,23.3,0.2,0.1,0.,0.1,0.,0.,0.,3.2,22.5,0.2,0.1,0.,0.,20.9,0.,0.7,6.6
46,"White, James",NEP,CAR,RB,3.1,12.,0.1,0.1,0.,0.,0.,0.,0.,3.,30.9,0.3,0.1,0.1,0.,3.8,0.,0.8,6.5
47,"Rodgers, Jacquizz",TBB,NYG,RB,10.3,39.9,0.2,0.2,0.,0.,0.,0.,0.,1.3,10.,0.,0.,0.,0.,0.,0.1,0.9,6.4
48,"Burkhead, Rex",NEP,CAR,RB,5.2,44.1,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.2,0.,0.,0.,0.,9.,0.1,0.6,5.9
49,"West, Charcandrick",KCC,WAS,RB,7.8,26.6,0.2,0.1,0.,0.,0.,0.,0.,1.7,13.1,0.2,0.1,0.,0.,1.,0.1,0.9,5.8
50,"Williams, Jamaal",GBP,CHI,RB,8.3,35.5,0.1,0.1,0.,0.,0.,0.,0.,1.7,14.4,0.,0.1,0.,0.,0.,0.,2.3,5.8
51,"Williams, Damien",MIA,NOR,RB,3.4,12.4,0.2,0.1,0.1,0.,0.,0.,0.,1.9,18.1,0.2,0.1,0.,0.,5.8,0.1,1.1,5.5
52,"Lewis, Dion",NEP,CAR,RB,7.3,28.8,0.1,0.1,0.,0.,0.,0.,0.,2.4,16.7,0.1,0.1,0.,0.,11.3,0.1,0.8,5.5
53,"Sims, Charles",TBB,NYG,RB,5.5,24.2,0.,0.,0.,0.,0.,0.,0.,2.4,22.8,0.1,0.1,0.,0.,0.,0.1,2.,5.4
54,"Ivory, Chris",JAC,@NYJ,RB,8.9,35.9,0.1,0.1,0.,0.,0.,0.,0.,1.4,11.6,0.,0.,0.,0.,1.3,0.2,0.6,5.3
55,"Allen, Javorius",BAL,PIT,RB,6.8,24.8,0.1,0.1,0.,0.,0.,0.,0.,2.9,18.9,0.1,0.1,0.,0.,2.8,0.,1.6,5.2
56,"Rawls, Thomas",SEA,IND,RB,7.2,30.1,0.2,0.2,0.,0.,0.,0.,0.,0.7,5.2,0.,0.,0.,0.,0.,0.,1.2,4.9
57,"Washington, DeAndre",OAK,@DEN,RB,5.4,28.8,0.1,0.,0.,0.1,0.,0.,0.,1.3,10.9,0.,0.,0.,1.4,3.2,0.1,0.7,4.4
58,"Vereen, Shane",NYG,@TBB,RB,5.5,23.5,0.,0.,0.,0.,0.,0.,0.,1.8,13.6,0.1,0.1,0.,0.,8.5,0.1,1.5,4.4
59,"Perine, Samaje",WAS,@KCC,RB,4.8,39.7,0.,0.,0.,0.,0.,0.,0.,0.4,3.8,0.,0.,0.,0.,3.,0.,1.8,4.3
60,"Zenner, Zach",DET,@MIN,RB,5.2,20.2,0.2,0.2,0.,0.,0.,0.,0.,1.2,12.3,0.,0.,0.,0.,6.4,0.1,0.7,4.2
61,"McKinnon, Jerick",MIN,DET,RB,7.,21.4,0.1,0.1,0.,0.,0.,0.,0.,1.9,13.2,0.,0.1,0.,0.,0.,0.,0.5,4.2
62,"Turbin, Robert",IND,@SEA,RB,3.1,10.9,0.3,0.3,0.,0.,0.,0.,0.,1.3,8.8,0.1,0.,0.,0.,0.,0.,1.1,4.1
63,"Richard, Jalen",OAK,@DEN,RB,4.2,21.2,0.,0.,0.,0.,0.,0.,0.,1.6,9.9,0.1,0.,0.,17.6,24.3,0.,0.3,3.9
64,"Blue, Alfred",HOU,TEN,RB,7.5,30.7,0.1,0.,0.,0.,0.,0.,0.,0.8,3.4,0.,0.,0.,0.6,1.9,0.1,1.,3.8
65,"Oliver, Branden",LAC,PHI,RB,4.9,19.6,0.,0.,0.,0.,0.,0.,0.,1.4,13.7,0.,0.1,0.,0.7,1.5,0.,1.,3.6
66,"Artis-Payne, Cameron",CAR,@NEP,RB,5.,21.8,0.1,0.,0.1,0.,0.,0.,0.,0.7,6.6,0.,0.,0.,0.,0.,0.,0.3,3.5
67,"Tolbert, Mike",BUF,@ATL,RB,3.7,18.6,0.1,0.1,0.,0.,0.,0.,0.,0.6,3.8,0.1,0.,0.,0.,0.9,0.,0.5,3.5
68,"Prosise, C.J.",SEA,IND,RB,2.9,12.2,0.,0.,0.,0.,0.,0.,0.,1.5,18.6,0.,0.1,0.,0.,0.9,0.,0.5,3.4
69,"Williams, Kerwynn",ARZ,SFO,RB,3.4,20.5,0.2,0.,0.,0.,0.,0.1,0.,0.6,4.,0.,0.,0.,0.,5.3,0.,0.4,3.3
70,"Kamara, Alvin",NOR,@MIA,RB,3.1,10.4,0.2,0.2,0.,0.,0.,0.,0.,1.4,8.4,0.,0.,0.,0.3,0.,0.,1.2,3.1
71,"Smallwood, Wendell",PHI,@LAC,RB,6.1,22.8,0.,0.,0.,0.,0.,0.,0.,0.9,6.,0.,0.,0.,1.3,16.8,0.,0.7,3.1
72,"Charles, Jamaal",DEN,OAK,RB,4.7,18.,0.1,0.1,0.,0.,0.,0.,0.,0.4,3.1,0.,0.,0.,0.,0.,0.,0.3,2.9
73,"Ripkowski, Aaron",GBP,CHI,RB,2.6,9.9,0.2,0.2,0.,0.,0.,0.,0.,0.9,5.7,0.,0.,0.,0.,0.,0.1,0.5,2.9
74,"Yeldon, T.J.",JAC,@NYJ,RB,4.7,17.4,0.,0.,0.,0.,0.,0.,0.,1.6,10.,0.,0.,0.,0.,0.2,0.1,0.2,2.9
75,"Morris, Alfred",DAL,LAR,RB,5.2,20.1,0.1,0.1,0.,0.,0.,0.,0.,0.3,2.3,0.,0.,0.,0.,1.9,0.,0.6,2.7
76,"Washington, Dwayne",DET,@MIN,RB,5.2,14.4,0.1,0.1,0.,0.,0.,0.,0.,0.7,4.7,0.,0.,0.,0.,3.6,0.,0.3,2.4
77,"Breida, Matt",SFO,@ARZ,RB,4.2,10.6,0.1,0.1,0.,0.,0.,0.,0.,1.,7.,0.,0.,0.,0.,0.1,0.1,0.9,2.4
78,"Cunningham, Benny",CHI,@GBP,RB,2.9,11.4,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.9,0.,0.,0.,0.,29.7,0.1,0.4,2.3
79,"Darkwa, Orleans",NYG,@TBB,RB,3.5,11.8,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.8,0.,0.,0.,0.9,3.2,0.,0.8,2.
80,"Jones, Matt",IND,@SEA,RB,3.,13.5,0.1,0.,0.,0.,0.,0.,0.,0.3,2.2,0.,0.,0.,0.,13.1,0.,0.1,2.
81,"Whittaker, Fozzy",CAR,@NEP,RB,2.8,12.8,0.,0.,0.,0.,0.,0.,0.,0.7,6.3,0.,0.,0.,0.,15.4,0.,0.2,2.
82,"Drake, Kenyan",MIA,NOR,RB,2.4,11.2,0.1,0.,0.,0.,0.,0.1,0.,0.6,2.8,0.,0.,0.,0.,38.5,0.,0.3,1.9
83,"Barber, Peyton",TBB,NYG,RB,3.,13.1,0.1,0.,0.,0.,0.,0.1,0.,0.3,1.7,0.,0.,0.,0.5,1.4,0.,0.2,1.9
84,"Kuhn, John",NOR,@MIA,RB,1.,2.3,0.2,0.2,0.,0.,0.,0.,0.,1.,4.4,0.,0.,0.,0.,0.,0.,0.2,1.8
85,"Lacy, Eddie",SEA,IND,RB,3.,12.3,0.,0.,0.,0.,0.,0.,0.,0.5,3.3,0.,0.,0.,0.,0.2,0.,0.2,1.8
86,"Brown, Malcolm",LAR,@DAL,RB,2.,6.5,0.,0.,0.,0.,0.,0.,0.,0.9,6.8,0.,0.,0.,0.,17.3,0.,0.5,1.3
87,"Ward, Terron",ATL,BUF,RB,1.7,6.8,0.,0.,0.,0.,0.,0.,0.,0.5,4.2,0.,0.,0.,0.,0.,0.,0.6,1.1
88,"Foreman, D'Onta",HOU,TEN,RB,2.8,7.9,0.,0.,0.,0.,0.,0.,0.,0.4,1.9,0.,0.,0.,0.3,4.8,0.,0.5,1.
89,"Conner, James",PIT,@BAL,RB,1.5,4.9,0.,0.,0.,0.,0.,0.,0.,0.3,3.,0.,0.,0.,0.,8.1,0.,0.5,0.9
90,"Juszczyk, Kyle",SFO,@ARZ,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,1.,7.5,0.,0.,0.,0.,0.,0.,0.1,0.9
91,"Ellington, Andre",ARZ,SFO,RB,1.5,4.2,0.,0.,0.,0.,0.,0.,0.,0.6,3.9,0.,0.,0.,0.,6.2,0.,0.1,0.8
92,"Grant, Corey",JAC,@NYJ,RB,1.5,4.7,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,17.1,0.,0.1,0.6
93,"Banyard, Joe",BUF,@ATL,RB,0.5,2.2,0.,0.,0.,0.,0.,0.,0.,0.4,3.4,0.,0.,0.,0.5,2.,0.,0.,0.6
94,"Ekeler, Austin",LAC,PHI,RB,1.3,4.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.7,7.5,0.1,0.4,0.5
95,"Lasco, Daniel",NOR,@MIA,RB,1.1,2.9,0.,0.,0.,0.,0.,0.,0.,0.4,1.6,0.,0.,0.,3.3,4.1,0.,0.1,0.5
96,"Mostert, Raheem",SFO,@ARZ,RB,0.9,2.3,0.,0.,0.,0.,0.,0.,0.,0.3,2.1,0.,0.,0.,0.,9.5,0.,0.,0.4
97,"Janovich, Andy",DEN,OAK,RB,0.2,0.7,0.,0.,0.,0.,0.,0.,0.,0.3,2.9,0.,0.,0.,0.,0.,0.,0.1,0.4
98,"Jones, Aaron",GBP,CHI,RB,1.3,2.7,0.,0.,0.,0.,0.,0.,0.,0.1,1.4,0.,0.,0.,0.,1.3,0.,0.2,0.4
99,"DiMarco, Patrick",BUF,@ATL,RB,0.1,0.5,0.,0.,0.,0.,0.,0.,0.,0.3,2.8,0.,0.,0.,0.,0.2,0.,0.,0.4
100,"Smith, Rod",DAL,LAR,RB,0.8,2.5,0.,0.,0.,0.,0.,0.,0.,0.3,1.3,0.,0.,0.,0.,2.3,0.,0.1,0.4
101,"Cohen, Tarik",CHI,@GBP,RB,0.8,1.6,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,0.,0.,0.,0.,0.9,0.,0.,0.3
102,"Gallman, Wayne",NYG,@TBB,RB,1.1,2.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.3,0.3
103,"Ervin, Tyler",HOU,TEN,RB,0.6,2.2,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,6.3,11.7,0.,0.2,0.3
104,"Muhammad, Khalfani",TEN,@HOU,RB,0.6,1.6,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,0.,0.,0.,1.9,4.5,0.,0.2,0.3
105,"Watson, Terrell",PIT,@BAL,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.8,0.,0.1,0.3
106,"Brown, Mack",WAS,@KCC,RB,0.2,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
107,"Jones, Taiwan",BUF,@ATL,RB,0.5,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.,4.4,0.,0.1,0.2
108,"Davis, Justin",LAR,@DAL,RB,1.,2.6,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,10.7,0.1,0.1,0.2
109,"Pumphrey, Donnel",PHI,@LAC,RB,0.8,2.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,-0.1,8.4,0.,0.,0.2
110,"Ham, C.J.",MIN,DET,RB,0.7,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,0.8,0.,0.,0.,0.,0.9,0.,0.3,0.2
111,"McGuire, Elijah",NYJ,JAC,RB,1.3,2.6,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.,0.,0.,5.2,0.1,0.4,0.2
112,"Dayes, Matthew",CLE,CIN,RB,0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.3,2.,0.,0.,0.,0.,11.,0.1,0.3,0.1
113,"Todman, Jordan",HOU,TEN,RB,0.3,1.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7,21.,0.,0.,0.1
114,"Hill, Brian",ATL,BUF,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,0.4,0.,0.1,0.1
115,"Carson, Chris",SEA,IND,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
116,"Mizzell, Taquan",CHI,@GBP,RB,0.3,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,12.5,0.,0.,0.1
117,"Smith, Keith",DAL,LAR,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
118,"Sherman, Anthony",KCC,WAS,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.4,0.,0.,0.,0.,0.,0.,0.,0.
119,"Winn, George",NYG,@TBB,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
120,"Hilliard, Kenny",HOU,TEN,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.3,6.4,0.,0.,0.
121,"Penny, Elijhaa",ARZ,SFO,RB,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.2,0.,0.,0.
122,"Mays, Devante",GBP,CHI,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
