Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,@BAL,WR,11.8,2.1,7.3,98.4,0.7,0.2,0.1,0.2,0.1,0.,0.1,1.3,0.,8.8,2.2,0.1,2.1,14.3
2,"Evans, Mike",TBB,NYG,WR,11.9,2.4,5.9,86.7,0.5,0.2,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,2.4,11.9
3,"Nelson, Jordy",GBP,CHI,WR,9.4,2.1,5.5,68.9,0.7,0.4,0.1,0.1,0.1,0.,0.,2.4,0.1,0.,0.9,0.,1.9,11.7
4,"Thomas, Michael",NOR,@MIA,WR,7.8,1.2,5.6,75.5,0.6,0.3,0.1,0.1,0.1,0.,0.1,0.6,0.,0.2,0.,0.,1.2,11.5
5,"Bryant, Dez",DAL,LAR,WR,9.5,2.2,4.7,70.9,0.7,0.2,0.3,0.1,0.,0.1,0.1,0.,0.,0.4,0.,0.1,2.4,11.4
6,"Green, A.J.",CIN,@CLE,WR,9.5,1.9,5.8,83.8,0.5,0.2,0.1,0.1,0.,0.,0.1,0.5,0.,0.,0.,0.,1.9,11.4
7,"Beckham, Odell",NYG,@TBB,WR,9.4,2.1,5.1,70.5,0.6,0.2,0.1,0.,0.1,0.,0.2,0.4,0.,2.9,2.1,0.,1.9,10.4
8,"Jones, Julio",ATL,BUF,WR,8.3,1.3,5.3,82.1,0.4,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.4,10.4
9,"Landry, Jarvis",MIA,NOR,WR,10.2,1.6,6.8,77.7,0.3,0.1,0.1,0.,0.,0.,0.1,3.2,0.,15.1,9.3,0.1,1.8,9.9
10,"Cooks, Brandin",NEP,CAR,WR,7.7,0.8,4.9,70.6,0.4,0.1,0.1,0.,0.,0.,0.2,2.4,0.,3.,0.3,0.,0.9,9.8
11,"Adams, Davante",GBP,CHI,WR,6.4,1.3,4.3,56.7,0.6,0.3,0.1,0.1,0.,0.,0.1,0.6,0.,1.3,0.,0.,1.,9.4
12,"Hopkins, DeAndre",HOU,TEN,WR,10.8,1.7,5.5,72.8,0.4,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.6,9.4
13,"Baldwin, Doug",SEA,IND,WR,6.9,1.2,4.9,60.1,0.5,0.2,0.2,0.1,0.1,0.,0.,0.4,0.,0.,0.,0.,1.2,9.3
14,"Allen, Keenan",LAC,PHI,WR,6.9,1.5,4.7,63.9,0.5,0.1,0.1,0.1,0.,0.1,0.1,0.,0.,0.5,0.7,0.,1.7,9.2
15,"Benjamin, Kelvin",CAR,@NEP,WR,7.7,1.2,4.1,62.1,0.5,0.2,0.1,0.1,0.,0.1,0.,0.6,0.,1.7,0.,0.1,1.1,9.1
16,"Hilton, T.Y.",IND,@SEA,WR,8.4,1.5,4.5,72.5,0.3,0.1,0.,0.,0.1,0.,0.,0.,0.,0.4,0.1,0.,1.6,9.
17,"Robinson, Allen",JAC,@NYJ,WR,8.8,1.8,4.2,61.4,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6,9.
18,"Hill, Tyreek",KCC,WAS,WR,7.1,1.1,4.7,50.1,0.4,0.,0.1,0.,0.2,0.,0.,12.1,0.1,29.,20.3,0.1,1.,8.9
19,"Watkins, Sammy",LAR,@DAL,WR,7.5,0.7,4.3,57.5,0.4,0.1,0.1,0.1,0.1,0.1,0.,3.7,0.1,4.1,3.8,0.,0.8,8.8
