"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
43,"Jackson, Justin","LAC","IND","RB",12.,45.,0.1,0.,0.1,0.,0.,0.,0.,1.6,0.1,3.,15.,0.,0.,0.,0.,1.,0.,0.2,6.6
44,"Williams, Jamaal","GBP","@CHI","RB",8.2,32.,0.2,0.2,0.1,0.,0.,0.,0.,2.8,0.2,1.9,17.,0.,0.1,0.,0.,5.,0.,0.5,6.4
45,"Murray, Latavius","NOS","HOU","RB",8.5,35.,0.3,0.1,0.1,0.,0.,0.,0.,1.8,0.2,1.4,9.,0.,0.,0.,0.,0.,0.,0.9,6.4
46,"Lewis, Dion","TEN","@CLE","RB",9.,33.,0.1,0.1,0.,0.,0.,0.,0.,3.7,0.4,3.,21.,0.1,0.1,0.,0.,3.,0.,0.8,6.1
47,"Penny, Rashaad","SEA","CIN","RB",6.9,37.,0.2,0.,0.1,0.1,0.,0.,0.,1.7,0.1,1.3,11.,0.,0.,0.,0.,6.,0.,0.4,6.
48,"Smith, Ito","ATL","@MIN","RB",8.4,30.,0.2,0.1,0.1,0.,0.,0.,0.,2.7,0.4,2.,12.,0.,0.1,0.,0.,0.,0.,0.9,5.7
49,"Freeman, Royce","DEN","@OAK","RB",8.4,34.,0.3,0.2,0.1,0.,0.,0.,0.,2.,0.1,1.2,7.,0.,0.,0.,0.,4.,0.1,0.6,5.5
50,"Breida, Matt","SFO","@TBB","RB",6.9,35.,0.1,0.,0.,0.,0.,0.,0.,1.5,0.2,1.2,12.,0.1,0.1,0.,0.,3.,0.,0.6,5.5
51,"Richard, Jalen","OAK","DEN","RB",3.9,19.,0.1,0.1,0.,0.,0.,0.,0.,4.,0.2,3.4,31.,0.1,0.1,0.1,2.,1.,0.2,0.4,5.5
52,"Henderson, Darrell","LAR","@CAR","RB",0.2,53.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.3
53,"Hines, Nyheim","IND","@LAC","RB",5.4,21.,0.1,0.1,0.,0.,0.,0.,0.,4.4,0.6,3.2,23.,0.,0.1,0.1,0.,0.,0.,0.6,5.2
54,"Yeldon, T.J.","BUF","@NYJ","RB",4.1,15.,0.,0.,0.,0.,0.,0.,0.,3.2,0.1,3.,27.,0.1,0.1,0.,0.,2.,0.,0.3,4.9
55,"Bernard, Giovani","CIN","@SEA","RB",4.8,18.,0.1,0.1,0.,0.,0.,0.,0.,3.9,0.2,2.7,19.,0.1,0.1,0.,0.,1.,0.,0.4,4.9
56,"Powell, Bilal","NYJ","BUF","RB",7.6,30.,0.1,0.1,0.,0.,0.,0.,0.,1.9,0.3,1.1,9.,0.1,0.,0.,0.,0.,0.1,0.6,4.8
57,"Sproles, Darren","PHI","WAS","RB",4.8,14.,0.1,0.,0.1,0.,0.,0.,0.,2.2,0.3,1.4,15.,0.2,0.1,0.,9.,6.,0.,1.,4.8
58,"Samuels, Jaylen","PIT","@NEP","RB",4.1,18.,0.,0.,0.,0.,0.,0.,0.,2.,0.5,1.8,13.,0.2,0.1,0.,0.,1.,0.,0.5,4.7
59,"Thompson, Darwin","KCC","@JAC","RB",1.8,40.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,4.,0.,0.,0.,0.,3.,0.,0.1,4.4
60,"Armstead, Ryquell","JAC","KCC","RB",6.6,25.,0.2,0.2,0.,0.,0.,0.,0.,1.8,0.1,1.2,9.,0.,0.,0.,0.,0.,0.1,0.4,4.3
61,"Burkhead, Rex","NEP","PIT","RB",5.1,17.,0.1,0.1,0.,0.,0.,0.,0.,1.9,0.5,1.4,14.,0.1,0.1,0.,0.,0.,0.1,0.2,4.2
62,"Hilliard, Dontrell","CLE","TEN","RB",4.3,18.,0.,0.,0.,0.,0.,0.,0.,3.3,0.4,2.5,20.,0.1,0.1,0.,0.,6.,0.,0.3,4.1
63,"Montgomery, Ty","NYJ","BUF","RB",6.1,23.,0.1,0.1,0.,0.,0.,0.,0.,2.7,0.2,1.5,13.,0.,0.1,0.,0.,9.,0.1,0.3,4.
64,"Dixon, Kenneth","BAL","@MIA","RB",5.3,28.,0.1,0.1,0.,0.,0.,0.,0.,0.8,0.,0.7,7.,0.,0.,0.,0.,6.,0.2,0.1,3.9
65,"Hyde, Carlos","HOU","@NOS","RB",8.3,28.,0.1,0.1,0.,0.,0.,0.,0.,1.3,0.2,0.7,4.,0.,0.,0.,1.,0.,0.1,0.6,3.9
66,"Davis, Mike","CHI","GBP","RB",4.7,19.,0.1,0.,0.1,0.,0.,0.,0.,2.2,0.1,1.6,11.,0.,0.,0.,0.,5.,0.,0.3,3.8
67,"Mattison, Alexander","MIN","ATL","RB",7.4,24.,0.1,0.1,0.1,0.,0.,0.,0.,1.6,0.1,1.3,7.,0.,0.,0.,0.,4.,0.,0.6,3.7
68,"Gallman, Wayne","NYG","@DAL","RB",5.9,23.,0.1,0.1,0.,0.,0.,0.,0.,2.5,0.2,1.6,10.,0.,0.,0.,0.,0.,0.1,0.6,3.7
69,"Booker, Devontae","DEN","@OAK","RB",3.8,17.,0.,0.,0.,0.,0.,0.,0.,3.4,0.5,2.4,18.,0.,0.1,0.,0.,21.,0.1,0.5,3.6
70,"Harris, Damien","NEP","PIT","RB",7.,26.,0.,0.,0.,0.,0.,0.,0.,1.6,0.2,1.1,8.,0.1,0.,0.,0.,3.,0.1,0.3,3.5
71,"Brown, Malcolm","LAR","@CAR","RB",5.8,24.,0.,0.,0.,0.,0.,0.,0.,0.8,0.1,0.6,5.,0.1,0.,0.,0.,0.,0.,0.4,3.2
72,"Bonnafon, Reggie","CAR","LAR","RB",4.7,15.,0.1,0.1,0.,0.,0.,0.,0.,1.,0.,0.7,6.,0.,0.,0.,1.,5.,0.,0.4,3.1
73,"Clement, Corey","PHI","WAS","RB",3.8,15.,0.1,0.,0.,0.,0.,0.,0.,1.8,0.2,1.4,13.,0.,0.1,0.,1.,15.,0.1,0.4,3.1
74,"Wilkins, Jordan","IND","@LAC","RB",2.9,18.,0.1,0.,0.1,0.,0.,0.,0.,1.2,0.2,1.,5.,0.,0.,0.,0.,3.,0.1,0.4,2.5
75,"Edmonds, Chase","ARZ","DET","RB",4.1,12.,0.1,0.1,0.,0.,0.,0.,0.,1.3,0.,1.,6.,0.,0.,0.,0.,4.,0.,0.2,2.3
76,"Morris, Alfred","DAL","NYG","RB",4.6,17.,0.1,0.1,0.,0.,0.,0.,0.,0.8,0.2,0.3,3.,0.,0.,0.,0.,0.,0.,0.5,2.3
77,"Jones, Ronald","TBB","SFO","RB",3.5,11.,0.1,0.1,0.,0.,0.,0.,0.,1.7,0.2,1.2,7.,0.,0.,0.,0.,1.,0.,0.3,2.1
78,"Juszczyk, Kyle","SFO","@TBB","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,2.5,0.5,1.9,18.,0.,0.1,0.,0.,0.,0.1,0.3,2.1
79,"Thompson, Chris","WAS","@PHI","RB",2.7,9.,0.,0.,0.,0.,0.,0.,0.,3.1,0.2,2.1,12.,0.,0.1,0.,0.,0.,0.,0.2,2.1
80,"Cannon, Trenton","NYJ","BUF","RB",2.7,8.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.1,0.9,6.,0.,0.,0.,0.,1.,0.,0.2,2.
81,"Washington, DeAndre","OAK","DEN","RB",3.3,12.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.8,5.,0.,0.,0.,2.,3.,0.1,0.3,2.
82,"Hill, Justice","BAL","@MIA","RB",3.,14.,0.,0.,0.,0.,0.,0.,0.,1.3,0.2,0.8,5.,0.,0.,0.,1.,10.,0.1,0.2,1.9
83,"Walton, Mark","MIA","BAL","RB",3.6,14.,0.,0.,0.,0.,0.,0.,0.,0.9,0.2,0.7,6.,0.,0.,0.,0.,4.,0.1,0.,1.7
84,"Johnson, Ty","DET","@ARZ","RB",5.1,13.,0.,0.,0.,0.,0.,0.,0.,1.2,0.1,0.8,4.,0.,0.,0.,0.,7.,0.1,0.2,1.6
85,"Hill, Brian","ATL","@MIN","RB",2.,12.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,2.,0.,0.,0.,0.,1.,0.1,0.1,1.3
86,"Perkins, Paul","NYG","@DAL","RB",3.5,10.,0.,0.,0.,0.,0.,0.,0.,1.3,0.2,0.7,4.,0.,0.,0.,0.,2.,0.,0.3,1.3
87,"Mostert, Raheem","SFO","@TBB","RB",2.1,11.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,3.,0.,0.,0.,0.,3.,0.1,0.1,1.3
88,"Develin, James","NEP","PIT","RB",0.2,0.,0.2,0.2,0.,0.,0.,0.,0.,0.8,0.1,0.6,3.,0.,0.,0.,0.,1.,0.,0.2,1.3
89,"Prosise, C.J.","SEA","CIN","RB",2.7,8.,0.,0.,0.,0.,0.,0.,0.,0.9,0.,0.5,4.,0.,0.,0.,0.,1.,0.,0.3,1.2
90,"Washington, Dwayne","NOS","HOU","RB",1.5,8.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.
91,"Bolden, Brandon","NEP","PIT","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,0.9
92,"Williams, Darrel","KCC","@JAC","RB",0.9,2.,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,6.,0.,0.1,0.7
93,"Ogunbowale, Dare","TBB","SFO","RB",1.5,5.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.4,2.,0.,0.,0.,0.,22.,0.,0.1,0.7
94,"Foster, D.J.","ARZ","DET","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.8,0.1,0.5,4.,0.,0.,0.,0.,5.,0.,0.1,0.7
95,"Line, Zach","NOS","HOU","RB",0.6,3.,0.,0.,0.,0.,0.,0.,0.,0.5,0.3,0.1,0.,0.1,0.,0.,0.,1.,0.,0.2,0.7
96,"Armah, Alexander","CAR","LAR","RB",0.5,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.6
97,"Scarlett, Jordan","CAR","LAR","RB",1.9,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,6.,0.,0.2,0.5
98,"Penny, Elijhaa","NYG","@DAL","RB",0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.5,3.,0.,0.,0.,0.,-0.2,0.,0.,0.5
99,"Johnson, D'Ernest","CLE","TEN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,4.,0.,0.,0.,0.,14.,0.,0.,0.4
100,"Gaskin, Myles","MIA","BAL","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,1.,0.1,0.,0.,0.,3.,0.1,0.1,0.4
101,"Williams, Trayveon","CIN","@SEA","RB",1.,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.4
102,"Williams, Dexter","GBP","@CHI","RB",1.3,4.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.2,1.,0.,0.,0.,0.,7.,0.,0.1,0.4
103,"Abdullah, Ameer","MIN","ATL","RB",0.8,2.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.4,3.,0.,0.,0.,0.,22.,0.1,0.,0.4
104,"Ham, C.J.","MIN","ATL","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.3
105,"Sherman, Anthony","KCC","@JAC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.2,0.3,3.,0.,0.,0.,0.,0.,0.,0.1,0.3
106,"Boone, Mike","MIN","ATL","RB",0.6,2.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,0.,0.,0.,0.,0.,6.,0.,0.1,0.2
107,"Barner, Kenjon","ATL","@MIN","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,2.,10.,0.,0.,0.2
108,"Ingold, Alec","OAK","DEN","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.1
109,"Snell Jr., Benny","PIT","@NEP","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,5.,0.,0.1,0.1
110,"Wilson, Shaun","WAS","@PHI","RB",0.2,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.,0.,0.,0.1
111,"Nix, Roosevelt","PIT","@NEP","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.1
112,"Laird, Patrick","MIA","BAL","RB",0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,4.,0.,0.,0.
113,"Whyte, Kerrith","CHI","GBP","RB",0.2,-0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,3.,0.,0.1,0.
114,"Ollison, Qadree","ATL","@MIN","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
115,"Homer, Travis","SEA","CIN","RB",0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
116,"Bawden, Nick","DET","@ARZ","RB",0.8,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,4.,0.1,0.1,0.
117,"Pope, Troymaine","LAC","IND","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
118,"Watt, Derek","LAC","IND","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.
119,"Williams, Jonathan","IND","@LAC","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
120,"Perry, Senorise","BUF","@NYJ","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,9.,0.,0.,0.
121,"Fluellen, David","TEN","@CLE","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
122,"Olawale, Jamize","DAL","NYG","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
123,"Jones, Taiwan","HOU","@NOS","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,8.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
