"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Abram, Johnathan","OAK","DEN","DB",5.7,1.3,0.1,1.1,0.3,0.1,0.,0.,0.,0.,8.2
2,"Collins, Landon","WAS","@PHI","DB",5.5,1.8,0.,0.8,0.2,0.2,0.,0.,0.,0.,7.8
3,"Bethea, Antoine","NYG","@DAL","DB",5.9,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.6
4,"Clinton-Dix, Ha Ha","CHI","GBP","DB",5.3,0.7,0.,0.9,0.4,0.1,0.,0.,0.,0.,7.4
5,"Baker, Budda","ARZ","DET","DB",5.5,1.6,0.1,0.4,0.,0.1,0.1,0.,0.,0.,7.
6,"Jackson, Kareem","DEN","@OAK","DB",4.6,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
7,"Poyer, Jordan","BUF","@NYJ","DB",4.7,1.6,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.6
8,"Johnson, John","LAR","@CAR","DB",4.5,1.9,0.,0.6,0.2,0.,0.,0.,0.,0.,6.4
9,"Davis, Sean","PIT","@NEP","DB",4.6,1.7,0.,0.6,0.2,0.,0.,0.,0.,0.,6.4
10,"Jones, Reshad","MIA","BAL","DB",4.8,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,6.4
11,"Moore, Kenny","IND","@LAC","DB",4.4,1.1,0.1,0.7,0.2,0.1,0.,0.,0.,0.,6.3
12,"Reid, Justin","HOU","@NOS","DB",4.2,1.2,0.1,0.8,0.2,0.1,0.1,0.,0.,0.,6.2
13,"Amos, Adrian","GBP","@CHI","DB",4.7,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,6.2
14,"Mathieu, Tyrann","KCC","@JAC","DB",4.3,1.,0.1,0.9,0.2,0.,0.,0.,0.,0.,6.2
15,"Adams, Jamal","NYJ","BUF","DB",4.3,1.4,0.2,0.5,0.,0.1,0.1,0.,0.,0.,5.9
16,"Byard, Kevin","TEN","@CLE","DB",4.,1.6,0.1,0.4,0.3,0.,0.,0.,0.,0.,5.9
17,"Joyner, Lamarcus","OAK","DEN","DB",4.2,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,5.9
18,"Bates, Jessie","CIN","@SEA","DB",4.1,2.,0.,0.5,0.1,0.,0.,0.,0.,0.,5.8
19,"Bell, Vonn","NOS","HOU","DB",4.,1.2,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,5.8
20,"Williams, Shawn","CIN","@SEA","DB",4.,1.4,0.,0.5,0.2,0.,0.,0.,0.,0.,5.8
21,"Reid, Eric","CAR","LAR","DB",4.2,1.5,0.1,0.5,0.1,0.1,0.,0.,0.,0.,5.8
22,"Jackson, Eddie","CHI","GBP","DB",3.8,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.7
23,"Geathers, Clayton","IND","@LAC","DB",4.,1.7,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.6
24,"Phillips, Adrian","LAC","IND","DB",3.6,1.6,0.,0.7,0.2,0.,0.,0.,0.,0.,5.6
25,"Fuller, Kyle","CHI","GBP","DB",2.9,0.6,0.,1.5,0.4,0.,0.,0.,0.,0.,5.6
26,"Smith, Harrison","MIN","ATL","DB",4.1,1.,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.6
27,"Jenkins, Malcolm","PHI","WAS","DB",4.5,1.,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.6
28,"Randall, Damarious","CLE","TEN","DB",4.1,0.8,0.,0.6,0.2,0.,0.,0.,0.,1.,5.5
29,"Jackson, Donte","CAR","LAR","DB",3.9,1.,0.1,0.6,0.1,0.,0.,0.,0.,0.,5.4
30,"Fitzpatrick, Minkah","MIA","BAL","DB",3.6,1.9,0.,0.6,0.1,0.,0.,0.,0.,0.,5.4
31,"Kazee, Damontae","ATL","@MIN","DB",3.6,1.1,0.,0.6,0.3,0.,0.,0.,0.,0.,5.4
32,"Lattimore, Marshon","NOS","HOU","DB",3.3,0.7,0.,1.,0.2,0.1,0.1,0.,0.,0.,5.4
33,"Nelson, Steven","PIT","@NEP","DB",3.8,1.1,0.,0.8,0.1,0.1,0.,0.,0.,0.,5.4
34,"Heath, Jeff","DAL","NYG","DB",4.1,1.2,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.4
35,"Swearinger, D.J.","ARZ","DET","DB",4.2,0.8,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.4
36,"Amukamara, Prince","CHI","GBP","DB",3.8,0.6,0.,0.8,0.1,0.1,0.,0.,0.,0.,5.4
37,"Simmons, Justin","DEN","@OAK","DB",3.9,1.6,0.,0.2,0.2,0.,0.,0.,0.,0.,5.3
38,"Everett, Deshazor","WAS","@PHI","DB",3.5,1.4,0.1,0.7,0.1,0.2,0.,0.,0.,3.,5.3
