Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Edwards, Mario",OAK,DEN,DL,4.2,1.,0.5,0.2,0.,0.3,0.1,0.,5.7
2,"Watt, J.J.",HOU,@BAL,DL,3.,1.5,0.9,0.3,0.,0.1,0.1,0.,5.2
3,"Dunlap, Carlos",CIN,CLE,DL,2.4,1.5,0.8,0.7,0.,0.2,0.,0.,4.9
4,"Bosa, Joey",LAC,@DAL,DL,3.2,1.,0.8,0.1,0.,0.,0.,0.,4.7
5,"Hunter, Danielle",MIN,@DET,DL,2.5,1.4,0.9,0.,0.,0.1,0.1,0.,4.3
6,"Lawrence, Demarcus",DAL,LAC,DL,2.6,0.8,0.9,0.1,0.,0.3,0.,0.,4.3
7,"Vernon, Olivier",NYG,@WAS,DL,2.9,1.2,0.6,0.1,0.,0.,0.,0.,4.2
8,"Richardson, Sheldon",SEA,@SFO,DL,2.8,2.,0.2,0.1,0.,0.,0.,0.,4.2
9,"Wilkerson, Muhammad",NYJ,CAR,DL,2.3,2.,0.5,0.3,0.,0.1,0.,0.,4.2
10,"Jordan, Cameron",NOR,@LAR,DL,2.6,1.1,0.6,0.4,0.,0.,0.,0.,4.2
11,"Campbell, Calais",JAC,@ARZ,DL,2.4,1.,0.6,0.3,0.,0.1,0.1,0.,4.1
12,"Cox, Fletcher",PHI,CHI,DL,2.5,1.5,0.5,0.2,0.,0.1,0.1,0.,4.1
13,"Graham, Brandon",PHI,CHI,DL,2.8,1.4,0.3,0.1,0.,0.1,0.,0.,4.
14,"Pierre-Paul, Jason",NYG,@WAS,DL,2.4,1.1,0.3,0.5,0.,0.1,0.1,0.,4.
15,"Atkins, Geno",CIN,CLE,DL,2.5,1.,0.9,0.,0.,0.,0.,0.,3.9
16,"Griffen, Everson",MIN,@DET,DL,2.3,0.9,0.7,0.1,0.,0.1,0.1,0.,3.8
17,"Clark, Frank",SEA,@SFO,DL,2.,1.2,0.8,0.,0.,0.2,0.1,0.,3.8
18,"Clayborn, Adrian",ATL,TBB,DL,2.6,0.6,0.7,0.1,0.,0.1,0.1,0.,3.7
19,"Flowers, Trey",NEP,MIA,DL,2.,1.8,0.5,0.2,0.,0.,0.,0.,3.7
20,"Buckner, DeForest",SFO,SEA,DL,2.6,1.4,0.3,0.1,0.,0.,0.,0.,3.6
21,"Allen, Jonathan",WAS,NYG,DL,2.3,1.1,0.4,0.1,0.,0.1,0.,0.,3.6
22,"Suh, Ndamukong",MIA,@NEP,DL,2.2,1.4,0.3,0.2,0.,0.,0.,0.,3.5
23,"Wake, Cameron",MIA,@NEP,DL,1.9,0.7,0.6,0.3,0.1,0.3,0.,0.,3.5
24,"McCoy, Gerald",TBB,@ATL,DL,2.2,0.7,0.6,0.2,0.,0.1,0.,0.,3.5
25,"Hughes, Jerry",BUF,@KCC,DL,2.5,0.9,0.4,0.1,0.,0.,0.,0.,3.4
26,"Hicks, Akiem",CHI,@PHI,DL,2.2,1.1,0.4,0.2,0.,0.1,0.1,0.,3.4
27,"McLendon, Steve",NYJ,CAR,DL,2.,1.9,0.4,0.1,0.,0.,0.,0.,3.4
28,"Joseph, Linval",MIN,@DET,DL,2.3,1.7,0.2,0.,0.,0.1,0.,0.,3.4
29,"Thomas, Solomon",SFO,SEA,DL,2.3,1.4,0.2,0.1,0.,0.1,0.,0.,3.4
30,"Anderson, Henry",IND,TEN,DL,2.3,1.1,0.3,0.2,0.,0.,0.,0.,3.4
31,"Gholston, William",TBB,@ATL,DL,2.6,0.9,0.3,0.,0.,0.,0.,0.,3.4
32,"Bryant, Armonty",DET,MIN,DL,2.3,0.7,0.5,0.1,0.,0.1,0.,0.,3.4
33,"Nkemdiche, Robert",ARZ,JAC,DL,2.1,0.8,0.4,0.2,0.,0.1,0.1,0.,3.4
34,"Williams, Brandon",BAL,HOU,DL,2.5,1.3,0.1,0.1,0.,0.,0.,0.,3.3
35,"Spence, Noah",TBB,@ATL,DL,2.,1.,0.6,0.1,0.,0.2,0.,0.,3.3
36,"Bennett, Michael",SEA,@SFO,DL,2.,1.,0.5,0.1,0.,0.1,0.,0.,3.2
37,"Johnson, Michael",CIN,CLE,DL,2.2,1.,0.3,0.2,0.,0.1,0.,0.,3.2
38,"Garrett, Myles",CLE,@CIN,DL,2.2,1.3,0.2,0.,0.,0.,0.,0.,3.2
39,"Urban, Brent",BAL,HOU,DL,2.1,1.3,0.2,0.1,0.,0.,0.,0.,3.2
40,"Casey, Jurrell",TEN,@IND,DL,2.,1.,0.4,0.3,0.,0.,0.,0.,3.1
41,"Heyward, Cameron",PIT,GBP,DL,2.,1.,0.4,0.2,0.,0.,0.,0.,3.1
42,"Donald, Aaron",LAR,NOR,DL,1.9,0.8,0.5,0.2,0.,0.1,0.,0.,3.
43,"Harrison, Damon",NYG,@WAS,DL,2.3,1.2,0.1,0.,0.,0.,0.,0.,3.
44,"Ward, Jihad",OAK,DEN,DL,2.3,0.8,0.1,0.3,0.,0.,0.,0.,3.
45,"Avril, Cliff",SEA,@SFO,DL,1.6,0.9,0.6,0.1,0.,0.2,0.,0.,3.
46,"Brown, Malcolm",NEP,MIA,DL,1.9,1.7,0.3,0.,0.,0.,0.,0.,3.
47,"Jones, Chris",KCC,BUF,DL,1.9,0.5,0.2,0.4,0.,0.1,0.,0.,3.
48,"Rankins, Sheldon",NOR,@LAR,DL,1.8,1.,0.4,0.1,0.,0.1,0.,0.,2.9
49,"Williams, Leonard",NYJ,CAR,DL,1.8,1.7,0.2,0.,0.,0.,0.,0.,2.9
50,"Daniels, Mike",GBP,@PIT,DL,2.1,0.9,0.2,0.1,0.,0.,0.,0.,2.9
51,"Ayers, Robert",TBB,@ATL,DL,1.9,0.7,0.5,0.1,0.,0.,0.,0.,2.8
52,"Allen, Beau",PHI,CHI,DL,2.1,0.9,0.1,0.,0.,0.1,0.1,0.,2.8
53,"Short, Kawann",CAR,@NYJ,DL,1.6,1.,0.4,0.1,0.,0.1,0.,0.,2.8
54,"Wolfe, Derek",DEN,@OAK,DL,1.9,0.6,0.3,0.2,0.,0.,0.,0.,2.7
55,"Branch, Andre",MIA,@NEP,DL,1.7,1.2,0.3,0.1,0.,0.1,0.,0.,2.7
56,"Reed, Brooks",ATL,TBB,DL,2.,0.6,0.3,0.,0.,0.1,0.,0.,2.7
57,"Hankins, Jonathan",IND,TEN,DL,1.8,1.3,0.2,0.,0.,0.,0.,0.,2.7
58,"Wise, Deatrich",NEP,MIA,DL,1.6,1.5,0.2,0.,0.,0.1,0.1,0.,2.7
59,"Brockers, Michael",LAR,NOR,DL,1.8,0.6,0.2,0.3,0.,0.,0.,0.,2.7
60,"Jackson, Malik",JAC,@ARZ,DL,1.8,0.4,0.4,0.3,0.,0.,0.,0.,2.7
61,"Tuitt, Stephon",PIT,GBP,DL,1.7,0.8,0.2,0.2,0.,0.,0.,0.,2.6
62,"Hayes, William",MIA,@NEP,DL,1.8,0.6,0.3,0.,0.,0.,0.,0.,2.5
63,"Jarrett, Grady",ATL,TBB,DL,1.2,1.8,0.4,0.,0.,0.,0.,0.,2.5
64,"Branch, Alan",NEP,MIA,DL,1.4,1.2,0.1,0.2,0.,0.1,0.1,0.,2.5
65,"Jordan, Dion",SEA,@SFO,DL,1.6,0.9,0.3,0.1,0.,0.1,0.,0.,2.5
66,"Dareus, Marcell",BUF,@KCC,DL,1.8,1.1,0.1,0.,0.,0.,0.,0.,2.5
67,"Ansah, Ezekiel",DET,MIN,DL,1.5,0.7,0.4,0.,0.,0.1,0.,0.,2.4
68,"Smith, Jacquies",TBB,@ATL,DL,1.6,0.6,0.2,0.1,0.,0.1,0.1,0.,2.4
69,"Pierce, Michael",BAL,HOU,DL,1.6,1.3,0.1,0.,0.,0.,0.,0.,2.4
70,"Barnett, Derek",PHI,CHI,DL,1.6,1.,0.2,0.1,0.,0.,0.,0.,2.4
71,"Ngakoue, Yannick",JAC,@ARZ,DL,1.3,0.3,0.4,0.1,0.,0.2,0.,0.,2.3
72,"Ingram, Melvin",LAC,@DAL,DL,1.5,1.,0.3,0.,0.,0.,0.,0.,2.3
73,"Meder, Jamie",CLE,@CIN,DL,1.6,1.2,0.1,0.,0.,0.,0.,0.,2.3
74,"Ogbah, Emmanuel",CLE,@CIN,DL,1.6,0.9,0.1,0.,0.,0.,0.,0.,2.2
75,"Williams, Kyle",BUF,@KCC,DL,1.5,0.9,0.2,0.,0.,0.,0.,0.,2.2
76,"Westbrooks, Ethan",LAR,NOR,DL,1.7,0.4,0.2,0.,0.,0.,0.,0.,2.2
77,"Autry, Denico",OAK,DEN,DL,1.6,0.5,0.2,0.1,0.,0.,0.,0.,2.1
78,"Charlton, Taco",DAL,LAC,DL,1.3,1.,0.2,0.,0.,0.1,0.1,0.,2.1
79,"Liuget, Corey",LAC,@DAL,DL,1.7,0.5,0.,0.1,0.,0.,0.,0.,2.1
80,"Addison, Mario",CAR,@NYJ,DL,1.2,0.5,0.5,0.1,0.,0.1,0.,0.,2.1
81,"Shelton, Danny",CLE,@CIN,DL,1.4,1.1,0.1,0.,0.,0.,0.,0.,2.1
82,"Robinson, A'Shawn",DET,MIN,DL,1.3,0.5,0.2,0.3,0.,0.,0.,0.,2.
83,"McDonald, Clinton",TBB,@ATL,DL,1.4,0.7,0.2,0.,0.,0.,0.,0.,2.
84,"Crick, Jared",DEN,@OAK,DL,1.3,0.8,0.1,0.3,0.,0.,0.,0.,2.
85,"Irving, David",DAL,LAC,DL,1.1,0.8,0.2,0.2,0.,0.1,0.,0.,2.
86,"Wynn, Kerry",NYG,@WAS,DL,1.1,1.1,0.2,0.1,0.,0.,0.,0.,2.
87,"Curry, Vinny",PHI,CHI,DL,1.4,0.6,0.2,0.,0.,0.,0.,0.,2.
88,"Peppers, Julius",CAR,@NYJ,DL,0.9,0.5,0.4,0.2,0.,0.2,0.,0.,2.
89,"Jones, Abry",JAC,@ARZ,DL,1.7,0.3,0.,0.,0.,0.,0.,0.,1.9
90,"Clark, Kenny",GBP,@PIT,DL,1.3,0.7,0.,0.2,0.,0.,0.,0.,1.9
91,"Ridgeway, Hassan",IND,TEN,DL,1.1,1.,0.2,0.1,0.,0.,0.,0.,1.9
92,"Long, Chris",PHI,CHI,DL,1.1,0.7,0.2,0.1,0.,0.1,0.,0.,1.9
93,"Willis, Jordan",CIN,CLE,DL,1.1,1.,0.1,0.1,0.,0.,0.,0.,1.8
94,"Attaochu, Jeremiah",LAC,@DAL,DL,1.4,0.2,0.2,0.,0.,0.,0.,0.,1.8
95,"Mauro, Josh",ARZ,JAC,DL,1.4,0.7,0.,0.,0.,0.,0.,0.,1.8
96,"Floyd, Sharrif",MIN,@DET,DL,1.1,1.,0.2,0.,0.,0.,0.,0.,1.8
97,"Bailey, Allen",KCC,BUF,DL,1.3,0.7,0.1,0.1,0.,0.,0.,0.,1.8
98,"Washington, Cornelius",DET,MIN,DL,1.3,0.6,0.1,0.1,0.,0.,0.,0.,1.8
99,"Goldman, Eddie",CHI,@PHI,DL,1.2,0.6,0.3,0.,0.,0.,0.,0.,1.8
100,"Poe, Dontari",ATL,TBB,DL,1.1,0.7,0.1,0.2,0.,0.1,0.,0.,1.8
101,"Sims, Pat",CIN,CLE,DL,0.9,1.4,0.1,0.1,0.,0.,0.,0.,1.8
102,"Johnson, Charles",CAR,@NYJ,DL,0.9,0.5,0.3,0.1,0.,0.2,0.,0.,1.8
103,"Ellis, Justin",OAK,DEN,DL,1.4,0.6,0.,0.1,0.,0.,0.,0.,1.8
104,"Crawford, Tyrone",DAL,LAC,DL,1.1,0.7,0.3,0.,0.,0.,0.,0.,1.8
105,"McKinley, Takkarist",ATL,TBB,DL,1.2,0.8,0.1,0.,0.,0.,0.,0.,1.8
106,"Mebane, Brandon",LAC,@DAL,DL,1.3,0.4,0.1,0.1,0.1,0.,0.,0.,1.8
107,"Collins, Maliek",DAL,LAC,DL,1.1,0.6,0.2,0.,0.,0.1,0.,0.,1.7
108,"Unrein, Mitch",CHI,@PHI,DL,1.2,0.9,0.1,0.,0.,0.,0.,0.,1.7
109,"Jernigan, Timmy",PHI,CHI,DL,0.9,0.7,0.2,0.1,0.,0.,0.,0.,1.7
110,"Fowler, Dante",JAC,@ARZ,DL,1.,0.5,0.2,0.2,0.,0.,0.,0.,1.7
111,"Lawson, Shaq",BUF,@KCC,DL,1.1,0.8,0.2,0.,0.,0.,0.,0.,1.7
112,"Moore, Damontre",DAL,LAC,DL,0.9,0.6,0.2,0.1,0.,0.1,0.1,0.,1.7
113,"Robison, Brian",MIN,@DET,DL,0.9,0.4,0.3,0.1,0.,0.1,0.,0.,1.6
114,"Baker, Chris",TBB,@ATL,DL,1.,0.6,0.1,0.1,0.,0.,0.,0.,1.6
115,"Logan, Bennie",KCC,BUF,DL,1.1,0.5,0.1,0.1,0.,0.1,0.,0.,1.6
116,"Peko, Domata",DEN,@OAK,DL,0.9,0.9,0.,0.2,0.,0.,0.,0.,1.6
117,"Ngata, Haloti",DET,MIN,DL,0.9,0.8,0.1,0.2,0.,0.,0.,0.,1.6
118,"Klug, Karl",TEN,@IND,DL,0.9,0.8,0.1,0.1,0.,0.,0.,0.,1.6
119,"Peters, Corey",ARZ,JAC,DL,1.,1.,0.,0.,0.,0.,0.,0.,1.6
