Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Burfict, Vontaze",CIN,CLE,LB,7.2,3.,0.2,0.8,0.2,0.1,0.,0.,10.1
2,"Ogletree, Alec",LAR,NOR,LB,6.4,3.1,0.1,0.6,0.1,0.,0.,0.,9.
3,"Kuechly, Luke",CAR,@NYJ,LB,5.7,3.,0.1,0.7,0.3,0.1,0.1,0.,8.7
4,"Brown, Zach",WAS,NYG,LB,6.3,2.6,0.2,0.5,0.1,0.,0.,0.,8.6
5,"Freeman, Jerrell",CHI,@PHI,LB,6.9,1.7,0.1,0.5,0.,0.,0.,0.,8.4
6,"Collins, Jamie",CLE,@CIN,LB,6.3,2.7,0.2,0.2,0.1,0.1,0.,0.,8.3
7,"Alexander, Kwon",TBB,@ATL,LB,6.1,2.3,0.2,0.5,0.,0.1,0.1,0.,8.2
8,"Wagner, Bobby",SEA,@SFO,LB,5.2,4.6,0.2,0.3,0.,0.1,0.1,0.,8.2
9,"Davis, Jarrad",DET,MIN,LB,6.2,2.2,0.,0.3,0.,0.,0.,0.,7.8
10,"Foster, Mason",WAS,NYG,LB,5.9,2.5,0.1,0.3,0.,0.1,0.,0.,7.7
11,"Mosley, C.J.",BAL,HOU,LB,5.,3.2,0.1,0.5,0.2,0.,0.,0.,7.6
12,"Johnson, Derrick",KCC,BUF,LB,5.8,1.7,0.1,0.3,0.1,0.,0.,0.,7.4
13,"Barron, Mark",LAR,NOR,LB,5.6,2.,0.1,0.5,0.1,0.,0.,0.,7.3
14,"Kirksey, Christian",CLE,@CIN,LB,5.5,2.8,0.2,0.1,0.,0.,0.,0.,7.3
15,"Dansby, Karlos",ARZ,JAC,LB,4.8,2.6,0.5,0.4,0.,0.1,0.1,0.,7.1
16,"Jones, Deion",ATL,TBB,LB,4.7,2.,0.,0.8,0.2,0.1,0.,0.,7.
17,"McKinney, Benardrick",HOU,@BAL,LB,4.8,3.3,0.3,0.2,0.,0.,0.,0.,7.
18,"Davis, Thomas",CAR,@NYJ,LB,4.8,2.3,0.2,0.3,0.2,0.1,0.1,0.,7.
19,"Brown, Preston",BUF,@KCC,LB,4.7,3.7,0.,0.2,0.1,0.,0.,0.,7.
20,"David, Lavonte",TBB,@ATL,LB,4.8,1.7,0.4,0.3,0.1,0.2,0.2,0.,6.9
