Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
15,"Martin, Doug",TBB,@ATL,RB,18.7,74.7,0.4,0.4,0.,0.,0.,0.,0.,2.1,17.4,0.,0.1,0.,0.,0.,0.2,4.2,11.1
16,"Blount, LeGarrette",PHI,CHI,RB,13.2,52.,0.8,0.7,0.,0.,0.,0.1,0.,1.,8.3,0.1,0.,0.,1.8,0.,0.1,2.1,11.1
17,"Ajayi, Jay",MIA,@NEP,RB,16.7,72.2,0.4,0.2,0.1,0.,0.,0.,0.,2.3,15.4,0.,0.1,0.,0.,0.,0.1,1.4,11.1
18,"Lynch, Marshawn",OAK,DEN,RB,10.8,48.4,0.6,0.4,0.,0.2,0.,0.,0.,2.1,18.,0.,0.1,0.,0.8,0.,0.,2.,10.5
19,"Gordon, Melvin",LAC,@DAL,RB,16.,59.9,0.3,0.3,0.,0.,0.,0.,0.,3.1,26.6,0.1,0.1,0.1,0.,0.,0.3,2.7,10.5
20,"Cook, Dalvin",MIN,@DET,RB,12.,51.,0.4,0.3,0.1,0.,0.,0.,0.,2.7,19.6,0.1,0.1,0.,0.,0.,0.1,3.4,10.1
21,"Crowell, Isaiah",CLE,@CIN,RB,13.4,59.5,0.4,0.3,0.1,0.,0.,0.,0.,2.4,18.7,0.,0.1,0.,0.,0.,0.1,2.6,9.9
22,"Mixon, Joe",CIN,CLE,RB,18.8,58.2,0.5,0.5,0.,0.,0.,0.,0.,1.3,10.7,0.,0.,0.,0.,4.3,0.1,3.1,9.8
23,"Hill, Jeremy",CIN,CLE,RB,13.9,52.2,0.6,0.5,0.,0.,0.,0.,0.,1.3,9.8,0.,0.,0.,0.,0.,0.1,3.2,9.8
24,"Montgomery, Ty",GBP,@PIT,RB,10.5,48.6,0.3,0.2,0.,0.,0.,0.1,0.,2.2,17.6,0.3,0.1,0.,0.,3.2,0.1,2.2,9.7
25,"McCaffrey, Christian",CAR,@NYJ,RB,12.3,49.1,0.4,0.4,0.1,0.,0.,0.,0.,2.3,18.1,0.1,0.,0.,0.,0.,0.1,3.1,9.5
26,"Fournette, Leonard",JAC,@ARZ,RB,8.3,33.4,0.7,0.4,0.1,0.1,0.,0.,0.,2.5,18.6,0.,0.1,0.,0.,0.,0.2,1.8,9.4
27,"Abdullah, Ameer",DET,MIN,RB,11.2,46.7,0.3,0.2,0.,0.,0.,0.,0.,3.2,25.6,0.1,0.1,0.1,0.,36.4,0.1,1.9,9.3
28,"Stewart, Jonathan",CAR,@NYJ,RB,15.,56.9,0.5,0.5,0.,0.,0.,0.,0.,0.7,3.4,0.,0.,0.,0.,0.,0.1,1.5,9.
29,"Powell, Bilal",NYJ,CAR,RB,9.1,45.,0.2,0.1,0.1,0.,0.,0.,0.,3.3,24.1,0.2,0.1,0.,0.,0.,0.1,0.7,9.
30,"Henry, Derrick",TEN,@IND,RB,10.8,46.6,0.5,0.4,0.1,0.,0.,0.,0.,1.4,12.1,0.,0.,0.,1.6,4.2,0.,2.3,8.8
31,"Woodhead, Danny",BAL,HOU,RB,10.,42.6,0.1,0.,0.,0.,0.,0.,0.,4.,38.6,0.,0.1,0.,0.,0.,0.,0.5,8.7
32,"Perkins, Paul",NYG,@WAS,RB,13.4,53.2,0.1,0.1,0.,0.,0.,0.,0.,2.8,21.8,0.1,0.1,0.,0.,0.6,0.,0.8,8.6
33,"Gore, Frank",IND,TEN,RB,13.2,50.5,0.2,0.2,0.,0.,0.,0.,0.,1.8,14.3,0.1,0.1,0.,0.,0.,0.1,2.4,8.3
34,"West, Terrance",BAL,HOU,RB,11.2,44.2,0.3,0.2,0.1,0.,0.,0.,0.,2.6,17.5,0.1,0.1,0.,0.,0.,0.,1.3,8.3
35,"Forte, Matt",NYJ,CAR,RB,11.4,45.,0.3,0.2,0.,0.,0.1,0.,0.,2.2,17.3,0.1,0.1,0.,0.,0.,0.1,1.2,8.2
36,"Mack, Marlon",IND,TEN,RB,8.9,40.,0.5,0.5,0.,0.,0.,0.,0.,1.3,8.8,0.,0.,0.,0.,18.8,0.,0.3,8.1
37,"Sproles, Darren",PHI,CHI,RB,7.,29.6,0.2,0.1,0.,0.1,0.,0.,0.,3.8,29.4,0.1,0.1,0.1,17.9,2.5,0.,1.8,8.
38,"Peterson, Adrian",NOR,@LAR,RB,6.6,22.4,0.1,0.1,0.,0.,0.,0.,0.,3.,27.4,0.4,0.1,0.1,0.,4.4,0.,1.,8.
39,"Rodgers, Jacquizz",TBB,@ATL,RB,12.4,47.8,0.3,0.3,0.,0.,0.,0.,0.,1.6,12.2,0.,0.,0.,0.,0.,0.1,1.3,7.7
40,"White, James",NEP,MIA,RB,3.8,14.5,0.1,0.1,0.,0.,0.,0.,0.,3.6,36.5,0.4,0.1,0.1,0.,4.5,0.,0.9,7.6
41,"Bernard, Giovani",CIN,CLE,RB,9.4,40.7,0.2,0.1,0.1,0.,0.,0.,0.,3.,26.8,0.,0.1,0.1,0.,0.2,0.1,3.,7.6
42,"Coleman, Tevin",ATL,TBB,RB,8.1,36.8,0.3,0.2,0.,0.,0.,0.,0.1,0.9,6.9,0.3,0.1,0.,0.,0.,0.1,2.,7.6
43,"Murray, Latavius",MIN,@DET,RB,10.3,36.8,0.4,0.3,0.,0.,0.,0.,0.,2.,17.2,0.,0.1,0.,0.,0.4,0.1,1.5,7.4
44,"Kelley, Rob",WAS,NYG,RB,10.1,41.9,0.3,0.2,0.,0.1,0.,0.,0.,1.5,12.1,0.,0.,0.,0.,0.,0.,1.7,7.3
45,"Johnson, Duke",CLE,@CIN,RB,6.4,27.,0.,0.,0.,0.,0.,0.,0.,4.2,39.6,0.1,0.2,0.1,4.8,2.3,0.,2.,7.1
46,"Riddick, Theo",DET,MIN,RB,7.6,27.4,0.1,0.,0.,0.,0.,0.,0.,3.9,26.4,0.2,0.1,0.1,0.,3.5,0.,1.,6.8
47,"Booker, Devontae",DEN,@OAK,RB,10.6,38.3,0.2,0.2,0.,0.,0.,0.,0.,1.9,15.2,0.,0.1,0.,0.,1.9,0.1,1.1,6.7
48,"Sims, Charles",TBB,@ATL,RB,6.3,27.3,0.,0.,0.,0.,0.,0.,0.,2.7,26.4,0.2,0.1,0.1,0.,0.,0.1,2.3,6.3
49,"Lewis, Dion",NEP,MIA,RB,8.3,32.7,0.1,0.1,0.,0.,0.,0.,0.,2.7,18.7,0.1,0.1,0.,0.,12.5,0.,0.9,6.2
50,"Burkhead, Rex",NEP,MIA,RB,5.6,45.6,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.1,0.,0.1,0.,0.,9.7,0.,0.7,6.2
51,"West, Charcandrick",KCC,BUF,RB,7.8,26.6,0.2,0.1,0.,0.,0.,0.,0.,1.7,13.1,0.2,0.1,0.,0.,1.,0.1,0.9,5.8
52,"Thompson, Chris",WAS,NYG,RB,4.1,20.1,0.2,0.1,0.,0.1,0.,0.,0.,2.8,19.6,0.1,0.1,0.,0.,17.8,0.1,0.6,5.7
53,"Williams, Jamaal",GBP,@PIT,RB,7.9,34.,0.1,0.1,0.,0.,0.,0.,0.,1.5,13.2,0.,0.1,0.,0.,0.,0.,2.,5.4
54,"McFadden, Darren",DAL,LAC,RB,9.1,39.7,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.8,0.,0.,0.,0.,3.6,0.1,1.9,5.4
55,"Allen, Javorius",BAL,HOU,RB,6.9,24.8,0.1,0.1,0.,0.,0.,0.,0.,3.,18.9,0.1,0.1,0.,0.,2.9,0.,1.6,5.2
56,"Ivory, Chris",JAC,@ARZ,RB,8.6,34.7,0.1,0.1,0.,0.,0.,0.,0.,1.3,11.3,0.,0.,0.,0.,1.2,0.2,0.6,5.1
57,"Vereen, Shane",NYG,@WAS,RB,6.1,26.5,0.,0.,0.,0.,0.,0.,0.,2.,14.6,0.1,0.1,0.,0.,9.1,0.1,1.6,4.8
58,"Blue, Alfred",HOU,@BAL,RB,9.4,38.6,0.1,0.,0.,0.,0.,0.,0.,0.9,4.2,0.,0.,0.,0.7,2.2,0.1,1.2,4.8
59,"Rawls, Thomas",SEA,@SFO,RB,6.6,28.1,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.8,0.,0.,0.,0.,0.,0.,1.1,4.7
60,"Washington, DeAndre",OAK,DEN,RB,5.4,28.8,0.1,0.,0.,0.1,0.,0.,0.,1.3,10.9,0.,0.,0.,1.4,3.2,0.1,0.7,4.4
61,"Williams, Damien",MIA,@NEP,RB,2.9,10.2,0.2,0.1,0.1,0.,0.,0.,0.,1.6,15.2,0.2,0.1,0.,0.,4.6,0.1,0.9,4.4
62,"Zenner, Zach",DET,MIN,RB,5.2,20.2,0.2,0.2,0.,0.,0.,0.,0.,1.2,12.3,0.,0.,0.,0.,6.4,0.1,0.7,4.2
63,"McKinnon, Jerick",MIN,@DET,RB,7.,21.4,0.1,0.1,0.,0.,0.,0.,0.,1.9,13.2,0.,0.1,0.,0.,0.,0.,0.5,4.2
64,"Artis-Payne, Cameron",CAR,@NYJ,RB,5.9,25.4,0.1,0.,0.1,0.,0.,0.,0.,0.8,7.7,0.,0.,0.,0.,0.,0.,0.3,4.1
65,"Perine, Samaje",WAS,NYG,RB,4.6,38.7,0.,0.,0.,0.,0.,0.,0.,0.3,3.6,0.,0.,0.,0.,2.8,0.1,1.8,4.1
66,"Richard, Jalen",OAK,DEN,RB,4.2,21.2,0.,0.,0.,0.,0.,0.,0.,1.6,9.9,0.1,0.,0.,17.6,24.3,0.,0.3,3.9
67,"Oliver, Branden",LAC,@DAL,RB,4.9,19.6,0.,0.,0.,0.,0.,0.,0.,1.4,13.7,0.,0.1,0.,0.7,1.5,0.,1.,3.6
68,"Williams, Kerwynn",ARZ,JAC,RB,3.6,21.5,0.2,0.,0.,0.,0.1,0.1,0.,0.6,4.1,0.,0.,0.,0.,5.6,0.,0.4,3.5
69,"Turbin, Robert",IND,TEN,RB,2.6,9.3,0.3,0.3,0.,0.,0.,0.,0.,1.1,7.5,0.1,0.,0.,0.,0.,0.,1.,3.5
70,"Tolbert, Mike",BUF,@KCC,RB,3.6,18.,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.8,0.1,0.,0.,0.,0.9,0.,0.5,3.4
71,"Smallwood, Wendell",PHI,CHI,RB,6.3,23.4,0.,0.,0.,0.,0.,0.,0.,0.9,6.1,0.,0.,0.,1.3,17.5,0.,0.8,3.2
72,"Prosise, C.J.",SEA,@SFO,RB,2.7,11.1,0.,0.,0.,0.,0.,0.,0.,1.4,16.5,0.,0.1,0.,0.,0.8,0.,0.4,3.1
73,"Kamara, Alvin",NOR,@LAR,RB,2.9,10.,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.,0.,0.,0.,0.3,0.,0.,1.1,3.
74,"Charles, Jamaal",DEN,@OAK,RB,4.7,18.,0.1,0.1,0.,0.,0.,0.,0.,0.4,3.1,0.,0.,0.,0.,0.,0.,0.3,2.9
75,"Breida, Matt",SFO,SEA,RB,4.8,12.9,0.1,0.1,0.,0.,0.,0.,0.,1.1,8.,0.,0.,0.,0.5,0.6,0.1,1.1,2.9
76,"Yeldon, T.J.",JAC,@ARZ,RB,4.5,16.9,0.,0.,0.,0.,0.,0.,0.,1.6,9.7,0.,0.,0.,0.,0.2,0.1,0.2,2.8
77,"Ripkowski, Aaron",GBP,@PIT,RB,2.3,8.8,0.2,0.2,0.,0.,0.,0.,0.,0.8,5.,0.,0.,0.,0.,0.,0.1,0.4,2.6
78,"Washington, Dwayne",DET,MIN,RB,5.2,14.4,0.1,0.1,0.,0.,0.,0.,0.,0.7,4.7,0.,0.,0.,0.,3.6,0.,0.3,2.4
79,"Whittaker, Fozzy",CAR,@NYJ,RB,3.3,15.,0.,0.,0.,0.,0.,0.,0.,0.9,7.3,0.,0.,0.,0.,18.,0.,0.2,2.3
80,"Darkwa, Orleans",NYG,@WAS,RB,3.8,13.,0.1,0.1,0.,0.,0.,0.,0.,0.5,4.2,0.,0.,0.,1.,3.4,0.,0.9,2.3
81,"Barber, Peyton",TBB,@ATL,RB,3.4,14.9,0.1,0.,0.,0.,0.,0.1,0.,0.4,2.4,0.,0.,0.,1.,2.,0.,0.2,2.2
82,"Cunningham, Benny",CHI,@PHI,RB,2.6,10.5,0.,0.,0.,0.,0.,0.,0.,1.2,9.,0.,0.,0.,0.,27.5,0.1,0.4,2.1
83,"Morris, Alfred",DAL,LAC,RB,4.1,12.7,0.1,0.1,0.,0.,0.,0.,0.,0.4,1.4,0.,0.,0.,0.,1.5,0.,0.2,2.
84,"Dunbar, Lance",LAR,NOR,RB,1.2,4.8,0.,0.,0.,0.,0.,0.,0.,1.3,10.,0.,0.,0.,0.,19.,0.,0.3,1.7
85,"Kuhn, John",NOR,@LAR,RB,1.,2.2,0.2,0.2,0.,0.,0.,0.,0.,0.9,4.1,0.,0.,0.,0.,0.,0.,0.2,1.7
86,"Jones, Matt",IND,TEN,RB,2.5,11.2,0.1,0.,0.,0.,0.,0.,0.,0.2,1.8,0.,0.,0.,0.,10.9,0.,0.1,1.6
87,"Drake, Kenyan",MIA,@NEP,RB,2.,9.2,0.1,0.,0.,0.,0.,0.,0.,0.5,2.3,0.,0.,0.,0.,31.,0.,0.3,1.6
88,"Lacy, Eddie",SEA,@SFO,RB,2.7,11.2,0.,0.,0.,0.,0.,0.,0.,0.4,3.1,0.,0.,0.,0.,0.2,0.,0.2,1.6
89,"Brown, Malcolm",LAR,NOR,RB,2.4,7.7,0.,0.,0.,0.,0.,0.,0.,1.,8.2,0.,0.,0.,0.,23.,0.,0.6,1.6
90,"Foreman, D'Onta",HOU,@BAL,RB,3.6,10.1,0.,0.,0.,0.,0.,0.,0.,0.5,2.1,0.,0.,0.,0.4,5.8,0.,0.7,1.2
91,"Juszczyk, Kyle",SFO,SEA,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,1.1,8.7,0.,0.,0.,0.,0.,0.,0.1,1.1
92,"Ward, Terron",ATL,TBB,RB,1.6,6.4,0.,0.,0.,0.,0.,0.,0.,0.4,4.,0.,0.,0.,0.,0.,0.,0.6,1.
93,"Conner, James",PIT,GBP,RB,1.3,4.4,0.,0.,0.,0.,0.,0.,0.,0.3,2.9,0.,0.,0.,0.,7.4,0.,0.5,0.9
94,"Ellington, Andre",ARZ,JAC,RB,1.5,4.1,0.,0.,0.,0.,0.,0.,0.,0.6,4.1,0.,0.,0.,0.,6.4,0.,0.1,0.8
95,"Grant, Corey",JAC,@ARZ,RB,1.4,4.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,0.,16.5,0.,0.1,0.6
96,"Banyard, Joe",BUF,@KCC,RB,0.5,2.3,0.,0.,0.,0.,0.,0.,0.,0.4,3.3,0.,0.,0.,0.5,1.9,0.,0.,0.6
97,"Mostert, Raheem",SFO,SEA,RB,1.,2.8,0.,0.,0.,0.,0.,0.,0.,0.3,2.5,0.,0.,0.,0.6,11.5,0.,0.,0.5
98,"Ekeler, Austin",LAC,@DAL,RB,1.3,4.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.7,7.5,0.1,0.4,0.5
99,"Janovich, Andy",DEN,@OAK,RB,0.2,0.7,0.,0.,0.,0.,0.,0.,0.,0.3,2.9,0.,0.,0.,0.,0.,0.,0.1,0.4
100,"Lasco, Daniel",NOR,@LAR,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.4,1.5,0.,0.,0.,3.1,3.8,0.,0.1,0.4
101,"Muhammad, Khalfani",TEN,@IND,RB,0.8,2.3,0.,0.,0.,0.,0.,0.,0.,0.2,1.8,0.,0.,0.,2.1,4.5,0.,0.3,0.4
102,"Jones, Aaron",GBP,@PIT,RB,1.2,2.6,0.,0.,0.,0.,0.,0.,0.,0.1,1.3,0.,0.,0.,0.,0.9,0.,0.2,0.4
103,"DiMarco, Patrick",BUF,@KCC,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.3,2.8,0.,0.,0.,0.,0.2,0.,0.,0.4
104,"Ervin, Tyler",HOU,@BAL,RB,0.7,2.8,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,7.9,14.4,0.,0.3,0.4
105,"Davis, Justin",LAR,NOR,RB,1.4,3.7,0.,0.,0.,0.,0.,0.,0.,0.2,0.7,0.,0.,0.,0.,14.,0.,0.2,0.3
106,"Cohen, Tarik",CHI,@PHI,RB,0.7,1.6,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,0.,0.,0.,0.,1.2,0.,0.,0.3
107,"Gallman, Wayne",NYG,@WAS,RB,1.,2.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.3,0.2
108,"Watson, Terrell",PIT,GBP,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.7,0.,0.1,0.2
109,"Brown, Mack",WAS,NYG,RB,0.2,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
110,"McGuire, Elijah",NYJ,CAR,RB,1.4,2.8,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,5.7,0.1,0.4,0.2
111,"Pumphrey, Donnel",PHI,CHI,RB,0.9,2.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,-0.1,8.4,0.,0.1,0.2
112,"Jones, Taiwan",BUF,@KCC,RB,0.4,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.,4.1,0.,0.1,0.2
113,"Ham, C.J.",MIN,@DET,RB,0.7,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,0.8,0.,0.,0.,0.,0.9,0.,0.3,0.2
114,"Todman, Jordan",HOU,@BAL,RB,0.4,1.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.8,25.9,0.,0.,0.1
115,"Dayes, Matthew",CLE,@CIN,RB,0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.3,2.,0.,0.,0.,0.,11.,0.1,0.3,0.1
116,"Hill, Brian",ATL,TBB,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.1,1.,0.,0.,0.,0.,0.3,0.,0.1,0.1
117,"Mizzell, Taquan",CHI,@PHI,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,13.7,0.,0.1,0.1
118,"Carson, Chris",SEA,@SFO,RB,0.3,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
119,"Smith, Rod",DAL,LAC,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,0.,0.,0.1,0.1
120,"Smith, Keith",DAL,LAC,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
121,"Sherman, Anthony",KCC,BUF,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.4,0.,0.,0.,0.,0.,0.,0.,0.
122,"Winn, George",NYG,@WAS,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
123,"Hilliard, Kenny",HOU,@BAL,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.9,7.9,0.,0.,0.
124,"Penny, Elijhaa",ARZ,JAC,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,0.,0.,0.
125,"Mays, Devante",GBP,@PIT,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
