Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Edwards, Mario",OAK,@TEN,DL,4.1,1.1,0.5,0.1,0.,0.2,0.1,0.,5.7
2,"Pierre-Paul, Jason",NYG,@DAL,DL,2.9,1.4,0.4,0.6,0.,0.1,0.1,0.,4.9
3,"Wake, Cameron",MIA,Bye,DL,2.6,0.9,0.8,0.4,0.1,0.4,0.,0.,4.8
4,"Campbell, Calais",JAC,@HOU,DL,2.8,1.1,0.6,0.4,0.,0.2,0.2,0.,4.7
5,"Bosa, Joey",LAC,@DEN,DL,3.1,0.9,0.8,0.1,0.,0.,0.,0.,4.5
6,"Buckner, DeForest",SFO,CAR,DL,3.1,1.7,0.3,0.1,0.,0.,0.,0.,4.4
7,"Hunter, Danielle",MIN,NOR,DL,2.6,1.5,0.9,0.1,0.,0.1,0.1,0.,4.4
8,"Wilkerson, Muhammad",NYJ,@BUF,DL,2.4,2.1,0.5,0.3,0.,0.1,0.,0.,4.4
9,"Suh, Ndamukong",MIA,Bye,DL,2.7,1.6,0.4,0.3,0.,0.,0.,0.,4.3
10,"Lawrence, Demarcus",DAL,NYG,DL,2.6,0.8,0.8,0.1,0.,0.3,0.,0.,4.3
11,"Short, Kawann",CAR,@SFO,DL,2.4,1.4,0.6,0.2,0.,0.2,0.,0.,4.1
12,"Vernon, Olivier",NYG,@DAL,DL,2.8,1.1,0.6,0.,0.,0.,0.,0.,4.1
13,"Clayborn, Adrian",ATL,@CHI,DL,2.7,0.6,0.7,0.1,0.,0.1,0.1,0.,3.9
14,"Griffen, Everson",MIN,NOR,DL,2.3,0.9,0.8,0.1,0.,0.1,0.1,0.,3.9
15,"Allen, Jonathan",WAS,PHI,DL,2.5,1.1,0.5,0.1,0.,0.1,0.,0.,3.9
16,"Hughes, Jerry",BUF,NYJ,DL,2.7,1.,0.4,0.1,0.,0.,0.,0.,3.9
17,"Joseph, Linval",MIN,NOR,DL,2.5,1.9,0.2,0.,0.,0.1,0.,0.,3.8
18,"Harrison, Damon",NYG,@DAL,DL,2.8,1.5,0.1,0.,0.,0.,0.,0.,3.8
19,"Dunlap, Carlos",CIN,BAL,DL,1.9,1.1,0.6,0.5,0.,0.1,0.,0.,3.7
20,"Watt, J.J.",HOU,JAC,DL,2.1,1.1,0.6,0.2,0.,0.1,0.1,0.,3.7
21,"Flowers, Trey",NEP,KCC,DL,1.9,1.8,0.5,0.2,0.,0.,0.,0.,3.5
22,"McLendon, Steve",NYJ,@BUF,DL,2.,1.9,0.4,0.1,0.,0.,0.,0.,3.5
23,"Gholston, William",TBB,Bye,DL,2.7,0.9,0.3,0.,0.,0.,0.,0.,3.4
24,"Donald, Aaron",LAR,IND,DL,2.1,1.,0.5,0.2,0.,0.1,0.,0.,3.4
25,"Richardson, Sheldon",SEA,@GBP,DL,2.2,1.7,0.2,0.1,0.,0.,0.,0.,3.4
26,"Jordan, Cameron",NOR,@MIN,DL,2.,0.9,0.5,0.3,0.,0.,0.,0.,3.3
