Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,KCC,TE,7.1,1.9,4.3,66.,0.6,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.8,10.
2,"Walker, Delanie",TEN,OAK,TE,7.8,1.6,5.,59.4,0.4,0.2,0.1,0.,0.,0.,0.,0.8,0.,0.,0.,0.,1.3,8.4
3,"Olsen, Greg",CAR,@SFO,TE,8.5,1.8,5.1,68.1,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.5,8.4
4,"Henry, Hunter",LAC,@DEN,TE,5.3,1.3,3.2,38.6,0.6,0.4,0.2,0.,0.,0.,0.,0.,0.,0.,0.7,0.1,0.9,7.6
5,"Njoku, David",CLE,PIT,TE,5.7,1.3,3.7,43.7,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.2,6.5
6,"Ertz, Zach",PHI,@WAS,TE,7.4,1.3,4.9,53.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.6,0.,1.,6.5
7,"Graham, Jimmy",SEA,@GBP,TE,5.8,1.5,3.6,49.9,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,1.1,6.4
8,"Reed, Jordan",WAS,PHI,TE,5.4,1.1,3.9,43.8,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,-0.2,0.1,1.,6.4
9,"Eifert, Tyler",CIN,BAL,TE,4.2,1.2,2.7,32.3,0.5,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.2,6.3
10,"Doyle, Jack",IND,@LAR,TE,5.2,0.9,3.7,38.3,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,6.1
11,"Kelce, Travis",KCC,@NEP,TE,5.6,1.1,3.8,49.,0.1,0.,0.1,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,1.,5.7
12,"Watson, Benjamin",BAL,@CIN,TE,7.3,1.6,4.6,42.7,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,5.7
13,"Bennett, Martellus",GBP,SEA,TE,4.3,0.7,2.8,35.9,0.3,0.1,0.1,0.,0.,0.,0.,0.3,0.,0.,0.,0.,0.5,5.2
