Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,Bye,DB,6.2,1.9,0.1,1.,0.4,0.,0.,0.,0.,0.,9.1
2,"Jones, Reshad",MIA,Bye,DB,6.1,2.1,0.1,0.8,0.4,0.1,0.,0.,0.,1.7,8.8
3,"Davis, Sean",PIT,@CLE,DB,5.5,1.7,0.4,0.7,0.2,0.,0.,0.,0.,0.,7.8
4,"Farley, Matthias",IND,@LAR,DB,5.3,1.5,0.,0.8,0.3,0.3,0.1,0.,0.,0.,7.8
5,"Cyprien, Johnathan",TEN,OAK,DB,5.8,1.5,0.,0.8,0.1,0.,0.,0.,0.,0.,7.8
6,"Reid, Eric",SFO,CAR,DB,6.1,1.2,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,7.7
7,"Collins, Landon",NYG,@DAL,DB,5.6,1.7,0.2,0.7,0.2,0.,0.,0.,0.,0.,7.7
8,"Neal, Keanu",ATL,@CHI,DB,5.5,1.9,0.,0.5,0.,0.2,0.1,0.,0.,0.,7.3
9,"Bethea, Antoine",ARZ,@DET,DB,5.7,1.,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,7.2
10,"Church, Barry",JAC,@HOU,DB,5.3,1.8,0.,0.5,0.1,0.1,0.,0.,0.,0.,7.1
11,"Jones, Byron",DAL,NYG,DB,5.3,1.4,0.,0.7,0.1,0.,0.,0.,0.,0.,7.
12,"Chancellor, Kam",SEA,@GBP,DB,4.6,2.6,0.,0.6,0.2,0.1,0.,0.,0.,0.,6.9
13,"Joseph, Karl",OAK,@TEN,DB,4.7,1.2,0.,0.9,0.2,0.,0.,0.,0.,0.,6.7
14,"Peppers, Jabrill",CLE,PIT,DB,4.1,1.7,0.,1.2,0.3,0.,0.,0.,0.,0.,6.7
15,"Stewart, Darian",DEN,LAC,DB,4.3,1.2,0.,0.8,0.3,0.2,0.1,0.,0.,0.,6.7
16,"Mathieu, Tyrann",ARZ,@DET,DB,5.1,0.5,0.1,0.6,0.1,0.1,0.,0.,0.,0.,6.4
17,"Burnett, Morgan",GBP,SEA,DB,4.4,1.2,0.2,0.7,0.2,0.,0.,0.,0.,0.,6.3
18,"Vaccaro, Kenny",NOR,@MIN,DB,4.6,1.7,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.3
19,"Berry, Eric",KCC,@NEP,DB,4.3,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.3
20,"Smith, Harrison",MIN,NOR,DB,5.,1.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,6.3
21,"Ryan, Logan",TEN,OAK,DB,4.5,1.1,0.1,0.8,0.1,0.,0.,0.,0.,0.,6.3
22,"Demps, Quintin",CHI,ATL,DB,4.,1.,0.,0.8,0.4,0.1,0.,0.,0.8,0.,6.1
23,"Adams, Jamal",NYJ,@BUF,DB,4.1,1.3,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.1
24,"Peters, Marcus",KCC,@NEP,DB,3.6,0.7,0.,1.2,0.3,0.2,0.2,0.,0.,0.,6.
25,"Addae, Jahleel",LAC,@DEN,DB,4.5,0.8,0.,0.7,0.1,0.,0.,0.,0.,0.,5.9
26,"Alexander, Maurice",LAR,IND,DB,4.5,1.1,0.,0.4,0.1,0.,0.,0.,0.,0.,5.8
27,"Swearinger, D.J.",WAS,PHI,DB,4.3,1.,0.2,0.5,0.1,0.1,0.,0.,0.,0.6,5.8
28,"Maxwell, Byron",MIA,Bye,DB,3.7,1.,0.,0.9,0.2,0.2,0.,0.,0.,0.,5.8
29,"McLeod, Rodney",PHI,@WAS,DB,4.4,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.7
30,"Jenkins, Malcolm",PHI,@WAS,DB,3.8,1.6,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.7
31,"Ward, Jimmie",SFO,CAR,DB,4.,0.8,0.1,0.9,0.1,0.,0.,0.,0.,0.,5.6
32,"Clinton-Dix, Hasean",GBP,SEA,DB,4.,0.9,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.6
33,"Jefferson, Tony",BAL,@CIN,DB,4.1,1.4,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,5.6
34,"Heath, Jeff",DAL,NYG,DB,3.4,0.6,0.1,0.8,0.4,0.1,0.,0.,0.,0.,5.5
35,"Burns, Artie",PIT,@CLE,DB,3.7,1.1,0.,0.8,0.2,0.,0.,0.,0.,0.,5.5
36,"Coleman, Kurt",CAR,@SFO,DB,3.5,1.7,0.1,0.5,0.3,0.,0.,0.,0.,0.,5.5
37,"Bell, Vonn",NOR,@MIN,DB,3.8,1.8,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.4
38,"Sorensen, Daniel",KCC,@NEP,DB,3.8,0.7,0.,0.6,0.2,0.1,0.1,0.,0.,0.,5.3
39,"Darby, Ronald",PHI,@WAS,DB,4.1,0.7,0.,0.8,0.,0.,0.,0.,0.,0.,5.3
40,"Robinson, Rashard",SFO,CAR,DB,3.9,0.5,0.,0.9,0.1,0.,0.,0.,0.,0.,5.3
41,"Smith, Derron",CIN,BAL,DB,3.3,1.2,0.,0.7,0.3,0.,0.,0.,0.1,0.,5.3
