"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Ertz, Zach","PHI","@WAS","TE",8.3,1.3,5.8,59.,0.5,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,8.6
2,"Howard, O.J.","TBB","@DET","TE",4.8,0.8,3.1,46.,0.5,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.9,7.7
3,"Kelce, Travis","KCC","DEN","TE",6.4,1.1,4.1,53.,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.8,7.7
4,"Ebron, Eric","IND","@NOS","TE",5.7,1.,3.4,37.,0.5,0.2,0.2,0.1,0.,0.,0.,-0.4,0.,0.,0.,0.1,0.8,6.9
5,"Kittle, George","SFO","ATL","TE",6.,1.,3.6,52.,0.2,0.1,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,6.4
6,"Cook, Jared","NOS","IND","TE",5.5,0.7,3.8,48.,0.3,0.,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.4
7,"Olsen, Greg","CAR","SEA","TE",5.3,1.,3.3,38.,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.
8,"Rudolph, Kyle","MIN","@LAC","TE",5.3,1.,3.8,36.,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.7
9,"Engram, Evan","NYG","MIA","TE",5.4,0.5,3.2,40.,0.2,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.6,5.5
10,"Hooper, Austin","ATL","@SFO","TE",5.2,0.6,4.2,40.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.5
11,"Smith, Jonnu","TEN","HOU","TE",4.,0.5,2.7,32.,0.3,0.2,0.,0.1,0.,0.,0.1,-0.1,0.,0.,0.,0.,0.6,5.1
12,"Walker, Delanie","TEN","HOU","TE",5.2,0.6,3.2,38.,0.2,0.1,0.,0.1,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.6,5.1
13,"Graham, Jimmy","GBP","CHI","TE",5.8,0.8,3.2,35.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,4.8
14,"Witten, Jason","DAL","LAR","TE",5.2,0.7,3.8,34.,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.8
15,"Andrews, Mark","BAL","NYJ","TE",3.5,0.7,2.2,34.,0.2,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.4,4.7
16,"Henry, Hunter","LAC","MIN","TE",3.9,0.8,2.7,33.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.7
17,"Burton, Trey","CHI","@GBP","TE",4.1,0.7,2.7,27.,0.3,0.1,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.1,0.5,4.5
18,"Hockenson, T.J.","DET","TBB","TE",3.9,0.5,2.8,30.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.5,4.4
19,"Dissly, Will","SEA","@CAR","TE",2.5,0.6,1.8,23.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
20,"Njoku, David","CLE","@ARZ","TE",4.3,0.6,2.5,31.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
21,"Waller, Darren","OAK","JAC","TE",3.7,0.4,2.5,34.,0.2,0.,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.6,4.4
22,"Watson, Benjamin","NEP","@CIN","TE",4.1,0.6,2.8,36.,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.4
23,"Herndon, Chris","NYJ","@BAL","TE",4.,0.6,2.5,30.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.5,4.3
24,"McDonald, Vance","PIT","BUF","TE",4.3,0.6,2.8,31.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.3
25,"Brate, Cameron","TBB","@DET","TE",3.4,0.7,2.1,21.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,3.9
26,"Eifert, Tyler","CIN","NEP","TE",3.4,0.4,2.4,26.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.9
27,"Davis, Vernon","WAS","PHI","TE",3.4,0.3,2.1,31.,0.1,0.,0.,0.1,0.,0.,0.1,0.,0.,0.,0.,0.1,0.3,3.9
28,"Fant, Noah","DEN","@KCC","TE",3.7,0.9,2.2,23.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.6
29,"Thomas, Jordan","HOU","@TEN","TE",2.8,0.8,1.8,22.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.5
30,"Doyle, Jack","IND","@NOS","TE",3.7,0.7,2.6,23.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,3.5
31,"Reed, Jordan","WAS","PHI","TE",4.2,0.5,2.8,27.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.5
32,"Uzomah, C.J.","CIN","NEP","TE",3.8,0.4,2.4,25.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.2
33,"Goedert, Dallas","PHI","@WAS","TE",2.4,0.4,1.6,16.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.
34,"Jarwin, Blake","DAL","LAR","TE",2.4,0.3,1.9,19.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.7
35,"Shaheen, Adam","CHI","@GBP","TE",1.7,0.3,1.3,15.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.5
36,"Everett, Gerald","LAR","@DAL","TE",3.4,0.6,1.8,18.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.4,2.5
37,"Swaim, Geoff","JAC","@OAK","TE",3.1,0.4,2.4,21.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.5
38,"Higbee, Tyler","LAR","@DAL","TE",2.2,0.4,1.6,18.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.4
39,"Heuerman, Jeff","DEN","@KCC","TE",2.8,0.7,1.5,17.,0.1,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,2.4
40,"Vannett, Nick","SEA","@CAR","TE",2.4,0.5,1.4,13.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.3
41,"Alie-Cox, Mo","IND","@NOS","TE",1.2,0.3,0.6,11.,0.2,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.2
42,"Ellison, Rhett","NYG","MIA","TE",2.3,0.2,1.6,17.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.1
43,"Firkser, Anthony","TEN","HOU","TE",1.5,0.3,1.4,16.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.
44,"Hurst, Hayden","BAL","NYJ","TE",2.1,0.2,1.4,17.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
45,"Gesicki, Mike","MIA","@NYG","TE",2.9,0.6,1.8,16.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.8
46,"Clay, Charles","ARZ","CLE","TE",3.6,0.4,1.9,18.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2,1.8
47,"Dickson, Ed","SEA","@CAR","TE",1.3,0.4,1.,10.,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.8
48,"Hill, Josh","NOS","IND","TE",1.7,0.1,1.1,14.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.7
49,"Harris, Demetrius","CLE","@ARZ","TE",1.3,0.1,0.7,8.,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.7
50,"Kroft, Tyler","BUF","@PIT","TE",2.6,0.2,1.6,17.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,1.6
51,"Thomas, Ian","CAR","SEA","TE",2.1,0.3,1.4,13.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
52,"Akins, Jordan","HOU","@TEN","TE",1.8,0.2,1.2,14.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
53,"James, Jesse","DET","TBB","TE",1.7,0.2,1.1,12.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
54,"O'Shaughnessy, James","JAC","@OAK","TE",2.1,0.2,1.4,13.,0.,0.,0.,0.,0.,0.,0.,-0.1,0.,0.,0.,0.,0.1,1.3
55,"Green, Virgil","LAC","MIN","TE",1.4,0.3,0.9,9.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2,1.3
56,"LaCosse, Matt","NEP","@CIN","TE",2.1,0.4,1.3,12.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2
57,"O'Leary, Nick","MIA","@NYG","TE",1.1,0.2,0.8,9.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2
58,"Grimble, Xavier","PIT","BUF","TE",1.6,0.2,1.,10.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.2
59,"Stocker, Luke","ATL","@SFO","TE",1.1,0.1,0.8,8.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2
60,"Warring, Kahale","HOU","@TEN","TE",2.2,0.3,1.1,11.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1
61,"Sternberger, Jace","GBP","CHI","TE",1.8,0.2,1.2,11.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
62,"Griffin, Ryan","NYJ","@BAL","TE",1.9,0.3,1.1,11.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
63,"Fells, Darren","HOU","@TEN","TE",1.1,0.3,0.6,6.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1
64,"Toilolo, Levine","SFO","ATL","TE",1.1,0.1,0.8,10.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1
65,"Smith, Lee","BUF","@PIT","TE",0.5,0.2,0.4,3.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
66,"Kendricks, Lance","NEP","@CIN","TE",1.7,0.1,1.2,11.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1
67,"Boyle, Nick","BAL","NYJ","TE",2.,0.3,1.1,10.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.
68,"Knox, Dawson","BUF","@PIT","TE",1.7,0.1,0.8,10.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.1,0.9
69,"Yelder, Deon","KCC","DEN","TE",1.2,0.1,0.5,6.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
70,"Williams, Maxx","ARZ","CLE","TE",0.9,0.1,0.7,6.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.9
71,"Croom, Jason","BUF","@PIT","TE",1.6,0.1,1.,11.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.8
72,"Pruitt, MyCole","TEN","HOU","TE",0.6,0.2,0.6,8.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.8
73,"Lewis, Marcedes","GBP","CHI","TE",0.8,0.,0.5,6.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8
74,"Dwelley, Ross","SFO","ATL","TE",1.4,0.3,0.6,7.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.7
75,"Schultz, Dalton","DAL","LAR","TE",1.,0.1,0.5,6.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6
76,"Carrier, Derek","OAK","JAC","TE",0.9,0.1,0.5,4.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.1,0.6
