"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Smith-Schuster, JuJu","PIT","SEA","WR",10.7,1.7,6.9,95.,0.8,0.3,0.1,0.2,0.,0.1,0.1,0.,0.,0.,7.,0.,1.4,14.3
2,"Hill, Tyreek","KCC","@OAK","WR",9.1,0.7,5.6,89.,0.5,0.1,0.1,0.1,0.,0.,0.3,9.,0.1,12.,1.,0.,1.2,13.8
3,"Beckham, Odell","CLE","@NYJ","WR",11.,1.6,6.4,87.,0.7,0.2,0.2,0.1,0.1,0.1,0.1,3.,0.1,2.,2.,0.1,1.5,13.4
4,"Brown, Antonio","OAK","KCC","WR",10.7,1.3,6.8,84.,0.7,0.2,0.1,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,1.2,12.5
5,"Hopkins, DeAndre","HOU","JAC","WR",10.3,1.3,6.,82.,0.6,0.2,0.1,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.2,11.6
6,"Jones, Julio","ATL","PHI","WR",9.1,1.2,5.8,83.,0.5,0.1,0.2,0.1,0.1,0.,0.,1.,0.,0.,0.,0.2,1.1,10.9
7,"Adams, Davante","GBP","MIN","WR",9.2,1.5,5.6,68.,0.6,0.2,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,10.5
8,"Thomas, Michael","NOS","@LAR","WR",9.7,1.6,6.9,79.,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,10.4
9,"Lockett, Tyler","SEA","@PIT","WR",5.1,0.5,3.6,65.,0.6,0.1,0.1,0.2,0.1,0.,0.1,3.,0.,8.,28.,0.,0.7,10.4
10,"Boyd, Tyler","CIN","SFO","WR",8.1,1.,5.1,71.,0.5,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.1,5.,0.,0.9,10.3
11,"Diggs, Stefon","MIN","@GBP","WR",9.,1.3,6.,63.,0.6,0.3,0.1,0.1,0.1,0.,0.1,4.,0.,0.,0.,0.,1.,10.3
12,"Cooks, Brandin","LAR","NOS","WR",7.6,1.,5.,76.,0.3,0.2,0.1,0.,0.,0.,0.,3.,0.,0.,0.,0.,0.8,10.1
13,"Thielen, Adam","MIN","@GBP","WR",9.,1.2,5.9,71.,0.5,0.2,0.1,0.,0.1,0.1,0.,1.,0.,0.,0.,0.1,0.9,10.
14,"Allen, Keenan","LAC","@DET","WR",8.9,1.2,5.4,73.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.1,9.8
15,"Pettis, Dante","SFO","@CIN","WR",6.3,0.7,3.8,61.,0.6,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.8,9.7
16,"Hilton, T.Y.","IND","@TEN","WR",8.4,0.8,4.5,76.,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,9.6
17,"Moore, D.J.","CAR","TBB","WR",7.7,1.,4.7,66.,0.4,0.1,0.1,0.1,0.,0.,0.1,4.,0.1,0.,9.,0.1,0.9,9.4
18,"Cooper, Amari","DAL","@WAS","WR",7.,0.6,4.7,64.,0.5,0.1,0.,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,0.8,9.4
19,"Edelman, Julian","NEP","@MIA","WR",7.5,1.1,5.1,66.,0.3,0.2,0.,0.1,0.1,0.,0.,4.,0.,11.,0.,0.,0.9,9.
20,"Shepard, Sterling","NYG","BUF","WR",7.2,1.4,4.4,65.,0.4,0.2,0.1,0.,0.,0.,0.,1.,0.,1.,1.,0.,0.9,8.9
21,"Woods, Robert","LAR","NOS","WR",7.8,0.6,5.1,68.,0.2,0.1,0.,0.,0.1,0.,0.,7.,0.,0.,0.,0.,0.5,8.8
22,"Ridley, Calvin","ATL","PHI","WR",6.5,0.8,4.4,52.,0.6,0.2,0.1,0.,0.1,0.1,0.1,1.,0.,0.,2.,0.1,1.,8.6
23,"Godwin, Chris","TBB","@CAR","WR",6.8,1.2,4.5,62.,0.4,0.1,0.1,0.1,0.,0.,0.1,1.,0.,2.,0.,0.1,1.1,8.5
24,"Brown, John","BUF","@NYG","WR",7.,1.,3.4,55.,0.5,0.1,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.9,8.4
