"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Clinton-Dix, Ha Ha","CHI","@DEN","DB",6.1,0.9,0.,1.1,0.4,0.1,0.,0.,0.,0.,8.6
2,"Collins, Landon","WAS","DAL","DB",5.4,1.7,0.,0.7,0.2,0.2,0.,0.,0.,0.,7.6
3,"Baker, Budda","ARZ","@BAL","DB",5.7,1.7,0.1,0.5,0.,0.1,0.1,0.,0.,0.,7.4
4,"Mathieu, Tyrann","KCC","@OAK","DB",5.2,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.3
5,"Bethea, Antoine","NYG","BUF","DB",5.6,1.2,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.2
6,"Poyer, Jordan","BUF","@NYG","DB",4.9,1.7,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.8
7,"Jones, Reshad","MIA","NEP","DB",5.1,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,6.8
8,"Jackson, Eddie","CHI","@DEN","DB",4.5,1.1,0.,0.8,0.3,0.1,0.1,0.,0.,0.,6.7
9,"Jackson, Kareem","DEN","CHI","DB",4.6,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
10,"Abram, Johnathan","OAK","KCC","DB",4.5,1.,0.1,0.8,0.3,0.,0.,0.,0.,0.,6.5
11,"Fuller, Kyle","CHI","@DEN","DB",3.3,0.7,0.,1.8,0.5,0.,0.,0.,0.,0.,6.5
12,"Johnson, John","LAR","NOS","DB",4.5,1.9,0.,0.6,0.2,0.,0.,0.,0.,0.,6.4
13,"Amukamara, Prince","CHI","@DEN","DB",4.5,0.7,0.,1.,0.2,0.1,0.,0.,0.,0.,6.3
14,"Adams, Jamal","NYJ","CLE","DB",4.5,1.5,0.2,0.5,0.,0.1,0.1,0.,0.,0.,6.2
15,"Bell, Vonn","NOS","@LAR","DB",4.3,1.3,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,6.2
16,"Thompson, Tedric","SEA","@PIT","DB",4.4,1.6,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.
17,"Evans, Justin","TBB","@CAR","DB",4.6,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,6.
18,"Byard, Kevin","TEN","IND","DB",4.1,1.7,0.1,0.4,0.2,0.,0.,0.,0.,0.,6.
19,"Randall, Damarious","CLE","@NYJ","DB",4.5,0.8,0.,0.7,0.2,0.,0.,0.,0.,1.,6.
20,"Moore, Kenny","IND","@TEN","DB",4.1,1.,0.1,0.7,0.2,0.1,0.,0.,0.,0.,5.9
