PlayerID,Name,Team,Pos,Tackles,Sack,FF,FR,Int,Int TD,Fum TD,Pass Def
1,Micah Hyde,Buf,S,82,0.9,0.4,0.3,3.1,0.3,0,11.2
2,Kevin Byard,Ten,S,88,0.6,0.5,0.3,3.7,0.4,0,10.3
3,Jordan Poyer,Buf,S,97.3,1.5,0.5,0.3,3.4,0.4,0,10.2
4,Tyrann Mathieu,Hou,S,78.5,1.2,1.2,0.8,2.3,0.2,0.1,9.7
5,Budda Baker,Ari,S,103,1.3,2.4,1.6,0.5,0.1,0.2,9.5
6,Lamarcus Joyner,LAR,S,89.9,1.1,1,0.7,1.6,0.2,0.1,9.3
7,Marcus Williams,NO,S,80.8,0.1,0.4,0.3,3,0.3,0,9.3
8,John Johnson III,LAR,S,94,0.4,0.5,0.3,1.1,0.1,0,9.3
9,Eric Weddle,Bal,S,79.2,0.8,1.1,0.7,3.2,0.4,0.1,9.2
10,Landon Collins,NYG,S,111,1.2,0.7,0.5,2.2,0.3,0,9.2
11,D.J. Swearinger,Wsh,S,81,1.1,0.9,0.6,2.8,0.3,0.1,9.1
12,Eric Berry,KC,S,84.2,0.6,0.7,0.4,1.9,0.2,0,8.6
13,Justin Evans,TB,S,93.2,0.1,0.4,0.3,2.8,0.3,0,8.5
14,Malik Hooker,Ind,S,62.3,0.1,0.4,0.2,2.8,0.3,0,8.5
15,Malcolm Jenkins,Phi,S,77.8,0.7,0.9,0.6,2,0.2,0.1,8.4
16,Earl Thomas,Sea,S,69.7,0.1,0.7,0.4,2,0.2,0.1,8.4
17,Justin Simmons,Den,S,87.1,1.4,0.5,0.3,2.7,0.3,0,8
18,Kareem Jackson,Hou,S,72.8,0.4,0.6,0.4,1.3,0.1,0.1,7.9
19,Chris Conte,TB,S,81.1,0.3,1.7,1.1,1.5,0.2,0.1,7.3
20,Keanu Neal,Atl,S,115.3,0.4,2.5,1.6,0.6,0.1,0.2,7.3
21,Adrian Colbert,SF,S,48.6,0.1,1,0.6,0.6,0.1,0.1,7.2
22,Bradley McDougald,Sea,S,94.1,0.4,0.5,0.3,1,0.1,0,7.1
23,Ha Ha Clinton-Dix,GB,S,81.1,0.7,0.5,0.3,2.7,0.3,0,7.1
24,Mike Adams,Car,S,78.7,0.3,2.2,1.4,2.5,0.3,0.1,7
25,Harrison Smith,Min,S,89.7,2.1,0.5,0.3,2,0.2,0,6.8
26,Devin McCourty,NE,S,83.3,0.6,0.4,0.3,1.4,0.1,0,6.7
27,Darian Stewart,Den,S,63.9,0.2,0.7,0.5,2.2,0.2,0.1,6.6
28,Derwin James,LAC,S,78.4,0.4,0.7,0.4,2.3,0.2,0.1,6.6
29,Jahleel Addae,LAC,S,95.5,0.8,0.6,0.4,0.6,0.1,0,6.5
30,Patrick Chung,NE,S,82.1,0.4,0.4,0.3,0.8,0.1,0,6.5
31,Minkah Fitzpatrick,Mia,S,77.6,0.5,0.6,0.4,1.5,0.2,0,6.5
32,Reshad Jones,Mia,S,114.2,1.3,0.5,0.3,2.1,0.3,0,6.4
33,Rodney McLeod,Phi,S,71.5,0.7,1.3,0.8,2.3,0.2,0.1,6.4
34,Morgan Burnett,Pit,S,95.2,0.8,1.1,0.7,0.6,0.1,0.1,6.3
35,Andrew Sendejo,Min,S,75.3,0.3,0.3,0.2,1.8,0.2,0,6.1
36,Antoine Bethea,Ari,S,70,0.6,0.7,0.5,1.9,0.2,0.1,6.1
37,Kenny Vaccaro,Ten,S,70.1,1.4,0.8,0.5,2,0.2,0.1,6.1
38,Eddie Jackson,Chi,S,71.3,0.1,1,0.6,1.6,0.2,0.1,6.1
39,Jamal Adams,NYJ,S,81.5,1.7,1,0.6,0.6,0.1,0.1,6.1
40,Jeff Heath,Dal,S,77,0.3,1,0.6,2.7,0.3,0.1,6
41,Glover Quin,Det,S,78.5,0.1,1.3,0.9,2.5,0.3,0.1,6
42,Jessie Bates,Cin,S,70.9,0.3,0.6,0.4,2.1,0.2,0.1,5.9
43,Sean Davis,Pit,S,82.8,1.2,0.5,0.3,1.4,0.1,0,5.9
44,Shawn Williams,Cin,S,83.4,0.4,0.5,0.3,2.1,0.3,0,5.7
45,Damarious Randall,Cle,S,37.7,0,0.2,0.1,1.6,0.2,0,5.7
46,Quandre Diggs,Det,S,44.4,0.5,0.9,0.6,1.3,0.2,0.1,5.7
47,Kurt Coleman,NO,S,75.9,0.4,0.7,0.5,2,0.2,0,5.4
48,Duron Harmon,NE,S,43.1,0.1,0.4,0.2,2.4,0.2,0,5.4
49,Montae Nicholson,Wsh,S,63.6,0.1,0.3,0.2,2,0.2,0,5.3
50,Barry Church,Jax,S,100,0.9,0.8,0.5,2.2,0.3,0.1,5.1
51,Da'Norris Searcy,Car,S,57.9,0.7,0.4,0.3,1.1,0.1,0,5.1
52,Josh Jones,GB,S,67.4,1.8,0.4,0.2,0.9,0.1,0,5.1
53,Jaquiski Tartt,SF,S,87.7,1.4,0.5,0.3,1,0.1,0,5.1
54,Marcus Maye,NYJ,S,78.9,0.1,1,0.6,1.7,0.2,0.1,5
55,Adrian Amos,Chi,S,84.6,0.4,1.6,1.1,0.6,0.1,0.1,5
56,Tony Jefferson,Bal,S,91,1.9,1.8,1.2,0.9,0.1,0.1,4.9
57,Ricardo Allen,Atl,S,71.3,0.3,0.4,0.3,1.9,0.2,0,4.9
58,Marcus Gilchrist,Oak,S,56.5,0.4,0.7,0.5,1.4,0.1,0.1,4.9
59,Tashaun Gipson,Jax,S,63,0.1,0.4,0.3,2.3,0.2,0,4.8
60,Clayton Geathers,Ind,S,66.3,0.2,0.6,0.4,0.5,0.1,0,4.7
61,Su'a Cravens,Den,S,49.6,1,0.2,0.2,1.1,0.1,0,4.6
62,Daniel Sorensen,KC,S,53.7,0.8,0.8,0.5,1.2,0.1,0,4.5
63,Briean Boddy-Calhoun,Cle,S,30,0.3,0.2,0.1,0.9,0.1,0,4.5
64,Xavier Woods,Dal,S,56.2,0.3,0.4,0.2,1.1,0.1,0,4.3
65,Tre Boston,Ari,S,36.8,0.5,0.2,0.1,1.2,0.1,0,4
66,Matthias Farley,Ind,S,53.7,0.2,0.5,0.4,1,0.1,0,3.9
67,Curtis Riley,NYG,S,32.6,0.1,0.2,0.1,1.2,0.1,0,3.9
68,Jabrill Peppers,Cle,S,57.9,0.3,0.4,0.3,0.9,0.1,0,3.9
69,Jimmie Ward,SF,S,23.2,0.2,0.2,0.1,0.5,0.1,0,3.6
70,Karl Joseph,Oak,S,50.8,0.3,0.4,0.2,0.6,0.1,0,3.6
71,Ron Parker,KC,S,32.4,0.4,0.4,0.2,0.7,0.1,0,3.5
72,Erik Harris,Oak,S,42.1,0.3,0.3,0.2,0.7,0.1,0,3.3
73,Derrick Kindred,Cle,S,30.6,0.1,0.2,0.1,0.3,0,0,3.3
74,Tavon Wilson,Det,S,68.2,1.4,0.5,0.4,1.4,0.2,0,3.1
75,Reggie Nelson,Oak,S,26.9,0.1,0.3,0.2,1,0.1,0,3
76,Michael Thomas,NYG,S,46.9,0.3,0.4,0.2,0.8,0.1,0,2.9
77,William Gay,NYG,S,24.5,0.2,0.4,0.3,0.6,0.1,0,2.8
78,Anthony Levine Sr.,Bal,S,24.2,0.6,0.1,0.1,0.4,0.1,0,2.7
79,Kentrell Brice,GB,S,27.4,0.1,0.1,0.1,0.6,0.1,0,2.6
80,Terrell Edmunds,Pit,S,30.8,0.2,0.2,0.2,0.5,0.1,0,2.6
81,Corey Graham,Phi,S,25.1,0.2,0.1,0.1,0.7,0.1,0,2.6
82,Vonn Bell,NO,S,47,1.1,1,0.6,0.3,0,0.1,2.3
83,T.J. McDonald,Mia,S,33.5,0.3,0.2,0.1,0.6,0.1,0,2.2
84,Deshazor Everett,Wsh,S,22.3,0.1,0.4,0.2,0.2,0,0,2.1
85,Kavon Frazier,Dal,S,42.1,0.1,0.2,0.1,0.4,0,0,2.1
86,Justin Reid,Hou,S,22.9,0.2,0.2,0.1,0.4,0.1,0,1.9
87,Clayton Fejedelem,Cin,S,32.7,0.1,0.2,0.1,0.6,0.1,0,1.9
88,Colin Jones,Car,S,19.9,0.2,0.2,0.2,0.4,0,0,1.9
89,D.J. Reed,SF,S,21.4,0.1,0.2,0.1,0.6,0.1,0,1.8
90,Tedric Thompson,Sea,S,21.6,0.1,0.2,0.1,0.4,0,0,1.7
91,George Iloka,Min,S,20.6,0,0.1,0.1,0.4,0,0,1.6
92,Eric Murray,KC,S,13.2,0.2,0.1,0,0.2,0,0,1.6
