"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Bethea, Antoine","NYG","DAL","DB",5.9,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.6
2,"Moore, Kenny","IND","@PIT","DB",5.1,1.3,0.1,0.8,0.2,0.1,0.,0.,0.,0.,7.3
3,"Clinton-Dix, Ha Ha","CHI","@PHI","DB",5.2,0.7,0.,0.9,0.4,0.1,0.,0.,0.,0.,7.3
4,"Collins, Landon","WAS","@BUF","DB",5.1,1.7,0.,0.7,0.2,0.2,0.,0.,0.,0.,7.2
5,"Randall, Damarious","CLE","@DEN","DB",5.4,1.,0.,0.8,0.2,0.,0.,0.,0.,1.,7.1
6,"Abram, Johnathan","OAK","DET","DB",4.8,1.1,0.1,0.9,0.3,0.1,0.,0.,0.,0.,6.9
7,"Mathieu, Tyrann","KCC","MIN","DB",4.7,1.1,0.1,0.9,0.2,0.,0.,0.,0.,0.,6.7
8,"Jackson, Kareem","DEN","CLE","DB",4.5,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.6
9,"Geathers, Clayton","IND","@PIT","DB",4.6,2.,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.5
10,"Burnett, Morgan","CLE","@DEN","DB",4.1,1.4,0.1,0.9,0.3,0.1,0.,0.,1.,1.,6.5
11,"Baker, Budda","ARZ","SFO","DB",4.9,1.4,0.1,0.4,0.,0.1,0.1,0.,0.,0.,6.3
12,"Poyer, Jordan","BUF","WAS","DB",4.5,1.5,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.2
13,"Thomas, Earl","BAL","NEP","DB",3.6,0.9,0.1,1.2,0.4,0.,0.,0.,1.,0.,6.2
14,"Byard, Kevin","TEN","@CAR","DB",4.1,1.6,0.1,0.5,0.3,0.,0.,0.,0.,0.,6.1
15,"Amos, Adrian","GBP","@LAC","DB",4.6,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
16,"Jones, Reshad","MIA","NYJ","DB",4.6,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,6.1
17,"Ward, Denzel","CLE","@DEN","DB",4.,0.9,0.,0.9,0.2,0.1,0.1,0.,0.,3.,6.
18,"Jenkins, Malcolm","PHI","CHI","DB",4.8,1.,0.,0.4,0.1,0.1,0.,0.,0.,0.,6.
19,"Ya-Sin, Rock","IND","@PIT","DB",4.1,1.5,0.1,0.7,0.1,0.,0.,0.,0.,0.,5.9
20,"Jackson, Eddie","CHI","@PHI","DB",3.8,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.7
21,"Davis, Sean","PIT","IND","DB",4.2,1.5,0.,0.5,0.1,0.,0.,0.,0.,0.,5.7
22,"Phillips, Adrian","LAC","GBP","DB",3.7,1.6,0.,0.7,0.2,0.,0.,0.,0.,0.,5.7
23,"Savage, Darnell","GBP","@LAC","DB",4.1,1.3,0.1,0.6,0.1,0.,0.,0.,0.,2.,5.6
24,"Desir, Pierre","IND","@PIT","DB",4.1,1.4,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.6
25,"Fuller, Kyle","CHI","@PHI","DB",2.9,0.6,0.,1.5,0.4,0.,0.,0.,0.,0.,5.5
26,"Reid, Justin","HOU","@JAC","DB",3.7,1.,0.1,0.7,0.1,0.1,0.1,0.,0.,0.,5.4
27,"Evans, Justin","TBB","@SEA","DB",4.2,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,5.4
28,"Adams, Jamal","NYJ","@MIA","DB",4.,1.3,0.2,0.5,0.,0.1,0.1,0.,0.,0.,5.4
29,"Heath, Jeff","DAL","@NYG","DB",4.1,1.2,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.4
30,"Smith, Harrison","MIN","@KCC","DB",3.9,1.,0.1,0.4,0.2,0.,0.,0.,0.,0.,5.4
