"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Watt, J.J.","HOU","@JAC","DL",3.1,0.8,1.,0.4,0.,0.4,0.,0.,6.4
2,"Campbell, Calais","JAC","HOU","DL",3.5,1.3,0.7,0.1,0.,0.1,0.1,0.,5.9
3,"Peters, Corey","ARZ","SFO","DL",3.6,1.1,0.7,0.2,0.,0.1,0.,0.,5.8
4,"Buckner, DeForest","SFO","@ARZ","DL",3.3,1.4,0.6,0.4,0.,0.,0.,0.,5.6
5,"Pierre-Paul, Jason","TBB","@SEA","DL",3.2,0.9,0.8,0.2,0.,0.,0.,0.,5.4
6,"Ford, Dee","SFO","@ARZ","DL",3.,1.1,0.7,0.1,0.,0.2,0.1,0.,5.3
7,"Houston, Justin","IND","@PIT","DL",2.5,0.9,0.8,0.1,0.,0.3,0.2,0.,5.3
8,"Oliver, Ed","BUF","WAS","DL",2.5,1.1,0.7,0.4,0.,0.2,0.,0.,5.
9,"Clark, Frank","KCC","MIN","DL",2.2,0.6,0.9,0.2,0.1,0.2,0.1,0.,5.
10,"Flowers, Trey","DET","@OAK","DL",2.8,1.7,0.5,0.1,0.,0.2,0.1,0.,5.
11,"Hunter, Danielle","MIN","@KCC","DL",2.8,1.2,0.7,0.,0.,0.,0.,0.,4.9
12,"Clowney, Jadeveon","SEA","TBB","DL",2.7,0.7,0.8,0.,0.,0.2,0.1,0.,4.9
13,"Reed, Jarran","SEA","TBB","DL",2.6,1.1,0.7,0.1,0.,0.1,0.1,0.,4.8
14,"Barnett, Derek","PHI","CHI","DL",2.1,0.6,0.9,0.,0.,0.3,0.,0.,4.5
15,"Casey, Jurrell","TEN","@CAR","DL",2.6,1.7,0.4,0.1,0.,0.1,0.1,0.,4.5
16,"Suh, Ndamukong","TBB","@SEA","DL",2.7,1.3,0.4,0.3,0.,0.1,0.1,0.,4.5
17,"Bennett, Michael","NEP","@BAL","DL",2.2,1.3,0.7,0.1,0.,0.2,0.,0.,4.4
18,"Ferrell, Clelin","OAK","DET","DL",2.4,1.4,0.4,0.1,0.,0.1,0.,0.,4.2
19,"Jones, Chris","KCC","MIN","DL",1.9,1.1,0.7,0.3,0.,0.1,0.,0.,4.2
20,"Bosa, Joey","LAC","GBP","DL",2.3,0.7,0.6,0.1,0.,0.1,0.1,0.,4.2
21,"Clark, Kenny","GBP","@LAC","DL",2.2,1.6,0.4,0.2,0.,0.,0.,0.,4.1
22,"Winovich, Chase","NEP","@BAL","DL",2.2,1.5,0.4,0.1,0.,0.1,0.,0.,3.9
23,"Garrett, Myles","CLE","@DEN","DL",1.9,0.7,0.7,0.1,0.,0.1,0.1,0.,3.9
24,"Hicks, Akiem","CHI","@PHI","DL",2.3,0.8,0.4,0.2,0.,0.1,0.1,0.,3.9
25,"Allen, Jonathan","WAS","@BUF","DL",2.1,1.6,0.4,0.,0.,0.,0.,0.,3.8
26,"Williams, Leonard","NYJ","@MIA","DL",2.2,1.4,0.3,0.2,0.1,0.,0.,0.,3.8
27,"Harrison, Damon","DET","@OAK","DL",2.7,1.3,0.2,0.1,0.,0.1,0.,0.,3.8
28,"Graham, Brandon","PHI","CHI","DL",2.1,0.6,0.5,0.2,0.,0.1,0.1,0.,3.8
29,"Hill, B.J.","NYG","DAL","DL",2.2,1.1,0.3,0.2,0.,0.,0.,0.,3.7
30,"Ngakoue, Yannick","JAC","HOU","DL",1.8,0.3,0.7,0.2,0.,0.1,0.,0.,3.7
31,"Nkemdiche, Robert","MIA","NYJ","DL",2.,1.1,0.5,0.1,0.,0.1,0.1,0.,3.7
32,"Heyward, Cameron","PIT","IND","DL",1.7,1.1,0.6,0.2,0.,0.1,0.1,0.,3.7
33,"Wise, Deatrich","NEP","@BAL","DL",1.7,1.5,0.6,0.,0.,0.,0.,0.,3.6
34,"Vernon, Olivier","CLE","@DEN","DL",1.9,1.1,0.5,0.1,0.,0.,0.,0.,3.6
35,"Griffen, Everson","MIN","@KCC","DL",2.1,1.,0.5,0.1,0.,0.1,0.,0.,3.6
36,"Allen, Zach","ARZ","SFO","DL",2.1,0.9,0.4,0.1,0.,0.1,0.,0.,3.5
37,"Gunter, Rodney","ARZ","SFO","DL",2.2,0.9,0.3,0.2,0.,0.1,0.,0.,3.5
38,"Lawrence, Demarcus","DAL","@NYG","DL",1.8,1.,0.4,0.1,0.,0.1,0.1,0.,3.5
39,"Lawrence, Dexter","NYG","DAL","DL",2.2,1.5,0.1,0.1,0.,0.1,0.,0.,3.4
40,"Ioannidis, Matt","WAS","@BUF","DL",1.9,1.,0.4,0.1,0.,0.1,0.1,0.,3.4
41,"Ingram, Melvin","LAC","GBP","DL",1.8,0.7,0.4,0.1,0.,0.1,0.1,0.,3.4
42,"Harris, Charles","MIA","NYJ","DL",1.9,0.7,0.5,0.1,0.,0.1,0.,0.,3.3
43,"Armstead, Arik","SFO","@ARZ","DL",2.4,0.9,0.2,0.,0.,0.,0.,0.,3.3
44,"Quinn, Robert","DAL","@NYG","DL",1.8,1.,0.4,0.,0.,0.1,0.,0.,3.3
