Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@NOR,TE,5.8,1.5,3.5,54.2,0.5,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.4,8.2
2,"Graham, Jimmy",SEA,SFO,TE,6.9,1.8,4.3,60.1,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,1.3,7.7
3,"Walker, Delanie",TEN,@JAC,TE,7.1,1.5,4.6,53.8,0.4,0.2,0.1,0.,0.,0.,0.,0.7,0.,0.,0.,0.,1.2,7.7
4,"Reed, Jordan",WAS,@LAR,TE,6.,1.2,4.3,48.,0.4,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,-0.2,0.1,1.1,7.
5,"Henry, Hunter",LAC,MIA,TE,4.7,1.2,2.9,35.3,0.6,0.4,0.2,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.8,7.
6,"Olsen, Greg",CAR,BUF,TE,7.1,1.5,4.2,56.5,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.
7,"Brate, Cameron",TBB,CHI,TE,4.8,1.2,3.2,39.,0.5,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.7
8,"Bennett, Martellus",GBP,@ATL,TE,5.3,0.9,3.5,43.8,0.3,0.2,0.1,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.6,6.3
9,"Howard, O.J.",TBB,CHI,TE,4.6,1.,2.9,39.5,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.1,6.3
10,"Ertz, Zach",PHI,@KCC,TE,6.9,1.2,4.6,50.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.5,0.,0.9,6.2
11,"Eifert, Tyler",CIN,HOU,TE,4.,1.2,2.6,30.7,0.5,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.1,5.9
12,"Gates, Antonio",LAC,MIA,TE,5.7,1.5,3.1,31.9,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.7,5.9
13,"Hooper, Austin",ATL,GBP,TE,3.8,0.9,2.4,30.4,0.4,0.2,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.8,5.6
