Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,CHI,DB,6.3,2.,0.1,1.,0.5,0.,0.,0.,0.,0.,9.2
2,"Collins, Landon",NYG,DET,DB,6.6,2.,0.3,0.8,0.2,0.,0.,0.,0.,0.,9.1
3,"Jones, Reshad",MIA,@LAC,DB,6.1,2.,0.1,0.8,0.4,0.1,0.,0.,0.,2.1,8.8
4,"King, Akeem",ATL,GBP,DB,5.2,1.1,0.,1.3,0.3,0.1,0.1,0.,0.,0.,7.9
5,"Farley, Matthias",IND,ARZ,DB,5.2,1.4,0.,0.7,0.3,0.2,0.1,0.,0.,0.,7.5
6,"Bethea, Antoine",ARZ,@IND,DB,5.7,1.,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,7.2
7,"Jefferson, Tony",BAL,CLE,DB,5.2,1.8,0.1,0.6,0.1,0.1,0.1,0.,0.,0.,7.1
8,"Church, Barry",JAC,TEN,DB,4.9,1.8,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.7
9,"Swearinger, D.J.",WAS,@LAR,DB,4.9,1.1,0.2,0.6,0.2,0.1,0.,0.,0.,0.4,6.6
10,"Joseph, Karl",OAK,NYJ,DB,4.7,1.1,0.,0.8,0.2,0.,0.,0.,0.,0.,6.5
11,"Burnett, Morgan",GBP,@ATL,DB,4.5,1.2,0.2,0.7,0.2,0.,0.,0.,0.,0.,6.5
12,"Cyprien, Johnathan",TEN,@JAC,DB,4.8,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.4
13,"Davis, Sean",PIT,MIN,DB,4.5,1.5,0.3,0.5,0.1,0.,0.,0.,0.,0.,6.4
14,"Adams, Jamal",NYJ,@OAK,DB,4.3,1.4,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.3
15,"Peppers, Jabrill",CLE,@BAL,DB,3.9,1.6,0.,1.1,0.3,0.,0.,0.,0.3,0.,6.3
16,"McCourty, Devin",NEP,@NOR,DB,4.7,1.4,0.1,0.5,0.1,0.,0.,0.,0.,0.4,6.3
17,"Stewart, Darian",DEN,DAL,DB,3.9,1.1,0.,0.7,0.3,0.2,0.1,0.,0.,0.,6.1
18,"Vaccaro, Kenny",NOR,NEP,DB,4.4,1.6,0.1,0.3,0.1,0.1,0.1,0.,0.,0.,6.1
19,"Neal, Keanu",ATL,GBP,DB,4.5,1.6,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.
20,"Reid, Eric",SFO,@SEA,DB,4.7,1.,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,5.9
21,"Coleman, Kurt",CAR,BUF,DB,3.7,1.8,0.1,0.5,0.3,0.,0.,0.,0.,0.,5.8
22,"Weddle, Eric",BAL,CLE,DB,3.5,2.,0.,0.8,0.2,0.1,0.,0.,0.,0.1,5.8
23,"Butler, Malcolm",NEP,@NOR,DB,3.7,1.1,0.,0.9,0.2,0.,0.,0.,0.,0.,5.8
24,"Clinton-Dix, Hasean",GBP,@ATL,DB,4.2,0.9,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.8
25,"Hyde, Micah",BUF,@CAR,DB,3.9,1.2,0.,0.8,0.2,0.,0.,0.,3.8,0.,5.7
26,"Maye, Marcus",NYJ,@OAK,DB,4.2,1.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.7
27,"Berry, Eric",KCC,PHI,DB,3.9,0.9,0.,0.6,0.3,0.1,0.,0.,0.,0.,5.7
28,"Smith, Harrison",MIN,@PIT,DB,4.5,1.3,0.1,0.2,0.1,0.,0.,0.,0.,0.,5.7
29,"Chung, Patrick",NEP,@NOR,DB,3.6,2.9,0.,0.4,0.,0.,0.,0.,0.4,0.,5.6
30,"Addae, Jahleel",LAC,MIA,DB,4.4,0.7,0.,0.6,0.1,0.,0.,0.,0.,0.,5.6
