Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Neal, Keanu",ATL,NYG,DB,5.6,2.1,0.,0.5,0.1,0.2,0.2,0.,0.,0.,7.7
2,"Collins, Landon",NYG,@ATL,DB,5.3,1.6,0.1,0.7,0.2,0.,0.,0.,0.,0.,7.4
3,"Baker, Budda",ARZ,DEN,DB,5.3,1.4,0.1,0.7,0.1,0.1,0.1,0.,0.2,0.,7.2
4,"Jones, Reshad",MIA,DET,DB,5.3,1.8,0.1,0.4,0.2,0.,0.,0.,0.,0.,7.1
5,"Byard, Kevin",TEN,@LAC,DB,4.7,1.3,0.,0.7,0.3,0.,0.,0.,0.,0.,6.7
6,"Geathers, Clayton",IND,BUF,DB,4.6,1.3,0.,0.8,0.2,0.1,0.,0.,0.,0.,6.7
7,"James, Derwin",LAC,TEN,DB,4.3,1.,0.1,0.9,0.4,0.,0.,0.,0.,0.8,6.5
8,"Coleman, Kurt",NOR,@BAL,DB,4.2,1.7,0.1,0.8,0.2,0.,0.,0.,0.,0.,6.4
9,"Quin, Glover",DET,@MIA,DB,4.5,1.8,0.,0.4,0.1,0.2,0.,0.,0.,0.,6.2
10,"Amos, Adrian",CHI,NEP,DB,5.1,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,6.2
11,"Vaccaro, Kenny",TEN,@LAC,DB,4.5,1.1,0.1,0.6,0.1,0.1,0.,0.,3.7,1.7,6.
12,"Tartt, Jaquiski",SFO,LAR,DB,4.5,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,5.9
13,"Ward, Denzel",CLE,@TBB,DB,4.,1.,0.,0.8,0.2,0.1,0.,0.,1.7,4.7,5.9
14,"Mathieu, Tyrann",HOU,@JAC,DB,4.3,0.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.8
15,"Bethea, Antoine",ARZ,DEN,DB,4.,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.8
16,"Evans, Justin",TBB,CLE,DB,4.2,0.9,0.,0.6,0.2,0.,0.,0.,0.,0.,5.8
17,"Adams, Mike",CAR,@PHI,DB,3.9,0.8,0.,0.7,0.2,0.2,0.1,0.,0.,0.,5.7
18,"Smith, Harrison",MIN,@NYJ,DB,4.3,1.2,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.7
19,"Jackson, Kareem",HOU,@JAC,DB,3.9,1.3,0.,0.8,0.2,0.,0.,0.,0.,0.,5.7
20,"Jones, Byron",DAL,@WAS,DB,4.,1.4,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.7
21,"Wilson, Tavon",DET,@MIA,DB,4.1,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.7
22,"Ramsey, Jalen",JAC,HOU,DB,3.6,0.7,0.,1.1,0.3,0.,0.,0.,0.,0.,5.7
23,"Johnson, John",LAR,@SFO,DB,4.,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.7
24,"Adams, Jamal",NYJ,MIN,DB,4.2,1.4,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.6
25,"Ryan, Logan",TEN,@LAC,DB,4.2,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,5.6
26,"Grimes, Brent",TBB,CLE,DB,3.5,0.6,0.,1.2,0.2,0.,0.,0.,0.,0.,5.6
27,"Church, Barry",JAC,HOU,DB,4.,1.3,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.5
28,"Slay, Darius",DET,@MIA,DB,3.1,0.3,0.,1.4,0.4,0.,0.,0.,0.,0.,5.5
29,"Farley, Matthias",IND,BUF,DB,3.5,1.9,0.,0.6,0.1,0.,0.,0.,0.,0.,5.5
30,"Berry, Eric",KCC,CIN,DB,3.5,0.8,0.,0.7,0.3,0.1,0.,0.,0.,0.,5.4
31,"Jefferson, Tony",BAL,NOR,DB,4.1,1.5,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.4
32,"Bradberry, James",CAR,@PHI,DB,3.9,1.1,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.4
33,"Stewart, Darian",DEN,@ARZ,DB,3.8,0.9,0.,0.5,0.3,0.1,0.,0.,0.,0.,5.4
34,"Jenkins, Malcolm",PHI,CAR,DB,3.8,1.3,0.,0.4,0.1,0.1,0.1,0.,0.,0.,5.3
35,"Jackson, Eddie",CHI,NEP,DB,3.9,1.1,0.,0.4,0.1,0.1,0.1,0.,0.3,0.,5.3
36,"Hyde, Micah",BUF,@IND,DB,3.8,1.,0.,0.7,0.2,0.,0.,0.,2.,0.,5.3
37,"Conte, Chris",TBB,CLE,DB,4.,0.8,0.,0.5,0.1,0.1,0.,0.,0.3,0.,5.3
