Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
14,"Mixon, Joe",CIN,@KCC,RB,16.2,60.8,0.4,0.3,0.1,0.,0.,0.,0.,3.,27.9,0.,0.1,0.1,0.,0.,0.2,1.4,11.1
15,"Drake, Kenyan",MIA,DET,RB,14.3,67.9,0.3,0.2,0.,0.,0.,0.1,0.1,2.7,19.5,0.1,0.1,0.,0.,0.,0.1,1.1,11.
16,"Michel, Sony",NEP,@CHI,RB,9.5,39.1,0.6,0.5,0.1,0.,0.,0.,0.,2.4,18.9,0.2,0.1,0.,0.,5.3,0.,1.7,10.8
17,"McCoy, LeSean",BUF,@IND,RB,13.,58.7,0.4,0.2,0.,0.1,0.,0.,0.,2.7,21.3,0.1,0.1,0.,0.,0.,0.,1.4,10.8
18,"Mack, Marlon",IND,BUF,RB,13.9,53.6,0.3,0.2,0.,0.1,0.,0.,0.,2.2,21.1,0.2,0.1,0.,0.,2.5,0.,1.2,10.6
19,"Ajayi, Jay",PHI,CAR,RB,16.7,72.4,0.1,0.1,0.,0.,0.,0.,0.,2.2,19.6,0.1,0.1,0.,0.2,0.,0.3,0.9,10.2
20,"Coleman, Tevin",ATL,NYG,RB,11.,46.3,0.3,0.3,0.,0.,0.,0.,0.,2.,19.,0.3,0.1,0.,0.,0.,0.,1.1,10.1
21,"McCaffrey, Christian",CAR,@PHI,RB,8.4,32.2,0.2,0.2,0.,0.,0.,0.,0.,4.3,38.3,0.3,0.2,0.1,6.7,2.,0.1,1.,10.1
22,"Collins, Alex",BAL,NOR,RB,13.1,56.3,0.4,0.3,0.1,0.,0.,0.,0.,2.4,16.5,0.,0.1,0.,0.,1.6,0.1,1.,9.9
23,"Miller, Lamar",HOU,@JAC,RB,15.8,59.7,0.3,0.3,0.,0.,0.,0.,0.,2.1,16.4,0.1,0.1,0.,0.,0.,0.,0.9,9.8
24,"Henry, Derrick",TEN,@LAC,RB,12.5,52.8,0.4,0.3,0.1,0.,0.,0.,0.1,1.,12.1,0.1,0.,0.,0.,0.1,0.,1.3,9.5
25,"Burkhead, Rex",NEP,@CHI,RB,5.8,24.6,0.6,0.5,0.1,0.,0.,0.,0.,2.4,23.6,0.2,0.1,0.,0.,2.,0.,1.4,9.3
26,"Barber, Peyton",TBB,CLE,RB,13.9,52.8,0.4,0.4,0.,0.,0.,0.,0.,1.9,13.,0.,0.1,0.,0.,0.,0.1,1.7,9.1
27,"Lewis, Dion",TEN,@LAC,RB,10.3,46.2,0.4,0.3,0.,0.,0.,0.,0.,1.7,13.1,0.2,0.1,0.,0.,19.9,0.,1.2,9.1
28,"Morris, Alfred",SFO,LAR,RB,13.,55.,0.4,0.4,0.,0.,0.,0.,0.,2.,11.6,0.,0.,0.,0.,0.,0.1,1.5,9.
29,"Murray, Latavius",MIN,@NYJ,RB,13.1,50.5,0.5,0.4,0.,0.,0.,0.,0.,1.4,11.1,0.,0.,0.,0.,0.,0.,1.3,9.
30,"Peterson, Adrian",WAS,DAL,RB,13.3,46.9,0.2,0.1,0.,0.,0.,0.,0.,2.7,23.,0.1,0.1,0.,0.,6.2,0.2,0.6,8.4
31,"Hyde, Carlos",CLE,@TBB,RB,10.4,43.3,0.4,0.3,0.,0.,0.,0.,0.,2.8,19.6,0.,0.1,0.,0.,0.,0.1,1.3,8.3
32,"Johnson, Duke",CLE,@TBB,RB,4.9,19.7,0.2,0.1,0.1,0.,0.,0.,0.,4.2,37.6,0.2,0.2,0.1,1.,8.9,0.1,0.7,7.7
33,"Powell, Bilal",NYJ,MIN,RB,11.,46.3,0.3,0.2,0.,0.,0.,0.,0.1,1.7,12.7,0.,0.1,0.,0.,0.8,0.1,1.,7.5
34,"Booker, Devontae",DEN,@ARZ,RB,10.3,38.4,0.2,0.1,0.,0.,0.,0.,0.,2.2,21.4,0.1,0.1,0.,0.,12.5,0.1,0.6,7.4
35,"Allen, Javorius",BAL,NOR,RB,8.9,33.7,0.3,0.2,0.1,0.,0.,0.,0.,2.7,16.5,0.1,0.1,0.,0.,0.,0.,1.3,7.4
36,"Bernard, Giovani",CIN,@KCC,RB,7.8,32.7,0.2,0.1,0.,0.,0.,0.,0.,3.2,27.3,0.1,0.1,0.1,0.,0.2,0.,0.5,7.4
37,"Anderson, C.J.",CAR,@PHI,RB,12.7,49.2,0.2,0.2,0.,0.,0.,0.,0.,1.6,11.5,0.,0.,0.,0.7,1.3,0.1,0.8,7.1
38,"Cohen, Tarik",CHI,NEP,RB,7.7,30.2,0.2,0.1,0.1,0.,0.,0.,0.,4.2,27.8,0.,0.1,0.1,20.,53.4,0.1,1.2,6.7
39,"White, James",NEP,@CHI,RB,3.1,13.8,0.2,0.2,0.,0.1,0.,0.,0.,3.,22.2,0.3,0.1,0.,0.,2.9,0.,1.1,6.5
40,"Ware, Spencer",KCC,CIN,RB,9.,34.3,0.3,0.1,0.1,0.,0.1,0.,0.,2.2,15.7,0.,0.1,0.,0.,7.1,0.,0.9,6.5
41,"Gore, Frank",MIA,DET,RB,11.2,42.2,0.1,0.1,0.,0.,0.,0.,0.,1.8,14.,0.,0.1,0.,0.,1.7,0.,0.2,6.3
42,"Yeldon, T.J.",JAC,HOU,RB,6.4,25.2,0.2,0.2,0.,0.,0.,0.,0.,2.8,22.4,0.,0.1,0.,0.,0.,0.,0.5,5.8
43,"Crowell, Isaiah",NYJ,MIN,RB,8.3,37.1,0.1,0.1,0.,0.,0.,0.,0.,1.6,11.9,0.,0.,0.,0.,0.,0.1,0.6,5.8
44,"Clement, Corey",PHI,CAR,RB,5.5,26.4,0.2,0.,0.1,0.,0.,0.,0.,1.5,16.1,0.1,0.1,0.,0.,4.,0.,0.9,5.8
45,"Abdullah, Ameer",DET,@MIA,RB,10.1,31.9,0.2,0.2,0.,0.,0.,0.,0.,1.5,10.1,0.1,0.,0.,0.,12.4,0.1,0.8,5.7
46,"Turbin, Robert",IND,BUF,RB,5.5,18.6,0.4,0.4,0.,0.,0.,0.,0.,2.,14.4,0.,0.1,0.,0.,1.2,0.,1.1,5.7
47,"Smith, Rod",DAL,@WAS,RB,5.2,22.7,0.3,0.2,0.1,0.,0.,0.,0.,1.3,12.3,0.1,0.,0.,0.,1.2,0.,0.8,5.6
48,"Breida, Matt",SFO,LAR,RB,7.3,31.1,0.2,0.,0.,0.,0.1,0.,0.,1.4,12.1,0.,0.,0.,0.5,6.5,0.,0.4,5.6
49,"Wilkins, Jordan",IND,BUF,RB,7.2,26.2,0.2,0.2,0.,0.,0.,0.,0.,2.2,17.6,0.,0.1,0.,0.,2.2,0.,0.7,5.5
50,"Thompson, Chris",WAS,DAL,RB,4.3,19.7,0.1,0.1,0.,0.,0.,0.,0.,2.5,22.,0.2,0.1,0.,0.,15.7,0.1,0.5,5.4
51,"Chubb, Nick",CLE,@TBB,RB,4.9,42.7,0.,0.,0.,0.,0.,0.,0.,1.5,9.,0.,0.,0.,1.2,0.3,0.,0.4,5.4
52,"Riddick, Theo",DET,@MIA,RB,5.1,17.5,0.1,0.1,0.,0.,0.,0.,0.,2.7,21.4,0.1,0.1,0.,0.,1.7,0.,0.5,5.3
53,"Perine, Samaje",WAS,DAL,RB,11.4,36.9,0.,0.,0.,0.,0.,0.,0.,1.6,13.2,0.1,0.1,0.,0.,2.,0.1,0.5,5.3
54,"Freeman, Royce",DEN,@ARZ,RB,7.9,31.5,0.2,0.2,0.,0.,0.,0.,0.,1.6,10.1,0.,0.,0.,0.,12.2,0.1,0.4,5.
55,"Stewart, Jonathan",NYG,@ATL,RB,9.1,30.7,0.2,0.2,0.,0.,0.,0.,0.,1.,5.9,0.,0.,0.,0.,1.9,0.1,0.8,4.9
56,"Ekeler, Austin",LAC,TEN,RB,4.1,21.,0.1,0.,0.,0.1,0.,0.,0.,1.6,16.2,0.1,0.1,0.,0.,2.9,0.,0.7,4.8
57,"Sproles, Darren",PHI,CAR,RB,5.9,22.4,0.2,0.1,0.,0.1,0.,0.,0.,1.4,11.3,0.1,0.,0.,4.1,5.2,0.1,0.8,4.5
58,"Blue, Alfred",HOU,@JAC,RB,8.3,32.1,0.1,0.1,0.,0.,0.,0.,0.,1.,6.2,0.,0.,0.,1.2,1.8,0.,0.7,4.4
59,"Foreman, D'Onta",HOU,@JAC,RB,6.9,28.4,0.1,0.,0.,0.,0.,0.,0.,1.,8.3,0.,0.,0.,0.7,1.2,0.1,0.4,4.
60,"Ivory, Chris",BUF,@IND,RB,7.5,28.5,0.1,0.1,0.,0.,0.,0.,0.,1.2,9.3,0.,0.,0.,0.,0.,0.1,0.7,4.
61,"Blount, LeGarrette",DET,@MIA,RB,8.3,30.2,0.1,0.,0.,0.,0.,0.,0.,0.6,3.,0.,0.,0.,0.,9.,0.,0.8,3.9
62,"Edmonds, Chase",ARZ,DEN,RB,7.7,23.,0.1,0.1,0.,0.,0.,0.,0.,1.2,10.3,0.,0.,0.,0.,6.2,0.,0.3,3.9
63,"Kelley, Rob",WAS,DAL,RB,6.6,21.6,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,2.,0.,0.8,3.8
64,"Dixon, Kenneth",BAL,NOR,RB,4.7,23.8,0.1,0.,0.,0.,0.,0.,0.,1.3,8.6,0.,0.,0.,0.6,7.7,0.1,0.4,3.7
65,"Grant, Corey",JAC,HOU,RB,3.7,18.5,0.1,0.1,0.,0.,0.,0.,0.1,0.6,7.6,0.1,0.,0.,0.4,11.9,0.,0.4,3.7
66,"Gallman, Wayne",NYG,@ATL,RB,5.5,22.3,0.,0.,0.,0.,0.,0.,0.,1.6,9.,0.,0.,0.,0.,3.2,0.1,0.3,3.2
67,"Jones, Ronald",TBB,CLE,RB,4.5,16.5,0.,0.,0.,0.,0.,0.,0.,1.7,13.8,0.,0.1,0.,0.,1.8,0.,0.3,3.1
68,"Rodgers, Jacquizz",TBB,CLE,RB,3.7,14.1,0.,0.,0.,0.,0.,0.,0.,0.9,7.8,0.,0.,0.,0.,10.4,0.,0.3,2.6
69,"Scott, Boston",NOR,@BAL,RB,2.8,10.1,0.1,0.1,0.,0.,0.,0.,0.,0.7,3.9,0.1,0.,0.,0.,0.,0.,0.4,2.5
70,"Perkins, Paul",NYG,@ATL,RB,5.7,18.7,0.,0.,0.,0.,0.,0.,0.,1.2,7.1,0.,0.,0.,0.,3.5,0.,0.2,2.5
71,"Cunningham, Benny",CHI,NEP,RB,0.7,2.4,0.,0.,0.,0.,0.,0.,0.,1.2,14.7,0.1,0.1,0.,0.,14.8,0.1,0.4,2.1
72,"Brown, Malcolm",LAR,@SFO,RB,3.6,14.,0.,0.,0.,0.,0.,0.,0.,0.6,4.1,0.,0.,0.,0.,4.4,0.,0.2,2.
73,"Gillislee, Mike",NOR,@BAL,RB,3.1,11.8,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,1.1,0.,0.3,1.8
74,"Smallwood, Wendell",PHI,CAR,RB,3.,10.4,0.,0.,0.,0.,0.,0.,0.,0.6,4.5,0.,0.,0.,3.8,13.8,0.,0.1,1.6
75,"Williams, Damien",KCC,CIN,RB,2.,9.6,0.,0.,0.,0.,0.,0.,0.,0.7,5.6,0.,0.,0.,0.,1.,0.,0.1,1.5
76,"Logan, T.J.",ARZ,DEN,RB,1.6,5.2,0.,0.,0.,0.,0.,0.,0.,0.7,5.7,0.,0.,0.,4.,12.8,0.,0.1,1.1
77,"Lindsay, Phillip",DEN,@ARZ,RB,2.3,7.1,0.,0.,0.,0.,0.,0.,0.,0.5,3.9,0.,0.,0.,0.,0.,0.,0.2,1.
78,"Michael, Christine",IND,BUF,RB,1.9,4.6,0.1,0.1,0.,0.,0.,0.,0.,0.1,1.1,0.,0.,0.,0.,9.1,0.,0.1,1.
79,"Mostert, Raheem",SFO,LAR,RB,1.3,4.2,0.,0.,0.,0.,0.,0.,0.,0.5,4.4,0.,0.,0.,1.1,8.,0.,0.1,0.8
80,"Hill, Jeremy",NEP,@CHI,RB,1.9,6.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,0.,1.1,0.,0.,0.7
81,"Hines, Nyheim",IND,BUF,RB,0.9,3.4,0.,0.,0.,0.,0.,0.,0.,0.6,3.6,0.,0.,0.,0.,14.4,0.,0.1,0.7
82,"Cannon, Trenton",NYJ,MIN,RB,2.9,7.3,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.5,6.8,0.1,0.3,0.6
83,"Artis-Payne, Cameron",CAR,@PHI,RB,1.7,5.3,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,0.,5.4,0.,0.2,0.6
84,"Ervin, Tyler",HOU,@JAC,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.6,3.5,0.,0.,0.,9.3,9.8,0.,0.1,0.6
85,"Marshall, Byron",WAS,DAL,RB,1.1,3.6,0.,0.,0.,0.,0.,0.,0.,0.3,1.4,0.,0.,0.,0.,4.5,0.,0.,0.5
86,"Walton, Mark",CIN,@KCC,RB,0.9,3.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,0.,2.4,0.,0.,0.4
87,"Boone, Mike",MIN,@NYJ,RB,0.9,1.9,0.,0.,0.,0.,0.,0.,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.4
88,"Olawale, Jamize",DAL,@WAS,RB,0.3,1.7,0.,0.,0.,0.,0.,0.,0.,0.3,2.4,0.,0.,0.,0.,0.,0.,0.,0.4
89,"Ballage, Kalen",MIA,DET,RB,0.7,1.8,0.,0.,0.,0.,0.,0.,0.,0.3,1.4,0.,0.,0.,0.,12.8,0.,0.1,0.3
90,"Smith, Ito",ATL,NYG,RB,0.5,1.2,0.,0.,0.,0.,0.,0.,0.,0.2,1.7,0.,0.,0.,0.,0.,0.,0.1,0.3
91,"Newsome, Detrez",LAC,TEN,RB,0.9,1.8,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,0.,0.,0.,0.8,2.9,0.,0.1,0.3
92,"Murphy, Marcus",BUF,@IND,RB,0.5,0.8,0.,0.,0.,0.,0.,0.,0.,0.4,2.1,0.,0.,0.,0.,1.4,0.,0.1,0.3
93,"Jones, Taiwan",BUF,@IND,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,4.,0.,0.,0.2
94,"Martin, Robert",NYG,@ATL,RB,0.3,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.2,0.,0.,0.1
95,"Kelly, John",LAR,@SFO,RB,0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,1.2,0.,0.,0.1
96,"Thomas, Roc",MIN,@NYJ,RB,0.4,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.4,0.,0.,0.1
97,"Coleman, Derrick",ARZ,DEN,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.1,0.
98,"Williams, Darrel",KCC,CIN,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,31.2,0.,0.,0.
99,"Fluellen, David",TEN,@LAC,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.
100,"Pope, Troymaine",HOU,@JAC,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7,2.3,0.,0.,0.
101,"Davis, Justin",LAR,@SFO,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.3,0.,0.,0.
102,"Wilson, Shaun",TBB,CLE,RB,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.5,0.,0.,0.
