Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Kelce, Travis",KCC,CIN,TE,8.5,1.4,5.6,75.9,0.5,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,1.,10.5
2,"Gronkowski, Rob",NEP,@CHI,TE,7.4,1.4,4.3,66.7,0.6,0.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.1,10.1
3,"Engram, Evan",NYG,@ATL,TE,8.8,0.8,4.9,52.5,0.4,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.8,7.6
4,"Ertz, Zach",PHI,CAR,TE,6.,0.9,4.2,45.1,0.4,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.6,6.6
5,"Olsen, Greg",CAR,@PHI,TE,7.2,1.2,3.9,51.7,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.5
6,"Howard, O.J.",TBB,CLE,TE,4.,0.7,2.5,35.3,0.5,0.2,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,6.4
7,"Gates, Antonio",LAC,TEN,TE,5.,1.,3.1,37.1,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.9
8,"Doyle, Jack",IND,BUF,TE,6.7,0.7,4.7,41.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.7
9,"Rudolph, Kyle",MIN,@NYJ,TE,5.3,1.1,3.4,32.3,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,5.7
10,"Reed, Jordan",WAS,DAL,TE,5.4,0.8,3.7,37.9,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.6
11,"Eifert, Tyler",CIN,@KCC,TE,3.7,0.8,2.6,29.5,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.5
12,"Walker, Delanie",TEN,@LAC,TE,6.1,0.7,3.6,41.6,0.2,0.1,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.6,5.5
13,"Burton, Trey",CHI,NEP,TE,4.,0.8,2.6,29.2,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.5
14,"Brate, Cameron",TBB,CLE,TE,4.9,0.7,2.7,34.9,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.4
15,"Gesicki, Mike",MIA,DET,TE,4.9,0.9,3.3,29.5,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.9,5.2
16,"Kittle, George",SFO,LAR,TE,4.4,0.9,2.8,38.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.1
17,"Seals-Jones, Ricky",ARZ,DEN,TE,4.4,0.6,2.2,30.6,0.3,0.,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.9
18,"Seferian-Jenkins, Austin",JAC,HOU,TE,5.6,1.,3.6,29.2,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,4.5
