Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Allen, Keenan",LAC,TEN,WR,10.6,1.6,6.5,90.8,0.5,0.3,0.,0.,0.,0.1,0.,0.4,0.,0.3,0.,0.,1.5,11.9
2,"Jones, Julio",ATL,NYG,WR,10.2,1.4,6.1,94.7,0.3,0.2,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,1.2,11.3
3,"Hopkins, DeAndre",HOU,@JAC,WR,12.2,1.2,5.8,79.3,0.5,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.,0.,1.1,11.2
4,"Edelman, Julian",NEP,@CHI,WR,10.4,1.1,6.3,83.9,0.4,0.2,0.1,0.,0.,0.,0.,2.1,0.,9.3,0.9,0.1,0.9,11.
5,"Beckham, Odell",NYG,@ATL,WR,11.2,1.3,6.2,75.1,0.5,0.2,0.1,0.,0.,0.,0.1,0.7,0.,2.6,2.8,0.,1.,10.8
6,"Cooks, Brandin",LAR,@SFO,WR,7.4,1.1,4.4,67.8,0.6,0.3,0.2,0.,0.,0.,0.1,1.7,0.,0.,0.,0.,1.,10.6
7,"Jeffery, Alshon",PHI,CAR,WR,8.6,1.4,4.2,61.8,0.7,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.5,0.,1.3,10.5
8,"Green, A.J.",CIN,@KCC,WR,10.2,1.2,5.2,74.,0.4,0.2,0.2,0.,0.,0.,0.1,0.1,0.,0.,0.,0.1,0.9,9.9
9,"Thomas, Michael",NOR,@BAL,WR,8.2,1.2,5.6,71.9,0.4,0.3,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,9.9
10,"Landry, Jarvis",CLE,@TBB,WR,10.4,1.3,6.4,67.8,0.5,0.4,0.,0.,0.,0.,0.1,-0.2,0.,3.2,-0.3,0.1,1.,9.8
11,"Hill, Tyreek",KCC,CIN,WR,7.,0.5,4.8,66.6,0.3,0.,0.,0.,0.1,0.,0.2,7.9,0.1,15.3,8.4,0.,0.7,9.6
12,"Hogan, Chris",NEP,@CHI,WR,6.5,1.1,4.2,62.6,0.5,0.3,0.1,0.1,0.,0.,0.,1.3,0.,3.7,0.,0.,1.,9.6
13,"Evans, Mike",TBB,CLE,WR,9.6,1.2,4.8,67.7,0.4,0.1,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,1.,9.5
14,"Jones, Marvin",DET,@MIA,WR,6.8,0.8,4.2,64.8,0.5,0.2,0.,0.1,0.,0.1,0.,0.4,0.,0.3,0.,0.,0.7,9.4
15,"Robinson, Allen",CHI,NEP,WR,8.4,0.9,4.8,74.3,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,2.5,0.,0.7,8.8
16,"Hilton, T.Y.",IND,BUF,WR,8.6,0.7,4.5,70.,0.3,0.1,0.,0.,0.1,0.1,0.1,0.,0.,0.1,0.1,0.,0.6,8.6
17,"Cole, Keelan",JAC,HOU,WR,7.8,0.5,4.7,67.1,0.3,0.2,0.,0.,0.,0.,0.,0.7,0.,0.4,3.3,0.,0.5,8.4
18,"Diggs, Stefon",MIN,@NYJ,WR,8.2,0.9,5.2,58.8,0.4,0.1,0.1,0.1,0.,0.,0.1,0.8,0.,1.3,0.,0.,0.8,8.3
19,"Gordon, Josh",CLE,@TBB,WR,9.8,0.5,4.3,69.9,0.2,0.,0.1,0.,0.,0.,0.,0.6,0.,0.6,0.,0.,0.7,8.2
20,"Crabtree, Michael",BAL,NOR,WR,7.8,1.1,4.,49.1,0.5,0.3,0.,0.1,0.1,0.1,0.,0.4,0.,0.,3.5,0.,1.,8.2
21,"Fitzgerald, Larry",ARZ,DEN,WR,9.3,1.1,6.,61.,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.,8.
22,"Woods, Robert",LAR,@SFO,WR,7.6,1.1,4.6,60.,0.3,0.2,0.,0.,0.,0.,0.1,2.2,0.,0.6,0.,0.,0.6,8.
23,"Agholor, Nelson",PHI,CAR,WR,6.5,0.8,4.3,49.9,0.5,0.,0.2,0.1,0.,0.1,0.1,2.4,0.,0.2,0.,0.,1.,7.9
24,"Watkins, Sammy",KCC,CIN,WR,7.7,1.1,4.1,48.6,0.5,0.2,0.1,0.,0.,0.,0.1,0.3,0.,2.7,2.2,0.,0.7,7.7
25,"Williams, Tyrell",LAC,TEN,WR,5.8,0.3,3.4,55.3,0.4,0.1,0.,0.1,0.,0.,0.2,0.,0.,0.,0.,0.,0.5,7.6
26,"Davis, Corey",TEN,@LAC,WR,7.7,0.8,4.3,55.1,0.4,0.1,0.2,0.,0.,0.,0.1,0.,0.,0.,0.,0.1,0.6,7.5
27,"Anderson, Robby",NYJ,MIN,WR,7.,0.7,3.7,53.,0.3,0.,0.,0.1,0.1,0.1,0.1,0.9,0.,0.,0.,0.,0.9,7.4
