Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Jones, Deion",ATL,NYG,LB,6.,2.9,0.,0.7,0.2,0.1,0.,0.,8.7
2,"Mosley, C.J.",BAL,NOR,LB,5.4,2.5,0.,0.5,0.2,0.2,0.1,0.,7.9
3,"Smith, Telvin",JAC,HOU,LB,6.1,1.5,0.1,0.4,0.1,0.1,0.1,0.,7.8
4,"Alexander, Kwon",TBB,CLE,LB,5.5,1.9,0.1,0.4,0.1,0.1,0.,0.,7.2
5,"Kuechly, Luke",CAR,@PHI,LB,4.9,2.9,0.1,0.3,0.1,0.1,0.1,0.,7.2
6,"Bucannon, Deone",ARZ,DEN,LB,5.2,2.2,0.1,0.3,0.,0.1,0.,0.,7.
7,"Edmunds, Tremaine",BUF,@IND,LB,5.3,2.6,0.1,0.2,0.,0.1,0.,0.,7.
8,"Lee, Sean",DAL,@WAS,LB,5.5,2.6,0.,0.1,0.,0.,0.,0.,7.
9,"Brown, Zach",WAS,DAL,LB,5.2,2.3,0.2,0.2,0.,0.,0.,0.,6.9
10,"Foster, Reuben",SFO,LAR,LB,5.6,1.6,0.1,0.1,0.1,0.1,0.,0.,6.8
11,"Davis, Demario",NOR,@BAL,LB,4.9,2.,0.3,0.3,0.1,0.,0.,0.,6.7
12,"Barron, Mark",LAR,@SFO,LB,5.,1.6,0.1,0.4,0.2,0.,0.,0.,6.7
13,"Williamson, Avery",NYJ,MIN,LB,4.4,3.1,0.3,0.3,0.,0.1,0.,0.,6.6
14,"Burfict, Vontaze",CIN,@KCC,LB,5.,2.,0.2,0.3,0.,0.1,0.,0.,6.6
15,"David, Lavonte",TBB,CLE,LB,4.9,1.7,0.1,0.2,0.,0.3,0.2,0.,6.5
16,"Ogletree, Alec",NYG,@ATL,LB,4.3,2.2,0.1,0.6,0.1,0.1,0.,0.,6.5
17,"Woodyard , Wesley",TEN,@LAC,LB,4.6,2.2,0.2,0.3,0.,0.,0.,0.,6.4
18,"Foster, Mason",WAS,DAL,LB,4.6,2.4,0.2,0.2,0.,0.1,0.,0.,6.3
19,"Jack, Myles",JAC,HOU,LB,4.6,1.6,0.2,0.4,0.1,0.1,0.1,0.,6.3
20,"McKinney, Benardrick",HOU,@JAC,LB,4.7,2.4,0.2,0.2,0.,0.,0.,0.,6.3
21,"Marshall, Brandon",DEN,@ARZ,LB,4.8,1.9,0.1,0.3,0.,0.1,0.1,0.,6.3
22,"Kendricks, Eric",MIN,@NYJ,LB,4.2,2.6,0.1,0.5,0.1,0.,0.,0.,6.2
23,"Kirksey, Christian",CLE,@TBB,LB,4.4,2.4,0.1,0.2,0.,0.1,0.,0.,6.1
24,"Mack, Khalil",CHI,NEP,LB,4.4,1.6,0.5,0.2,0.,0.1,0.1,0.,6.1
25,"Schobert, Joe",CLE,@TBB,LB,4.2,2.8,0.2,0.2,0.,0.1,0.,0.,6.
26,"Littleton, Cory",LAR,@SFO,LB,4.2,2.2,0.2,0.2,0.1,0.1,0.,0.,5.9
27,"Lee, Darron",NYJ,MIN,LB,4.4,2.,0.2,0.2,0.,0.1,0.,0.,5.8
28,"Alonso, Kiko",MIA,DET,LB,4.3,2.2,0.,0.1,0.,0.1,0.1,0.,5.7
29,"Davis, Jarrad",DET,@MIA,LB,4.3,1.9,0.1,0.2,0.,0.1,0.1,0.,5.7
30,"Campbell, De'Vondre",ATL,NYG,LB,4.1,1.7,0.2,0.3,0.,0.1,0.,0.,5.6
31,"Collins, Jamie",CLE,@TBB,LB,3.7,2.4,0.1,0.2,0.1,0.2,0.,0.,5.5
32,"Cunningham, Zach",HOU,@JAC,LB,3.6,2.4,0.2,0.4,0.,0.,0.,0.,5.4
33,"Davis, Thomas",CAR,@PHI,LB,4.,2.1,0.1,0.1,0.,0.,0.,0.,5.4
34,"Brown, Preston",CIN,@KCC,LB,3.8,2.5,0.,0.2,0.,0.,0.,0.,5.4
35,"Hitchens, Anthony",KCC,CIN,LB,3.9,1.9,0.1,0.3,0.,0.,0.,0.,5.4
36,"Perryman, Denzel",LAC,TEN,LB,4.1,1.4,0.1,0.1,0.1,0.1,0.1,0.,5.3
