Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Lee, Sean",DAL,NYG,LB,7.3,3.5,0.,0.1,0.,0.,0.,0.,9.3
2,"Martinez, Blake",GBP,MIN,LB,5.6,3.,0.1,0.6,0.1,0.1,0.1,0.,8.1
3,"Brown, Zach",WAS,IND,LB,5.8,2.6,0.2,0.2,0.1,0.,0.,0.,7.6
4,"Smith, Telvin",JAC,NEP,LB,5.8,1.4,0.1,0.4,0.1,0.1,0.1,0.,7.5
5,"Mosley, C.J.",BAL,@CIN,LB,5.,2.3,0.,0.5,0.2,0.2,0.1,0.,7.3
6,"Kuechly, Luke",CAR,@ATL,LB,4.9,2.8,0.1,0.3,0.1,0.1,0.1,0.,7.2
7,"Alexander, Kwon",TBB,PHI,LB,5.4,1.9,0.1,0.4,0.1,0.1,0.,0.,7.1
8,"Foster, Mason",WAS,IND,LB,5.1,2.6,0.2,0.3,0.,0.1,0.1,0.,7.1
9,"Edmunds, Tremaine",BUF,LAC,LB,5.3,2.6,0.1,0.2,0.,0.1,0.,0.,7.
10,"Ogletree, Alec",NYG,@DAL,LB,4.7,2.3,0.1,0.7,0.1,0.1,0.,0.,6.9
11,"Jones, Deion",ATL,CAR,LB,4.8,2.3,0.,0.6,0.1,0.,0.,0.,6.9
12,"Davis, Jarrad",DET,@SFO,LB,5.1,2.3,0.1,0.2,0.1,0.1,0.1,0.,6.8
13,"Wagner, Bobby",SEA,@CHI,LB,4.7,3.1,0.1,0.2,0.1,0.,0.,0.,6.8
14,"Brown, Preston",CIN,BAL,LB,4.7,3.,0.1,0.2,0.1,0.,0.,0.,6.6
15,"Whitehead, Tahir",OAK,@DEN,LB,5.,2.4,0.1,0.1,0.1,0.,0.,0.,6.6
16,"Kendricks, Eric",MIN,@GBP,LB,4.5,2.8,0.1,0.5,0.1,0.,0.,0.,6.6
17,"Shazier, Ryan",PIT,KCC,LB,4.4,1.6,0.2,0.5,0.2,0.1,0.1,0.,6.5
18,"David, Lavonte",TBB,PHI,LB,4.8,1.7,0.1,0.2,0.,0.3,0.2,0.,6.5
19,"Kirksey, Christian",CLE,@NOR,LB,4.7,2.6,0.1,0.3,0.,0.1,0.,0.,6.4
20,"Barron, Mark",LAR,ARZ,LB,4.8,1.5,0.1,0.4,0.2,0.,0.,0.,6.4
21,"Schobert, Joe",CLE,@NOR,LB,4.4,2.9,0.2,0.2,0.,0.1,0.,0.,6.3
22,"Woodyard , Wesley",TEN,HOU,LB,4.4,2.2,0.2,0.3,0.,0.,0.,0.,6.1
23,"Williamson, Avery",NYJ,MIA,LB,4.1,2.8,0.2,0.2,0.,0.1,0.,0.,6.1
24,"Jack, Myles",JAC,NEP,LB,4.4,1.5,0.2,0.4,0.1,0.1,0.1,0.,6.1
25,"Bucannon, Deone",ARZ,@LAR,LB,4.5,1.8,0.1,0.3,0.,0.1,0.,0.,6.
26,"Van Noy, Kyle",NEP,@JAC,LB,4.4,1.6,0.5,0.2,0.,0.1,0.,0.,5.9
27,"Hitchens, Anthony",KCC,@PIT,LB,4.3,2.1,0.1,0.3,0.1,0.,0.,0.,5.9
28,"Collins, Jamie",CLE,@NOR,LB,3.8,2.5,0.1,0.3,0.1,0.2,0.,0.,5.8
29,"Wright, K.J.",SEA,@CHI,LB,3.9,2.4,0.1,0.4,0.1,0.,0.,0.,5.8
30,"Smith, Malcolm",SFO,DET,LB,4.6,1.4,0.1,0.1,0.1,0.1,0.1,0.,5.7
31,"Smith, Jaylon",DAL,NYG,LB,4.2,2.3,0.1,0.1,0.,0.1,0.,0.,5.7
32,"Littleton, Cory",LAR,ARZ,LB,4.,2.1,0.2,0.2,0.1,0.1,0.,0.,5.7
33,"Alonso, Kiko",MIA,@NYJ,LB,4.2,2.2,0.,0.1,0.,0.1,0.1,0.,5.7
34,"Davis, Demario",NOR,CLE,LB,4.2,1.6,0.2,0.2,0.1,0.,0.,0.,5.7
35,"McKinney, Benardrick",HOU,@TEN,LB,4.2,2.2,0.2,0.1,0.,0.,0.,0.,5.7
36,"Jones, Christian",DET,@SFO,LB,4.3,2.1,0.1,0.1,0.,0.,0.,0.,5.6
37,"Mack, Khalil",CHI,SEA,LB,4.1,1.5,0.4,0.2,0.,0.1,0.1,0.,5.6
38,"Hicks, Jordan",PHI,@TBB,LB,3.8,1.7,0.1,0.4,0.2,0.,0.,0.,5.6
39,"Marshall, Brandon",DEN,OAK,LB,4.1,1.7,0.1,0.3,0.,0.,0.,0.,5.5
40,"Bradham, Nigel",PHI,@TBB,LB,4.,1.6,0.1,0.4,0.,0.1,0.1,0.,5.5
41,"Ragland, Reggie",KCC,@PIT,LB,4.,2.2,0.2,0.,0.,0.,0.,0.,5.4
42,"Williams, Vince",PIT,KCC,LB,3.8,1.3,0.4,0.2,0.1,0.,0.,0.,5.3
43,"Milano, Matt",BUF,LAC,LB,3.4,2.5,0.,0.1,0.1,0.1,0.1,0.,5.2
44,"Lee, Darron",NYJ,MIA,LB,3.9,1.7,0.1,0.2,0.,0.1,0.,0.,5.1
45,"McMillan, Raekwon",MIA,@NYJ,LB,3.9,2.2,0.,0.1,0.,0.,0.,0.,5.1
46,"Cunningham, Zach",HOU,@TEN,LB,3.2,2.2,0.2,0.3,0.,0.1,0.,0.,4.9
47,"Leonard, Darius",IND,@WAS,LB,3.6,1.9,0.2,0.1,0.,0.1,0.,0.,4.9
48,"Trevathan, Danny",CHI,SEA,LB,3.4,1.7,0.2,0.3,0.,0.,0.,0.,4.9
49,"Perryman, Denzel",LAC,@BUF,LB,3.7,1.3,0.1,0.1,0.1,0.1,0.1,0.,4.9
50,"Houston, Justin",KCC,@PIT,LB,3.5,0.8,0.6,0.2,0.,0.,0.,0.,4.7
51,"Bostic, Jon",PIT,KCC,LB,3.3,1.8,0.3,0.1,0.,0.1,0.,0.,4.7
52,"Matthews, Clay",GBP,MIN,LB,2.8,2.,0.6,0.1,0.,0.1,0.1,0.,4.7
53,"Alexander, Lorenzo",BUF,LAC,LB,3.5,1.,0.3,0.2,0.,0.1,0.,0.,4.6
54,"Miller, Von",DEN,OAK,LB,3.2,0.7,0.6,0.2,0.,0.1,0.,0.,4.5
55,"Johnson, Derrick",OAK,@DEN,LB,3.2,1.,0.3,0.2,0.,0.1,0.,0.,4.5
56,"Thompson, Shaq",CAR,@ATL,LB,3.4,1.6,0.1,0.1,0.,0.,0.,0.,4.4
57,"Moore, Skai",IND,@WAS,LB,3.,1.7,0.3,0.1,0.,0.1,0.1,0.,4.4
58,"Goodson, B.J.",NYG,@DAL,LB,3.,1.6,0.2,0.3,0.,0.1,0.,0.,4.4
59,"Hightower, Dont'a",NEP,@JAC,LB,3.1,1.6,0.3,0.1,0.,0.1,0.,0.,4.4
60,"Klein, A.J.",NOR,CLE,LB,3.1,1.6,0.1,0.3,0.,0.,0.,0.,4.3
61,"Brown, Jayon",TEN,HOU,LB,3.2,1.6,0.1,0.1,0.,0.,0.,0.,4.3
62,"White, Kyzir",LAC,@BUF,LB,3.1,1.3,0.1,0.2,0.,0.1,0.1,0.,4.3
63,"Bynes, Josh",ARZ,@LAR,LB,2.6,1.,0.4,0.3,0.1,0.2,0.,0.,4.3
64,"Young, Kenny",BAL,@CIN,LB,3.,0.9,0.3,0.2,0.,0.2,0.,0.,4.2
65,"Davis, Todd",DEN,OAK,LB,3.2,1.8,0.,0.,0.,0.,0.,0.,4.2
66,"Campbell, De'Vondre",ATL,CAR,LB,3.,1.3,0.1,0.3,0.,0.1,0.,0.,4.1
67,"Smith, Roquan",CHI,SEA,LB,2.7,0.9,0.3,0.2,0.,0.1,0.,0.,3.8
68,"Roberts, Elandon",NEP,@JAC,LB,2.7,1.7,0.1,0.1,0.,0.,0.,0.,3.8
69,"Kerrigan, Ryan",WAS,IND,LB,2.2,0.8,0.8,0.2,0.,0.1,0.,0.,3.8
70,"Humber, Ramon",BUF,LAC,LB,2.8,1.6,0.,0.1,0.,0.,0.,0.,3.8
71,"Reddick, Haason",ARZ,@LAR,LB,2.7,1.,0.3,0.1,0.,0.2,0.,0.,3.7
72,"Brown, Jatavis",LAC,@BUF,LB,3.,1.1,0.,0.,0.,0.,0.,0.,3.6
73,"Burks, Oren",GBP,MIN,LB,2.7,0.9,0.3,0.1,0.,0.,0.,0.,3.6
74,"Barr, Anthony",MIN,@GBP,LB,2.4,1.5,0.1,0.2,0.,0.,0.,0.,3.6
75,"Vigil, Nick",CIN,BAL,LB,2.2,1.6,0.1,0.3,0.1,0.,0.,0.,3.6
76,"Robertson, Craig",NOR,CLE,LB,2.4,1.2,0.1,0.2,0.1,0.,0.,0.,3.5
77,"Smith, Preston",WAS,IND,LB,1.9,0.8,0.5,0.3,0.2,0.1,0.1,0.,3.4
78,"Suggs, Terrell",BAL,@CIN,LB,2.1,0.6,0.6,0.2,0.,0.2,0.,0.,3.4
79,"Morrison, Antonio",GBP,MIN,LB,2.5,1.7,0.,0.1,0.,0.,0.,0.,3.4
80,"Vernon, Olivier",NYG,@DAL,LB,2.4,1.6,0.,0.1,0.,0.,0.,0.,3.4
81,"Onwuasor, Patrick",BAL,@CIN,LB,2.6,0.9,0.1,0.1,0.,0.,0.,0.,3.3
82,"Rey, Vincent",CIN,BAL,LB,2.3,1.5,0.1,0.1,0.,0.,0.,0.,3.3
83,"Nzeocha, Mark",SFO,DET,LB,2.4,1.3,0.,0.1,0.,0.1,0.,0.,3.1
84,"Te'o, Manti",NOR,CLE,LB,2.3,1.1,0.1,0.1,0.,0.,0.,0.,3.1
85,"Pullard, Hayes",LAC,@BUF,LB,2.3,1.3,0.,0.1,0.,0.,0.,0.,3.1
86,"Clowney, Jadeveon",HOU,@TEN,LB,1.7,1.,0.4,0.2,0.,0.1,0.,0.,2.9
87,"Jenkins, Jordan",NYJ,MIA,LB,1.8,1.1,0.2,0.2,0.,0.1,0.1,0.,2.9
88,"Watt, T.J.",PIT,KCC,LB,1.8,0.7,0.3,0.3,0.,0.1,0.,0.,2.9
89,"Vigil, Zach",WAS,IND,LB,2.,1.2,0.1,0.2,0.,0.,0.,0.,2.8
90,"Dupree, Alvin",PIT,KCC,LB,2.,0.7,0.3,0.1,0.,0.,0.,0.,2.8
91,"Judon, Matt",BAL,@CIN,LB,2.,0.4,0.3,0.1,0.,0.1,0.,0.,2.8
92,"Walker, Anthony",IND,@WAS,LB,2.1,1.2,0.1,0.,0.,0.,0.,0.,2.8
93,"Perry, Nick",GBP,MIN,LB,1.7,1.,0.4,0.1,0.,0.,0.,0.,2.8
94,"Burgess, James",CLE,@NOR,LB,1.8,1.2,0.2,0.2,0.,0.,0.,0.,2.8
95,"Anthony, Stephone",MIA,@NYJ,LB,2.3,0.9,0.,0.,0.,0.,0.,0.,2.8
96,"Easley, Dominique",LAR,ARZ,LB,1.9,0.4,0.4,0.1,0.,0.,0.,0.,2.7
97,"Longacre, Matt",LAR,ARZ,LB,1.7,0.7,0.2,0.1,0.1,0.1,0.1,0.,2.6
98,"Lamur, Emmanuel",OAK,@DEN,LB,1.6,0.9,0.2,0.3,0.,0.1,0.,0.,2.6
99,"Morrow, Nicholas",OAK,@DEN,LB,2.,1.,0.,0.2,0.,0.,0.,0.,2.6
100,"Orakpo, Brian",TEN,HOU,LB,1.6,0.6,0.4,0.2,0.,0.1,0.,0.,2.5
101,"Chubb, Bradley",DEN,OAK,LB,1.7,0.6,0.2,0.,0.,0.1,0.1,0.,2.4
102,"Mercilus, Whitney",HOU,@TEN,LB,1.6,0.8,0.2,0.1,0.,0.1,0.1,0.,2.4
103,"Lee, Marquel",OAK,@DEN,LB,1.7,1.,0.,0.1,0.,0.,0.,0.,2.4
104,"Riley, Duke",ATL,CAR,LB,1.4,1.4,0.1,0.1,0.,0.,0.,0.,2.3
105,"Kennard, Devon",DET,@SFO,LB,1.4,0.7,0.2,0.2,0.,0.,0.,0.,2.3
106,"Floyd, Leonard",CHI,SEA,LB,1.5,0.4,0.3,0.1,0.,0.,0.,0.,2.2
107,"Acho, Sam",CHI,SEA,LB,1.6,0.8,0.1,0.1,0.,0.,0.,0.,2.2
108,"Mingo, Barkevious",SEA,@CHI,LB,1.4,0.8,0.1,0.1,0.,0.1,0.1,0.,2.1
109,"Bullough, Riley",TBB,PHI,LB,1.6,0.7,0.,0.1,0.,0.,0.,0.,2.1
110,"Armstrong, Ray-Ray",NYG,@DAL,LB,1.4,0.8,0.,0.1,0.1,0.1,0.,0.,2.1
111,"Coyle, Brock",SFO,DET,LB,1.5,1.,0.1,0.,0.,0.,0.,0.,2.
112,"Ebukam, Samson",LAR,ARZ,LB,1.5,0.4,0.2,0.1,0.,0.,0.,0.,2.
113,"Wilson, Damien",DAL,NYG,LB,1.3,0.9,0.,0.1,0.,0.,0.,0.,1.9
114,"McPhee, Pernell",WAS,IND,LB,1.4,0.2,0.2,0.2,0.,0.,0.,0.,1.9
115,"Emanuel, Kyle",LAC,@BUF,LB,1.2,0.9,0.1,0.1,0.1,0.,0.,0.,1.9
116,"Morgan, Derrick",TEN,HOU,LB,1.,0.8,0.4,0.1,0.,0.,0.,0.,1.9
117,"Evans, Rashaan",TEN,HOU,LB,1.3,0.5,0.1,0.1,0.,0.,0.,0.,1.8
118,"Jacobs, Leon",JAC,NEP,LB,1.4,0.4,0.,0.1,0.,0.,0.,0.,1.7
119,"Thomas, Chase",GBP,MIN,LB,1.2,0.6,0.1,0.1,0.,0.,0.,0.,1.7
