Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@JAC,TE,7.1,1.3,4.1,63.6,0.5,0.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.,9.6
2,"Kelce, Travis",KCC,@PIT,TE,7.4,1.3,4.9,65.6,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,9.1
3,"Engram, Evan",NYG,@DAL,TE,8.7,0.8,4.9,52.3,0.4,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.8,7.5
4,"Olsen, Greg",CAR,@ATL,TE,8.,1.3,4.3,57.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.2
5,"Ertz, Zach",PHI,@TBB,TE,5.6,0.9,3.9,42.3,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.5,6.1
6,"Rudolph, Kyle",MIN,@GBP,TE,5.7,1.2,3.6,34.3,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.
7,"Walker, Delanie",TEN,HOU,TE,6.6,0.8,3.9,45.1,0.2,0.1,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.6,6.
8,"Reed, Jordan",WAS,IND,TE,5.6,0.8,3.8,39.1,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.7
9,"Doyle, Jack",IND,@WAS,TE,6.7,0.7,4.7,41.8,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.7
10,"Burton, Trey",CHI,SEA,TE,4.3,0.9,2.8,30.9,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.7
11,"Graham, Jimmy",GBP,MIN,TE,5.4,1.1,3.,31.7,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.7
12,"Gates, Antonio",LAC,@BUF,TE,4.7,0.9,2.9,35.2,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.6
13,"Eifert, Tyler",CIN,BAL,TE,3.7,0.8,2.6,28.8,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.5
14,"Howard, O.J.",TBB,PHI,TE,3.4,0.6,2.2,30.2,0.4,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.7,5.4
15,"Kittle, George",SFO,DET,TE,4.5,0.9,3.,39.9,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,5.3
16,"Vannett, Nick",SEA,@CHI,TE,3.7,1.,2.3,25.6,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.2
17,"Gesicki, Mike",MIA,@NYJ,TE,4.6,0.9,3.1,28.,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.8,5.2
18,"Swaim, Geoff",DAL,NYG,TE,5.2,0.8,3.6,33.3,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.9
19,"Seals-Jones, Ricky",ARZ,@LAR,TE,4.4,0.6,2.2,30.7,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.9
20,"Cook, Jared",OAK,@DEN,TE,5.5,0.8,3.2,41.2,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,4.9
21,"Brate, Cameron",TBB,PHI,TE,4.3,0.6,2.4,30.6,0.3,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.7
22,"McDonald, Vance",PIT,KCC,TE,5.1,0.9,3.3,35.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.7
23,"Njoku, David",CLE,@NOR,TE,4.9,0.6,2.6,32.2,0.2,0.1,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.6
24,"Davis, Vernon",WAS,IND,TE,4.2,0.5,2.6,37.4,0.2,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.5,4.6
25,"Ebron, Eric",IND,@WAS,TE,5.2,0.7,3.3,34.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,4.5
26,"Griffin, Ryan",HOU,@TEN,TE,5.,0.7,2.8,29.1,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.3
27,"Heuerman, Jeff",DEN,OAK,TE,3.1,0.3,1.9,27.7,0.2,0.,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.3,4.1
28,"Celek, Garrett",SFO,DET,TE,2.5,0.5,1.6,24.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.
29,"Boyle, Nick",BAL,@CIN,TE,4.6,0.7,3.4,30.4,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.4,4.
30,"Seferian-Jenkins, Austin",JAC,NEP,TE,4.8,0.9,3.1,24.8,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7,3.8
31,"Clay, Charles",BUF,LAC,TE,5.,0.7,3.,30.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.7
32,"Tomlinson, Eric",NYJ,MIA,TE,4.6,0.8,2.8,26.5,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.6
33,"Watson, Benjamin",NOR,CLE,TE,3.8,0.6,2.8,25.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.5
34,"Hooper, Austin",ATL,CAR,TE,3.7,0.7,2.5,23.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.4
35,"Willson, Luke",DET,@SFO,TE,2.6,0.5,1.9,18.7,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.9,0.,0.4,3.4
36,"Kroft, Tyler",CIN,BAL,TE,2.3,0.4,1.6,13.4,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.6
37,"James, Jesse",PIT,KCC,TE,3.1,0.4,2.,19.6,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.3
38,"Higbee, Tyler",LAR,ARZ,TE,2.9,0.4,1.6,16.9,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.2
39,"Ellison, Rhett",NYG,@DAL,TE,2.,0.1,1.4,13.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.8
40,"Gresham, Jermaine",ARZ,@LAR,TE,2.5,0.5,1.5,15.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.8
41,"Dissly, Will",SEA,@CHI,TE,1.6,0.2,1.1,10.7,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.7,0.,0.1,1.6
42,"Lee, Khari",BUF,LAC,TE,2.1,0.2,1.1,13.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,1.6
43,"Sims, Dion",CHI,SEA,TE,2.,0.2,1.,11.7,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
44,"Akins, Jordan",HOU,@TEN,TE,2.9,0.3,1.4,13.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.5
45,"Lewis, Marcedes",GBP,MIN,TE,2.,0.2,1.,11.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
46,"Fells, Darren",CLE,@NOR,TE,1.9,0.3,1.1,12.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,1.5
47,"Goedert, Dallas",PHI,@TBB,TE,1.9,0.3,1.1,9.6,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.1,1.5
48,"Harris, Demetrius",KCC,@PIT,TE,2.,0.4,1.,11.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.3,1.4
49,"DeValve, Seth",CLE,@NOR,TE,2.,0.1,1.,12.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
50,"Smith, Jonnu",TEN,HOU,TE,2.,0.2,1.2,9.7,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
