Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Collins, Landon",NYG,@DAL,DB,5.3,1.6,0.1,0.7,0.2,0.,0.,0.,0.,0.,7.5
2,"Baker, Budda",ARZ,@LAR,DB,5.4,1.4,0.1,0.7,0.1,0.1,0.1,0.,0.2,0.,7.3
3,"Coleman, Kurt",NOR,CLE,DB,4.8,1.9,0.1,0.9,0.2,0.,0.,0.,0.,0.,7.2
4,"Smith, Harrison",MIN,@GBP,DB,5.,1.4,0.2,0.5,0.2,0.,0.,0.,0.,0.,6.8
5,"Berry, Eric",KCC,@PIT,DB,4.5,1.1,0.1,0.9,0.4,0.1,0.,0.,0.,0.,6.8
6,"Jones, Reshad",MIA,@NYJ,DB,4.9,1.7,0.1,0.4,0.2,0.,0.,0.,0.,0.,6.7
7,"Hyde, Micah",BUF,LAC,DB,4.6,1.3,0.,0.8,0.3,0.,0.,0.,2.5,0.,6.6
8,"Byard, Kevin",TEN,HOU,DB,4.5,1.3,0.,0.7,0.3,0.,0.,0.,0.,0.,6.5
9,"Poyer, Jordan",BUF,LAC,DB,4.,2.,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.5
10,"Evans, Justin",TBB,PHI,DB,4.7,1.,0.,0.7,0.3,0.,0.,0.,0.,0.,6.5
11,"James, Derwin",LAC,@BUF,DB,4.2,1.,0.1,0.9,0.4,0.,0.,0.,0.,0.8,6.5
12,"Geathers, Clayton",IND,@WAS,DB,4.5,1.3,0.,0.8,0.2,0.1,0.,0.,0.,0.,6.5
13,"Neal, Keanu",ATL,CAR,DB,4.6,1.7,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.2
14,"Grimes, Brent",TBB,PHI,DB,3.9,0.6,0.,1.4,0.3,0.,0.,0.,0.,0.,6.2
15,"Burnett, Morgan",PIT,KCC,DB,4.6,1.5,0.2,0.4,0.1,0.1,0.,0.,0.,0.,6.2
16,"Jenkins, Malcolm",PHI,@TBB,DB,4.4,1.5,0.,0.5,0.2,0.1,0.1,0.,0.,0.,6.2
17,"Adams, Jamal",NYJ,MIA,DB,4.6,1.5,0.1,0.5,0.,0.1,0.1,0.,0.,0.,6.1
18,"Johnson, John",LAR,ARZ,DB,4.3,1.6,0.,0.8,0.1,0.,0.,0.,0.,0.,6.1
19,"Jones, Byron",DAL,NYG,DB,4.3,1.4,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.1
20,"Mathieu, Tyrann",HOU,@TEN,DB,4.3,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,6.
21,"Conte, Chris",TBB,PHI,DB,4.5,0.9,0.,0.6,0.1,0.2,0.,0.,0.3,0.,5.9
22,"Parker, Ron",KCC,@PIT,DB,4.8,0.9,0.,0.4,0.1,0.,0.,0.,0.,0.,5.9
23,"Lattimore, Marshon",NOR,CLE,DB,3.4,0.8,0.,1.3,0.3,0.,0.,0.,0.,0.,5.8
24,"Tartt, Jaquiski",SFO,DET,DB,4.5,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,5.8
25,"Vaccaro, Kenny",TEN,HOU,DB,4.4,1.1,0.1,0.6,0.1,0.1,0.,0.,3.5,1.6,5.8
26,"Davis, Sean",PIT,KCC,DB,4.2,1.5,0.,0.5,0.1,0.,0.,0.,0.,0.,5.8
27,"Peters, Marcus",LAR,ARZ,DB,4.1,0.5,0.,0.8,0.2,0.2,0.1,0.,0.,0.,5.8
28,"Jackson, Kareem",HOU,@TEN,DB,3.9,1.3,0.,0.8,0.2,0.1,0.,0.,0.,0.,5.8
29,"Ramsey, Jalen",JAC,NEP,DB,3.7,0.7,0.,1.1,0.3,0.,0.,0.,0.,0.,5.8
30,"Bethea, Antoine",ARZ,@LAR,DB,4.1,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.8
31,"Sendejo, Andrew",MIN,@GBP,DB,3.8,1.7,0.,0.7,0.2,0.,0.,0.,0.,0.,5.8
32,"McCourty, Devin",NEP,@JAC,DB,4.6,1.,0.1,0.4,0.1,0.,0.,0.,0.,0.7,5.7
33,"Darby, Ronald",PHI,@TBB,DB,3.8,0.7,0.,1.3,0.1,0.,0.,0.,0.,0.,5.7
34,"Church, Barry",JAC,NEP,DB,4.,1.3,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.6
35,"Quin, Glover",DET,@SFO,DB,4.1,1.6,0.,0.3,0.1,0.2,0.,0.,0.,0.,5.6
36,"Brice, Kentrell",GBP,MIN,DB,3.9,1.,0.,0.8,0.2,0.,0.,0.,1.,0.,5.6
37,"Nelson, Steven",KCC,@PIT,DB,4.,1.,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.6
38,"McDougald, Bradley",SEA,@CHI,DB,4.,1.4,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.5
39,"Ryan, Logan",TEN,HOU,DB,4.1,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,5.5
