Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Lawson, Carl",CIN,BAL,DL,3.7,1.9,0.3,0.2,0.,0.,0.,0.,5.2
2,"Bosa, Joey",LAC,@BUF,DL,3.2,1.,0.8,0.,0.,0.2,0.1,0.,4.7
3,"Irvin, Bruce",OAK,@DEN,DL,3.,1.2,0.6,0.2,0.,0.2,0.1,0.,4.6
4,"Watt, J.J.",HOU,@TEN,DL,3.4,1.5,0.1,0.2,0.,0.,0.,0.,4.5
5,"Jordan, Cameron",NOR,CLE,DL,2.6,0.8,0.6,0.6,0.,0.1,0.,0.,4.3
6,"Ingram, Melvin",LAC,@BUF,DL,2.9,1.1,0.6,0.1,0.,0.,0.,0.,4.2
7,"Donald, Aaron",LAR,ARZ,DL,2.6,0.8,0.7,0.2,0.,0.3,0.,0.,4.2
8,"Harrison, Damon",NYG,@DAL,DL,3.1,1.3,0.1,0.2,0.1,0.,0.,0.,4.2
9,"Lawrence, Demarcus",DAL,NYG,DL,2.3,1.2,0.8,0.1,0.,0.2,0.1,0.,4.1
10,"Ansah, Ezekiel",DET,@SFO,DL,2.8,0.8,0.8,0.,0.,0.,0.,0.,4.1
11,"Quinn, Robert",MIA,@NYJ,DL,2.5,0.9,0.8,0.1,0.,0.2,0.,0.,4.
12,"Flowers, Trey",NEP,@JAC,DL,2.5,1.5,0.4,0.2,0.,0.1,0.,0.,4.
13,"Campbell, Calais",JAC,NEP,DL,2.4,1.,0.6,0.2,0.,0.1,0.1,0.,3.9
14,"Graham, Brandon",PHI,@TBB,DL,2.5,1.1,0.5,0.1,0.,0.2,0.,0.,3.9
15,"Pierre-Paul, Jason",TBB,PHI,DL,2.6,1.,0.4,0.3,0.,0.1,0.,0.,3.9
16,"Heyward, Cameron",PIT,KCC,DL,2.2,1.,0.8,0.2,0.,0.1,0.1,0.,3.9
17,"Garrett, Myles",CLE,@NOR,DL,2.3,1.3,0.6,0.2,0.,0.1,0.1,0.,3.9
18,"Casey, Jurrell",TEN,HOU,DL,2.5,1.4,0.4,0.2,0.,0.1,0.,0.,3.8
19,"Wake, Cameron",MIA,@NYJ,DL,2.1,1.,0.8,0.1,0.,0.2,0.,0.,3.8
20,"Sheard, Jabaal",IND,@WAS,DL,2.2,1.5,0.5,0.3,0.,0.,0.,0.,3.8
21,"Hicks, Akiem",CHI,SEA,DL,2.5,1.1,0.5,0.1,0.,0.,0.,0.,3.8
22,"Beasley, Vic",ATL,CAR,DL,2.3,1.1,0.7,0.2,0.,0.1,0.1,0.,3.8
