Matthew Stafford,DET,560.0,351.0,"4,163.5",25.8,13.5,34.0,94.3,0.5,3.1,249.3
,high,560.0,351.0,"4,197.1",26.7,11.1,34.0,103.0,1.1,1.2,266.1
,low,560.0,351.0,"4,130.0",25.0,16.0,34.0,85.6,0.0,5.0,243.5
Joe Burrow,CIN,588.0,361.0,"3,861.3",23.2,15.0,26.0,266.5,2.0,3.6,248.3
,high,588.0,361.0,"3,989.0",24.0,14.0,26.0,379.9,2.9,1.2,262.5
,low,588.0,361.0,"3,733.7",22.3,16.1,26.0,153.0,1.0,6.0,248.9
Teddy Bridgewater,CAR,599.0,381.0,"4,001.6",24.0,13.3,12.0,92.9,0.8,0.5,242.5
,high,599.0,381.0,"4,092.0",26.1,11.5,12.0,172.9,1.5,0.0,264.0
,low,599.0,381.0,"3,911.3",22.0,15.0,12.0,13.0,0.0,1.0,223.0
Jimmy Garoppolo,SF,456.0,307.0,"3,881.2",26.7,16.4,51.0,100.3,1.2,2.8,241.1
,high,456.0,307.0,"4,033.4",27.3,13.7,51.0,127.5,1.5,1.5,266.0
,low,456.0,307.0,"3,729.0",26.0,19.0,51.0,73.0,1.0,4.0,228.5
Mitchell Trubisky,CHI,463.0,302.0,"3,534.6",21.6,12.8,25.0,278.8,1.8,0.9,238.9
,high,463.0,302.0,"3,993.3",24.3,12.0,25.0,438.5,2.5,0.8,292.8
,low,463.0,302.0,"3,076.0",19.0,13.7,25.0,119.0,1.0,1.0,192.9
Ben Roethlisberger,PIT,555.0,360.0,"3,876.1",24.1,14.4,32.0,79.2,1.5,1.3,237.1
,high,555.0,360.0,"3,888.2",24.2,11.8,32.0,95.0,2.0,0.6,245.9
,low,555.0,360.0,"3,864.0",24.0,17.0,32.0,63.3,1.1,2.0,238.1
Kirk Cousins,MIN,456.0,313.0,"3,768.4",26.0,11.3,43.0,63.1,0.8,3.3,236.8
,high,456.0,313.0,"3,924.8",27.0,11.0,43.0,103.0,1.0,0.7,252.5
,low,456.0,313.0,"3,612.0",25.0,11.5,43.0,23.2,0.7,6.0,238.8
Drew Lock,DEN,538.0,344.0,"3,793.1",23.4,14.2,36.0,190.4,0.9,3.0,235.0
,high,538.0,344.0,"3,829.0",23.7,13.5,36.0,228.8,1.8,1.9,250.0
,low,538.0,344.0,"3,757.3",23.0,15.0,36.0,152.0,0.0,4.0,230.4
Philip Rivers,IND,528.0,320.0,"3,807.7",25.5,11.8,21.0,21.5,0.2,1.7,230.8
,high,528.0,320.0,"4,087.5",26.1,11.5,21.0,43.0,0.4,0.4,252.8
,low,528.0,320.0,"3,528.0",25.0,12.0,21.0,0.0,0.0,3.0,221.4
Sam Darnold,NYJ,516.0,330.0,"3,695.4",22.6,18.4,42.0,137.7,1.8,2.2,221.5
,high,516.0,330.0,"3,793.7",23.2,14.7,42.0,169.3,2.0,1.3,242.0
,low,516.0,330.0,"3,597.0",22.0,22.0,42.0,106.0,1.5,3.0,210.5
Tyrod Taylor,LAC,488.0,315.0,"2,856.9",16.7,11.2,48.0,245.6,1.4,1.1,189.2
,high,488.0,315.0,"3,891.0",23.0,5.4,48.0,265.3,1.7,0.3,242.2
