,high,44.0,442.0,3.0,0.0,62.2
,low,29.0,288.0,2.0,0.0,40.8
Devin Asiasi,NE,33.5,337.5,2.5,1.0,46.8
,high,38.0,386.0,3.0,1.0,56.6
,low,29.0,289.0,2.0,1.0,40.9
Jordan Reed,SF,29.5,335.0,2.5,1.0,46.5
,high,31.0,375.0,3.0,1.0,49.5
,low,28.0,295.0,2.0,1.0,47.5
James O'Shaughnessy,JAC,34.0,335.0,2.0,0.0,45.5
,high,34.0,335.0,2.0,0.0,45.5
,low,34.0,335.0,2.0,0.0,45.5
Cole Kmet,CHI,29.5,319.5,2.0,1.0,42.0
,high,35.0,350.0,2.0,1.0,47.0
,low,24.0,289.0,2.0,1.0,40.9
Anthony Firkser,TEN,24.5,296.5,2.0,0.0,41.7
,high,27.0,362.0,3.0,0.0,54.2
,low,22.0,231.0,1.0,0.0,29.1
Will Dissly,SEA,23.5,265.0,2.5,0.0,41.5
,high,29.0,289.0,3.0,0.0,42.1
,low,18.0,241.0,2.0,0.0,40.9
Ryan Griffin,NYJ,29.0,292.5,2.0,0.0,41.3
,high,35.0,372.0,3.0,0.0,55.2
,low,23.0,213.0,1.0,0.0,27.3
Trey Burton,IND,28.5,284.0,2.0,0.0,40.4
,high,32.0,331.0,3.0,0.0,51.1
,low,25.0,237.0,1.0,0.0,29.7
Robert Tonyan,GB,22.0,239.5,2.5,0.0,39.0
,high,29.0,285.0,3.0,0.0,40.5
,low,15.0,194.0,2.0,0.0,37.4
Cameron Brate,TB,23.0,232.5,2.5,0.0,38.3
,high,27.0,278.0,4.0,0.0,51.8
,low,19.0,187.0,1.0,0.0,24.7
Jordan Akins,HOU,29.5,315.0,1.0,0.0,37.5
,high,31.0,339.0,1.0,0.0,39.9
,low,28.0,291.0,1.0,0.0,35.1
Logan Thomas,WAS,27.5,278.5,1.5,0.0,36.9
,high,29.0,349.0,2.0,0.0,46.9
,low,26.0,208.0,1.0,0.0,26.8
Jesse James,DET,23.5,275.0,1.5,0.0,36.5
,high,25.0,319.0,2.0,0.0,37.9
,low,22.0,231.0,1.0,0.0,35.1
Jesper Horsted,CHI,30.0,278.0,2.0,2.0,35.8
