Richard Rodgers,PHI,6.7,63.7,0.5,0.0,9.6
,high,6.7,63.7,0.5,0.0,9.5
,low,6.7,63.7,0.5,0.0,9.5
Kaden Smith,NYG,6.1,62.2,0.5,0.0,9.2
,high,6.1,62.2,0.5,0.0,9.1
,low,6.1,62.2,0.5,0.0,9.1
Nick Vannett,DEN,6.5,62.7,0.5,0.0,9.0
,high,6.5,62.7,0.5,0.0,8.9
,low,6.5,62.7,0.5,0.0,8.9
Troy Fumagalli,DEN,5.6,54.8,0.4,0.0,7.9
,high,5.6,54.8,0.4,0.0,7.9
,low,5.6,54.8,0.4,0.0,7.9
Johnny Mundt,LAR,4.7,48.6,0.4,0.0,7.3
,high,4.7,48.6,0.4,0.0,7.4
,low,4.7,48.6,0.4,0.0,7.4
Khari Lee,DET,4.7,49.4,0.3,0.0,6.9
,high,4.7,49.4,0.3,0.0,7.1
,low,4.7,49.4,0.3,0.0,7.1
Tyler Conklin,MIN,4.3,47.6,0.3,0.0,6.8
,high,4.3,47.6,0.3,0.0,7.0
,low,4.3,47.6,0.3,0.0,7.0
Dalton Schultz,DAL,4.2,44.9,0.4,0.0,6.6
,high,4.2,44.9,0.4,0.0,6.8
,low,4.2,44.9,0.4,0.0,6.8
Eric Saubert,JAC,4.6,45.0,0.3,0.0,6.4
,high,4.6,45.0,0.3,0.0,6.5
,low,4.6,45.0,0.3,0.0,6.5
Isaac Nauta,DET,4.4,44.2,0.3,0.0,6.3
,high,4.4,44.2,0.3,0.0,6.2
,low,4.4,44.2,0.3,0.0,6.2
Levine Toilolo,NYG,4.1,43.4,0.3,0.0,6.3
,high,4.1,43.4,0.3,0.0,6.3
,low,4.1,43.4,0.3,0.0,6.3
Stephen Carlson,CLE,4.1,42.2,0.3,0.0,6.3
,high,4.1,42.2,0.3,0.0,6.4
,low,4.1,42.2,0.3,0.0,6.4
Blake Bell,DAL,3.8,41.5,0.3,0.0,6.2
,high,3.8,41.5,0.3,0.0,6.2
,low,3.8,41.5,0.3,0.0,6.2
Derek Carrier,LV,4.5,41.8,0.3,0.0,6.1
,high,4.5,41.8,0.3,0.0,6.6
,low,4.5,41.8,0.3,0.0,6.6
Luke Willson,BAL,3.5,39.0,0.4,0.0,6.1
,high,3.5,39.0,0.4,0.0,6.1
,low,3.5,39.0,0.4,0.0,6.1
Xavier Grimble,BAL,3.7,41.3,0.3,0.0,6.0
,high,3.7,41.3,0.3,0.0,6.2
,low,3.7,41.3,0.3,0.0,6.2
