,high,29.0,289.0,2.7,0.0,44.4
,low,25.4,284.3,2.0,0.0,40.9
Cole Kmet,CHI,26.4,286.2,2.0,0.0,40.8
,high,28.8,289.0,2.1,0.0,40.9
,low,24.0,283.4,2.0,0.0,40.5
Jordan Akins,HOU,30.1,300.6,1.7,0.0,40.2
,high,31.0,310.2,2.4,0.0,45.1
,low,29.2,291.0,1.0,0.0,35.1
Vance McDonald,PIT,25.6,257.8,2.0,0.0,38.0
,high,29.0,288.0,2.1,0.0,40.8
,low,22.3,227.6,2.0,0.0,34.7
Trey Burton,IND,26.2,265.2,1.8,0.0,37.1
,high,27.5,293.3,2.5,0.0,44.4
,low,25.0,237.0,1.0,0.0,29.7
Devin Asiasi,NE,23.8,247.1,1.8,0.0,35.8
,high,29.0,289.0,2.0,0.0,40.9
,low,18.5,205.2,1.7,0.0,30.7
Jason Witten,LV,26.3,235.6,1.8,0.0,34.5
,high,26.5,245.0,2.0,0.0,36.5
,low,26.0,226.1,1.7,0.0,32.3
Taysom Hill,NO,21.0,216.8,2.1,0.0,34.2
,high,21.0,216.8,2.1,0.0,53.0
,low,21.0,216.8,2.1,0.0,53.0
Logan Thomas,WAS,19.6,226.5,1.4,0.0,30.9
,high,29.0,349.0,2.0,0.0,46.9
,low,10.1,103.9,0.8,0.0,14.9
Anthony Firkser,TEN,21.1,228.0,1.3,0.0,30.8
,high,22.0,231.0,1.7,0.0,32.6
,low,20.3,225.0,1.0,0.0,29.1
Jesse James,DET,19.6,202.7,1.6,0.0,29.6
,high,22.0,231.0,2.0,0.0,35.1
,low,17.2,174.5,1.1,0.0,24.2
Jordan Reed,SF,17.9,183.9,1.8,0.0,29.4
,high,28.0,295.0,3.0,0.0,47.5
,low,7.8,72.8,0.7,0.0,11.1
Maxx Williams,ARI,21.3,219.5,1.2,0.0,29.2
,high,23.0,241.0,1.4,0.0,30.1
,low,19.6,198.1,1.0,0.0,28.1
Jacob Hollister,SEA,18.1,176.8,1.6,0.0,27.1
,high,21.3,209.5,2.2,0.0,33.8
,low,15.0,144.0,1.0,0.0,20.4
Jaeden Graham,ATL,18.9,209.7,0.9,0.0,26.6
,high,24.8,274.4,1.9,0.0,38.7
,low,13.0,145.0,0.0,0.0,14.5
MyCole Pruitt,TEN,16.4,172.5,1.4,0.0,25.5
,high,16.4,172.5,1.4,0.0,25.5
,low,16.4,172.5,1.4,0.0,25.5
Cameron Brate,TB,18.8,171.1,1.3,0.0,25.0
,high,19.0,187.0,1.6,0.0,25.2
,low,18.7,155.2,1.0,0.0,24.7
Adam Shaheen,MIA,17.6,174.3,1.2,0.0,24.9
,high,17.6,174.3,1.2,0.0,24.9
,low,17.6,174.3,1.2,0.0,24.9
Dan Arnold,ARI,15.1,168.0,1.1,0.0,23.6
,high,16.3,191.0,1.3,0.0,26.6
,low,14.0,145.0,1.0,0.0,20.5
Ryan Griffin,NYJ,18.2,173.7,1.0,0.0,23.6
,high,23.0,213.0,1.1,0.0,27.3
,low,13.4,134.4,1.0,0.0,19.8
Tyler Kroft,BUF,14.2,142.0,1.5,0.0,23.4
,high,15.0,155.0,2.0,0.0,27.5
,low,13.4,129.0,1.1,0.0,19.1
Robert Tonyan,GB,16.4,163.0,1.2,0.0,23.3
,high,29.0,285.0,2.0,0.0,40.5
,low,3.7,40.9,0.3,0.0,6.0
Adam Trautman,NO,13.5,138.6,1.3,0.0,21.4
,high,13.5,138.6,1.3,0.0,21.3
,low,13.5,138.6,1.3,0.0,21.3
Foster Moreau,LV,12.5,125.4,1.4,0.0,20.7
,high,16.0,165.0,2.0,0.0,28.5
,low,8.9,85.9,0.7,0.0,12.8
Jeremy Sprinkle,WAS,14.5,144.1,0.9,0.0,19.7
,high,19.0,185.0,1.0,0.0,24.5
,low,10.0,103.2,0.8,0.0,14.8
James O'Shaughnessy,JAC,12.8,131.2,0.9,0.0,18.3
,high,12.8,131.2,0.9,0.0,18.4
,low,12.8,131.2,0.9,0.0,18.4
Jake Butt,DEN,12.5,124.9,0.9,0.0,17.8
,high,12.5,124.9,0.9,0.0,17.7
,low,12.5,124.9,0.9,0.0,17.7
Nick Vannett,DEN,9.8,99.3,1.2,0.0,17.3
,high,13.0,136.0,2.0,0.0,25.6
,low,6.5,62.7,0.5,0.0,8.9
Ricky Seals-Jones,KC,10.1,114.9,0.9,0.0,17.1
,high,13.0,145.0,1.0,0.0,20.5
,low,7.3,84.8,0.9,0.0,13.7
Ryan Izzo,NE,10.4,113.6,1.0,0.0,17.1
,high,10.4,113.6,1.0,0.0,17.1
,low,10.4,113.6,1.0,0.0,17.1
Josh Hill,NO,11.2,122.7,0.7,0.0,16.6
,high,18.0,205.0,1.0,0.0,26.5
,low,4.4,40.4,0.5,0.0,6.6
Demetrius Harris,CHI,9.1,93.7,0.9,0.0,14.8
,high,10.3,101.4,1.0,0.0,14.9
,low,8.0,86.0,0.8,0.0,14.6
Mo Alie-Cox,IND,9.9,113.0,0.5,0.0,14.5
,high,11.8,138.0,1.1,0.0,20.2
,low,8.0,88.0,0.0,0.0,8.8
Blake Bell,DAL,8.9,93.8,0.7,0.0,13.4
,high,14.0,146.0,1.0,0.0,20.6
,low,3.8,41.5,0.3,0.0,6.2
Jordan Thomas,NE,8.4,83.9,0.7,0.0,12.8
,high,8.4,83.9,0.7,0.0,12.7
,low,8.4,83.9,0.7,0.0,12.7
Albert Okwuegbunam,DEN,6.0,64.0,1.0,0.0,12.4
,high,6.0,64.0,1.0,0.0,12.4
,low,6.0,64.0,1.0,0.0,12.4
Marcedes Lewis,GB,8.5,92.6,0.4,0.0,11.8
,high,10.1,119.2,0.9,0.0,17.2
,low,7.0,66.0,0.0,0.0,6.6
Virgil Green,LAC,9.2,90.0,0.4,0.0,11.2
,high,9.4,91.9,0.7,0.0,13.5
,low,9.0,88.0,0.0,0.0,8.8
Joshua Perkins,PHI,7.0,68.9,0.6,0.0,10.6
,high,7.0,68.9,0.6,0.0,10.7
,low,7.0,68.9,0.6,0.0,10.7
Kaden Smith,NYG,8.6,87.6,0.3,0.0,10.3
