,high,32.0,331.0,3.0,0.0,51.1
,low,27.5,293.3,2.5,0.0,44.4
Nick Boyle,BAL,31.5,299.5,2.9,0.0,47.2
,high,32.0,329.0,3.0,0.0,50.9
,low,31.1,270.0,2.7,0.0,43.5
Anthony Firkser,TEN,23.6,293.5,2.3,0.0,43.4
,high,27.0,362.0,3.0,0.0,54.2
,low,20.3,225.0,1.7,0.0,32.6
Will Dissly,SEA,21.7,262.7,2.9,0.0,43.4
,high,25.4,284.3,3.0,0.0,44.4
,low,18.0,241.0,2.7,0.0,42.1
Jordan Akins,HOU,28.6,324.6,1.7,0.0,42.6
,high,29.2,339.0,2.4,0.0,45.1
,low,28.0,310.2,1.0,0.0,39.9
Cole Kmet,CHI,31.9,316.7,2.0,1.0,41.8
,high,35.0,350.0,2.1,1.0,47.0
,low,28.8,283.4,2.0,1.0,40.5
Devin Asiasi,NE,28.3,295.6,2.3,1.0,41.6
,high,38.0,386.0,3.0,1.0,56.6
,low,18.5,205.2,1.7,1.0,30.7
Cameron Brate,TB,22.8,216.6,2.8,0.0,38.6
,high,27.0,278.0,4.0,0.0,51.8
,low,18.7,155.2,1.6,0.0,25.2
Ryan Griffin,NYJ,24.2,253.2,2.0,0.0,37.5
,high,35.0,372.0,3.0,0.0,55.2
,low,13.4,134.4,1.1,0.0,19.8
Mo Alie-Cox,IND,16.9,237.5,2.0,0.0,36.0
,high,22.0,337.0,3.0,0.0,51.7
,low,11.8,138.0,1.1,0.0,20.2
Jacob Hollister,SEA,24.1,228.8,2.1,0.0,35.3
,high,27.0,248.0,2.2,0.0,36.8
,low,21.3,209.5,2.0,0.0,33.8
Taysom Hill,NO,21.0,216.8,2.1,0.0,34.2
,high,21.0,216.8,2.1,0.0,53.0
,low,21.0,216.8,2.1,0.0,53.0
Dan Arnold,ARI,19.6,239.0,1.6,0.0,33.7
,high,23.0,287.0,2.0,0.0,40.7
,low,16.3,191.0,1.3,0.0,26.6
Jaeden Graham,ATL,20.4,240.2,1.4,0.0,32.7
,high,24.8,274.4,1.9,0.0,38.7
,low,16.0,206.0,1.0,0.0,26.6
James O'Shaughnessy,JAC,23.4,233.1,1.4,0.0,31.9
,high,34.0,335.0,2.0,0.0,45.5
,low,12.8,131.2,0.9,0.0,18.4
Maxx Williams,ARI,21.3,210.5,1.7,0.0,31.3
,high,23.0,223.0,2.0,0.0,34.3
,low,19.6,198.1,1.4,0.0,28.1
Jesse James,DET,21.1,246.7,1.1,0.0,31.0
,high,25.0,319.0,1.1,0.0,37.9
,low,17.2,174.5,1.0,0.0,24.2
Andrew Beck,DEN,17.0,184.0,2.0,0.0,30.4
,high,17.0,184.0,2.0,0.0,30.4
,low,17.0,184.0,2.0,0.0,30.4
Jordan Reed,SF,19.4,223.9,1.3,1.0,28.4
,high,31.0,375.0,2.0,1.0,49.5
,low,7.8,72.8,0.7,1.0,11.1
Tyler Kroft,BUF,17.7,184.0,1.5,0.0,27.6
,high,22.0,239.0,2.0,0.0,35.9
,low,13.4,129.0,1.1,0.0,19.1
Levine Toilolo,NYG,17.0,201.2,1.2,0.0,27.1
,high,30.0,359.0,2.0,0.0,47.9
,low,4.1,43.4,0.3,0.0,6.3
Adam Shaheen,MIA,19.8,186.7,1.6,1.0,26.4
,high,22.0,199.0,2.0,1.0,31.9
,low,17.6,174.3,1.2,1.0,24.9
Marcedes Lewis,GB,17.5,194.6,0.9,0.0,25.0
,high,25.0,270.0,1.0,0.0,33.0
,low,10.1,119.2,0.9,0.0,17.2
Harrison Bryant,CLE,16.0,189.0,1.0,0.0,24.9
,high,16.0,189.0,1.0,0.0,24.9
,low,16.0,189.0,1.0,0.0,24.9
Jason Witten,LV,18.8,159.1,1.3,0.0,23.9
,high,26.5,226.1,1.7,0.0,32.3
,low,11.0,92.0,1.0,0.0,15.2
Garrett Griffin,NO,12.0,111.0,2.0,0.0,23.1
,high,12.0,111.0,2.0,0.0,23.1
,low,12.0,111.0,2.0,0.0,23.1
Josiah Deguara,GB,18.0,185.0,1.0,1.0,22.5
,high,18.0,185.0,1.0,1.0,24.5
,low,18.0,185.0,1.0,1.0,24.5
Robert Tonyan,GB,9.4,117.5,1.7,0.0,21.7
,high,15.0,194.0,3.0,0.0,37.4
,low,3.7,40.9,0.3,0.0,6.0
Jeremy Sprinkle,WAS,17.0,159.6,0.9,0.0,21.2
,high,24.0,216.0,1.0,0.0,27.6
,low,10.0,103.2,0.8,0.0,14.8
Adam Trautman,NO,14.7,143.8,1.1,0.0,21.1
,high,16.0,149.0,1.3,0.0,21.3
,low,13.5,138.6,1.0,0.0,20.9
Logan Thomas,WAS,18.1,156.0,0.9,0.0,20.8
,high,26.0,208.0,1.0,0.0,26.8
,low,10.1,103.9,0.8,0.0,14.9
Josh Hill,NO,14.7,133.7,1.2,0.0,20.7
,high,25.0,227.0,2.0,0.0,34.7
,low,4.4,40.4,0.5,0.0,6.6
MyCole Pruitt,TEN,12.2,135.2,1.2,0.0,20.7
,high,16.4,172.5,1.4,0.0,25.5
,low,8.0,98.0,1.0,0.0,15.8
Ricky Seals-Jones,KC,9.1,118.4,1.4,0.0,20.4
,high,11.0,152.0,2.0,0.0,27.2
,low,7.3,84.8,0.9,0.0,13.7
Drew Sample,CIN,16.9,153.1,1.1,1.0,19.8
,high,31.0,279.0,2.0,1.0,39.9
,low,2.8,27.2,0.2,1.0,3.8
Virgil Green,LAC,12.7,131.5,1.4,1.0,19.3
,high,16.0,171.0,2.0,1.0,29.1
,low,9.4,91.9,0.7,1.0,13.5
Demetrius Harris,CHI,10.6,101.7,1.4,0.0,18.6
,high,11.0,102.0,2.0,0.0,22.2
,low,10.3,101.4,0.8,0.0,14.9
Brycen Hopkins,LAR,12.0,125.0,1.0,0.0,18.5
,high,12.0,125.0,1.0,0.0,18.5
,low,12.0,125.0,1.0,0.0,18.5
Dalton Schultz,DAL,12.6,140.4,0.7,0.0,18.1
,high,21.0,236.0,1.0,0.0,29.6
,low,4.2,44.9,0.4,0.0,6.8
Nick Vannett,DEN,14.3,136.8,0.7,0.0,18.1
,high,22.0,211.0,1.0,0.0,27.1
,low,6.5,62.7,0.5,0.0,8.9
Jordan Thomas,NE,9.2,96.5,1.4,0.0,17.8
,high,10.0,109.0,2.0,0.0,22.9
,low,8.4,83.9,0.7,0.0,12.7
Jake Butt,DEN,12.5,124.9,0.9,0.0,17.8
,high,12.5,124.9,0.9,0.0,17.7
,low,12.5,124.9,0.9,0.0,17.7
Ryan Izzo,NE,9.7,118.3,1.0,0.0,17.7
,high,10.4,123.0,1.0,0.0,18.3
,low,9.0,113.6,1.0,0.0,17.1
Jesper Horsted,CHI,16.2,150.4,1.1,2.0,17.5
,high,30.0,278.0,2.0,2.0,39.8
,low,2.3,22.8,0.2,2.0,3.3
Donald Parham Jr.,LAC,10.0,113.0,1.0,0.0,17.3
,high,10.0,113.0,1.0,0.0,17.3
,low,10.0,113.0,1.0,0.0,17.3
Kahale Warring,HOU,10.0,112.0,1.0,0.0,17.2
,high,10.0,112.0,1.0,0.0,17.2
,low,10.0,112.0,1.0,0.0,17.2
Charlie Woerner,SF,9.0,104.0,1.0,0.0,16.4
,high,9.0,104.0,1.0,0.0,16.4
,low,9.0,104.0,1.0,0.0,16.4
Albert Okwuegbunam,DEN,10.0,104.0,1.0,0.0,16.4
,high,10.0,104.0,1.0,0.0,16.4
,low,10.0,104.0,1.0,0.0,16.4
Jerell Adams,BAL,9.0,99.0,1.0,0.0,15.9
,high,9.0,99.0,1.0,0.0,15.9
,low,9.0,99.0,1.0,0.0,15.9
Joshua Perkins,PHI,9.5,99.0,0.8,0.0,14.7
,high,12.0,129.0,1.0,0.0,18.9
,low,7.0,68.9,0.6,0.0,10.7
Geoff Swaim,TEN,8.0,81.0,1.0,0.0,14.1
,high,8.0,81.0,1.0,0.0,14.1
,low,8.0,81.0,1.0,0.0,14.1
Foster Moreau,LV,10.0,88.9,0.9,0.0,14.0
,high,11.0,92.0,1.0,0.0,15.2
,low,8.9,85.9,0.7,0.0,12.8
Chris Manhertz,CAR,8.0,100.9,0.7,0.0,14.0
,high,12.0,160.0,1.0,0.0,22.0
,low,4.0,41.8,0.3,0.0,5.9
Derek Carrier,LV,7.8,68.9,1.2,0.0,13.9
,high,11.0,96.0,2.0,0.0,21.6
,low,4.5,41.8,0.3,0.0,6.6
Khari Lee,DET,8.8,87.2,0.7,0.0,12.7
,high,13.0,125.0,1.0,0.0,18.5
,low,4.7,49.4,0.3,0.0,7.1
Kaden Smith,NYG,8.6,79.1,0.8,0.0,12.4
,high,11.0,96.0,1.0,0.0,15.6
,low,6.1,62.2,0.5,0.0,9.1
Pharaoh Brown,HOU,6.8,76.6,0.7,0.0,11.6
,high,10.0,116.0,1.0,0.0,17.6
,low,3.6,37.3,0.3,0.0,5.6
Codey McElroy,TB,6.0,80.8,0.6,0.0,11.6
,high,10.0,144.0,1.0,0.0,20.4
,low,1.9,17.5,0.2,0.0,2.6
Tommy Sweeney,BUF,6.0,73.5,0.6,0.0,10.8
,high,10.0,127.0,1.0,0.0,18.7
,low,2.0,20.0,0.2,0.0,2.9
Tanner Hudson,TB,6.2,72.3,0.6,0.0,10.7
,high,10.0,124.0,1.0,0.0,18.4
,low,2.4,20.7,0.2,0.0,3.1
Eric Tomlinson,BAL,7.4,67.4,0.7,0.0,10.7
,high,11.0,94.0,1.0,0.0,15.4
,low,3.8,40.9,0.3,0.0,5.9
J.P. Holtz,CHI,6.5,71.1,0.6,0.0,10.6
,high,11.0,123.0,1.0,0.0,18.3
,low,1.9,19.2,0.2,0.0,2.8
Luke Willson,BAL,6.8,65.0,0.7,0.0,10.6
,high,10.0,91.0,1.0,0.0,15.1
,low,3.5,39.0,0.4,0.0,6.1
Luke Stocker,ATL,6.6,65.7,0.5,0.0,9.6
,high,13.0,129.0,1.0,0.0,18.9
,low,0.3,2.5,0.0,0.0,0.4
Antony Auclair,TB,6.0,61.2,0.6,0.0,9.6
,high,10.0,105.0,1.0,0.0,16.5
,low,2.0,17.4,0.2,0.0,2.6
Trevon Wesco,NYJ,6.5,65.3,0.5,0.0,9.6
,high,6.5,65.3,0.5,0.0,12.8
,low,6.5,65.3,0.5,0.0,12.8
Richard Rodgers,PHI,6.7,63.7,0.5,0.0,9.6
,high,6.7,63.7,0.5,0.0,9.5
,low,6.7,63.7,0.5,0.0,9.5
Troy Fumagalli,DEN,5.6,54.8,0.4,0.0,7.9
,high,5.6,54.8,0.4,0.0,7.9
,low,5.6,54.8,0.4,0.0,7.9
Johnny Mundt,LAR,4.7,48.6,0.4,0.0,7.3
,high,4.7,48.6,0.4,0.0,7.4
,low,4.7,48.6,0.4,0.0,7.4
Tyler Conklin,MIN,4.3,47.6,0.3,0.0,6.8
,high,4.3,47.6,0.3,0.0,7.0
,low,4.3,47.6,0.3,0.0,7.0
Eric Saubert,JAC,4.6,45.0,0.3,0.0,6.4
,high,4.6,45.0,0.3,0.0,6.5
,low,4.6,45.0,0.3,0.0,6.5
Isaac Nauta,DET,4.4,44.2,0.3,0.0,6.3
,high,4.4,44.2,0.3,0.0,6.2
,low,4.4,44.2,0.3,0.0,6.2
Stephen Carlson,CLE,4.1,42.2,0.3,0.0,6.3
,high,4.1,42.2,0.3,0.0,6.4
,low,4.1,42.2,0.3,0.0,6.4
Blake Bell,DAL,3.8,41.5,0.3,0.0,6.2
,high,3.8,41.5,0.3,0.0,6.2
,low,3.8,41.5,0.3,0.0,6.2
Xavier Grimble,BAL,3.7,41.3,0.3,0.0,6.0
,high,3.7,41.3,0.3,0.0,6.2
,low,3.7,41.3,0.3,0.0,6.2
Ross Travis,NYJ,3.6,35.0,0.3,0.0,5.4
,high,3.6,35.0,0.3,0.0,5.2
,low,3.6,35.0,0.3,0.0,5.2
Deon Yelder,KC,3.2,33.8,0.3,0.0,5.3
,high,3.2,33.8,0.3,0.0,5.5
,low,3.2,33.8,0.3,0.0,5.5
