Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Sweat, Montez",WAS,@DAL,DL,3.1,1.3,0.8,0.1,0.0,0.2,0.0,0.0,5.7
2,"Lawson, Carl",CIN,NYG,DL,2.9,1.9,0.8,0.0,0.0,0.1,0.1,0.0,5.7
3,"Ogbah, Emmanuel",MIA,@NYJ,DL,2.0,1.4,0.8,0.5,0.0,0.3,0.0,0.0,5.1
4,"Lawrence, Demarcus",DAL,WAS,DL,2.6,1.7,0.5,0.3,0.0,0.2,0.1,0.0,5.0
5,"Pierre-Paul, Jason",TBB,KCC,DL,2.5,1.1,0.6,0.3,0.1,0.2,0.1,0.0,5.0
6,"Graham, Brandon",PHI,SEA,DL,2.4,0.8,0.8,0.0,0.0,0.2,0.1,0.0,4.7
7,"Burns, Brian",CAR,@MIN,DL,2.1,1.4,0.6,0.2,0.0,0.2,0.0,0.0,4.6
8,"Dunlap, Carlos",SEA,@PHI,DL,2.1,1.3,0.7,0.2,0.0,0.1,0.0,0.0,4.6
9,"Crosby, Maxx",LVR,@ATL,DL,2.1,1.3,0.7,0.2,0.0,0.1,0.0,0.0,4.5
10,"Okwara, Romeo",DET,HOU,DL,2.4,0.9,0.7,0.0,0.0,0.2,0.0,0.0,4.5
11,"Vernon, Olivier",CLE,@JAC,DL,2.1,0.8,0.8,0.2,0.0,0.2,0.1,0.0,4.5
12,"Smith, Aldon",DAL,WAS,DL,2.6,1.2,0.5,0.2,0.0,0.1,0.0,0.0,4.5
13,"Watt, J.J.",HOU,@DET,DL,2.2,1.0,0.4,0.7,0.0,0.2,0.1,0.0,4.5
14,"Jones, Dre'Mont",DEN,NOS,DL,2.4,0.8,0.6,0.3,0.0,0.0,0.0,0.0,4.4
15,"Young, Chase",WAS,@DAL,DL,2.5,1.1,0.4,0.2,0.0,0.2,0.0,0.0,4.1
16,"Hubbard, Sam",CIN,NYG,DL,2.3,1.8,0.3,0.1,0.0,0.0,0.0,0.0,4.1
17,"Bosa, Joey",LAC,@BUF,DL,2.1,0.9,0.6,0.1,0.0,0.1,0.1,0.0,4.0
18,"Jordan, Cameron",NOS,@DEN,DL,2.1,1.1,0.6,0.1,0.0,0.0,0.0,0.0,4.0
19,"Houston, Justin",IND,TEN,DL,2.0,0.7,0.8,0.1,0.0,0.1,0.1,0.0,4.0
20,"Heyward, Cameron",PIT,BAL,DL,2.1,1.8,0.3,0.2,0.0,0.0,0.0,0.0,4.0
21,"Hendrickson, Trey",NOS,@DEN,DL,1.8,0.3,0.8,0.1,0.0,0.0,0.0,0.0,3.7
22,"Simon, John",NEP,ARI,DL,2.2,1.1,0.3,0.3,0.0,0.0,0.0,0.0,3.7
23,"Alualu, Tyson",PIT,BAL,DL,2.2,1.3,0.2,0.3,0.0,0.1,0.0,0.0,3.6
24,"Barnett, Derek",PHI,SEA,DL,2.1,0.7,0.4,0.0,0.0,0.1,0.0,0.0,3.4
25,"Clark, Frank",KCC,@TBB,DL,1.6,0.8,0.6,0.2,0.0,0.0,0.0,0.0,3.4
26,"Hughes, Jerry",BUF,LAC,DL,1.9,0.7,0.5,0.0,0.0,0.1,0.1,0.0,3.4
27,"Gross-Matos, Yetur",CAR,@MIN,DL,1.7,0.6,0.5,0.1,0.0,0.1,0.1,0.0,3.3
28,"Williams, Quinnen",NYJ,MIA,DL,1.8,1.4,0.3,0.1,0.0,0.1,0.0,0.0,3.3
29,"Lawson, Shaq",MIA,@NYJ,DL,1.5,1.7,0.3,0.2,0.0,0.1,0.1,0.0,3.3
30,"Odenigbo, Ifeadi",MIN,CAR,DL,1.4,1.5,0.5,0.0,0.0,0.1,0.1,0.0,3.2
31,"Hyder, Kerry",SFO,@LAR,DL,1.8,1.0,0.4,0.1,0.0,0.0,0.0,0.0,3.2
32,"Gotsis, Adam",JAC,CLE,DL,1.7,1.1,0.3,0.1,0.0,0.1,0.0,0.0,3.2
33,"Williams, Leonard",NYG,@CIN,DL,1.6,1.5,0.4,0.1,0.0,0.0,0.0,0.0,3.2
34,"Means, Steven",ATL,LVR,DL,2.1,1.4,0.2,0.1,0.0,0.0,0.0,0.0,3.2
35,"Hicks, Akiem",CHI,@GBP,DL,2.0,1.0,0.3,0.1,0.0,0.0,0.0,0.0,3.2
