Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Garrett, Myles",CLE,BAL,DL,2.8,1.2,1.1,0.1,0.0,0.3,0.1,0.0,6.2
2,"Pierre-Paul, Jason",TBB,MIN,DL,2.7,1.2,0.7,0.3,0.1,0.2,0.1,0.0,5.5
3,"Graham, Brandon",PHI,NOS,DL,2.9,1.0,0.9,0.0,0.0,0.3,0.1,0.0,5.5
4,"Lawson, Carl",CIN,DAL,DL,2.7,1.9,0.7,0.0,0.0,0.1,0.1,0.0,5.3
5,"Bosa, Joey",LAC,ATL,DL,2.7,1.1,0.9,0.1,0.0,0.1,0.1,0.0,5.3
6,"Sweat, Montez",WAS,@SFO,DL,2.5,1.3,0.6,0.2,0.1,0.2,0.0,0.0,5.0
7,"Jordan, Cameron",NOS,@PHI,DL,2.5,1.2,0.8,0.1,0.0,0.0,0.0,0.0,4.9
8,"Ogbah, Emmanuel",MIA,KCC,DL,1.9,1.3,0.7,0.5,0.0,0.3,0.0,0.0,4.7
9,"Lawrence, Demarcus",DAL,@CIN,DL,2.2,1.7,0.5,0.2,0.0,0.2,0.1,0.0,4.6
10,"Casey, Jurrell",DEN,@CAR,DL,2.3,1.3,0.6,0.4,0.0,0.1,0.0,0.0,4.6
11,"Hubbard, Sam",CIN,DAL,DL,2.7,1.9,0.4,0.2,0.0,0.0,0.0,0.0,4.5
12,"Barnett, Derek",PHI,NOS,DL,2.7,0.9,0.6,0.0,0.0,0.1,0.0,0.0,4.5
13,"Harris, Shelby",DEN,@CAR,DL,2.1,0.9,0.7,0.4,0.0,0.1,0.0,0.0,4.5
14,"Vernon, Olivier",CLE,BAL,DL,2.3,0.9,0.7,0.2,0.0,0.1,0.1,0.0,4.5
15,"Dunlap, Carlos",SEA,NYJ,DL,2.0,1.3,0.7,0.2,0.0,0.1,0.0,0.0,4.4
16,"Burns, Brian",CAR,DEN,DL,2.0,1.5,0.6,0.2,0.0,0.2,0.0,0.0,4.3
17,"Okwara, Romeo",DET,GBP,DL,2.3,0.8,0.7,0.0,0.0,0.2,0.0,0.0,4.3
18,"Watt, J.J.",HOU,@CHI,DL,2.0,1.0,0.4,0.6,0.1,0.2,0.1,0.0,4.3
19,"Houston, Justin",IND,@LVR,DL,2.2,0.6,0.7,0.1,0.0,0.1,0.1,0.0,4.2
20,"Means, Steven",ATL,@LAC,DL,2.4,1.7,0.3,0.1,0.0,0.1,0.0,0.0,4.1
21,"Campbell, Calais",BAL,@CLE,DL,2.2,1.2,0.4,0.4,0.0,0.1,0.0,0.0,4.1
22,"Jones, Dre'Mont",DEN,@CAR,DL,2.4,1.3,0.3,0.1,0.1,0.1,0.0,0.0,4.0
23,"Williams, Quinnen",NYJ,@SEA,DL,2.0,1.6,0.4,0.2,0.0,0.2,0.0,0.0,4.0
24,"Hendrickson, Trey",NOS,@PHI,DL,2.0,0.3,0.9,0.1,0.0,0.0,0.0,0.0,4.0
25,"Hyder, Kerry",SFO,WAS,DL,2.1,1.2,0.6,0.1,0.0,0.0,0.0,0.0,4.0
26,"Smith, Aldon",DAL,@CIN,DL,2.4,1.2,0.4,0.1,0.0,0.0,0.0,0.0,4.0
27,"Heyward, Cameron",PIT,@BUF,DL,2.2,1.7,0.3,0.2,0.0,0.0,0.0,0.0,4.0
28,"Hand, Da'Shawn",DET,GBP,DL,2.1,1.2,0.4,0.2,0.0,0.2,0.0,0.0,3.9
29,"Young, Chase",WAS,@SFO,DL,2.2,0.9,0.4,0.1,0.0,0.1,0.0,0.0,3.8
30,"Ledbetter, Jonathan",MIA,KCC,DL,1.9,1.3,0.3,0.3,0.0,0.1,0.1,0.0,3.6
31,"Williams, Leonard",NYG,ARI,DL,1.7,1.6,0.5,0.1,0.0,0.0,0.0,0.0,3.6
32,"Simon, John",NEP,@LAR,DL,2.1,1.2,0.3,0.3,0.0,0.0,0.0,0.0,3.6
33,"Ngakoue, Yannick",BAL,@CLE,DL,2.0,0.3,0.4,0.2,0.0,0.2,0.0,0.0,3.5
34,"Crosby, Maxx",LVR,IND,DL,1.6,1.1,0.5,0.1,0.0,0.1,0.0,0.0,3.4
35,"Alualu, Tyson",PIT,@BUF,DL,2.1,1.3,0.2,0.3,0.0,0.1,0.0,0.0,3.4
