Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Leonard, Darius",IND,BAL,LB,6.1,3.4,0.3,0.7,0.2,0.2,0.0,0.0,9.4
2,"Smith, Jaylon",DAL,PIT,LB,5.7,4.4,0.1,0.4,0.0,0.1,0.0,0.0,8.6
3,"Kendricks, Eric",MIN,DET,LB,6.4,3.0,0.1,0.5,0.1,0.1,0.0,0.0,8.6
4,"David, Lavonte",TBB,NOS,LB,6.2,2.4,0.2,0.5,0.1,0.2,0.1,0.0,8.4
5,"White, Devin",TBB,NOS,LB,5.8,2.8,0.5,0.3,0.1,0.2,0.2,0.0,8.3
6,"Smith, Roquan",CHI,@TEN,LB,6.1,2.3,0.1,0.5,0.1,0.0,0.0,0.0,8.0
7,"Cunningham, Zach",HOU,@JAC,LB,5.8,3.3,0.2,0.2,0.0,0.0,0.0,0.0,7.8
8,"Martinez, Blake",NYG,@WAS,LB,5.5,3.3,0.2,0.1,0.0,0.1,0.1,0.0,7.7
9,"Warner, Fred",SFO,GBP,LB,5.1,2.4,0.1,0.4,0.2,0.1,0.0,0.0,7.2
10,"Wagner, Bobby",SEA,@BUF,LB,4.7,3.7,0.2,0.3,0.0,0.0,0.0,0.0,7.2
11,"Schobert, Joe",JAC,HOU,LB,4.9,3.1,0.0,0.2,0.1,0.0,0.0,0.0,7.0
12,"Williams, Vince",PIT,@DAL,LB,5.0,1.6,0.5,0.3,0.1,0.1,0.1,0.0,7.0
13,"Johnson, A.J.",DEN,@ATL,LB,4.8,3.3,0.1,0.2,0.0,0.1,0.0,0.0,6.9
14,"Okereke, Bobby",IND,BAL,LB,5.2,1.7,0.1,0.3,0.1,0.0,0.0,0.0,6.7
15,"Baker, Jerome",MIA,@ARI,LB,4.4,3.1,0.2,0.3,0.0,0.1,0.0,0.0,6.6
16,"Campbell, De'Vondre",ARI,MIA,LB,4.8,2.3,0.1,0.2,0.1,0.1,0.0,0.0,6.5
17,"Thompson, Shaq",CAR,@KCC,LB,4.3,3.3,0.1,0.3,0.0,0.1,0.1,0.0,6.5
18,"Vander Esch, Leighton",DAL,PIT,LB,4.4,3.0,0.2,0.2,0.0,0.2,0.0,0.0,6.4
19,"Littleton, Cory",LVR,@LAC,LB,4.8,2.6,0.1,0.2,0.0,0.0,0.0,0.0,6.4
20,"Davis, Demario",NOS,@TBB,LB,4.5,1.9,0.3,0.5,0.0,0.0,0.0,0.0,6.4
21,"Hewitt, Neville",NYJ,NEP,LB,4.5,2.8,0.1,0.2,0.0,0.0,0.0,0.0,6.3
22,"Edmunds, Tremaine",BUF,SEA,LB,4.4,2.6,0.1,0.4,0.1,0.0,0.0,0.0,6.2
23,"Brown, Jayon",TEN,CHI,LB,4.0,2.3,0.0,0.6,0.1,0.1,0.0,0.0,6.1
24,"Hicks, Jordan",ARI,MIA,LB,4.4,2.4,0.0,0.2,0.1,0.0,0.0,0.0,6.0
25,"Murray, Kenneth",LAC,LVR,LB,4.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,5.8
26,"Watt, T.J.",PIT,@DAL,LB,3.4,0.8,0.8,0.5,0.2,0.2,0.1,0.0,5.7
27,"Mayo, David",NYG,@WAS,LB,3.9,2.3,0.3,0.2,0.1,0.0,0.0,0.0,5.7
28,"Wright, K.J.",SEA,@BUF,LB,3.5,2.3,0.0,0.6,0.1,0.1,0.1,0.0,5.7
29,"Greenlaw, Dre",SFO,GBP,LB,4.1,1.7,0.1,0.3,0.1,0.1,0.0,0.0,5.6
30,"White, Kyzir",LAC,LVR,LB,4.0,2.4,0.1,0.2,0.0,0.0,0.0,0.0,5.6
31,"Jones, Deion",ATL,DEN,LB,3.6,2.3,0.2,0.4,0.1,0.0,0.0,0.0,5.6
32,"Trevathan, Danny",CHI,@TEN,LB,4.4,1.7,0.1,0.2,0.0,0.0,0.0,0.0,5.6
33,"Summers, Ty",GBP,@SFO,LB,4.3,1.8,0.2,0.0,0.0,0.0,0.0,0.0,5.4
34,"Collins, Jamie",DET,@MIN,LB,3.5,2.4,0.1,0.4,0.1,0.1,0.0,0.0,5.4
35,"Walker, Anthony",IND,BAL,LB,4.2,1.4,0.1,0.2,0.1,0.0,0.0,0.0,5.3
36,"Wilson, Eric",MIN,DET,LB,3.2,2.2,0.1,0.2,0.1,0.1,0.1,0.0,5.2
37,"Wilson, Damien",KCC,CAR,LB,4.0,1.8,0.0,0.1,0.0,0.1,0.0,0.0,5.1
38,"Oluokun, Foyesade",ATL,DEN,LB,3.4,2.1,0.0,0.2,0.1,0.2,0.0,0.0,5.0
39,"Scarlett, Brennan",HOU,@JAC,LB,3.5,2.0,0.2,0.1,0.0,0.0,0.0,0.0,4.9
40,"Jewell, Josey",DEN,@ATL,LB,3.5,2.2,0.1,0.0,0.0,0.0,0.0,0.0,4.8
41,"Kwiatkoski, Nick",LVR,@LAC,LB,3.6,1.7,0.0,0.2,0.0,0.1,0.0,0.0,4.8
42,"Jack, Myles",JAC,HOU,LB,3.3,2.0,0.1,0.2,0.1,0.0,0.0,0.0,4.8
43,"Barrett, Shaq",TBB,NOS,LB,3.0,1.0,0.7,0.4,0.0,0.1,0.0,0.0,4.8
44,"Hitchens, Anthony",KCC,CAR,LB,3.4,2.5,0.1,0.1,0.0,0.0,0.0,0.0,4.8
45,"Onwuasor, Patrick",NYJ,NEP,LB,3.0,2.5,0.2,0.3,0.0,0.1,0.0,0.0,4.7
46,"Van Noy, Kyle",MIA,@ARI,LB,3.1,1.3,0.2,0.3,0.0,0.2,0.2,0.0,4.6
47,"Spillane, Robert",PIT,@DAL,LB,3.0,1.2,0.4,0.2,0.1,0.0,0.0,0.0,4.4
48,"Evans, Rashaan",TEN,CHI,LB,3.3,1.9,0.1,0.1,0.0,0.0,0.0,0.0,4.4
49,"Jenkins, Jordan",NYJ,NEP,LB,2.6,2.4,0.2,0.3,0.0,0.1,0.0,0.0,4.4
50,"King, Brandon",NEP,@NYJ,LB,3.1,1.5,0.3,0.2,0.0,0.1,0.0,0.0,4.4
51,"Mack, Khalil",CHI,@TEN,LB,2.5,1.1,0.8,0.2,0.0,0.3,0.1,0.0,4.4
52,"Morrow, Nicholas",LVR,@LAC,LB,3.4,1.1,0.0,0.1,0.1,0.0,0.0,0.0,4.3
53,"Reddick, Haason",ARI,MIA,LB,2.5,1.4,0.5,0.3,0.0,0.0,0.0,0.0,4.1
54,"Dupree, Bud",PIT,@DAL,LB,2.4,1.1,0.7,0.1,0.0,0.3,0.1,0.0,4.0
55,"Klein, A.J.",BUF,SEA,LB,3.0,1.3,0.1,0.2,0.0,0.1,0.0,0.0,4.0
56,"Whitehead, Tahir",CAR,@KCC,LB,3.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,4.0
57,"Ferguson, Jaylon",BAL,@IND,LB,2.9,0.9,0.3,0.0,0.0,0.1,0.1,0.0,3.9
58,"Smith, Za'Darius",GBP,@SFO,LB,2.4,1.1,0.8,0.0,0.0,0.1,0.1,0.0,3.9
59,"Landry, Harold",TEN,CHI,LB,2.6,1.1,0.3,0.2,0.1,0.0,0.0,0.0,3.8
60,"Anzalone, Alex",NOS,@TBB,LB,2.6,2.0,0.1,0.1,0.0,0.0,0.0,0.0,3.8
61,"Fackrell, Kyler",NYG,@WAS,LB,2.2,1.3,0.4,0.2,0.1,0.1,0.0,0.0,3.8
62,"Chubb, Bradley",DEN,@ATL,LB,2.4,0.8,0.6,0.1,0.0,0.1,0.0,0.0,3.6
63,"Perryman, Denzel",LAC,LVR,LB,2.2,1.5,0.1,0.1,0.0,0.1,0.0,0.0,3.3
64,"Tavai, Jahlani",DET,@MIN,LB,2.0,1.9,0.1,0.1,0.0,0.0,0.0,0.0,3.2
65,"Simmons, Isaiah",ARI,MIA,LB,1.9,0.9,0.1,0.4,0.2,0.0,0.0,0.0,3.1
66,"Williamson, Avery",PIT,@DAL,LB,1.7,1.5,0.0,0.2,0.1,0.0,0.0,0.0,2.8
67,"Jones, Christian",DET,@MIN,LB,1.9,1.2,0.0,0.1,0.0,0.0,0.0,0.0,2.7
68,"Brooks, Jordyn",SEA,@BUF,LB,1.1,1.7,0.1,0.3,0.1,0.1,0.1,0.0,2.5
69,"Reed, Malik",DEN,@ATL,LB,1.5,0.9,0.5,0.1,0.0,0.0,0.0,0.0,2.5
70,"Gay, Willie",KCC,CAR,LB,1.7,0.8,0.1,0.2,0.0,0.0,0.0,0.0,2.4
71,"Al-Shaair, Azeez",SFO,GBP,LB,1.7,0.9,0.0,0.1,0.0,0.1,0.0,0.0,2.4
72,"Roberts, Elandon",MIA,@ARI,LB,1.6,1.1,0.1,0.0,0.0,0.1,0.0,0.0,2.4
73,"Walker, Mykal",ATL,DEN,LB,1.6,1.2,0.0,0.0,0.0,0.1,0.0,0.0,2.3
74,"Basham, Tarell",NYJ,NEP,LB,1.4,0.5,0.2,0.2,0.0,0.1,0.0,0.0,2.2
75,"Smith, Preston",GBP,@SFO,LB,1.4,0.7,0.3,0.1,0.0,0.0,0.0,0.0,2.2
76,"Reeves-Maybin, Jalen",DET,@MIN,LB,1.5,0.9,0.0,0.0,0.0,0.1,0.0,0.0,2.1
77,"Grugier-Hill, Kamu",MIA,@ARI,LB,1.5,0.9,0.1,0.0,0.0,0.0,0.0,0.0,2.1
78,"Van Ginkel, Andrew",MIA,@ARI,LB,1.2,0.7,0.2,0.1,0.0,0.1,0.1,0.0,2.0
79,"Vigil, Nick",LAC,LVR,LB,1.4,0.9,0.0,0.1,0.0,0.0,0.0,0.0,2.0
80,"Williams, Quincy",JAC,HOU,LB,1.3,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.9
81,"Downs, Devante",NYG,@WAS,LB,1.1,1.0,0.1,0.1,0.0,0.0,0.0,0.0,1.8
82,"Quinn, Robert",CHI,@TEN,LB,1.1,0.5,0.2,0.0,0.0,0.2,0.1,0.0,1.8
83,"Highsmith, Alex",PIT,@DAL,LB,0.9,0.6,0.0,0.1,0.1,0.0,0.0,0.0,1.5
84,"Barton, Cody",SEA,@BUF,LB,0.8,0.9,0.0,0.1,0.0,0.1,0.0,0.0,1.5
85,"Niemann, Ben",KCC,CAR,LB,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,1.4
86,"O'Daniel, Dorian",KCC,CAR,LB,0.9,0.7,0.1,0.1,0.0,0.0,0.0,0.0,1.4
87,"Brown, Cam",NYG,@WAS,LB,0.5,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.2
88,"Gary, Rashan",GBP,@SFO,LB,0.8,0.3,0.1,0.0,0.0,0.1,0.0,0.0,1.1
