Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Humphrey, Marlon",BAL,@CIN,DB,5.1,0.9,0.2,0.7,0.1,0.3,0.1,0.0,0.0,0.0,7.1
2,"Ryan, Logan",NYG,DAL,DB,4.7,1.3,0.1,0.9,0.2,0.2,0.0,0.0,0.0,0.0,6.9
3,"Kirkpatrick, Dre",ARI,@LAR,DB,5.1,1.3,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,6.6
4,"Butler, Malcolm",TEN,@HOU,DB,4.6,1.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,6.2
5,"Davis, Carlton",TBB,ATL,DB,3.5,1.2,0.0,1.4,0.3,0.0,0.0,0.0,0.0,0.0,6.1
6,"Moore, Kenny",IND,JAC,DB,4.5,1.0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,6.0
7,"Jones, Sidney",JAC,@IND,DB,4.2,1.1,0.0,0.8,0.2,0.1,0.0,0.0,0.0,0.0,6.0
8,"Mullen, Trayvon",LVR,@DEN,DB,4.4,0.7,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,5.9
9,"Jackson, Adoree",TEN,@HOU,DB,3.9,1.3,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,5.7
10,"Peters, Marcus",BAL,@CIN,DB,3.4,0.7,0.1,0.8,0.3,0.3,0.2,0.0,0.0,0.0,5.7
11,"Flowers, Tre",SEA,@SFO,DB,4.2,1.2,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,5.6
12,"Ward, Denzel",CLE,PIT,DB,3.6,0.7,0.0,1.2,0.2,0.1,0.0,0.0,0.0,0.0,5.6
13,"Diggs, Trevon",DAL,@NYG,DB,3.8,0.7,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,5.5
14,"Peterson, Patrick",ARI,@LAR,DB,4.0,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,5.5
15,"Dean, Jamel",TBB,ATL,DB,3.5,1.1,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,5.4
16,"Bradberry, James",NYG,DAL,DB,3.4,0.9,0.0,1.2,0.1,0.1,0.1,0.0,1.0,0.0,5.4
17,"Gladney, Jeff",MIN,@DET,DB,4.4,1.1,0.0,0.3,0.0,0.1,0.0,0.0,2.0,0.0,5.3
18,"Henderson, CJ",JAC,@IND,DB,3.7,1.4,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,5.3
19,"Hill, Troy",LAR,ARI,DB,3.9,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.3
20,"Hill, Holton",MIN,@DET,DB,4.1,1.2,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,5.2
21,"Howard, Xavien",MIA,@BUF,DB,2.7,0.8,0.0,1.1,0.5,0.0,0.0,0.0,0.0,0.0,5.2
22,"Herndon, Tre",JAC,@IND,DB,4.2,0.6,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1
23,"Maddox, Avonte",PHI,WAS,DB,4.2,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.1
24,"Reed, D.J.",SEA,@SFO,DB,3.6,1.1,0.0,0.4,0.1,0.1,0.1,0.0,0.0,4.0,5.0
25,"Griffin, Shaq",SEA,@SFO,DB,3.5,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.0
