Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
60,"McCoy, LeSean",TBB,@NOS,RB,5.2,20.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.3,1.5,10.0,0.0,0.0,0.0,0.0,6.0,0.1,0.5,5.2
61,"Swift, D'Andre",DET,CHI,RB,4.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.2,1.9,13.0,0.0,0.1,0.0,0.0,1.0,0.1,0.2,5.1
62,"Pollard, Tony",DAL,@LAR,RB,4.9,25.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.4,0.4,1.0,7.0,0.1,0.0,0.0,0.0,14.0,0.0,0.2,5.0
63,"Clement, Corey",PHI,@WAS,RB,6.6,23.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.1,1.6,10.0,0.0,0.0,0.0,3.0,50.0,0.1,0.5,5.0
64,"Barber, Peyton",WAS,PHI,RB,7.0,23.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0
65,"Mattison, Alexander",MIN,GBP,RB,6.7,28.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,1.1,8.0,0.0,0.0,0.0,0.0,2.0,0.1,0.8,4.8
66,"Edmonds, Chase",ARI,@SFO,RB,4.0,15.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,1.5,0.2,1.1,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,4.3
67,"Gore, Frank",NYJ,@BUF,RB,7.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.9,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.5,4.3
68,"Williams, Darrel",KCC,HOU,RB,3.4,12.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.8,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,4.1
69,"Juszczyk, Kyle",SFO,ARI,RB,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,1.4,12.0,0.2,0.1,0.0,0.0,0.0,0.0,0.5,4.1
70,"Armstead, Ryquell",JAC,IND,RB,3.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.2,1.1,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,3.9
71,"Johnson, Ty",NYJ,@BUF,RB,3.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.3,6.0,0.0,0.0,0.0,0.0,3.0,0.1,0.2,3.8
72,"Snell Jr., Benny",PIT,@NYG,RB,6.8,25.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.0,0.0,0.0,0.0,2.0,0.1,0.4,3.6
73,"Wilson, Jeff",SFO,ARI,RB,3.4,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6,6.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,3.5
74,"Boone, Mike",MIN,GBP,RB,2.9,16.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.6,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,3.5
75,"Smith, Ito",ATL,SEA,RB,3.3,14.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,1.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,0.4,3.5
76,"Wilkins, Jordan",IND,@JAC,RB,2.7,16.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,3.4
77,"McKinnon, Jerick",SFO,ARI,RB,4.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.4
78,"Gaskin, Myles",MIA,@NEP,RB,3.5,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.1
79,"Lewis, Dion",NYG,PIT,RB,2.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.0
80,"Henderson, Darrell",LAR,DAL,RB,3.6,14.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.6
81,"Dobbins, J.K.",BAL,CLE,RB,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,2.4
82,"Laird, Patrick",MIA,@NEP,RB,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.8,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.1
83,"Davis, Mike",CAR,LVR,RB,1.5,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.6,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,2.1
84,"Gallman, Wayne",NYG,PIT,RB,1.9,6.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8
85,"Abdullah, Ameer",MIN,GBP,RB,1.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.6,4.0,0.0,0.0,0.0,0.0,27.0,0.0,0.1,1.8
86,"Ham, C.J.",MIN,GBP,RB,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.7,9.0,0.0,0.0,0.0,0.0,2.0,0.1,0.2,1.6
87,"Booker, Devontae",LVR,@CAR,RB,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.7,5.0,0.0,0.0,0.0,-0.0,5.0,0.0,0.0,1.5
88,"Montgomery, Ty",NOS,TBB,RB,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.5,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,1.1
89,"Ingold, Alec",LVR,@CAR,RB,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
90,"Homer, Travis",SEA,@ATL,RB,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
91,"Kelley, Joshua",LAC,@CIN,RB,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8
92,"Janovich, Andy",CLE,@BAL,RB,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.8
93,"Sherman, Anthony",KCC,HOU,RB,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7
94,"Ricard, Patrick",BAL,CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6
95,"Smith, Keith",ATL,SEA,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.6
96,"Johnson, Jakob",NEP,MIA,RB,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.5
97,"Ervin, Tyler",GBP,@MIN,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,1.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.5
98,"Moss, Zack",BUF,NYJ,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4
99,"Johnson, D'Ernest",CLE,@BAL,RB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.4
100,"Nall, Ryan",CHI,@DET,RB,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4
101,"Cannon, Trenton",CAR,LVR,RB,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.1,0.4
102,"Blasingame, Khari",TEN,@DEN,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
103,"Howell, Buddy",HOU,@KCC,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
104,"Bellamy, LaVante",FA,Bye,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
105,"McFarland, Anthony",PIT,@NYG,RB,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2
106,"Armah, Alexander",CAR,LVR,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
107,"Vaughn, Ke'Shawn",TBB,@NOS,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.1,0.1
108,"Watt, Derek",PIT,@NYG,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
109,"Bellore, Nick",SEA,@ATL,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
110,"Jones, Taiwan",BUF,NYJ,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
111,"Dowdle, Rico",DAL,@LAR,RB,0.3,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,"Penny, Elijhaa",NYG,PIT,RB,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"Burton, Michael",NOS,TBB,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"Huntley, Jason",PHI,@WAS,RB,0.1,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.1,0.0,-0.1

