Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
38,"Singletary, Devin",BUF,@SFO,RB,10.4,47.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.7,0.3,2.5,19.0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,9.3
39,"Edmonds, Chase",ARI,LAR,RB,5.7,27.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.2,0.5,2.7,21.0,0.2,0.1,0.0,0.0,20.0,0.0,0.5,9.1
40,"Hyde, Carlos",SEA,NYG,RB,9.8,38.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,1.9,0.1,1.4,12.0,0.1,0.1,0.0,0.0,1.0,0.0,0.9,8.6
41,"McKissic, J.D.",WAS,@PIT,RB,4.2,20.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.4,3.5,25.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,8.4
42,"Peterson, Adrian",DET,@CHI,RB,9.5,37.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,1.6,0.1,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9
43,"Coleman, Tevin",SFO,BUF,RB,7.8,27.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,1.9,0.4,1.4,14.0,0.0,0.1,0.0,0.0,1.0,0.0,0.7,7.5
44,"Wilkins, Jordan",IND,@HOU,RB,7.2,31.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.4,0.2,1.7,18.0,0.0,0.1,0.0,4.0,2.0,0.0,0.5,7.4
45,"Henderson, Darrell",LAR,@ARI,RB,8.2,34.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.1,1.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,7.2
46,"Lindsay, Phillip",DEN,@KCC,RB,10.3,48.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,1.5,0.2,0.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.2
47,"Bell, Le'Veon",KCC,DEN,RB,7.3,27.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,2.0,0.4,1.7,13.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,7.2
48,"Brown, Malcolm",LAR,@ARI,RB,7.3,32.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,7.1
49,"Kelley, Joshua",LAC,NEP,RB,7.9,27.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.5,0.3,2.1,14.0,0.0,0.1,0.0,0.0,0.0,0.2,0.6,6.8
50,"Johnson, Kerryon",DET,@CHI,RB,5.9,22.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.2,0.2,1.6,17.0,0.0,0.1,0.0,0.0,1.0,0.1,0.4,6.7
51,"Booker, Devontae",LVR,@NYJ,RB,4.9,27.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,1.5,0.2,1.1,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,6.2
52,"Pollard, Tony",DAL,@BAL,RB,5.6,28.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,1.7,0.4,1.2,8.0,0.0,0.0,0.0,0.0,32.0,0.0,0.3,5.9
53,"Wilson, Jeff",SFO,BUF,RB,4.8,20.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.9,0.2,0.6,7.0,0.1,0.0,0.0,0.0,4.0,0.1,0.7,5.8
54,"Hill, Brian",ATL,NOS,RB,6.4,26.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.1,1.2,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,5.1
55,"Hill, Justice",BAL,DAL,RB,6.2,30.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.3,0.2,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,5.0
56,"Mattison, Alexander",MIN,JAC,RB,6.9,31.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.8
57,"Nall, Ryan",CHI,DET,RB,2.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3,1.6,13.0,0.1,0.1,0.0,2.0,2.0,0.0,0.3,4.8
58,"Breida, Matt",MIA,CIN,RB,5.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,1.5,13.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,4.7
59,"Perine, Samaje",CIN,@MIA,RB,4.5,17.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.4,1.3,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4.5
60,"Snell Jr., Benny",PIT,WAS,RB,6.3,22.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.4
61,"Dallas, DeeJay",SEA,NYG,RB,2.6,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,1.3,9.0,0.1,0.0,0.0,0.0,6.0,0.0,0.5,4.2
62,"Adams, Josh",NYJ,LVR,RB,4.7,18.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.9,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,4.0
63,"Lewis, Dion",NYG,@SEA,RB,2.2,8.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.3,9.0,0.1,0.0,0.0,0.0,17.0,0.1,0.2,4.0
64,"Freeman, Royce",DEN,@KCC,RB,3.6,14.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.3,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.8
65,"Prosise, C.J.",HOU,IND,RB,3.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,1.2,6.0,0.1,0.0,0.0,0.0,10.0,0.2,0.5,3.6
66,"Evans, Darrynton",TEN,CLE,RB,3.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.7,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,3.3
67,"Foreman, D'Onta",TEN,CLE,RB,3.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,3.3
68,"Washington, DeAndre",MIA,CIN,RB,3.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.2
69,"Smith, Ito",ATL,NOS,RB,2.3,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.9,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.3,3.1
70,"Williams, Darrel",KCC,DEN,RB,1.7,6.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.3,0.1,1.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,3.0
71,"Ozigbo, Devine",JAC,@MIN,RB,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.9
72,"Barber, Peyton",WAS,@PIT,RB,4.9,16.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7
73,"Ingold, Alec",LVR,@NYJ,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.9,9.0,0.1,0.0,0.0,0.0,2.0,0.0,0.1,2.6
74,"Johnson, Ty",NYJ,LVR,RB,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.9,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0
75,"McNichols, Jeremy",TEN,CLE,RB,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0
76,"Pope, Troymaine",LAC,NEP,RB,1.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.7,3.0,0.1,0.0,0.0,0.0,2.0,0.0,0.2,2.0
77,"Morris, Alfred",NYG,@SEA,RB,3.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,1.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,1.8
78,"Thompson, Darwin",KCC,DEN,RB,2.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7
79,"Clement, Corey",PHI,@GBP,RB,2.1,8.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,1.7
80,"Love, Bryce",WAS,@PIT,RB,2.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.6
81,"Abdullah, Ameer",MIN,JAC,RB,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,3.0,0.1,0.0,0.0,0.0,20.0,0.0,0.2,1.5
82,"Boone, Mike",MIN,JAC,RB,1.2,6.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,1.4
83,"Perry, Malcolm",MIA,CIN,RB,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
84,"Johnson, D'Ernest",CLE,@TEN,RB,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.1
85,"Ham, C.J.",MIN,JAC,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,1.0
86,"McFarland, Anthony",PIT,WAS,RB,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8
87,"Miller, Lamar",CHI,DET,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6
88,"Washington, Dwayne",NOS,@ATL,RB,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
89,"Smith, Keith",ATL,NOS,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5
90,"Williams, Trayveon",CIN,@MIA,RB,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
91,"Jones, Taiwan",BUF,@SFO,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
92,"Penny, Elijhaa",NYG,@SEA,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
93,"Burton, Michael",NOS,@ATL,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2
94,"Dowdle, Rico",DAL,@BAL,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1
95,"Watt, Derek",PIT,WAS,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
96,"Ward, Jonathan",ARI,LAR,RB,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Cox, Jeremy",DEN,@KCC,RB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,"Howell, Buddy",HOU,IND,RB,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,"Sherman, Anthony",KCC,DEN,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

