Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Young, Chase",WAS,PHI,DL,3.7,1.3,0.7,0.1,0.0,0.1,0.1,0.0,6.2
2,"Bosa, Nick",SFO,ARI,DL,3.0,1.2,0.8,0.4,0.0,0.2,0.1,0.0,6.0
3,"Bosa, Joey",LAC,@CIN,DL,3.3,1.1,0.8,0.1,0.0,0.1,0.0,0.0,5.7
4,"Allen, Josh",JAC,IND,DL,2.7,0.9,1.0,0.1,0.0,0.2,0.1,0.0,5.6
5,"Ingram, Melvin",LAC,@CIN,DL,3.0,1.0,0.6,0.4,0.1,0.0,0.0,0.0,5.3
6,"Burns, Brian",CAR,LVR,DL,2.2,1.0,1.1,0.1,0.0,0.1,0.1,0.0,5.2
7,"Clark, Frank",KCC,HOU,DL,2.2,0.9,1.0,0.2,0.0,0.2,0.1,0.0,5.1
8,"Hubbard, Sam",CIN,LAC,DL,2.8,1.6,0.6,0.3,0.0,0.0,0.0,0.0,5.0
9,"Heyward, Cameron",PIT,@NYG,DL,2.7,1.9,0.5,0.3,0.0,0.0,0.0,0.0,5.0
10,"Crosby, Maxx",LVR,@CAR,DL,2.7,0.9,0.7,0.2,0.0,0.2,0.0,0.0,4.9
11,"Flowers, Trey",DET,CHI,DL,2.7,1.4,0.6,0.1,0.0,0.2,0.0,0.0,4.9
12,"Fowler, Dante",ATL,SEA,DL,2.5,1.2,0.6,0.2,0.0,0.2,0.0,0.0,4.9
13,"Casey, Jurrell",DEN,TEN,DL,2.2,1.3,0.8,0.1,0.0,0.1,0.1,0.0,4.6
14,"Pierre-Paul, Jason",TBB,@NOS,DL,2.6,0.5,0.8,0.1,0.0,0.1,0.0,0.0,4.6
15,"Dunlap, Carlos",SEA,@ATL,DL,2.3,1.3,0.5,0.5,0.0,0.1,0.0,0.0,4.6
16,"Ngakoue, Yannick",BAL,CLE,DL,2.3,0.7,0.6,0.2,0.1,0.2,0.1,0.0,4.5
17,"Jordan, Cameron",NOS,TBB,DL,2.2,0.6,0.8,0.2,0.0,0.0,0.0,0.0,4.4
18,"Chaisson, K'Lavon",JAC,IND,DL,2.5,0.7,0.6,0.1,0.0,0.0,0.0,0.0,4.3
19,"Simon, John",NEP,MIA,DL,2.3,1.3,0.4,0.2,0.1,0.1,0.0,0.0,4.2
