Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Willis, Khari",IND,@CHI,DB,5.7,1.7,0.2,0.5,0.3,0.1,0.0,0.0,0.0,0.0,7.8
2,"Winfield Jr., Antoine",TBB,LAC,DB,4.9,1.7,0.4,1.0,0.1,0.2,0.0,0.0,0.0,0.0,7.5
3,"Diggs, Quandre",SEA,@MIA,DB,4.5,1.4,0.1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,7.5
4,"Johnson, John",LAR,NYG,DB,4.7,2.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,7.4
5,"Simmons, Justin",DEN,@NYJ,DB,4.8,1.4,0.0,0.8,0.3,0.1,0.0,0.0,0.0,0.0,7.0
6,"Jackson, Eddie",CHI,IND,DB,5.3,1.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,6.7
7,"Jenkins, Malcolm",NOS,@DET,DB,4.5,1.7,0.2,0.7,0.1,0.1,0.1,0.0,0.0,0.0,6.6
8,"Chinn, Jeremy",CAR,ARI,DB,4.6,2.1,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,6.3
9,"Poyer, Jordan",BUF,@LVR,DB,4.4,2.2,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0,6.3
10,"Smith, Harrison",MIN,@HOU,DB,4.5,1.4,0.1,0.5,0.2,0.1,0.1,0.0,0.0,0.0,6.3
11,"Walker, Tracy",DET,NOS,DB,4.7,1.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,6.2
12,"Abram, Johnathan",LVR,BUF,DB,4.2,1.1,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,6.1
13,"Boston, Tre",CAR,ARI,DB,4.1,1.5,0.0,0.8,0.2,0.1,0.0,0.0,0.0,0.0,6.1
14,"Clark, Chuck",BAL,@WAS,DB,3.8,1.9,0.2,0.5,0.1,0.3,0.0,0.0,0.0,0.0,5.9
15,"Jones, Josh",JAC,@CIN,DB,4.2,2.2,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,5.9
16,"Mills, Jalen",PHI,@SFO,DB,4.2,1.4,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,5.9
17,"Phillips, Adrian",NEP,@KCC,DB,3.9,1.6,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.0,5.9
18,"McDougald, Bradley",NYJ,DEN,DB,4.3,1.6,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,5.9
19,"Mathieu, Tyrann",KCC,NEP,DB,4.1,1.4,0.1,0.8,0.1,0.0,0.0,0.0,0.1,0.0,5.9
20,"Williams, Shawn",CIN,JAC,DB,4.1,1.4,0.0,0.5,0.2,0.0,0.0,0.0,0.0,1.0,5.8
21,"Joseph, Karl",CLE,@DAL,DB,3.8,1.9,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,5.7
22,"Collins, Landon",WAS,BAL,DB,4.2,1.7,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,5.7
23,"Bates, Jessie",CIN,JAC,DB,3.6,2.4,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,5.6
24,"Maye, Marcus",NYJ,DEN,DB,3.7,1.5,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,5.4
25,"Rowe, Eric",MIA,SEA,DB,3.4,2.0,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,5.4
26,"Harris, Anthony",MIN,@HOU,DB,3.1,2.2,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,5.4
27,"Jenkins, Rayshawn",LAC,@TBB,DB,3.4,2.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,1.0,5.2
28,"Bell, Vonn",CIN,JAC,DB,3.3,2.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,2.0,5.2
29,"Ward, Jimmie",SFO,PHI,DB,3.7,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.2
30,"Gardner-Johnson, Chauncey",NOS,@DET,DB,3.9,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.1
31,"Savage, Darnell",GBP,ATL,DB,3.9,1.5,0.0,0.2,0.1,0.1,0.0,0.0,0.0,1.0,5.1
