Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Hill, Tyreek",KCC,NEP,WR,8.6,0.7,5.3,80.0,0.7,0.2,0.1,0.2,0.0,0.1,0.2,7.0,0.1,0.0,1.0,0.0,0.8,18.4
2,"Lockett, Tyler",SEA,@MIA,WR,8.0,1.5,6.0,75.0,0.8,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.0,19.0,0.0,1.2,18.3
3,"Hopkins, DeAndre",ARI,@CAR,WR,9.0,0.6,7.2,81.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,17.1
4,"Allen, Keenan",LAC,@TBB,WR,9.7,1.1,6.7,78.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,1.0,17.0
5,"Parker, DeVante",MIA,SEA,WR,9.3,1.0,5.5,77.0,0.6,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8,16.7
6,"Jones, Julio",ATL,@GBP,WR,9.0,0.8,6.5,84.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.6
7,"Golladay, Kenny",DET,NOS,WR,8.3,1.2,4.9,75.0,0.6,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,16.1
8,"Adams, Davante",GBP,ATL,WR,8.2,1.3,5.5,74.0,0.6,0.2,0.1,0.2,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.1,0.8,16.1
9,"Woods, Robert",LAR,NYG,WR,8.4,0.5,5.6,71.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,11.0,0.1,0.0,0.0,0.0,0.7,16.1
10,"Diggs, Stefon",BUF,@LVR,WR,7.3,0.7,5.3,80.0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,15.9
11,"Robinson, Allen",CHI,IND,WR,9.5,1.0,6.0,75.0,0.4,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.9
12,"Kupp, Cooper",LAR,NYG,WR,7.7,1.2,5.8,69.0,0.5,0.2,0.2,0.1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.1,0.8,15.8
13,"Thielen, Adam",MIN,@HOU,WR,6.0,0.4,4.8,70.0,0.6,0.1,0.3,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,15.7
14,"Evans, Mike",TBB,LAC,WR,7.3,0.9,4.2,71.0,0.7,0.3,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,15.4
15,"Metcalf, DK",SEA,@MIA,WR,6.6,0.9,4.1,76.0,0.6,0.1,0.1,0.1,0.1,0.0,0.2,1.0,0.0,0.0,2.0,0.2,0.9,15.3
16,"Cooper, Amari",DAL,CLE,WR,8.0,0.4,5.7,73.0,0.4,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.6,15.1
17,"Slayton, Darius",NYG,@LAR,WR,6.6,0.4,4.2,65.0,0.7,0.2,0.0,0.2,0.1,0.1,0.1,1.0,0.0,2.0,4.0,0.1,0.6,14.8
18,"Ridley, Calvin",ATL,@GBP,WR,7.1,0.8,4.6,65.0,0.6,0.2,0.1,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7,14.7
19,"Beckham, Odell",CLE,@DAL,WR,7.7,0.9,5.0,68.0,0.5,0.1,0.1,0.1,0.1,0.1,0.0,1.0,0.0,0.0,0.1,0.0,0.8,14.7
