Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Pierre-Paul, Jason",TBB,ATL,DL,3.2,1.3,0.8,0.4,0.2,0.2,0.1,0.0,6.5
2,"Sweat, Montez",WAS,@PHI,DL,2.9,1.5,0.8,0.2,0.1,0.2,0.0,0.0,5.9
3,"Lawson, Carl",CIN,BAL,DL,2.8,1.9,0.8,0.0,0.0,0.1,0.1,0.0,5.5
4,"Lawrence, Demarcus",DAL,@NYG,DL,2.6,2.0,0.6,0.2,0.0,0.2,0.1,0.0,5.4
5,"Graham, Brandon",PHI,WAS,DL,2.8,1.0,0.8,0.0,0.0,0.3,0.1,0.0,5.4
6,"Hunter, Danielle",MIN,@DET,DL,2.6,1.3,0.8,0.1,0.0,0.2,0.0,0.0,5.3
7,"Burns, Brian",CAR,NOS,DL,2.3,1.8,0.7,0.2,0.0,0.2,0.0,0.0,5.1
8,"Ogbah, Emmanuel",MIA,@BUF,DL,2.1,1.5,0.7,0.5,0.0,0.3,0.0,0.0,5.1
9,"Tuitt, Stephon",PIT,@CLE,DL,2.8,1.2,0.6,0.2,0.0,0.1,0.0,0.0,5.0
10,"Harris, Shelby",DEN,LVR,DL,2.3,1.0,0.7,0.5,0.0,0.1,0.0,0.0,4.9
11,"Casey, Jurrell",DEN,LVR,DL,2.5,1.4,0.6,0.4,0.0,0.1,0.0,0.0,4.9
12,"Hubbard, Sam",CIN,BAL,DL,2.8,2.0,0.4,0.2,0.0,0.0,0.0,0.0,4.7
13,"Smith, Aldon",DAL,@NYG,DL,2.8,1.4,0.5,0.2,0.0,0.1,0.0,0.0,4.7
14,"Garrett, Myles",CLE,PIT,DL,2.1,0.9,0.8,0.1,0.0,0.2,0.1,0.0,4.6
15,"Watt, J.J.",HOU,TEN,DL,2.2,1.1,0.4,0.7,0.1,0.2,0.1,0.0,4.6
16,"Bosa, Nick",SFO,SEA,DL,2.1,1.3,0.6,0.2,0.0,0.1,0.1,0.0,4.5
17,"Young, Chase",WAS,@PHI,DL,2.6,1.0,0.5,0.1,0.0,0.2,0.0,0.0,4.4
18,"Barnett, Derek",PHI,WAS,DL,2.7,0.9,0.6,0.0,0.0,0.1,0.0,0.0,4.4
19,"Jones, Dre'Mont",DEN,LVR,DL,2.6,1.4,0.3,0.1,0.1,0.1,0.0,0.0,4.3
20,"Bosa, Joey",LAC,@KCC,DL,2.2,0.9,0.7,0.1,0.0,0.1,0.1,0.0,4.2
21,"Campbell, Calais",BAL,@CIN,DL,2.2,1.3,0.4,0.4,0.0,0.1,0.0,0.0,4.2
22,"Williams, Quinnen",NYJ,@NEP,DL,2.0,1.6,0.4,0.2,0.0,0.2,0.0,0.0,4.0
23,"Flowers, Trey",DET,MIN,DL,2.0,1.3,0.5,0.1,0.0,0.1,0.1,0.0,4.0
24,"Jordan, Cameron",NOS,@CAR,DL,2.1,1.0,0.7,0.1,0.0,0.0,0.0,0.0,4.0
25,"Dunlap, Carlos",SEA,@SFO,DL,1.8,1.2,0.6,0.2,0.0,0.1,0.0,0.0,4.0
26,"Ledbetter, Jonathan",MIA,@BUF,DL,2.1,1.4,0.3,0.3,0.0,0.1,0.1,0.0,3.9
27,"Hand, Da'Shawn",DET,MIN,DL,2.2,1.2,0.3,0.3,0.0,0.1,0.1,0.0,3.9
28,"Okwara, Romeo",DET,MIN,DL,2.1,1.1,0.5,0.1,0.0,0.1,0.1,0.0,3.9
29,"Simon, John",NEP,NYJ,DL,2.3,1.3,0.3,0.3,0.0,0.0,0.0,0.0,3.9
30,"Heyward, Cameron",PIT,@CLE,DL,2.0,1.8,0.3,0.2,0.0,0.0,0.0,0.0,3.9
31,"Williams, Leonard",NYG,DAL,DL,1.8,1.7,0.5,0.1,0.0,0.0,0.0,0.0,3.8
32,"Clark, Frank",KCC,LAC,DL,1.8,0.9,0.6,0.2,0.0,0.0,0.0,0.0,3.7
