Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Adams, Davante",GBP,CHI,WR,9.7,1.5,6.5,83.0,0.7,0.5,0.0,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,1.2,19.1
2,"Allen, Keenan",LAC,@BUF,WR,10.1,1.0,8.0,82.0,0.4,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,18.7
3,"Hill, Tyreek",KCC,@TBB,WR,8.4,1.0,5.4,70.0,0.8,0.3,0.1,0.1,0.1,0.1,0.1,5.0,0.1,-0.1,0.0,0.0,1.4,18.5
4,"Woods, Robert",LAR,SFO,WR,9.0,0.7,6.8,77.0,0.4,0.1,0.2,0.1,0.0,0.0,0.1,9.0,0.2,0.0,0.0,0.1,0.8,18.5
5,"Metcalf, DK",SEA,@PHI,WR,7.8,1.1,6.0,80.0,0.6,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,1.2,17.7
6,"Thomas, Michael",NOS,@DEN,WR,10.0,1.5,7.6,82.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.1,17.6
7,"Diggs, Stefon",BUF,LAC,WR,8.8,0.5,6.5,85.0,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,17.6
8,"Jefferson, Justin",MIN,CAR,WR,6.5,0.5,5.0,85.0,0.6,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,17.2
9,"Brown, A.J.",TEN,@IND,WR,7.6,0.8,5.0,77.0,0.6,0.2,0.2,0.0,0.0,0.1,0.1,1.0,0.0,0.0,1.0,0.0,1.0,16.6
10,"Hopkins, DeAndre",ARI,@NEP,WR,9.4,0.7,6.4,80.0,0.4,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,16.6
11,"McLaurin, Terry",WAS,@DAL,WR,9.0,1.1,5.8,83.0,0.4,0.1,0.1,0.1,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.1,0.7,16.4
12,"Lockett, Tyler",SEA,@PHI,WR,7.8,1.2,5.6,69.0,0.6,0.3,0.2,0.0,0.0,0.1,0.0,-0.0,0.0,2.0,10.0,0.0,1.0,16.1
13,"Jones, Marvin",DET,HOU,WR,7.3,1.1,4.7,66.0,0.8,0.3,0.2,0.2,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,1.2,16.0
14,"Fuller, Will",HOU,@DET,WR,7.9,0.7,6.0,75.0,0.4,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.8,15.9
15,"Godwin, Chris",TBB,KCC,WR,7.6,0.8,5.5,72.0,0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,15.7
16,"Parker, DeVante",MIA,@NYJ,WR,8.6,0.9,5.2,70.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8,15.5
17,"Evans, Mike",TBB,KCC,WR,7.8,1.4,4.5,67.0,0.7,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.5
18,"Kupp, Cooper",LAR,SFO,WR,9.1,1.1,6.2,70.0,0.3,0.1,0.1,0.0,0.0,0.0,0.1,2.0,0.0,3.0,0.0,0.1,0.7,15.2
19,"Smith-Schuster, JuJu",PIT,BAL,WR,9.0,0.7,6.0,67.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,14.9
20,"Moore, D.J.",CAR,@MIN,WR,7.6,0.6,5.0,77.0,0.3,0.1,0.0,0.1,0.0,0.0,0.2,2.0,0.0,1.0,0.0,0.0,0.8,14.8
21,"Robinson, Allen",CHI,@GBP,WR,9.0,0.8,5.8,70.0,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,14.6
22,"Brown, Antonio",TBB,KCC,WR,8.0,0.2,6.6,67.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2,14.5
23,"Slayton, Darius",NYG,@CIN,WR,7.8,0.6,4.5,70.0,0.5,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.0,1.0,3.0,0.1,0.8,14.4
24,"Cooper, Amari",DAL,WAS,WR,7.4,0.5,5.5,70.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,14.3
25,"Claypool, Chase",PIT,BAL,WR,7.0,0.7,5.0,57.0,0.5,0.1,0.1,0.1,0.1,0.0,0.0,1.0,0.1,3.0,1.0,0.1,0.9,14.1
26,"Samuel, Curtis",CAR,@MIN,WR,6.5,0.7,5.0,50.0,0.3,0.1,0.2,0.1,0.0,0.0,0.0,11.0,0.2,0.0,0.0,0.0,0.8,14.1
27,"Anderson, Robby",CAR,@MIN,WR,9.3,0.6,6.2,69.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.4,14.1
28,"Johnson, Diontae",PIT,BAL,WR,7.5,0.3,5.5,62.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,1.0,0.0,8.0,1.0,0.2,0.6,14.0
29,"Beasley, Cole",BUF,LAC,WR,8.0,0.6,6.0,60.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,13.9
30,"Williams, Mike",LAC,@BUF,WR,6.3,0.8,4.8,66.0,0.4,0.1,0.1,0.1,0.1,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.8,13.8
31,"Agholor, Nelson",LVR,@ATL,WR,5.0,1.2,4.0,50.0,0.8,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.4,13.8
32,"Landry, Jarvis",CLE,@JAC,WR,8.4,1.0,5.0,64.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7,13.7
33,"Cooks, Brandin",HOU,@DET,WR,7.5,0.8,5.0,63.0,0.4,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.1,13.6
34,"Boyd, Tyler",CIN,NYG,WR,7.2,1.0,5.5,58.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,-0.0,0.0,0.0,0.8,13.3
35,"Kirk, Christian",ARI,@NEP,WR,6.9,1.0,4.5,55.0,0.5,0.3,0.1,0.0,0.0,0.0,0.1,2.0,0.0,5.0,1.0,0.0,1.0,13.0
36,"Brown, Marquise",BAL,@PIT,WR,7.0,0.6,5.0,62.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.6,12.9
37,"Pittman Jr., Michael",IND,TEN,WR,6.0,0.6,4.7,60.0,0.3,0.0,0.1,0.1,0.0,0.0,0.1,1.0,0.0,0.0,3.0,0.0,0.4,12.8
38,"Davis, Corey",TEN,@IND,WR,6.2,0.6,4.3,62.0,0.4,0.2,0.1,0.1,0.0,0.0,0.0,-0.0,0.0,2.0,2.0,0.0,0.5,12.8
39,"Fulgham, Travis",PHI,SEA,WR,8.0,0.7,5.0,57.0,0.3,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.6
40,"Cole, Keelan",JAC,CLE,WR,6.0,0.6,3.7,55.0,0.6,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,11.0,7.0,0.0,0.5,12.6
41,"Crowder, Jamison",NYJ,MIA,WR,6.0,1.0,4.5,55.0,0.4,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.7,12.6
42,"Perriman, Breshad",NYJ,MIA,WR,6.0,0.7,3.8,60.0,0.4,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.7,12.3
43,"Meyers, Jakobi",NEP,ARI,WR,6.0,0.6,4.2,60.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.9,12.2
44,"Lazard, Allen",GBP,CHI,WR,5.5,0.4,4.2,56.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.1,0.6,11.9
45,"Lamb, CeeDee",DAL,WAS,WR,6.3,0.6,3.9,53.0,0.4,0.2,0.0,0.1,0.0,0.1,0.0,3.0,0.0,9.0,0.0,0.1,0.6,11.8
46,"Samuel, Deebo",SFO,@LAR,WR,5.7,0.9,3.8,53.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,6.0,0.1,0.0,0.0,0.0,0.9,11.8
47,"Shepard, Sterling",NYG,@CIN,WR,7.6,0.9,5.2,50.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.1,0.5,11.4
48,"Higgins, Tee",CIN,NYG,WR,6.0,0.5,4.0,55.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.1,0.6,11.1
49,"Byrd, Damiere",NEP,ARI,WR,5.7,0.2,4.5,60.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.8
50,"Watkins, Sammy",KCC,@TBB,WR,5.8,0.5,4.0,52.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.4,10.7
51,"Higgins, Rashard",CLE,@JAC,WR,5.8,0.6,3.7,53.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,10.4
52,"Reagor, Jalen",PHI,SEA,WR,5.7,0.5,4.0,48.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.3,10.2
53,"Hilton, T.Y.",IND,TEN,WR,6.6,0.7,4.0,52.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,10.1
54,"Sanders, Emmanuel",NOS,@DEN,WR,5.4,0.7,3.7,44.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.6,10.1
55,"Valdes-Scantling, Marquez",GBP,CHI,WR,4.5,0.3,4.0,50.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.1,0.1,0.3,10.0
56,"Johnson, Olabisi",MIN,CAR,WR,5.0,0.5,3.5,44.0,0.3,0.2,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,9.9
57,"Renfrow, Hunter",LVR,@ATL,WR,4.3,0.6,3.4,51.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.6,9.6
58,"Reynolds, Josh",LAR,SFO,WR,6.1,0.5,3.6,46.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.7,9.6
59,"Snead, Willie",BAL,@PIT,WR,5.0,0.5,3.8,42.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,9.5
60,"Tate, Golden",NYG,@CIN,WR,5.7,0.5,3.3,43.0,0.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,7.0,2.0,0.0,0.5,9.5
61,"Harry, N'Keal",NEP,ARI,WR,6.0,0.6,4.0,45.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.3,9.3
62,"Cephus, Quintez",DET,HOU,WR,4.2,0.4,3.0,47.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,8.9
63,"Green, A.J.",CIN,NYG,WR,6.6,0.5,3.7,40.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.5,8.9
64,"Jeudy, Jerry",DEN,NOS,WR,6.0,0.8,3.0,45.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.8
65,"Jeffery, Alshon",PHI,SEA,WR,5.0,1.1,3.0,38.0,0.3,0.1,0.1,0.1,0.0,0.1,0.0,-0.1,0.0,1.0,0.0,0.0,0.9,8.7
66,"Patrick, Tim",DEN,NOS,WR,5.0,0.9,3.0,44.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,8.6
67,"Sims, Steven",WAS,@DAL,WR,4.7,0.6,3.3,30.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,2.0,0.0,5.0,18.0,0.1,0.4,8.4
68,"Miller, Anthony",CHI,@GBP,WR,5.9,0.7,3.7,41.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.5,8.4
69,"Ward, Greg",PHI,SEA,WR,5.7,0.5,3.8,28.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.4,8.3
