Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
37,"Murray, Latavius",NOS,ATL,RB,11.0,45.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,1.7,0.3,1.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.7
38,"Perine, Lamical",NYJ,@LAC,RB,11.5,38.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.1,0.3,2.5,18.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,9.4
39,"Bell, Le'Veon",KCC,@LVR,RB,8.0,32.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.0,0.2,2.0,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,8.2
40,"Breida, Matt",MIA,@DEN,RB,9.0,32.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.3,0.4,2.0,15.0,0.0,0.1,0.0,0.0,0.0,0.1,1.0,8.1
41,"Mattison, Alexander",MIN,DAL,RB,10.0,47.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.0
42,"Lindsay, Phillip",DEN,MIA,RB,9.5,46.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,1.7,0.2,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5
43,"Brown, Malcolm",LAR,@TBB,RB,8.0,40.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.5
44,"Peterson, Adrian",DET,@CAR,RB,8.4,32.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.9
45,"Kelley, Joshua",LAC,NYJ,RB,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.3,2.3,16.0,0.0,0.1,0.0,0.0,0.0,0.3,0.5,6.5
46,"Edwards, Gus",BAL,TEN,RB,8.3,38.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.3
47,"Booker, Devontae",LVR,KCC,RB,4.3,26.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,1.0,0.1,0.9,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,5.8
48,"Gore, Frank",NYJ,@LAC,RB,10.8,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,5.5
49,"Akers, Cam",LAR,@TBB,RB,9.0,38.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,5.4
50,"Hill, Brian",ATL,@NOS,RB,5.7,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.2,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.2
51,"Dallas, DeeJay",SEA,ARI,RB,3.6,14.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.1,1.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9
52,"Wilkins, Jordan",IND,GBP,RB,6.2,26.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.7,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,4.8
53,"Williams, Trayveon",CIN,@WAS,RB,4.7,17.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.3,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,4.5
54,"Snell Jr., Benny",PIT,@JAC,RB,6.4,23.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.2
55,"Howell, Buddy",HOU,NEP,RB,3.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.5,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,4.1
56,"Ozigbo, Devine",JAC,PIT,RB,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,1.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.9
57,"Foreman, D'Onta",TEN,@BAL,RB,4.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.9,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,3.9
58,"Richard, Jalen",LVR,KCC,RB,1.8,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,1.5,13.0,0.0,0.1,0.0,0.0,15.0,0.1,0.1,3.9
59,"Freeman, Royce",DEN,MIA,RB,3.4,12.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,1.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.7
60,"Smith, Rodney",CAR,DET,RB,2.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.1,7.0,0.1,0.0,0.0,0.0,3.0,0.0,0.1,3.4
61,"Adams, Josh",NYJ,@LAC,RB,3.1,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.1,2.2
62,"McNichols, Jeremy",TEN,@BAL,RB,2.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.1
63,"Barber, Peyton",WAS,CIN,RB,3.5,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1
64,"Johnson, Ty",NYJ,@LAC,RB,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,3.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,2.0
65,"Williams, Darrel",KCC,@LVR,RB,1.5,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0
66,"Pope, Troymaine",LAC,NYJ,RB,1.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.6,3.0,0.1,0.0,0.0,0.0,1.0,0.0,0.1,2.0
67,"McCoy, LeSean",TBB,LAR,RB,1.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0
68,"Smith, Ito",ATL,@NOS,RB,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.7,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.2,1.9
69,"Thompson, Darwin",KCC,@LVR,RB,2.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8
70,"Vaughn, Ke'Shawn",TBB,LAR,RB,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,4.0,0.1,0.0,0.0,3.0,5.0,0.0,0.5,1.6
71,"Abdullah, Ameer",MIN,DAL,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,3.0,0.1,0.0,0.0,0.0,22.0,0.0,0.2,1.6
72,"Ingold, Alec",LVR,KCC,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.6,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.5
73,"Hill, Justice",BAL,TEN,RB,1.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.5
74,"Boone, Mike",MIN,DAL,RB,1.3,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,1.4
75,"Johnson, D'Ernest",CLE,PHI,RB,1.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.3
76,"McFarland, Anthony",PIT,@JAC,RB,1.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.9
77,"Perry, Senorise",TEN,@BAL,RB,1.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
78,"Ogunbowale, Dare",JAC,PIT,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.2,0.8
79,"Armah, Alexander",CAR,DET,RB,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
80,"Collins, Alex",SEA,ARI,RB,0.8,3.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6
81,"Cannon, Trenton",CAR,DET,RB,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.4
82,"Perine, Samaje",CIN,@WAS,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
83,"Montgomery, Ty",NOS,ATL,RB,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4
84,"Ricard, Patrick",BAL,TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
85,"Burton, Michael",NOS,ATL,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3
86,"Barner, Kenjon",TBB,LAR,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.2
87,"Sherman, Anthony",KCC,@LVR,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
88,"Dowdle, Rico",DAL,@MIN,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1
89,"Watt, Derek",PIT,@JAC,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
90,"Ward, Jonathan",ARI,@SEA,RB,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"Bellamy, LaVante",FA,Bye,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

