Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
86,"Williams, Darrel",KCC,@NOS,RB,1.3,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.4
87,"McNichols, Jeremy",TEN,DET,RB,3.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3
88,"Ervin, Tyler",GBP,CAR,RB,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.9,6.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,2.1
89,"Adams, Josh",NYJ,@LAR,RB,2.3,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.6,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0
90,"Riddick, Theo",LVR,LAC,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.8,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0
91,"Johnson, Ty",NYJ,@LAR,RB,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,3.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,1.9
92,"Love, Bryce",WAS,SEA,RB,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.5,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.7
93,"Morris, Alfred",NYG,CLE,RB,3.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,1.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,1.7
94,"McCoy, LeSean",TBB,@ATL,RB,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.8,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.1,1.7
95,"Hill, Justice",BAL,JAC,RB,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.5,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.5
96,"Clement, Corey",PHI,@ARI,RB,1.8,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,2.0,0.0,0.0,0.0,0.0,4.0,0.1,0.3,1.5
97,"Boone, Mike",MIN,CHI,RB,1.2,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,1.4
98,"Thompson, Darwin",KCC,@NOS,RB,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3
99,"Abdullah, Ameer",MIN,CHI,RB,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,3.0,0.1,0.0,0.0,0.0,18.0,0.0,0.2,1.3
100,"McFarland, Anthony",PIT,@CIN,RB,2.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
101,"Johnson, D'Ernest",CLE,@NYG,RB,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.1
102,"Taylor, J.J.",NEP,@MIA,RB,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.5,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.1,1.0
103,"Pope, Troymaine",LAC,@LVR,RB,0.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1,1.0
104,"Perine, Samaje",CIN,PIT,RB,1.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.9
105,"Ham, C.J.",MIN,CHI,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.9
106,"Montgomery, Ty",NOS,KCC,RB,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.9
107,"Perry, Malcolm",MIA,NEP,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
108,"Smith, Rodney",CAR,@GBP,RB,2.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.2,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.8
109,"Armstead, Ryquell",JAC,@BAL,RB,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.8
110,"Williams, Trayveon",CIN,PIT,RB,0.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
111,"Cannon, Trenton",CAR,@GBP,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.7
112,"Ricard, Patrick",BAL,JAC,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
113,"Smith, Keith",ATL,TBB,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6
114,"Ozigbo, Devine",JAC,@BAL,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
115,"Washington, Dwayne",NOS,KCC,RB,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
116,"Miller, Lamar",CHI,@MIN,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5
117,"Janovich, Andy",CLE,@NYG,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
118,"Taylor, Patrick",GBP,CAR,RB,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3
119,"Ogunbowale, Dare",JAC,@BAL,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.3
120,"Barner, Kenjon",TBB,@ATL,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,1.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.3
121,"Jones, Taiwan",BUF,@DEN,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
122,"Armah, Alexander",CAR,@GBP,RB,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
123,"Penny, Elijhaa",NYG,CLE,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
124,"Burton, Michael",NOS,KCC,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2
125,"Dowdle, Rico",DAL,SFO,RB,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1
126,"Gillaspia, Cullen",HOU,@IND,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
