"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Adams, Davante","GBP","OAK","WR",11.3,1.8,6.9,84.,0.7,0.3,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,13.
2,"Hill, Tyreek","KCC","@DEN","WR",8.3,0.7,5.2,81.,0.5,0.1,0.1,0.1,0.,0.,0.2,8.,0.1,11.,1.,0.,1.1,12.4
3,"Hopkins, DeAndre","HOU","@IND","WR",10.9,1.4,6.3,86.,0.6,0.3,0.1,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.3,12.2
4,"Brown, Antonio","OAK","@GBP","WR",10.3,1.3,6.5,80.,0.7,0.2,0.1,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,1.1,12.2
5,"Edelman, Julian","NEP","@NYJ","WR",8.8,1.3,6.,78.,0.4,0.2,0.,0.1,0.1,0.,0.,4.,0.,13.,0.,0.,1.1,10.7
6,"Cooks, Brandin","LAR","@ATL","WR",8.,1.1,5.3,80.,0.4,0.2,0.1,0.,0.,0.,0.,4.,0.,0.,0.,0.,0.9,10.6
7,"Cooper, Amari","DAL","PHI","WR",7.7,0.7,5.2,71.,0.6,0.1,0.1,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,0.9,10.5
8,"Lockett, Tyler","SEA","BAL","WR",5.1,0.5,3.6,65.,0.6,0.1,0.1,0.2,0.1,0.,0.1,3.,0.,8.,28.,0.,0.7,10.4
9,"Shepard, Sterling","NYG","ARZ","WR",8.3,1.7,5.,75.,0.4,0.2,0.1,0.,0.,0.1,0.,1.,0.,1.,1.,0.,1.,10.2
10,"Thomas, Michael","NOS","@CHI","WR",9.5,1.6,6.8,78.,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,10.2
11,"Jones, Julio","ATL","LAR","WR",8.4,1.1,5.3,77.,0.5,0.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.2,1.,10.1
12,"Hilton, T.Y.","IND","HOU","WR",8.7,0.8,4.7,80.,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,10.
13,"Allen, Keenan","LAC","@TEN","WR",9.,1.2,5.5,74.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.1,9.9
14,"Woods, Robert","LAR","@ATL","WR",8.3,0.7,5.5,73.,0.2,0.1,0.,0.,0.1,0.,0.,7.,0.,0.,0.,0.,0.5,9.4
15,"Pettis, Dante","SFO","@WAS","WR",6.,0.7,3.6,59.,0.6,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.8,9.3
16,"Diggs, Stefon","MIN","@DET","WR",8.3,1.2,5.5,58.,0.5,0.3,0.1,0.1,0.1,0.,0.,3.,0.,0.,0.,0.,0.9,9.3
17,"Thielen, Adam","MIN","@DET","WR",8.3,1.1,5.4,65.,0.4,0.2,0.1,0.,0.,0.1,0.,1.,0.,0.,0.,0.1,0.8,9.1
18,"Gordon, Josh","NEP","@NYJ","WR",7.5,0.7,4.,63.,0.4,0.1,0.1,0.1,0.1,0.,0.,3.,0.,1.,4.,0.,0.8,8.9
19,"Sutton, Courtland","DEN","KCC","WR",8.5,1.,4.5,65.,0.4,0.1,0.1,0.1,0.1,0.,0.,-0.1,0.,0.,0.,0.,0.8,8.7
20,"Brown, John","BUF","MIA","WR",6.8,1.,3.4,54.,0.5,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.9,8.6
21,"Sanders, Emmanuel","DEN","KCC","WR",8.6,1.,5.4,62.,0.3,0.2,0.,0.1,0.,0.,0.1,1.,0.,0.,0.,0.,1.,8.5
22,"Green, A.J.","CIN","JAC","WR",7.8,1.1,4.,57.,0.5,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,3.,0.1,0.9,8.3
23,"Fitzgerald, Larry","ARZ","@NYG","WR",9.,1.2,5.5,59.,0.4,0.1,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,8.3
24,"Ridley, Calvin","ATL","LAR","WR",6.,0.7,4.1,48.,0.5,0.2,0.1,0.,0.1,0.1,0.1,1.,0.,0.,2.,0.1,0.9,8.
25,"Valdes-Scantling, Marquez","GBP","OAK","WR",7.9,1.,4.3,60.,0.3,0.,0.,0.1,0.,0.1,0.,2.,0.,1.,1.,0.,0.5,7.7
26,"Robinson, Allen","CHI","NOS","WR",7.9,0.8,4.5,62.,0.3,0.,0.1,0.1,0.,0.,0.,1.,0.,0.,0.,0.1,0.9,7.7
27,"Parker, DeVante","MIA","@BUF","WR",6.3,0.7,4.2,55.,0.3,0.1,0.1,0.1,0.,0.,0.1,0.,0.,1.,1.,0.,0.6,7.5
28,"Golladay, Kenny","DET","MIN","WR",6.3,0.9,3.4,50.,0.4,0.2,0.1,0.,0.1,0.,0.,0.,0.,1.,0.,0.,0.7,7.2
29,"Williams, Mike","LAC","@TEN","WR",4.7,0.8,2.9,45.,0.4,0.2,0.1,0.,0.,0.,0.1,1.,0.,0.,0.,0.,0.7,7.2
30,"Boyd, Tyler","CIN","JAC","WR",6.1,0.6,3.7,50.,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,7.2
31,"Jeffery, Alshon","PHI","@DAL","WR",5.9,0.9,3.5,49.,0.4,0.2,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.7,7.2
32,"Anderson, Robby","NYJ","NEP","WR",5.9,0.7,3.5,49.,0.4,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,1.,0.1,0.9,7.1
33,"Kupp, Cooper","LAR","@ATL","WR",6.1,1.2,3.8,49.,0.3,0.1,0.1,0.,0.,0.,0.1,1.,0.,0.,0.,0.1,0.8,6.8
34,"Watkins, Sammy","KCC","@DEN","WR",6.3,0.9,3.6,50.,0.3,0.1,0.2,0.,0.,0.,0.1,3.,0.,0.,1.,0.1,0.9,6.8
35,"Allison, Geronimo","GBP","OAK","WR",7.6,0.8,4.6,54.,0.2,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.1,0.5,6.7
36,"Tate, Golden","NYG","ARZ","WR",7.5,0.9,4.4,52.,0.2,0.1,0.,0.,0.,0.,0.,2.,0.,1.,2.,0.,0.7,6.7
37,"Dorsett, Phillip","NEP","@NYJ","WR",4.5,0.6,3.2,39.,0.3,0.2,0.1,0.1,0.,0.,0.,4.,0.,0.,12.,0.,0.7,6.6
38,"Jackson, DeSean","PHI","@DAL","WR",6.3,0.6,3.4,52.,0.2,0.1,0.,0.,0.,0.,0.1,1.,0.,1.,0.,0.,0.6,6.5
39,"Davis, Corey","TEN","LAC","WR",6.5,0.6,3.8,48.,0.2,0.,0.1,0.1,0.,0.1,0.,2.,0.,0.,0.,0.,0.6,6.4
40,"Fuller, Will","HOU","@IND","WR",5.1,0.5,3.2,42.,0.3,0.1,0.1,0.,0.1,0.,0.1,0.,0.,4.,3.,0.,0.5,6.3
41,"Westbrook, Dede","JAC","@CIN","WR",6.3,0.9,3.6,42.,0.3,0.,0.2,0.,0.1,0.,0.1,3.,0.,12.,2.,0.1,0.8,6.
42,"Sanu, Mohamed","ATL","LAR","WR",5.8,0.5,3.8,47.,0.2,0.,0.,0.,0.,0.1,0.,2.,0.,0.,1.,0.1,0.5,6.
43,"Ginn Jr., Ted","NOS","@CHI","WR",5.3,0.6,3.3,47.,0.2,0.1,0.,0.1,0.,0.,0.1,1.,0.,1.,1.,0.,0.4,6.
44,"Quinn, Trey","WAS","SFO","WR",6.1,0.9,3.6,42.,0.3,0.1,0.1,0.,0.,0.1,0.,0.,0.,5.,0.,0.,0.7,5.9
45,"Funchess, Devin","IND","HOU","WR",6.,0.9,3.3,41.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,2.,0.,0.8,5.9
46,"Richardson, Paul","WAS","SFO","WR",5.2,0.3,3.,41.,0.3,0.1,0.1,0.,0.,0.,0.1,1.,0.,2.,0.,0.,0.4,5.9
47,"Jones, Marvin","DET","MIN","WR",5.2,0.7,2.9,43.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.9
48,"Snead, Willie","BAL","@SEA","WR",6.8,0.7,3.9,43.,0.2,0.1,0.1,0.,0.1,0.,0.,0.1,0.,0.,1.,0.,0.4,5.8
49,"Goodwin, Marquise","SFO","@WAS","WR",4.7,0.7,2.4,38.,0.3,0.1,0.1,0.,0.,0.,0.1,1.,0.,0.,1.,0.,0.4,5.8
50,"Kirk, Christian","ARZ","@NYG","WR",6.4,0.7,3.3,42.,0.2,0.1,0.,0.,0.,0.,0.1,1.,0.,8.,0.,0.,0.5,5.7
51,"Gallup, Michael","DAL","PHI","WR",6.1,0.6,3.2,44.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,2.,1.,0.,0.4,5.4
52,"Metcalf, DK","SEA","BAL","WR",3.5,0.4,2.1,34.,0.3,0.1,0.1,0.1,0.,0.,0.,1.,0.,3.,16.,0.,0.3,5.1
