"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Ertz, Zach","PHI","@DAL","TE",8.2,1.3,5.7,58.,0.5,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,8.5
2,"Kelce, Travis","KCC","@DEN","TE",6.4,1.1,4.1,53.,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.8,7.7
3,"Ebron, Eric","IND","HOU","TE",6.,1.1,3.5,38.,0.6,0.2,0.2,0.1,0.,0.,0.,-0.4,0.,0.,0.,0.1,0.8,7.2
4,"Kittle, George","SFO","@WAS","TE",5.9,1.,3.5,51.,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.6,6.3
5,"Rudolph, Kyle","MIN","@DET","TE",5.7,1.,4.1,40.,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,6.3
6,"Hooper, Austin","ATL","LAR","TE",5.9,0.6,4.7,45.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,6.1
7,"Cook, Jared","NOS","@CHI","TE",5.1,0.7,3.5,44.,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.8
8,"Waller, Darren","OAK","@GBP","TE",4.6,0.5,3.1,42.,0.2,0.,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.7,5.5
9,"Engram, Evan","NYG","ARZ","TE",5.3,0.5,3.1,39.,0.2,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.5,5.4
10,"Henry, Hunter","LAC","@TEN","TE",4.5,0.9,3.1,38.,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.4
11,"Andrews, Mark","BAL","@SEA","TE",3.8,0.7,2.4,37.,0.2,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.4,5.1
12,"Herndon, Chris","NYJ","NEP","TE",4.5,0.7,2.8,33.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,2.,0.,0.5,4.8
13,"Walker, Delanie","TEN","LAC","TE",4.7,0.5,2.9,33.,0.2,0.1,0.,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.5,4.5
14,"Smith, Jonnu","TEN","LAC","TE",3.6,0.5,2.4,28.,0.3,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.6,4.4
15,"Graham, Jimmy","GBP","OAK","TE",5.3,0.8,2.9,32.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.4
16,"Dissly, Will","SEA","BAL","TE",2.5,0.6,1.8,22.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.3
17,"Witten, Jason","DAL","PHI","TE",4.6,0.6,3.4,30.,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.2
18,"Burton, Trey","CHI","NOS","TE",3.8,0.7,2.5,25.,0.3,0.1,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.1,0.4,4.1
19,"Davis, Vernon","WAS","SFO","TE",3.5,0.3,2.1,32.,0.1,0.,0.,0.1,0.,0.,0.1,0.,0.,0.,0.,0.1,0.3,4.
20,"Hockenson, T.J.","DET","MIN","TE",3.5,0.5,2.5,27.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.4,3.9
21,"Eifert, Tyler","CIN","JAC","TE",3.2,0.4,2.2,25.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.7
22,"Fant, Noah","DEN","KCC","TE",3.7,0.9,2.2,23.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.6
23,"Doyle, Jack","IND","HOU","TE",3.7,0.7,2.6,24.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,3.6
24,"Reed, Jordan","WAS","SFO","TE",4.3,0.5,2.8,28.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.3,3.5
25,"Watson, Benjamin","NEP","@NYJ","TE",3.2,0.4,2.2,28.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.5
26,"Thomas, Jordan","HOU","@IND","TE",2.8,0.8,1.9,22.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.4
27,"Swaim, Geoff","JAC","@CIN","TE",4.,0.5,3.1,27.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,3.3
28,"Goedert, Dallas","PHI","@DAL","TE",2.4,0.4,1.6,16.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.
29,"Uzomah, C.J.","CIN","JAC","TE",3.6,0.3,2.3,23.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.
30,"Everett, Gerald","LAR","@ATL","TE",3.5,0.6,1.8,19.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.4,2.6
31,"Higbee, Tyler","LAR","@ATL","TE",2.2,0.4,1.6,18.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.5
32,"Jarwin, Blake","DAL","PHI","TE",2.2,0.2,1.7,17.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.4
33,"Heuerman, Jeff","DEN","KCC","TE",2.8,0.7,1.5,17.,0.1,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,2.4
34,"Shaheen, Adam","CHI","NOS","TE",1.5,0.2,1.2,13.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.3
35,"Vannett, Nick","SEA","BAL","TE",2.4,0.5,1.4,13.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.3
36,"Alie-Cox, Mo","IND","HOU","TE",1.2,0.3,0.6,12.,0.2,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.2
37,"Ellison, Rhett","NYG","ARZ","TE",2.3,0.2,1.6,17.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.1
