"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Edmunds, Tremaine","BUF","MIA","LB",6.,3.,0.1,0.6,0.1,0.1,0.,0.,8.6
2,"Martinez, Blake","GBP","OAK","LB",6.3,3.4,0.2,0.3,0.,0.,0.,0.,8.6
3,"Whitehead, Tahir","OAK","@GBP","LB",6.5,2.8,0.1,0.3,0.1,0.1,0.1,0.,8.5
4,"Vigil, Nick","CIN","JAC","LB",6.3,2.4,0.1,0.4,0.1,0.,0.,0.,8.1
5,"Wagner, Bobby","SEA","BAL","LB",5.8,3.1,0.1,0.4,0.1,0.1,0.1,0.,8.1
6,"Hicks, Jordan","ARZ","@NYG","LB",5.7,2.3,0.3,0.5,0.,0.,0.,0.,7.7
7,"Kendricks, Eric","MIN","@DET","LB",5.2,3.2,0.1,0.5,0.1,0.,0.,0.,7.7
8,"Young, Kenny","BAL","@SEA","LB",5.3,2.2,0.4,0.3,0.1,0.2,0.1,0.,7.6
9,"Smith, Roquan","CHI","NOS","LB",5.4,1.9,0.4,0.4,0.2,0.1,0.,0.,7.6
10,"Jack, Myles","JAC","@CIN","LB",5.7,2.1,0.2,0.2,0.1,0.1,0.1,0.,7.5
11,"Brown, Jayon","TEN","LAC","LB",4.9,2.7,0.4,0.4,0.1,0.1,0.1,0.,7.4
12,"Cunningham, Zach","HOU","@IND","LB",5.2,2.7,0.,0.6,0.2,0.,0.,0.,7.4
13,"Mack, Khalil","CHI","NOS","LB",4.7,1.4,1.,0.3,0.1,0.3,0.1,0.,7.4
14,"Woodyard, Wesley","TEN","LAC","LB",5.,3.2,0.3,0.2,0.,0.1,0.,0.,7.3
15,"Vander Esch, Leighton","DAL","PHI","LB",5.4,2.4,0.,0.4,0.1,0.,0.,0.,7.2
16,"Smith, Jaylon","DAL","PHI","LB",5.3,2.4,0.2,0.3,0.,0.1,0.1,0.,7.2
17,"Ogletree, Alec","NYG","ARZ","LB",4.4,2.5,0.2,0.6,0.3,0.,0.,0.,7.1
18,"Leonard, Darius","IND","HOU","LB",4.6,2.5,0.3,0.4,0.1,0.2,0.1,0.,6.9
19,"Baker, Jerome","MIA","@BUF","LB",5.2,2.,0.2,0.3,0.1,0.1,0.,0.,6.9
20,"McKinney, Benardrick","HOU","@IND","LB",4.7,2.7,0.1,0.6,0.1,0.,0.,0.,6.9
21,"Trevathan, Danny","CHI","NOS","LB",5.3,1.7,0.1,0.3,0.1,0.1,0.1,0.,6.9
22,"Littleton, Cory","LAR","@ATL","LB",5.,1.6,0.2,0.6,0.2,0.,0.,0.,6.8
23,"Mosley, C.J.","NYJ","NEP","LB",4.7,2.5,0.1,0.4,0.1,0.,0.,0.,6.8
24,"Hitchens, Anthony","KCC","@DEN","LB",4.9,3.1,0.,0.,0.,0.,0.,0.,6.6
25,"Jones, Deion","ATL","LAR","LB",4.3,2.4,0.,0.5,0.2,0.1,0.,0.,6.4
26,"Bostic, Jon","WAS","SFO","LB",4.5,2.1,0.3,0.2,0.,0.1,0.,0.,6.3
27,"Bradham, Nigel","PHI","@DAL","LB",4.6,1.9,0.1,0.4,0.,0.,0.,0.,6.2
28,"Brown, Zach","PHI","@DAL","LB",4.7,2.,0.1,0.3,0.,0.1,0.,0.,6.2
29,"Hamilton, Shaun Dion","WAS","SFO","LB",4.1,2.4,0.3,0.2,0.1,0.1,0.,0.,6.1
30,"Davis, Demario","NOS","@CHI","LB",4.3,2.,0.2,0.3,0.1,0.1,0.1,0.,6.1
