Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,@NOR,DB,6.9,2.1,0.1,1.1,0.5,0.,0.,0.,0.,0.,10.2
2,"Jones, Reshad",MIA,OAK,DB,6.,2.,0.1,0.8,0.4,0.1,0.,0.,0.,1.7,8.6
3,"King, Akeem",ATL,@CAR,DB,5.5,1.3,0.1,1.3,0.3,0.1,0.1,0.,0.,0.,8.4
4,"Cravens, Su'a",WAS,@SEA,DB,5.4,1.9,0.1,0.8,0.1,0.2,0.1,0.,0.,0.4,7.8
5,"Collins, Landon",NYG,LAR,DB,5.6,1.7,0.2,0.7,0.2,0.,0.,0.,0.,0.,7.7
6,"Farley, Matthias",IND,@HOU,DB,4.8,1.4,0.,0.7,0.3,0.2,0.1,0.,0.,0.,7.1
7,"Vaccaro, Kenny",NOR,TBB,DB,4.8,1.8,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.7
8,"Cyprien, Johnathan",TEN,BAL,DB,5.,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.6
9,"Jefferson, Tony",BAL,@TEN,DB,4.8,1.7,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.5
10,"Coleman, Kurt",CAR,ATL,DB,4.1,2.,0.1,0.6,0.3,0.,0.,0.,0.,0.,6.4
11,"Reid, Eric",SFO,ARZ,DB,5.,1.,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.4
12,"Burnett, Morgan",GBP,DET,DB,4.4,1.2,0.2,0.7,0.2,0.,0.,0.,0.,0.,6.3
13,"Bethea, Antoine",ARZ,@SFO,DB,5.,0.8,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,6.3
14,"Joseph, Karl",OAK,@MIA,DB,4.5,1.1,0.,0.8,0.2,0.,0.,0.,0.,0.,6.3
15,"Church, Barry",JAC,CIN,DB,4.6,1.6,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.3
16,"Alexander, Maurice",LAR,@NYG,DB,4.8,1.1,0.,0.4,0.2,0.,0.,0.,0.,0.,6.2
17,"Swearinger, D.J.",WAS,@SEA,DB,4.4,1.,0.1,0.6,0.1,0.1,0.,0.,0.,0.4,6.
18,"Ryan, Logan",TEN,BAL,DB,4.3,1.,0.1,0.8,0.1,0.,0.,0.,0.,0.,5.9
19,"Berry, Eric",KCC,@DAL,DB,4.,0.9,0.,0.7,0.3,0.1,0.,0.,0.,0.,5.9
20,"Hyde, Micah",BUF,@NYJ,DB,4.,1.2,0.,0.8,0.2,0.,0.,0.,3.8,0.,5.9
21,"Stewart, Darian",DEN,@PHI,DB,3.7,1.1,0.,0.7,0.3,0.2,0.1,0.,0.,0.,5.8
22,"Jenkins, Janoris",NYG,LAR,DB,3.6,0.5,0.1,1.3,0.2,0.1,0.,0.,0.1,0.,5.8
23,"Joyner, Lamarcus",LAR,@NYG,DB,4.3,1.4,0.1,0.5,0.1,0.1,0.,0.,0.,0.,5.7
24,"Adams, Mike",CAR,ATL,DB,4.4,1.2,0.,0.4,0.1,0.1,0.1,0.,0.,0.,5.7
