Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
13,"Blount, LeGarrette",PHI,OAK,RB,13.1,51.8,0.8,0.7,0.,0.,0.,0.1,0.,1.,8.3,0.1,0.,0.,1.8,0.,0.1,2.1,10.9
14,"Crowell, Isaiah",CLE,@CHI,RB,14.8,64.9,0.4,0.3,0.1,0.,0.,0.,0.,2.6,20.7,0.,0.1,0.,0.,0.,0.1,2.9,10.9
15,"Gillislee, Mike",NEP,BUF,RB,12.,53.5,0.7,0.6,0.,0.,0.,0.1,0.,1.,8.6,0.1,0.,0.,0.,2.1,0.,1.8,10.8
16,"Hyde, Carlos",SFO,JAC,RB,13.8,60.3,0.3,0.3,0.1,0.,0.,0.,0.,2.3,17.9,0.2,0.1,0.,0.,0.2,0.2,2.6,10.8
17,"Miller, Lamar",HOU,PIT,RB,18.2,67.8,0.4,0.3,0.,0.,0.,0.,0.,2.2,13.4,0.,0.1,0.,0.,0.,0.1,1.6,10.7
18,"Gore, Frank",IND,@BAL,RB,16.8,64.5,0.3,0.2,0.,0.,0.,0.,0.,2.3,18.1,0.2,0.1,0.,0.,0.,0.1,3.1,10.7
19,"McCaffrey, Christian",CAR,TBB,RB,13.1,52.5,0.5,0.4,0.1,0.,0.,0.,0.,2.3,18.4,0.1,0.,0.,0.,0.,0.1,3.2,10.2
20,"Fournette, Leonard",JAC,@SFO,RB,9.1,36.4,0.7,0.4,0.1,0.1,0.,0.,0.,2.7,20.3,0.,0.1,0.,0.,0.,0.2,2.,10.
21,"Cook, Dalvin",MIN,@GBP,RB,11.9,49.1,0.4,0.3,0.1,0.,0.,0.,0.,2.7,18.6,0.1,0.1,0.,0.,0.,0.1,3.,9.9
22,"Coleman, Tevin",ATL,@NOR,RB,10.,45.8,0.4,0.3,0.,0.,0.,0.,0.1,1.3,10.8,0.3,0.1,0.,0.,0.,0.1,2.5,9.9
23,"Gurley, Todd",LAR,@TEN,RB,15.3,57.4,0.4,0.3,0.,0.,0.,0.,0.,2.,16.4,0.,0.1,0.,0.,0.2,0.1,2.4,9.9
24,"Martin, Doug",TBB,@CAR,RB,16.4,65.9,0.3,0.3,0.,0.,0.,0.,0.,1.8,15.6,0.,0.1,0.,0.,0.,0.2,3.5,9.7
25,"Montgomery, Ty",GBP,MIN,RB,10.9,50.,0.3,0.2,0.,0.,0.,0.1,0.,2.3,17.6,0.3,0.1,0.,0.,4.,0.1,2.3,9.7
26,"Mixon, Joe",CIN,DET,RB,18.7,57.7,0.5,0.5,0.,0.,0.,0.,0.,1.2,10.1,0.,0.,0.,0.,4.3,0.1,3.1,9.7
27,"Ingram, Mark",NOR,ATL,RB,10.3,50.6,0.4,0.2,0.1,0.,0.,0.,0.,2.5,18.6,0.1,0.1,0.,0.,0.,0.1,2.8,9.7
28,"Forte, Matt",NYJ,LAC,RB,13.,51.3,0.3,0.2,0.,0.,0.1,0.,0.,2.5,19.8,0.1,0.1,0.,0.,0.,0.1,1.3,9.3
29,"West, Terrance",BAL,IND,RB,12.4,49.1,0.3,0.2,0.1,0.,0.,0.,0.,2.9,19.4,0.1,0.1,0.,0.,0.,0.,1.5,9.2
30,"Abdullah, Ameer",DET,@CIN,RB,10.9,45.2,0.3,0.2,0.,0.,0.,0.,0.,3.1,25.5,0.1,0.1,0.1,0.,35.7,0.1,1.9,9.1
31,"Hill, Jeremy",CIN,DET,RB,13.1,48.2,0.6,0.5,0.,0.,0.,0.,0.,1.2,9.2,0.,0.,0.,0.,0.,0.1,3.,9.1
32,"Woodhead, Danny",BAL,IND,RB,10.2,43.3,0.1,0.,0.,0.,0.,0.,0.,4.,39.1,0.,0.1,0.,0.,0.,0.,0.5,8.8
33,"Powell, Bilal",NYJ,LAC,RB,8.9,44.2,0.2,0.1,0.1,0.,0.,0.,0.,3.2,23.7,0.2,0.1,0.,0.,0.,0.1,0.7,8.8
34,"Henry, Derrick",TEN,LAR,RB,10.9,46.9,0.5,0.4,0.1,0.,0.,0.,0.,1.4,12.2,0.,0.,0.,1.6,4.2,0.,2.3,8.8
35,"Stewart, Jonathan",CAR,TBB,RB,14.4,54.8,0.5,0.5,0.,0.,0.,0.,0.,0.7,3.4,0.,0.,0.,0.,0.,0.1,1.4,8.7
36,"Mack, Marlon",IND,@BAL,RB,9.2,41.2,0.5,0.5,0.,0.,0.,0.,0.,1.4,9.3,0.,0.,0.,0.,21.7,0.,0.3,8.3
37,"Johnson, Duke",CLE,@CHI,RB,7.1,30.4,0.,0.,0.,0.,0.,0.,0.,4.7,44.3,0.1,0.2,0.1,5.5,2.7,0.,2.2,8.
38,"Peterson, Adrian",NOR,ATL,RB,6.3,21.3,0.1,0.1,0.,0.,0.,0.,0.,3.1,27.3,0.4,0.1,0.1,0.,4.4,0.,0.9,7.8
39,"Sproles, Darren",PHI,OAK,RB,6.7,28.5,0.2,0.1,0.,0.1,0.,0.,0.,3.7,28.6,0.1,0.1,0.1,17.5,2.4,0.,1.7,7.8
40,"Kelley, Rob",WAS,DEN,RB,10.6,44.3,0.3,0.2,0.,0.1,0.,0.,0.,1.6,12.6,0.,0.1,0.,0.,0.,0.,1.7,7.7
41,"White, James",NEP,BUF,RB,3.6,13.9,0.1,0.1,0.,0.,0.,0.,0.,3.5,35.9,0.4,0.1,0.1,0.,4.3,0.,0.9,7.5
42,"Perkins, Paul",NYG,@ARZ,RB,11.6,45.9,0.1,0.1,0.,0.,0.,0.,0.,2.5,19.3,0.1,0.1,0.,0.,0.5,0.,0.6,7.4
43,"Murray, Latavius",MIN,@GBP,RB,10.2,36.6,0.4,0.3,0.,0.,0.,0.,0.,2.,16.9,0.,0.1,0.,0.,0.4,0.1,1.4,7.3
44,"Bernard, Giovani",CIN,DET,RB,8.8,37.6,0.1,0.1,0.1,0.,0.,0.,0.,2.8,25.6,0.,0.1,0.1,0.,0.2,0.1,2.8,7.1
45,"Riddick, Theo",DET,@CIN,RB,7.3,26.3,0.1,0.,0.,0.,0.,0.,0.,3.9,26.5,0.2,0.1,0.1,0.,3.5,0.,1.,6.7
46,"Rodgers, Jacquizz",TBB,@CAR,RB,10.4,40.1,0.2,0.2,0.,0.,0.,0.,0.,1.4,10.7,0.,0.,0.,0.,0.,0.1,0.9,6.4
47,"Booker, Devontae",DEN,@WAS,RB,10.3,37.4,0.2,0.2,0.,0.,0.,0.,0.,1.9,14.,0.,0.1,0.,0.,1.1,0.1,1.1,6.3
48,"Burkhead, Rex",NEP,BUF,RB,5.5,45.4,0.1,0.1,0.,0.,0.,0.,0.,1.6,12.9,0.,0.1,0.,0.,9.5,0.,0.7,6.1
49,"Thompson, Chris",WAS,DEN,RB,4.3,21.4,0.2,0.1,0.,0.1,0.,0.,0.,3.,20.6,0.1,0.1,0.,0.,19.2,0.1,0.6,6.1
50,"Lewis, Dion",NEP,BUF,RB,8.,31.6,0.1,0.1,0.,0.,0.,0.,0.,2.6,18.5,0.1,0.1,0.,0.,12.4,0.,0.8,6.1
51,"West, Charcandrick",KCC,MIA,RB,8.,27.3,0.2,0.1,0.,0.,0.,0.,0.,1.8,13.4,0.2,0.1,0.,0.,1.,0.1,0.9,5.9
52,"Ivory, Chris",JAC,@SFO,RB,9.3,37.8,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.3,0.,0.,0.,0.,1.3,0.2,0.7,5.6
53,"Williams, Jamaal",GBP,MIN,RB,8.2,34.5,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.9,0.,0.1,0.,0.,0.,0.,2.,5.6
54,"Sims, Charles",TBB,@CAR,RB,5.5,23.6,0.,0.,0.,0.,0.,0.,0.,2.4,23.1,0.1,0.1,0.,0.,0.,0.1,2.,5.4
55,"Allen, Javorius",BAL,IND,RB,7.1,25.6,0.1,0.1,0.,0.,0.,0.,0.,3.1,19.6,0.1,0.1,0.,0.,3.,0.,1.7,5.4
56,"McFadden, Darren",DAL,SEA,RB,8.7,38.,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.4,0.,0.,0.,0.,3.4,0.1,1.8,5.2
57,"Washington, DeAndre",OAK,@PHI,RB,5.7,30.4,0.1,0.,0.,0.1,0.,0.,0.,1.3,11.7,0.,0.,0.,1.3,3.3,0.1,0.8,4.7
58,"Artis-Payne, Cameron",CAR,TBB,RB,6.3,27.5,0.2,0.,0.2,0.,0.,0.,0.,0.8,7.4,0.,0.,0.,0.,0.,0.,0.4,4.7
59,"Williams, Damien",MIA,@KCC,RB,2.8,10.2,0.2,0.1,0.1,0.,0.,0.,0.,1.5,14.8,0.2,0.1,0.,0.,4.8,0.1,0.9,4.5
60,"Turbin, Robert",IND,@BAL,RB,3.3,11.8,0.3,0.3,0.,0.,0.,0.,0.,1.4,9.5,0.1,0.,0.,0.,0.,0.,1.2,4.5
61,"Vereen, Shane",NYG,@ARZ,RB,5.3,23.,0.,0.,0.,0.,0.,0.,0.,1.8,13.1,0.1,0.1,0.,0.,8.3,0.1,1.4,4.2
62,"Perine, Samaje",WAS,DEN,RB,4.6,38.9,0.,0.,0.,0.,0.,0.,0.,0.3,3.7,0.,0.,0.,0.,2.8,0.,1.7,4.2
63,"Rawls, Thomas",SEA,@DAL,RB,6.1,25.6,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.4,0.,0.,0.,0.,0.,0.,1.,4.2
64,"Richard, Jalen",OAK,@PHI,RB,4.4,22.4,0.,0.,0.,0.,0.,0.,0.,1.7,10.9,0.1,0.,0.,18.9,26.6,0.,0.3,4.2
65,"Zenner, Zach",DET,@CIN,RB,5.1,19.9,0.2,0.2,0.,0.,0.,0.,0.,1.2,12.4,0.,0.,0.,0.,5.8,0.1,0.7,4.1
66,"Blue, Alfred",HOU,PIT,RB,8.2,33.5,0.1,0.,0.,0.,0.,0.,0.,0.8,3.6,0.,0.,0.,0.6,1.9,0.1,1.1,4.1
67,"McKinnon, Jerick",MIN,@GBP,RB,6.9,21.4,0.1,0.1,0.,0.,0.,0.,0.,1.9,13.,0.,0.1,0.,0.,0.,0.,0.5,4.1
68,"Oliver, Branden",LAC,@NYJ,RB,5.,20.,0.1,0.1,0.,0.,0.,0.,0.,1.5,14.,0.,0.1,0.,0.7,1.5,0.,1.,3.7
69,"Tolbert, Mike",BUF,@NEP,RB,3.7,18.4,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.9,0.1,0.,0.,0.,0.9,0.,0.5,3.5
70,"Williams, Kerwynn",ARZ,NYG,RB,3.3,19.6,0.2,0.,0.,0.,0.,0.1,0.,0.5,3.7,0.,0.,0.,0.,5.1,0.,0.4,3.2
71,"Smallwood, Wendell",PHI,OAK,RB,6.1,22.7,0.,0.,0.,0.,0.,0.,0.,0.9,6.,0.,0.,0.,1.3,16.8,0.,0.7,3.1
72,"Yeldon, T.J.",JAC,@SFO,RB,4.9,18.4,0.,0.,0.,0.,0.,0.,0.,1.7,10.6,0.,0.,0.,0.,0.2,0.1,0.2,3.
73,"Prosise, C.J.",SEA,@DAL,RB,2.5,10.3,0.,0.,0.,0.,0.,0.,0.,1.3,15.5,0.,0.1,0.,0.,0.8,0.,0.4,2.9
74,"Kamara, Alvin",NOR,ATL,RB,2.6,9.2,0.2,0.2,0.,0.,0.,0.,0.,1.1,7.1,0.,0.,0.,0.3,0.,0.,1.1,2.8
75,"Breida, Matt",SFO,JAC,RB,4.6,12.2,0.1,0.1,0.,0.,0.,0.,0.,1.1,8.1,0.,0.,0.,0.,0.1,0.1,1.,2.8
76,"Charles, Jamaal",DEN,@WAS,RB,4.2,16.4,0.1,0.1,0.,0.,0.,0.,0.,0.4,3.1,0.,0.,0.,0.,0.,0.,0.3,2.8
77,"Ripkowski, Aaron",GBP,MIN,RB,2.3,8.9,0.2,0.2,0.,0.,0.,0.,0.,0.8,5.,0.,0.,0.,0.,0.,0.1,0.4,2.6
78,"Cunningham, Benny",CHI,CLE,RB,3.1,12.5,0.1,0.1,0.,0.,0.,0.,0.,1.5,10.9,0.,0.,0.,0.,33.8,0.1,0.4,2.6
79,"Washington, Dwayne",DET,@CIN,RB,4.9,13.6,0.1,0.1,0.,0.,0.,0.,0.,0.7,4.7,0.,0.,0.,0.,3.6,0.,0.3,2.3
80,"Whittaker, Fozzy",CAR,TBB,RB,3.1,14.5,0.,0.,0.,0.,0.,0.,0.,0.8,6.9,0.,0.,0.,0.,17.2,0.,0.2,2.2
81,"Jones, Matt",IND,@BAL,RB,3.5,14.8,0.1,0.,0.,0.,0.,0.,0.,0.3,2.7,0.,0.,0.,0.,14.,0.,0.1,2.2
82,"Barber, Peyton",TBB,@CAR,RB,3.3,14.3,0.1,0.,0.,0.,0.,0.1,0.,0.3,1.9,0.,0.,0.,0.5,1.4,0.,0.2,2.
83,"Darkwa, Orleans",NYG,@ARZ,RB,3.4,11.3,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.7,0.,0.,0.,0.9,3.2,0.,0.8,2.
84,"Morris, Alfred",DAL,SEA,RB,3.9,12.2,0.1,0.1,0.,0.,0.,0.,0.,0.4,1.3,0.,0.,0.,0.,1.4,0.,0.1,1.9
85,"Kuhn, John",NOR,ATL,RB,1.,2.2,0.2,0.2,0.,0.,0.,0.,0.,0.9,4.,0.,0.,0.,0.,0.,0.,0.2,1.8
86,"Drake, Kenyan",MIA,@KCC,RB,2.,9.2,0.1,0.,0.,0.,0.,0.,0.,0.5,2.3,0.,0.,0.,0.,31.6,0.,0.3,1.6
87,"Lacy, Eddie",SEA,@DAL,RB,2.6,10.8,0.,0.,0.,0.,0.,0.,0.,0.4,2.8,0.,0.,0.,0.,0.2,0.,0.2,1.5
88,"Dunbar, Lance",LAR,@TEN,RB,0.9,3.6,0.,0.,0.,0.,0.,0.,0.,1.,7.3,0.,0.,0.,0.,11.6,0.,0.2,1.3
89,"Brown, Malcolm",LAR,@TEN,RB,2.,6.5,0.,0.,0.,0.,0.,0.,0.,0.8,6.7,0.,0.,0.,0.,17.2,0.,0.5,1.3
90,"Ward, Terron",ATL,@NOR,RB,1.9,7.6,0.,0.,0.,0.,0.,0.,0.,0.5,4.7,0.,0.,0.,0.,0.,0.,0.6,1.2
91,"Foreman, D'Onta",HOU,PIT,RB,3.1,8.7,0.,0.,0.,0.,0.,0.,0.,0.4,1.9,0.,0.,0.,0.4,5.,0.,0.6,1.1
92,"Juszczyk, Kyle",SFO,JAC,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,1.1,8.2,0.,0.,0.,0.,0.,0.,0.1,1.
93,"Conner, James",PIT,@HOU,RB,1.4,4.5,0.,0.,0.,0.,0.,0.,0.,0.3,2.9,0.,0.,0.,0.,7.5,0.,0.5,0.9
94,"Ellington, Andre",ARZ,NYG,RB,1.4,3.8,0.,0.,0.,0.,0.,0.,0.,0.5,3.7,0.,0.,0.,0.,5.9,0.,0.1,0.7
95,"Grant, Corey",JAC,@SFO,RB,1.5,5.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,18.,0.,0.1,0.7
96,"Banyard, Joe",BUF,@NEP,RB,0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.4,3.9,0.,0.,0.,0.5,3.1,0.,0.,0.6
97,"Mostert, Raheem",SFO,JAC,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.3,2.5,0.,0.,0.,0.,11.,0.,0.,0.5
98,"Ekeler, Austin",LAC,@NYJ,RB,1.3,4.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.7,7.7,0.1,0.4,0.5
99,"Janovich, Andy",DEN,@WAS,RB,0.2,0.7,0.,0.,0.,0.,0.,0.,0.,0.3,3.1,0.,0.,0.,0.,0.,0.,0.2,0.5
100,"Jones, Aaron",GBP,MIN,RB,1.2,2.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.,0.8,0.,0.2,0.4
101,"Lasco, Daniel",NOR,ATL,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.4,1.5,0.,0.,0.,3.,3.7,0.,0.1,0.4
102,"Cohen, Tarik",CHI,CLE,RB,0.9,1.9,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,1.1,0.,0.1,0.3
103,"DiMarco, Patrick",BUF,@NEP,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.3,2.4,0.,0.,0.,0.,0.2,0.,0.,0.3
104,"Muhammad, Khalfani",TEN,LAR,RB,0.7,1.9,0.,0.,0.,0.,0.,0.,0.,0.1,1.3,0.,0.,0.,2.2,4.8,0.,0.2,0.3
105,"Ervin, Tyler",HOU,PIT,RB,0.6,2.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,6.9,12.5,0.,0.3,0.3
106,"Watson, Terrell",PIT,@HOU,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.7,0.,0.1,0.2
107,"Gallman, Wayne",NYG,@ARZ,RB,0.9,2.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.3,0.2
108,"Jones, Taiwan",BUF,@NEP,RB,0.5,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.8,0.,0.,0.,0.,4.1,0.,0.1,0.2
109,"Brown, Mack",WAS,DEN,RB,0.2,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
110,"McGuire, Elijah",NYJ,LAC,RB,1.4,2.7,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,5.6,0.1,0.4,0.2
111,"Davis, Justin",LAR,@TEN,RB,1.,2.6,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,10.5,0.1,0.1,0.2
112,"Pumphrey, Donnel",PHI,OAK,RB,0.8,2.4,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,-0.1,8.4,0.,0.,0.2
113,"Todman, Jordan",HOU,PIT,RB,0.4,1.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.1,22.7,0.,0.,0.2
114,"Dayes, Matthew",CLE,@CHI,RB,0.6,1.2,0.,0.,0.,0.,0.,0.,0.,0.3,2.,0.,0.,0.,0.,13.1,0.1,0.3,0.2
115,"Ham, C.J.",MIN,@GBP,RB,0.6,0.8,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,1.6,0.,0.2,0.2
116,"Hill, Brian",ATL,@NOR,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,0.4,0.,0.1,0.1
117,"Mizzell, Taquan",CHI,CLE,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,14.4,0.,0.1,0.1
118,"Carson, Chris",SEA,@DAL,RB,0.3,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
119,"Smith, Rod",DAL,SEA,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,0.,0.,0.1,0.1
120,"Smith, Keith",DAL,SEA,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
121,"Sherman, Anthony",KCC,MIA,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.4,0.,0.,0.,0.,0.,0.,0.,0.
122,"Winn, George",NYG,@ARZ,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
123,"Hilliard, Kenny",HOU,PIT,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.9,7.,0.,0.,0.
124,"Penny, Elijhaa",ARZ,NYG,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
125,"Mays, Devante",GBP,MIN,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
