Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Neal, Keanu",ATL,@PIT,DB,5.8,2.2,0.,0.5,0.1,0.2,0.2,0.,0.,0.,7.9
2,"Coleman, Kurt",NOR,WAS,DB,4.9,1.9,0.1,0.9,0.2,0.1,0.1,0.,0.,0.,7.4
3,"Baker, Budda",ARZ,@SFO,DB,5.3,1.3,0.1,0.7,0.1,0.1,0.1,0.,0.2,0.,7.2
4,"Smith, Harrison",MIN,@PHI,DB,5.3,1.4,0.2,0.5,0.2,0.,0.,0.,0.,0.,7.1
5,"Byard, Kevin",TEN,@BUF,DB,4.7,1.3,0.,0.7,0.3,0.,0.,0.,0.,0.,6.8
6,"Collins, Landon",NYG,@CAR,DB,4.8,1.4,0.1,0.6,0.2,0.,0.,0.,0.,0.,6.7
7,"Hyde, Micah",BUF,TEN,DB,4.7,1.3,0.,0.8,0.3,0.,0.,0.,2.6,0.,6.7
8,"Geathers, Clayton",IND,@NEP,DB,4.6,1.3,0.,0.8,0.2,0.1,0.,0.,0.,0.,6.6
9,"Poyer, Jordan",BUF,TEN,DB,4.1,2.,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.5
10,"Berry, Eric",KCC,JAC,DB,4.2,1.,0.1,0.9,0.4,0.1,0.,0.,0.,0.,6.5
11,"James, Derwin",LAC,OAK,DB,4.3,1.,0.1,0.8,0.4,0.,0.,0.,0.,0.8,6.4
12,"Jones, Reshad",MIA,@CIN,DB,4.6,1.6,0.1,0.4,0.2,0.,0.,0.,0.,0.,6.3
13,"Tartt, Jaquiski",SFO,ARZ,DB,4.8,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,6.3
14,"Burnett, Morgan",PIT,ATL,DB,4.6,1.5,0.2,0.4,0.1,0.1,0.,0.,0.,0.,6.3
15,"Quin, Glover",DET,GBP,DB,4.5,1.8,0.,0.4,0.1,0.2,0.,0.,0.,0.,6.2
16,"Vaccaro, Kenny",TEN,@BUF,DB,4.5,1.1,0.1,0.6,0.1,0.1,0.,0.,3.7,1.7,6.
17,"Sendejo, Andrew",MIN,@PHI,DB,3.9,1.8,0.,0.7,0.2,0.,0.,0.,0.,0.,6.
18,"Davis, Sean",PIT,ATL,DB,4.3,1.5,0.,0.5,0.1,0.,0.,0.,0.,0.,5.9
19,"McDougald, Bradley",SEA,LAR,DB,4.2,1.4,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.9
20,"Jenkins, Malcolm",PHI,MIN,DB,4.2,1.4,0.,0.5,0.1,0.1,0.1,0.,0.,0.,5.8
21,"Lattimore, Marshon",NOR,WAS,DB,3.4,0.8,0.,1.3,0.3,0.,0.,0.,0.,0.,5.8
22,"Jefferson, Tony",BAL,@CLE,DB,4.3,1.6,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.7
23,"Wilson, Tavon",DET,GBP,DB,4.,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.7
24,"Jones, Byron",DAL,@HOU,DB,4.1,1.3,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.7
25,"Bethea, Antoine",ARZ,@SFO,DB,4.,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.7
26,"Harris, Erik",OAK,@LAC,DB,4.3,0.8,0.,0.6,0.2,0.,0.,0.,0.,0.,5.7
27,"Ryan, Logan",TEN,@BUF,DB,4.3,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,5.7
28,"Mathieu, Tyrann",HOU,DAL,DB,4.1,0.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.6
29,"Adams, Jamal",NYJ,DEN,DB,4.2,1.3,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.6
30,"Thomas, Earl",SEA,LAR,DB,3.7,2.2,0.,0.5,0.1,0.,0.,0.,0.,0.,5.6
31,"Ramsey, Jalen",JAC,@KCC,DB,3.5,0.7,0.,1.1,0.3,0.,0.,0.,0.,0.,5.6
32,"Jackson, Kareem",HOU,DAL,DB,3.7,1.2,0.,0.8,0.2,0.,0.,0.,0.,0.,5.5
33,"Parker, Ron",KCC,JAC,DB,4.5,0.8,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
34,"Slay, Darius",DET,GBP,DB,3.2,0.3,0.,1.4,0.4,0.,0.,0.,0.,0.,5.5
35,"Brice, Kentrell",GBP,@DET,DB,3.8,1.1,0.,0.7,0.2,0.,0.,0.,1.,0.,5.4
36,"Waynes, Trae",MIN,@PHI,DB,3.6,0.6,0.1,1.1,0.1,0.,0.,0.,0.,0.,5.4
37,"Weddle, Eric",BAL,@CLE,DB,3.3,1.2,0.1,0.6,0.4,0.1,0.,0.,0.,0.1,5.4
38,"Johnson, John",LAR,@SEA,DB,3.8,1.4,0.,0.7,0.1,0.,0.,0.,0.,0.,5.4
39,"Colbert, Adrian",SFO,ARZ,DB,4.1,0.5,0.,0.7,0.,0.2,0.1,0.,0.,0.,5.4
40,"Farley, Matthias",IND,@NEP,DB,3.5,1.9,0.,0.6,0.1,0.,0.,0.,0.,0.,5.4
41,"Darby, Ronald",PHI,MIN,DB,3.6,0.6,0.,1.2,0.1,0.,0.,0.,0.,0.,5.4
42,"Adams, Mike",CAR,NYG,DB,3.7,0.7,0.,0.6,0.2,0.2,0.1,0.,0.,0.,5.3
43,"Church, Barry",JAC,@KCC,DB,3.8,1.2,0.1,0.4,0.2,0.,0.,0.,0.,0.,5.3
44,"Williams, Shawn",CIN,MIA,DB,3.9,1.,0.,0.5,0.2,0.,0.,0.,0.2,0.,5.3
45,"Jackson, Adoree",TEN,@BUF,DB,3.9,0.7,0.,0.8,0.,0.1,0.,0.,15.2,33.8,5.3
46,"Gilchrist, Marcus",OAK,@LAC,DB,3.9,1.,0.,0.7,0.1,0.,0.,0.,0.,0.,5.3
47,"Alford, Robert",ATL,@PIT,DB,3.7,0.4,0.,1.2,0.1,0.,0.,0.,0.,0.,5.3
48,"Nelson, Steven",KCC,JAC,DB,3.8,0.9,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.3
49,"Mills, Jalen",PHI,MIN,DB,3.4,0.8,0.,1.,0.2,0.,0.,0.,0.,0.,5.2
50,"White, Tre'Davious",BUF,TEN,DB,3.2,1.,0.,0.9,0.2,0.,0.,0.,0.,0.,5.2
51,"King, Desmond",LAC,OAK,DB,4.1,0.6,0.2,0.3,0.1,0.,0.,0.,0.2,19.1,5.2
52,"Dennard, Darqueze",CIN,MIA,DB,3.7,1.6,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.2
53,"Carr, Brandon",BAL,@CLE,DB,3.6,0.4,0.,0.8,0.2,0.,0.,0.,0.,0.,5.1
54,"Bradberry, James",CAR,NYG,DB,3.8,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.1
55,"Williams, Marcus",NOR,WAS,DB,3.6,0.9,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.1
56,"Ward, Denzel",CLE,BAL,DB,3.4,1.,0.,0.7,0.2,0.1,0.,0.,1.5,3.7,5.1
57,"Witherspoon, Ahkello",SFO,ARZ,DB,3.6,0.6,0.,0.7,0.2,0.1,0.,0.,0.,0.,5.1
58,"Griffin, Shaq",SEA,LAR,DB,3.5,0.7,0.1,1.,0.1,0.,0.,0.,0.,0.,5.1
59,"Addae, Jahleel",LAC,OAK,DB,3.8,1.3,0.,0.5,0.1,0.,0.,0.,0.,0.6,5.1
60,"Woods, Xavier",DAL,@HOU,DB,3.8,0.8,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.
61,"Peters, Marcus",LAR,@SEA,DB,3.4,0.5,0.,0.7,0.2,0.2,0.1,0.,0.,0.,5.
62,"Melvin, Rashaan",OAK,@LAC,DB,3.5,1.2,0.,0.5,0.1,0.1,0.,0.,0.,0.,4.9
63,"Joseph, Karl",OAK,@LAC,DB,3.7,1.4,0.1,0.3,0.1,0.1,0.1,0.,0.,0.,4.9
64,"Bouye, A.J.",JAC,@KCC,DB,3.4,0.4,0.,0.8,0.3,0.,0.,0.,0.,0.,4.9
