Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,IND,TE,8.3,1.5,4.8,74.8,0.6,0.4,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.2,11.3
2,"Kelce, Travis",KCC,JAC,TE,7.3,1.2,4.8,65.,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,9.
3,"Olsen, Greg",CAR,NYG,TE,8.4,1.4,4.6,60.4,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.6
4,"Engram, Evan",NYG,@CAR,TE,8.4,0.8,4.7,49.9,0.4,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.8,7.2
5,"Graham, Jimmy",GBP,@DET,TE,6.4,1.3,3.6,37.7,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,6.8
6,"Eifert, Tyler",CIN,MIA,TE,4.6,1.,3.2,36.3,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.8
7,"Gates, Antonio",LAC,OAK,TE,5.1,1.,3.2,38.,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,6.
8,"Vannett, Nick",SEA,LAR,TE,4.1,1.1,2.6,28.3,0.5,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.9
9,"Ertz, Zach",PHI,MIN,TE,5.4,0.8,3.8,40.7,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.5,5.8
10,"Walker, Delanie",TEN,@BUF,TE,6.2,0.8,3.7,42.7,0.2,0.1,0.,0.1,0.,0.,0.,0.2,0.,0.,0.,0.1,0.6,5.6
11,"Hurst, Hayden",BAL,@CLE,TE,5.9,0.8,4.3,40.,0.2,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.5,5.4
12,"Rudolph, Kyle",MIN,@PHI,TE,4.8,1.,3.,29.1,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.1
13,"McDonald, Vance",PIT,ATL,TE,5.4,0.9,3.5,37.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.
14,"Seals-Jones, Ricky",ARZ,@SFO,TE,4.5,0.6,2.3,30.9,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.
15,"Reed, Jordan",WAS,@NOR,TE,4.8,0.7,3.3,34.2,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,5.
16,"Gesicki, Mike",MIA,@CIN,TE,4.7,0.9,3.2,28.4,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.8,5.
17,"Swaim, Geoff",DAL,@HOU,TE,5.2,0.8,3.6,33.3,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.8
18,"Kittle, George",SFO,ARZ,TE,4.2,0.8,2.7,36.5,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.8
19,"Doyle, Jack",IND,@NEP,TE,5.6,0.6,3.9,34.9,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.8
20,"Njoku, David",CLE,BAL,TE,5.,0.6,2.7,32.5,0.2,0.1,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.7
21,"Cook, Jared",OAK,@LAC,TE,5.2,0.7,3.1,39.4,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,4.7
22,"Seferian-Jenkins, Austin",JAC,@KCC,TE,5.2,1.,3.3,26.9,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7,4.2
23,"Griffin, Ryan",HOU,DAL,TE,4.8,0.6,2.7,28.2,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.1
24,"Clay, Charles",BUF,TEN,TE,5.3,0.8,3.2,32.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.9
25,"Ebron, Eric",IND,@NEP,TE,4.6,0.7,2.9,30.5,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,3.9
26,"Davis, Vernon",WAS,@NOR,TE,3.5,0.4,2.2,31.7,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.4,3.8
27,"Heuerman, Jeff",DEN,@NYJ,TE,2.8,0.3,1.7,24.3,0.2,0.,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.3,3.6
28,"Celek, Garrett",SFO,ARZ,TE,2.2,0.4,1.4,21.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.5
29,"Willson, Luke",DET,GBP,TE,2.7,0.5,1.9,19.2,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.9,0.,0.4,3.5
30,"Watson, Benjamin",NOR,WAS,TE,3.7,0.6,2.7,24.8,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.4
31,"Hooper, Austin",ATL,@PIT,TE,3.6,0.7,2.4,22.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.3
32,"Tomlinson, Eric",NYJ,DEN,TE,4.2,0.7,2.5,24.2,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.2
33,"Kroft, Tyler",CIN,MIA,TE,2.8,0.4,1.9,16.4,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.1
34,"James, Jesse",PIT,ATL,TE,3.4,0.5,2.2,21.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.4
35,"Higbee, Tyler",LAR,@SEA,TE,2.7,0.3,1.5,16.5,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.2
36,"Lewis, Marcedes",GBP,@DET,TE,2.7,0.3,1.3,14.5,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.
37,"Gresham, Jermaine",ARZ,@SFO,TE,2.6,0.5,1.6,15.8,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.9
38,"Dissly, Will",SEA,LAR,TE,1.8,0.3,1.2,11.6,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.8,0.,0.2,1.7
39,"Lee, Khari",BUF,TEN,TE,2.2,0.2,1.1,14.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,1.7
40,"Ellison, Rhett",NYG,@CAR,TE,1.8,0.1,1.3,12.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.7
41,"Boyle, Nick",BAL,@CLE,TE,2.7,0.8,2.,14.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.6
42,"Fells, Darren",CLE,BAL,TE,1.9,0.3,1.1,12.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.3,1.5
43,"DeValve, Seth",CLE,BAL,TE,2.,0.2,1.1,13.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.5
44,"Harris, Demetrius",KCC,JAC,TE,2.,0.4,1.,11.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,0.,0.3,1.4
45,"Akins, Jordan",HOU,DAL,TE,2.7,0.3,1.3,12.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
46,"Goedert, Dallas",PHI,MIN,TE,1.9,0.3,1.1,9.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.1,1.4
47,"Green, Virgil",LAC,OAK,TE,1.5,0.2,1.1,13.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.4
48,"Kendricks, Lance",GBP,@DET,TE,2.6,0.3,1.2,12.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.4
49,"Hill, Josh",NOR,WAS,TE,1.9,0.4,1.1,10.7,0.1,0.1,0.,0.,0.,0.,0.,-0.6,0.,0.,0.,0.1,0.3,1.3
50,"Smith, Jonnu",TEN,@BUF,TE,1.9,0.2,1.2,9.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.3
51,"O'Shaughnessy, James",JAC,@KCC,TE,1.2,0.3,0.7,7.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.
52,"Everett, Gerald",LAR,@SEA,TE,1.6,0.4,0.7,7.,0.1,0.1,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.1,0.2,1.
53,"Morgan, David",MIN,@PHI,TE,0.8,0.1,0.6,5.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
54,"Allen, Dwayne",NEP,IND,TE,1.1,0.2,0.6,4.8,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8
55,"Roberts, Michael",DET,GBP,TE,1.6,0.4,0.8,8.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,0.,0.4,0.8
56,"Butt, Jake",DEN,@NYJ,TE,1.3,0.1,0.7,8.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8
57,"Adams, Jerell",NYG,@CAR,TE,1.,0.,0.8,7.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8
58,"Derby, A.J.",MIA,@CIN,TE,1.3,0.4,0.6,6.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.5,0.,0.2,0.8
59,"Swoope, Erik",IND,@NEP,TE,0.7,0.,0.4,7.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8
60,"Paul, Niles",JAC,@KCC,TE,1.2,0.1,0.7,6.7,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,2.5,0.,0.1,0.7
61,"Jarwin, Blake",DAL,@HOU,TE,0.8,0.1,0.4,6.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.7
62,"Uzomah, C.J.",CIN,MIA,TE,0.8,0.1,0.5,5.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6
63,"Gray, MarQueis",MIA,@CIN,TE,0.7,0.1,0.5,5.6,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.4,0.,0.1,0.6
64,"Smith, Lee",OAK,@LAC,TE,1.,0.1,0.6,5.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
65,"Williams, Maxx",BAL,@CLE,TE,1.1,0.2,0.9,5.6,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.,0.1,0.1,0.5
66,"Toilolo, Levine",DET,GBP,TE,0.8,0.1,0.6,4.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
67,"Thomas, Logan",BUF,TEN,TE,0.6,0.,0.4,3.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
68,"Sprinkle, Jeremy",WAS,@NOR,TE,0.5,0.1,0.3,2.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.9,0.,0.,0.5
69,"Manhertz, Chris",CAR,NYG,TE,1.2,0.2,0.4,4.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4
70,"Hollister, Jacob",NEP,IND,TE,0.8,0.1,0.4,3.3,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.1,0.4
71,"Leggett, Jordan",NYJ,DEN,TE,0.7,0.,0.4,3.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4
72,"Sterling, Neal",NYJ,DEN,TE,0.6,0.,0.3,3.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3
73,"Grimble, Xavier",PIT,ATL,TE,0.7,0.1,0.3,2.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.3
74,"Carrier, Derek",OAK,@LAC,TE,0.4,0.1,0.3,2.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.9,0.,0.1,0.2
75,"Stocker, Luke",TEN,@BUF,TE,0.4,0.,0.2,2.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
76,"Thomas, Jordan",HOU,DAL,TE,0.6,0.1,0.2,1.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2
77,"Ellis, Alex",KCC,JAC,TE,0.2,0.1,0.1,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
78,"Paulsen, Logan",ATL,@PIT,TE,0.2,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
79,"Momah, Ifeanyi",ARZ,@SFO,TE,0.4,0.1,0.1,0.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
80,"Daniels, Darrell",SEA,LAR,TE,0.6,0.2,0.1,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
81,"Holmes, Gabe",ARZ,@SFO,TE,0.7,0.2,0.1,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
82,"Charles, Orson",CLE,BAL,TE,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
