Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Watt, J.J.",HOU,DAL,DL,3.9,1.7,0.1,0.2,0.,0.,0.,0.,5.1
2,"Irvin, Bruce",OAK,@LAC,DL,3.1,1.2,0.6,0.2,0.,0.2,0.,0.,4.7
3,"Jones, Chandler",ARZ,@SFO,DL,3.,0.9,0.5,0.2,0.,0.1,0.1,0.,4.5
4,"Campbell, Calais",JAC,@KCC,DL,2.7,1.1,0.7,0.2,0.,0.2,0.1,0.,4.4
5,"Bosa, Joey",LAC,OAK,DL,2.9,1.,0.7,0.,0.,0.1,0.1,0.,4.4
6,"Jordan, Cameron",NOR,WAS,DL,2.6,0.8,0.6,0.6,0.,0.1,0.,0.,4.3
7,"Lawrence, Demarcus",DAL,@HOU,DL,2.4,1.3,0.9,0.1,0.,0.3,0.1,0.,4.3
8,"Donald, Aaron",LAR,@SEA,DL,2.6,0.8,0.7,0.2,0.,0.3,0.,0.,4.2
9,"Griffen, Everson",MIN,@PHI,DL,2.3,1.1,0.9,0.2,0.,0.2,0.,0.,4.1
10,"Ngakoue, Yannick",JAC,@KCC,DL,2.5,0.4,0.8,0.2,0.,0.3,0.,0.,4.
11,"Casey, Jurrell",TEN,@BUF,DL,2.6,1.4,0.4,0.2,0.,0.1,0.,0.,4.
12,"Ingram, Melvin",LAC,OAK,DL,2.6,1.,0.6,0.1,0.,0.,0.,0.,3.9
13,"Buckner, DeForest",SFO,ARZ,DL,2.6,1.3,0.2,0.2,0.,0.,0.,0.,3.8
14,"Flowers, Trey",NEP,IND,DL,2.5,1.5,0.4,0.1,0.,0.1,0.,0.,3.8
15,"Garrett, Myles",CLE,BAL,DL,2.2,1.3,0.5,0.2,0.,0.1,0.1,0.,3.8
16,"Joseph, Linval",MIN,@PHI,DL,2.4,2.2,0.2,0.,0.,0.1,0.,0.,3.7
17,"Liuget, Corey",LAC,OAK,DL,2.6,0.9,0.4,0.1,0.,0.1,0.,0.,3.7
18,"Williams, Leonard",NYJ,DEN,DL,2.2,2.,0.2,0.1,0.1,0.,0.,0.,3.7
19,"Jackson, Malik",JAC,@KCC,DL,2.2,0.8,0.6,0.2,0.,0.2,0.,0.,3.7
20,"Harrison, Damon",NYG,@CAR,DL,2.7,1.1,0.1,0.2,0.,0.,0.,0.,3.7
21,"Heyward, Cameron",PIT,ATL,DL,2.1,1.,0.8,0.2,0.,0.1,0.,0.,3.7
22,"Suh, Ndamukong",LAR,@SEA,DL,2.2,1.1,0.5,0.2,0.,0.2,0.1,0.,3.7
23,"Lawson, Carl",CIN,MIA,DL,2.5,1.1,0.3,0.2,0.,0.,0.,0.,3.7
24,"Addison, Mario",CAR,NYG,DL,2.1,1.1,0.9,0.,0.,0.1,0.,0.,3.6
25,"Graham, Brandon",PHI,MIN,DL,2.3,1.,0.5,0.1,0.,0.1,0.,0.,3.6
26,"Dunlap, Carlos",CIN,MIA,DL,1.9,0.8,0.5,0.6,0.,0.1,0.,0.,3.6
27,"Atkins, Geno",CIN,MIA,DL,2.2,1.2,0.7,0.,0.,0.,0.,0.,3.6
28,"Hunter, Danielle",MIN,@PHI,DL,2.,1.2,0.6,0.1,0.,0.1,0.1,0.,3.5
29,"Quinn, Robert",MIA,@CIN,DL,2.2,0.8,0.7,0.1,0.,0.1,0.,0.,3.5
30,"Okafor, Alex",NOR,WAS,DL,2.1,1.4,0.3,0.2,0.,0.2,0.,0.,3.5
31,"Irving, David",DAL,@HOU,DL,1.7,0.9,0.7,0.4,0.,0.1,0.,0.,3.4
32,"Clark, Frank",SEA,LAR,DL,1.9,0.8,0.7,0.2,0.,0.2,0.1,0.,3.4
33,"Thomas, Solomon",SFO,ARZ,DL,2.7,0.8,0.2,0.,0.,0.,0.,0.,3.4
34,"Sheard, Jabaal",IND,@NEP,DL,2.,1.4,0.4,0.3,0.,0.,0.,0.,3.4
35,"Barnett, Derek",PHI,MIN,DL,2.1,1.,0.5,0.,0.,0.1,0.1,0.,3.3
36,"Wake, Cameron",MIA,@CIN,DL,1.9,0.9,0.7,0.1,0.,0.1,0.,0.,3.3
37,"Short, Kawann",CAR,NYG,DL,1.7,1.3,0.6,0.1,0.,0.1,0.,0.,3.3
38,"Richardson, Sheldon",MIN,@PHI,DL,2.1,1.5,0.1,0.1,0.,0.1,0.1,0.,3.3
39,"Ansah, Ezekiel",DET,GBP,DL,2.3,0.7,0.6,0.,0.,0.,0.,0.,3.2
40,"Cox, Fletcher",PHI,MIN,DL,2.,1.1,0.4,0.2,0.,0.,0.,0.,3.2
