"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"James, Derwin","LAC","@DEN","DB",5.5,2.3,0.2,0.9,0.3,0.,0.,0.,0.,1.,8.2
2,"Collins, Landon","WAS","@CAR","DB",5.4,1.8,0.,0.8,0.2,0.2,0.,0.,0.,0.,7.8
3,"Bethea, Antoine","NYG","GBP","DB",6.1,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.8
4,"Baker, Budda","ARZ","LAR","DB",5.8,1.7,0.1,0.5,0.,0.1,0.1,0.,0.,0.,7.4
5,"Clinton-Dix, Ha Ha","CHI","@DET","DB",5.2,0.7,0.,0.9,0.4,0.1,0.,0.,0.,0.,7.4
6,"Mathieu, Tyrann","KCC","OAK","DB",5.2,1.2,0.1,1.,0.2,0.,0.,0.,0.,0.,7.3
7,"Randall, Damarious","CLE","@PIT","DB",5.2,0.9,0.,0.8,0.2,0.,0.,0.,0.,1.,6.9
8,"Reid, Justin","HOU","NEP","DB",4.6,1.3,0.1,0.8,0.2,0.2,0.1,0.,0.,0.,6.8
9,"Jackson, Kareem","DEN","LAC","DB",4.6,0.9,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.7
10,"Phillips, Adrian","LAC","@DEN","DB",4.4,1.8,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.6
11,"Abram, Johnathan","OAK","@KCC","DB",4.5,1.,0.1,0.8,0.3,0.,0.,0.,0.,0.,6.5
12,"Poyer, Jordan","BUF","@DAL","DB",4.7,1.6,0.1,0.4,0.2,0.1,0.,0.,0.,0.,6.5
13,"Burnett, Morgan","CLE","@PIT","DB",4.,1.5,0.1,1.,0.3,0.1,0.,0.,1.,1.,6.4
14,"Bates, Jessie","CIN","NYJ","DB",4.4,2.1,0.,0.5,0.1,0.,0.,0.,0.,0.,6.3
15,"Amos, Adrian","GBP","@NYG","DB",4.7,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.3
16,"Williams, Shawn","CIN","NYJ","DB",4.4,1.5,0.,0.6,0.2,0.,0.,0.,0.,0.,6.3
17,"Jones, Reshad","MIA","PHI","DB",4.6,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,6.2
18,"Ward, Denzel","CLE","@PIT","DB",4.,1.,0.,0.9,0.2,0.1,0.1,0.,0.,2.,6.
19,"King, Desmond","LAC","@DEN","DB",4.1,1.6,0.1,0.6,0.1,0.1,0.,0.,11.,35.,6.
20,"Byard, Kevin","TEN","@IND","DB",4.1,1.7,0.1,0.4,0.2,0.,0.,0.,0.,0.,6.
21,"Moore, Kenny","IND","TEN","DB",4.1,1.,0.1,0.7,0.2,0.1,0.,0.,0.,0.,5.9
22,"Savage, Darnell","GBP","@NYG","DB",4.2,1.3,0.1,0.6,0.2,0.,0.,0.,0.,3.,5.8
23,"Kazee, Damontae","ATL","NOS","DB",3.9,1.1,0.,0.6,0.3,0.,0.,0.,0.,0.,5.8
24,"Bell, Vonn","NOS","@ATL","DB",4.,1.2,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,5.8
25,"Tartt, Jaquiski","SFO","@BAL","DB",4.5,1.1,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.8
26,"Swearinger, D.J.","ARZ","LAR","DB",4.4,0.8,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.8
27,"Johnson, John","LAR","@ARZ","DB",4.,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,5.7
28,"Jackson, Eddie","CHI","@DET","DB",3.8,0.9,0.,0.7,0.2,0.1,0.1,0.,0.,0.,5.7
29,"Davis, Sean","PIT","CLE","DB",4.,1.4,0.,0.5,0.1,0.,0.,0.,0.,0.,5.6
30,"Neal, Keanu","ATL","NOS","DB",3.8,1.3,0.,0.4,0.2,0.1,0.1,0.,0.,0.,5.6
31,"Fuller, Kyle","CHI","@DET","DB",2.8,0.6,0.,1.5,0.4,0.,0.,0.,0.,0.,5.5
32,"Joseph, Johnathan","HOU","NEP","DB",3.8,0.9,0.,0.9,0.2,0.,0.,0.,0.,0.,5.5
33,"Adams, Jamal","NYJ","@CIN","DB",4.,1.3,0.1,0.5,0.,0.1,0.1,0.,0.,0.,5.4
34,"Lattimore, Marshon","NOS","@ATL","DB",3.3,0.7,0.,1.,0.2,0.1,0.1,0.,0.,0.,5.4
35,"Everett, Deshazor","WAS","@CAR","DB",3.5,1.4,0.1,0.7,0.1,0.2,0.,0.,0.,3.,5.3
36,"Reid, Eric","CAR","WAS","DB",3.7,1.4,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.3
37,"Gipson, Tashaun","HOU","NEP","DB",4.,1.1,0.,0.5,0.1,0.,0.,0.,0.,0.,5.3
38,"Amukamara, Prince","CHI","@DET","DB",3.8,0.5,0.,0.8,0.1,0.1,0.,0.,0.,0.,5.3
39,"Thornhill, Juan","KCC","OAK","DB",3.7,0.9,0.,0.6,0.2,0.1,0.,0.,0.,0.,5.2
40,"Harrison, Ronnie","JAC","TBB","DB",4.1,0.6,0.,0.6,0.1,0.,0.,0.,0.,0.,5.2
41,"Fitzpatrick, Minkah","MIA","PHI","DB",3.5,1.8,0.,0.5,0.1,0.,0.,0.,0.,0.,5.2
42,"Jenkins, Rayshawn","LAC","@DEN","DB",3.9,1.2,0.1,0.4,0.1,0.,0.,0.,1.,4.,5.2
43,"Peppers, Jabrill","NYG","GBP","DB",4.,1.7,0.,0.3,0.,0.,0.,0.,7.,14.,5.2
44,"Simmons, Justin","DEN","LAC","DB",3.8,1.6,0.,0.3,0.2,0.,0.,0.,0.,0.,5.2
45,"Carrie, Travis","CLE","@PIT","DB",4.,0.9,0.,0.5,0.,0.1,0.1,0.,0.,2.,5.2
46,"Smith, Harrison","MIN","@SEA","DB",3.8,1.,0.1,0.4,0.2,0.,0.,0.,0.,0.,5.2
47,"Alexander, Jaire","GBP","@NYG","DB",4.3,0.6,0.,0.4,0.1,0.,0.,0.,1.,0.,5.1
48,"Evans, Justin","TBB","@JAC","DB",4.,1.1,0.,0.4,0.1,0.,0.,0.,0.,0.,5.1
49,"Fuller, Kendall","KCC","OAK","DB",3.7,1.,0.,0.6,0.1,0.1,0.,0.,0.,0.,5.1
50,"Diggs, Quandre","DET","CHI","DB",3.7,0.8,0.,0.5,0.2,0.,0.,0.,0.,0.,5.1
51,"Geathers, Clayton","IND","TEN","DB",3.6,1.5,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.1
52,"Butler, Malcolm","TEN","@IND","DB",3.5,0.6,0.,0.9,0.2,0.1,0.,0.,1.,2.,5.1
53,"Jenkins, Malcolm","PHI","@MIA","DB",4.1,0.9,0.,0.3,0.1,0.1,0.,0.,0.,0.,5.1
54,"Vaccaro, Kenny","TEN","@IND","DB",3.6,1.3,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.
55,"Baker, Deandre","NYG","GBP","DB",3.7,0.7,0.,0.6,0.,0.1,0.,0.,0.,0.,4.9
56,"Jackson, Donte","CAR","WAS","DB",3.5,0.9,0.1,0.6,0.1,0.,0.,0.,0.,0.,4.9
57,"Thompson, Tedric","SEA","MIN","DB",3.6,1.3,0.,0.4,0.,0.1,0.,0.,0.,0.,4.9
58,"Mitchell, Terrance","CLE","@PIT","DB",3.6,0.3,0.,0.6,0.2,0.2,0.1,0.,0.,0.,4.9
