"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Ertz, Zach","PHI","@MIA","TE",8.,1.3,5.5,56.,0.4,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,8.2
2,"Kelce, Travis","KCC","OAK","TE",6.7,1.2,4.3,55.,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,8.
3,"Engram, Evan","NYG","GBP","TE",6.7,0.6,4.,50.,0.3,0.2,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.7,6.9
4,"Howard, O.J.","TBB","@JAC","TE",4.2,0.7,2.7,40.,0.5,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,6.7
5,"Ebron, Eric","IND","TEN","TE",5.5,1.,3.2,35.,0.5,0.2,0.2,0.1,0.,0.,0.,-0.3,0.,0.,0.,0.1,0.8,6.6
6,"Hooper, Austin","ATL","NOS","TE",6.1,0.6,4.8,46.,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,6.3
7,"Kittle, George","SFO","@BAL","TE",5.5,1.,3.3,47.,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.6,5.9
8,"Cook, Jared","NOS","@ATL","TE",5.,0.7,3.4,44.,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.8
9,"Olsen, Greg","CAR","WAS","TE",5.1,1.,3.2,36.,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,5.8
10,"Rudolph, Kyle","MIN","@SEA","TE",5.4,1.,3.8,36.,0.3,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.7
11,"Herndon, Chris","NYJ","@CIN","TE",5.2,0.8,3.2,39.,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,2.,0.,0.6,5.6
12,"Graham, Jimmy","GBP","@NYG","TE",6.6,0.9,3.6,40.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.4
13,"Waller, Darren","OAK","@KCC","TE",4.2,0.4,2.9,39.,0.2,0.,0.,0.2,0.,0.,0.,1.,0.,0.,0.,0.,0.6,5.1
14,"McDonald, Vance","PIT","CLE","TE",5.1,0.8,3.3,37.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.1
15,"Smith, Jonnu","TEN","@IND","TE",4.1,0.6,2.7,31.,0.3,0.2,0.,0.1,0.,0.,0.1,-0.1,0.,0.,0.,0.,0.6,4.9
16,"Walker, Delanie","TEN","@IND","TE",5.2,0.6,3.2,36.,0.2,0.2,0.,0.1,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.6,4.9
17,"Andrews, Mark","BAL","SFO","TE",3.5,0.7,2.2,34.,0.2,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.4,4.7
18,"Henry, Hunter","LAC","@DEN","TE",3.8,0.8,2.6,33.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.7
19,"Hockenson, T.J.","DET","CHI","TE",4.,0.6,2.8,30.,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.5,4.6
20,"Watson, Benjamin","NEP","@HOU","TE",4.,0.5,2.7,35.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.4
21,"Dissly, Will","SEA","MIN","TE",2.4,0.5,1.7,22.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.2
22,"Burton, Trey","CHI","@DET","TE",3.8,0.7,2.6,25.,0.3,0.1,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.1,0.4,4.2
23,"Witten, Jason","DAL","BUF","TE",4.4,0.6,3.3,30.,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,4.2
24,"Njoku, David","CLE","@PIT","TE",4.1,0.6,2.3,29.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.1
25,"Davis, Vernon","WAS","@CAR","TE",3.5,0.3,2.1,32.,0.2,0.,0.,0.1,0.,0.,0.1,0.,0.,0.,0.,0.1,0.3,4.1
26,"Eifert, Tyler","CIN","NYJ","TE",3.1,0.4,2.2,24.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.6
27,"Reed, Jordan","WAS","@CAR","TE",4.3,0.5,2.9,28.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.5
28,"Brate, Cameron","TBB","@JAC","TE",2.9,0.6,1.8,18.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,3.4
29,"Doyle, Jack","IND","TEN","TE",3.5,0.6,2.5,23.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,3.4
30,"Fant, Noah","DEN","LAC","TE",3.7,0.9,2.4,24.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.3
31,"Thomas, Jordan","HOU","NEP","TE",2.6,0.8,1.7,20.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.2
32,"Goedert, Dallas","PHI","@MIA","TE",2.2,0.4,1.6,15.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.9
33,"Uzomah, C.J.","CIN","NYJ","TE",3.5,0.3,2.2,23.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.9
34,"Swaim, Geoff","JAC","TBB","TE",3.3,0.4,2.5,22.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.7
35,"Ellison, Rhett","NYG","GBP","TE",2.9,0.3,2.,21.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.7
36,"Everett, Gerald","LAR","@ARZ","TE",3.2,0.6,1.7,17.,0.1,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.3,2.5
37,"Shaheen, Adam","CHI","@DET","TE",1.5,0.2,1.2,14.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.4
38,"Jarwin, Blake","DAL","BUF","TE",2.1,0.2,1.6,16.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.3
39,"Higbee, Tyler","LAR","@ARZ","TE",2.,0.4,1.5,17.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.3
40,"Vannett, Nick","SEA","MIN","TE",2.3,0.5,1.4,13.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,2.2
41,"Heuerman, Jeff","DEN","LAC","TE",2.7,0.6,1.5,16.,0.1,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,2.2
42,"Alie-Cox, Mo","IND","TEN","TE",1.1,0.3,0.6,11.,0.2,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.1
43,"Firkser, Anthony","TEN","@IND","TE",1.5,0.2,1.3,16.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.
44,"Hurst, Hayden","BAL","SFO","TE",2.2,0.2,1.4,17.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.9
45,"Kroft, Tyler","BUF","@DAL","TE",2.9,0.2,1.7,19.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2,1.8
46,"Clay, Charles","ARZ","LAR","TE",3.5,0.4,1.9,17.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2,1.8
47,"Dickson, Ed","SEA","MIN","TE",1.2,0.4,1.,10.,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.8
48,"Harris, Demetrius","CLE","@PIT","TE",1.3,0.1,0.7,8.,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.6
49,"Thomas, Ian","CAR","WAS","TE",2.1,0.3,1.4,13.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
50,"Gesicki, Mike","MIA","PHI","TE",2.3,0.5,1.4,13.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
51,"Grimble, Xavier","PIT","CLE","TE",1.9,0.2,1.2,12.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
52,"Hill, Josh","NOS","@ATL","TE",1.5,0.1,1.,12.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.5
53,"Griffin, Ryan","NYJ","@CIN","TE",2.5,0.4,1.4,15.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5
54,"Akins, Jordan","HOU","NEP","TE",1.8,0.2,1.1,14.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.4
55,"O'Shaughnessy, James","JAC","TBB","TE",2.2,0.2,1.5,14.,0.,0.,0.,0.,0.,0.,0.,-0.1,0.,0.,0.,0.,0.1,1.4
