"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Hill, Tyreek","KCC","OAK","WR",9.1,0.7,5.6,89.,0.5,0.1,0.1,0.1,0.,0.,0.3,9.,0.1,12.,1.,0.,1.2,13.8
2,"Smith-Schuster, JuJu","PIT","CLE","WR",9.9,1.6,6.4,88.,0.7,0.3,0.1,0.2,0.,0.1,0.1,0.,0.,0.,7.,0.,1.3,13.3
3,"Hopkins, DeAndre","HOU","NEP","WR",11.7,1.5,6.8,92.,0.7,0.3,0.2,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.3,13.1
4,"Adams, Davante","GBP","@NYG","WR",11.,1.8,6.7,81.,0.7,0.3,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,12.6
5,"Brown, Antonio","OAK","@KCC","WR",10.7,1.3,6.8,84.,0.7,0.2,0.1,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,1.2,12.5
6,"Thomas, Michael","NOS","@ATL","WR",10.7,1.8,7.7,88.,0.5,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,11.6
7,"Green, A.J.","CIN","NYJ","WR",10.6,1.4,5.5,77.,0.6,0.3,0.2,0.,0.1,0.,0.1,0.,0.,0.1,4.,0.1,1.3,11.4
8,"Beckham, Odell","CLE","@PIT","WR",9.1,1.3,5.3,71.,0.6,0.2,0.2,0.1,0.,0.1,0.,2.,0.,2.,1.,0.1,1.2,11.
9,"Jones, Julio","ATL","NOS","WR",8.8,1.2,5.6,81.,0.5,0.1,0.2,0.1,0.1,0.,0.,1.,0.,0.,0.,0.2,1.1,10.8
10,"Cooks, Brandin","LAR","@ARZ","WR",8.,1.1,5.3,81.,0.4,0.2,0.1,0.,0.,0.,0.,4.,0.,0.,0.,0.,0.9,10.7
11,"Allen, Keenan","LAC","@DEN","WR",9.1,1.2,5.5,74.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.2,10.
12,"Pettis, Dante","SFO","@BAL","WR",6.4,0.7,3.8,62.,0.6,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.8,9.8
13,"Boyd, Tyler","CIN","NYJ","WR",8.3,0.7,5.1,68.,0.5,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,9.8
14,"Hilton, T.Y.","IND","TEN","WR",8.4,0.8,4.5,76.,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,9.6
15,"Shepard, Sterling","NYG","GBP","WR",7.7,1.6,4.7,70.,0.4,0.2,0.1,0.,0.,0.1,0.,1.,0.,1.,1.,0.,1.,9.5
16,"Diggs, Stefon","MIN","@SEA","WR",8.5,1.2,5.7,60.,0.5,0.3,0.1,0.1,0.1,0.,0.,3.,0.,0.,0.,0.,0.9,9.5
17,"Woods, Robert","LAR","@ARZ","WR",8.3,0.7,5.5,73.,0.2,0.1,0.,0.,0.1,0.,0.,7.,0.,0.,0.,0.,0.5,9.5
18,"Thielen, Adam","MIN","@SEA","WR",8.5,1.1,5.6,67.,0.4,0.2,0.1,0.,0.,0.1,0.,1.,0.,0.,0.,0.1,0.8,9.4
19,"Cooper, Amari","DAL","BUF","WR",7.,0.6,4.7,64.,0.5,0.1,0.1,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,0.8,9.2
20,"Lockett, Tyler","SEA","MIN","WR",4.5,0.4,3.2,57.,0.5,0.1,0.1,0.1,0.1,0.,0.1,2.,0.,7.,24.,0.,0.6,9.
21,"Edelman, Julian","NEP","@HOU","WR",7.4,1.1,5.,65.,0.3,0.2,0.,0.1,0.1,0.,0.,4.,0.,11.,0.,0.,0.9,8.9
22,"Moore, D.J.","CAR","WAS","WR",7.3,0.9,4.4,63.,0.4,0.1,0.1,0.1,0.,0.,0.1,4.,0.,0.,8.,0.1,0.8,8.8
23,"Ridley, Calvin","ATL","NOS","WR",6.4,0.8,4.3,52.,0.6,0.2,0.1,0.,0.1,0.1,0.1,1.,0.,0.,2.,0.1,1.,8.7
24,"Parker, DeVante","MIA","PHI","WR",6.9,0.7,4.5,61.,0.4,0.1,0.1,0.1,0.,0.,0.1,0.,0.,1.,2.,0.,0.7,8.4
25,"Sutton, Courtland","DEN","LAC","WR",7.8,0.9,4.1,60.,0.3,0.1,0.,0.1,0.1,0.,0.,-0.1,0.,0.,0.,0.,0.8,8.
26,"Brown, John","BUF","@DAL","WR",6.6,1.,3.3,52.,0.5,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.8,8.
27,"Golladay, Kenny","DET","CHI","WR",6.8,1.,3.7,54.,0.4,0.2,0.1,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.7,7.8
28,"Sanders, Emmanuel","DEN","LAC","WR",7.9,0.9,4.9,56.,0.3,0.1,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.9,7.8
29,"Fitzgerald, Larry","ARZ","LAR","WR",8.4,1.1,5.1,54.,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.7
30,"Valdes-Scantling, Marquez","GBP","@NYG","WR",7.7,1.,4.2,58.,0.2,0.,0.,0.1,0.,0.1,0.,2.,0.,1.,1.,0.,0.5,7.5
31,"Watkins, Sammy","KCC","OAK","WR",6.9,0.9,3.9,56.,0.3,0.1,0.2,0.,0.,0.,0.1,4.,0.,0.,1.,0.1,1.,7.5
32,"Gordon, Josh","NEP","@HOU","WR",6.4,0.6,3.3,54.,0.3,0.1,0.1,0.1,0.1,0.,0.,3.,0.,1.,3.,0.,0.6,7.5
33,"Godwin, Chris","TBB","@JAC","WR",6.,1.,4.,54.,0.3,0.1,0.1,0.,0.,0.,0.1,1.,0.,2.,0.,0.1,1.,7.4
34,"Jeffery, Alshon","PHI","@MIA","WR",6.1,0.9,3.6,50.,0.4,0.2,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.8,7.4
35,"Evans, Mike","TBB","@JAC","WR",6.2,0.7,3.4,55.,0.3,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.6,7.3
36,"Robinson, Allen","CHI","@DET","WR",7.4,0.8,4.2,58.,0.2,0.,0.1,0.1,0.,0.,0.,1.,0.,0.,0.,0.1,0.8,7.2
37,"Williams, Mike","LAC","@DEN","WR",4.8,0.7,2.9,44.,0.4,0.2,0.1,0.,0.,0.,0.1,1.,0.,0.,0.,0.,0.7,7.
38,"Anderson, Robby","NYJ","@CIN","WR",5.8,0.7,3.4,49.,0.4,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,1.,0.1,0.9,7.
39,"Ginn Jr., Ted","NOS","@ATL","WR",5.9,0.6,3.8,52.,0.2,0.1,0.,0.1,0.,0.,0.1,2.,0.,1.,1.,0.,0.4,6.9
40,"Kupp, Cooper","LAR","@ARZ","WR",6.1,1.2,3.8,50.,0.3,0.1,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.8,6.8
41,"Fuller, Will","HOU","NEP","WR",5.5,0.5,3.5,46.,0.4,0.1,0.1,0.,0.1,0.,0.1,0.,0.,5.,4.,0.,0.6,6.8
42,"Sanu, Mohamed","ATL","NOS","WR",6.1,0.5,4.,51.,0.2,0.1,0.,0.,0.,0.1,0.,3.,0.,0.,1.,0.,0.6,6.7
43,"Jackson, DeSean","PHI","@MIA","WR",6.5,0.6,3.5,53.,0.2,0.1,0.,0.,0.,0.,0.1,2.,0.,1.,0.,0.,0.6,6.7
44,"Allison, Geronimo","GBP","@NYG","WR",7.4,0.8,4.5,53.,0.2,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.1,0.5,6.5
45,"Snead, Willie","BAL","SFO","WR",7.5,0.7,4.4,48.,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,1.,0.,0.4,6.5
46,"Jones, Marvin","DET","CHI","WR",5.7,0.7,3.1,47.,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,6.4
47,"Westbrook, Dede","JAC","TBB","WR",6.6,0.9,3.7,44.,0.3,0.,0.2,0.,0.1,0.,0.1,3.,0.,13.,3.,0.1,0.8,6.3
48,"Davis, Corey","TEN","@IND","WR",6.4,0.6,3.7,47.,0.2,0.,0.1,0.,0.,0.1,0.,2.,0.,0.,0.,0.,0.6,6.3
49,"Tate, Golden","NYG","GBP","WR",6.9,0.9,4.1,49.,0.2,0.1,0.,0.,0.,0.,0.,2.,0.,1.,2.,0.,0.7,6.3
50,"Landry, Jarvis","CLE","@PIT","WR",7.6,0.9,3.9,47.,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,1.,2.,0.1,0.7,6.1
51,"Goodwin, Marquise","SFO","@BAL","WR",4.9,0.7,2.6,41.,0.3,0.1,0.1,0.,0.,0.,0.1,1.,0.,0.,1.,0.,0.4,6.1
52,"Samuel, Curtis","CAR","WAS","WR",5.2,0.8,3.1,34.,0.3,0.1,0.1,0.,0.,0.,0.,4.,0.1,0.,11.,0.1,0.7,5.8
53,"Ross, John","CIN","NYJ","WR",6.3,1.1,2.5,24.,0.5,0.4,0.,0.1,0.1,0.,0.,1.,0.,2.,6.,0.,1.,5.8
54,"Funchess, Devin","IND","TEN","WR",5.7,0.9,3.1,39.,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.7,5.6
55,"Dorsett, Phillip","NEP","@HOU","WR",3.8,0.5,2.7,33.,0.3,0.2,0.,0.,0.,0.,0.,3.,0.,0.,10.,0.,0.6,5.6
56,"Richardson, Paul","WAS","@CAR","WR",4.8,0.3,2.8,37.,0.3,0.1,0.,0.,0.,0.,0.1,1.,0.,2.,0.,0.,0.4,5.5
57,"Quinn, Trey","WAS","@CAR","WR",5.7,0.8,3.3,38.,0.3,0.1,0.1,0.,0.,0.1,0.,0.,0.,5.,0.,0.,0.7,5.4
58,"Callaway, Antonio","CLE","@PIT","WR",4.9,0.5,2.6,36.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,3.,6.,0.1,0.5,5.3
59,"Kirk, Christian","ARZ","LAR","WR",6.,0.6,3.1,39.,0.2,0.1,0.,0.,0.,0.,0.1,1.,0.,7.,0.,0.,0.5,5.3
60,"Conley, Chris","JAC","TBB","WR",5.4,0.7,3.1,37.,0.3,0.1,0.1,0.,0.,0.,0.,1.,0.,8.,1.,0.1,0.6,5.3
61,"Moncrief, Donte","PIT","CLE","WR",6.8,0.6,4.,47.,0.1,0.,0.,0.,0.,0.,0.1,0.1,0.,0.1,1.,0.1,0.4,5.3
