Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,@MIA,DB,6.2,1.9,0.1,1.,0.4,0.,0.,0.,0.,0.,9.1
2,"Cravens, Su'a",WAS,@NOR,DB,6.3,2.2,0.1,0.9,0.2,0.2,0.1,0.,0.,0.5,9.
3,"Jones, Reshad",MIA,TBB,DB,6.,2.,0.1,0.8,0.4,0.1,0.,0.,0.,1.7,8.6
4,"Collins, Landon",NYG,KCC,DB,5.3,1.7,0.2,0.7,0.1,0.,0.,0.,0.,0.,7.4
5,"King, Akeem",ATL,@SEA,DB,4.8,1.1,0.,1.1,0.3,0.1,0.1,0.,0.,0.,7.3
6,"Bethea, Antoine",ARZ,@HOU,DB,5.7,0.9,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,7.1
7,"Burnett, Morgan",GBP,BAL,DB,4.9,1.3,0.2,0.8,0.3,0.,0.,0.,0.,0.,7.1
8,"Swearinger, D.J.",WAS,@NOR,DB,5.1,1.2,0.2,0.6,0.2,0.1,0.,0.,0.,0.4,6.9
9,"Jefferson, Tony",BAL,@GBP,DB,5.,1.8,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.8
10,"Alexander, Maurice",LAR,@MIN,DB,4.9,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,6.4
11,"Neal, Keanu",ATL,@SEA,DB,4.7,1.7,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.3
12,"Davis, Sean",PIT,TEN,DB,4.4,1.4,0.3,0.5,0.1,0.,0.,0.,0.,0.,6.3
13,"Clinton-Dix, Hasean",GBP,BAL,DB,4.5,1.,0.1,0.7,0.2,0.,0.,0.,0.,0.,6.2
14,"Cyprien, Johnathan",TEN,@PIT,DB,4.7,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.2
15,"Berry, Eric",KCC,@NYG,DB,4.2,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.1
16,"Vaccaro, Kenny",NOR,WAS,DB,4.4,1.6,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.1
17,"Joseph, Karl",OAK,NEP,DB,4.3,1.1,0.,0.7,0.2,0.,0.,0.,0.,0.,6.1
18,"Hyde, Micah",BUF,@LAC,DB,4.,1.2,0.,0.8,0.2,0.,0.,0.,3.9,0.,5.9
19,"Joyner, Lamarcus",LAR,@MIN,DB,4.4,1.5,0.1,0.5,0.1,0.1,0.,0.,0.,0.,5.9
20,"Jones, Byron",DAL,PHI,DB,4.4,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.8
21,"Church, Barry",JAC,@CLE,DB,4.2,1.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.8
