"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Smith-Schuster, JuJu","PIT","LAR","WR",10.8,1.8,6.9,95.,0.8,0.3,0.1,0.2,0.,0.1,0.1,0.,0.,0.,7.,0.,1.4,14.3
2,"Hill, Tyreek","KCC","@TEN","WR",8.2,0.6,5.1,81.,0.5,0.1,0.1,0.1,0.,0.,0.2,8.,0.1,11.,1.,0.,1.1,12.4
3,"Adams, Davante","GBP","CAR","WR",10.5,1.7,6.4,78.,0.7,0.2,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,12.1
4,"Thomas, Michael","NOS","ATL","WR",10.7,1.8,7.7,88.,0.5,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,11.6
5,"Shepard, Sterling","NYG","@NYJ","WR",9.1,1.8,5.5,82.,0.5,0.3,0.1,0.,0.,0.1,0.,1.,0.,1.,1.,0.,1.1,11.3
6,"Lockett, Tyler","SEA","@SFO","WR",5.5,0.6,3.9,70.,0.7,0.1,0.1,0.2,0.1,0.,0.2,3.,0.,8.,30.,0.,0.8,11.3
7,"Brown, Antonio","OAK","LAC","WR",9.5,1.2,6.,74.,0.6,0.2,0.1,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,1.1,11.2
8,"Allen, Keenan","LAC","@OAK","WR",10.1,1.3,6.1,82.,0.4,0.1,0.1,0.,0.,0.1,0.,2.,0.,0.,1.,0.,1.3,11.
9,"Jones, Julio","ATL","@NOS","WR",8.8,1.2,5.6,81.,0.5,0.1,0.2,0.1,0.1,0.,0.,1.,0.,0.,0.,0.2,1.1,10.8
10,"Beckham, Odell","CLE","BUF","WR",8.6,1.2,5.,68.,0.6,0.2,0.2,0.1,0.,0.1,0.,2.,0.,2.,1.,0.1,1.2,10.5
11,"Hilton, T.Y.","IND","MIA","WR",8.8,0.8,4.7,80.,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,10.
12,"Diggs, Stefon","MIN","@DAL","WR",8.8,1.2,5.8,61.,0.6,0.3,0.1,0.1,0.1,0.,0.,3.,0.,0.,0.,0.,0.9,9.8
13,"Cooks, Brandin","LAR","@PIT","WR",7.4,1.,4.8,74.,0.3,0.2,0.1,0.,0.,0.,0.,3.,0.,0.,0.,0.,0.8,9.8
14,"Pettis, Dante","SFO","SEA","WR",6.2,0.7,3.7,61.,0.6,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.8,9.6
15,"Thielen, Adam","MIN","@DAL","WR",8.8,1.2,5.8,69.,0.4,0.2,0.1,0.,0.,0.1,0.,1.,0.,0.,0.,0.1,0.8,9.6
16,"Green, A.J.","CIN","BAL","WR",8.9,1.2,4.6,64.,0.5,0.2,0.2,0.,0.1,0.,0.1,0.,0.,0.,3.,0.1,1.1,9.5
17,"Godwin, Chris","TBB","ARZ","WR",7.6,1.3,5.,67.,0.4,0.1,0.1,0.1,0.1,0.,0.1,1.,0.,3.,0.,0.1,1.3,9.4
18,"Moore, D.J.","CAR","@GBP","WR",7.7,1.,4.7,66.,0.4,0.1,0.1,0.1,0.,0.,0.1,4.,0.,0.,9.,0.1,0.9,9.3
19,"Evans, Mike","TBB","ARZ","WR",7.7,0.9,4.2,69.,0.4,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.8,9.1
20,"Ridley, Calvin","ATL","@NOS","WR",6.4,0.8,4.3,52.,0.6,0.2,0.1,0.,0.1,0.1,0.1,1.,0.,0.,2.,0.1,1.,8.7
21,"Woods, Robert","LAR","@PIT","WR",7.6,0.6,5.,66.,0.2,0.1,0.,0.,0.1,0.,0.,7.,0.,0.,0.,0.,0.4,8.6
